round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/27/1990 18:30,SK Raika Sturm Graz,SV Austria Salzburg,4,0,Gruabn,
1,07/27/1990 19:30,First Vienna FC 1894,Kremser SC,2,2,Stadion Hohe Warte,
1,07/28/1990 15:30,DSV Alpine,FC Swarovski Tirol,0,3,Donawitz,
1,07/28/1990 15:30,SK Vorwärts Steyr,SK Rapid Wien,1,2,Vorwärts-Stadion,
1,07/28/1990 16:00,VSE St. Pölten,FC Admira/Wacker,2,1,Stadion Voithplatz,
1,07/28/1990 16:00,FK Austria Memphis,Wiener Sport-Club,4,2,Franz Horr Stadion,
2,07/31/1990 19:00,SV Austria Salzburg,VSE St. Pölten,5,1,Lehener Stadion,
2,07/31/1990 19:30,FC Swarovski Tirol,FK Austria Memphis,1,2,Tivoli Stadion,
2,07/31/1990 19:30,Kremser SC,SK Raika Sturm Graz,2,1,Krems,
2,07/31/1990 19:30,Wiener Sport-Club,SK Vorwärts Steyr,0,2,Dornbach,
2,07/31/1990 19:30,FC Admira/Wacker,DSV Alpine,1,1,Bundesstadion Südstadt,
2,08/01/1990 19:30,SK Rapid Wien,First Vienna FC 1894,3,1,Gerhard Hanappi-Stadion,
3,08/03/1990 19:30,VSE St. Pölten,Wiener Sport-Club,0,2,Stadion Voithplatz,
3,08/04/1990 15:30,DSV Alpine,SK Rapid Wien,0,0,Donawitz,
3,08/04/1990 16:00,SK Raika Sturm Graz,FC Swarovski Tirol,2,1,Gruabn,
3,08/04/1990 16:00,SK Vorwärts Steyr,SV Austria Salzburg,1,0,Vorwärts-Stadion,
3,08/04/1990 16:00,FK Austria Memphis,Kremser SC,6,0,Franz Horr Stadion,
3,08/04/1990 16:00,First Vienna FC 1894,FC Admira/Wacker,2,1,Stadion Hohe Warte,
4,08/07/1990 18:15,DSV Alpine,SV Austria Salzburg,0,4,Donawitz,
4,08/07/1990 18:15,SK Vorwärts Steyr,FC Swarovski Tirol,3,3,Vorwärts-Stadion,
4,08/07/1990 18:15,SK Raika Sturm Graz,SK Rapid Wien,1,1,Gruabn,
4,08/07/1990 19:30,FK Austria Memphis,FC Admira/Wacker,5,0,Franz Horr Stadion,
4,08/07/1990 19:30,VSE St. Pölten,Kremser SC,0,0,Stadion Voithplatz,
4,08/08/1990 19:30,First Vienna FC 1894,Wiener Sport-Club,0,4,Stadion Hohe Warte,
5,08/11/1990 16:00,Kremser SC,DSV Alpine,1,1,Krems,
5,08/11/1990 16:00,FC Swarovski Tirol,First Vienna FC 1894,4,1,Tivoli Stadion,
5,08/11/1990 16:00,FC Admira/Wacker,SK Vorwärts Steyr,0,3,Bundesstadion Südstadt,
5,08/11/1990 16:00,SV Austria Salzburg,FK Austria Memphis,3,2,Lehener Stadion,
5,08/11/1990 16:00,SK Rapid Wien,VSE St. Pölten,1,1,Gerhard Hanappi-Stadion,
5,08/12/1990 10:30,Wiener Sport-Club,SK Raika Sturm Graz,2,3,Dornbach,
6,08/17/1990 19:00,SV Austria Salzburg,Wiener Sport-Club,2,0,Lehener Stadion,
6,08/18/1990 16:00,FK Austria Memphis,SK Raika Sturm Graz,0,0,Franz Horr Stadion,
6,08/18/1990 16:00,DSV Alpine,VSE St. Pölten,4,0,Donawitz,
6,08/18/1990 16:00,Kremser SC,FC Admira/Wacker,0,0,Krems,
6,08/18/1990 16:00,First Vienna FC 1894,SK Vorwärts Steyr,1,1,Stadion Hohe Warte,
6,08/18/1990 16:00,FC Swarovski Tirol,SK Rapid Wien,3,2,Tivoli Stadion,
7,08/24/1990 17:45,SK Raika Sturm Graz,DSV Alpine,6,1,Gruabn,
7,08/24/1990 19:30,Wiener Sport-Club,Kremser SC,2,0,Dornbach,
7,08/25/1990 15:30,SK Vorwärts Steyr,FK Austria Memphis,0,2,Vorwärts-Stadion,
7,08/25/1990 16:00,FC Admira/Wacker,FC Swarovski Tirol,0,2,Bundesstadion Südstadt,
7,08/25/1990 16:00,VSE St. Pölten,First Vienna FC 1894,2,5,Stadion Voithplatz,
7,08/25/1990 16:00,SK Rapid Wien,SV Austria Salzburg,2,4,Gerhard Hanappi-Stadion,
8,08/27/1990 19:30,Wiener Sport-Club,DSV Alpine,1,0,Dornbach,
8,08/28/1990 19:00,SV Austria Salzburg,First Vienna FC 1894,1,1,Lehener Stadion,
8,08/28/1990 19:30,Kremser SC,SK Vorwärts Steyr,1,1,Krems,
8,08/28/1990 19:30,FC Swarovski Tirol,VSE St. Pölten,5,0,Tivoli Stadion,
8,08/28/1990 19:30,SK Rapid Wien,FK Austria Memphis,2,0,Praterstadion,
8,08/29/1990 19:30,FC Admira/Wacker,SK Raika Sturm Graz,1,0,Bundesstadion Südstadt,
9,08/31/1990 19:30,FC Swarovski Tirol,Wiener Sport-Club,2,0,Tivoli Stadion,
9,09/01/1990 15:30,DSV Alpine,FK Austria Memphis,1,1,Donawitz,
9,09/01/1990 16:00,VSE St. Pölten,SK Vorwärts Steyr,1,2,Stadion Voithplatz,
9,09/01/1990 16:00,First Vienna FC 1894,SK Raika Sturm Graz,1,0,Stadion Hohe Warte,
9,09/01/1990 16:00,SV Austria Salzburg,Kremser SC,1,0,Lehener Stadion,
9,09/01/1990 16:00,SK Rapid Wien,FC Admira/Wacker,2,0,Gerhard Hanappi-Stadion,
10,09/07/1990 19:30,FK Austria Memphis,First Vienna FC 1894,1,0,Franz Horr Stadion,
10,09/07/1990 19:30,FC Admira/Wacker,SV Austria Salzburg,1,2,Bundesstadion Südstadt,
10,09/08/1990 15:30,SK Vorwärts Steyr,DSV Alpine,0,1,Vorwärts-Stadion,
10,09/08/1990 16:00,Kremser SC,FC Swarovski Tirol,3,2,Krems,
10,09/08/1990 16:00,SK Raika Sturm Graz,VSE St. Pölten,3,0,Gruabn,
10,09/08/1990 16:00,Wiener Sport-Club,SK Rapid Wien,1,7,Dornbach,
11,09/14/1990 19:30,SK Rapid Wien,Kremser SC,4,1,Gerhard Hanappi-Stadion,
11,09/15/1990 16:00,FC Swarovski Tirol,SV Austria Salzburg,3,0,Tivoli Stadion,
11,09/15/1990 16:00,Wiener Sport-Club,FC Admira/Wacker,1,1,Dornbach,
11,09/15/1990 16:00,SK Raika Sturm Graz,SK Vorwärts Steyr,3,4,Gruabn,
11,09/15/1990 16:00,VSE St. Pölten,FK Austria Memphis,1,4,Stadion Voithplatz,
11,09/15/1990 16:00,First Vienna FC 1894,DSV Alpine,1,4,Stadion Hohe Warte,
12,09/22/1990 15:30,SK Vorwärts Steyr,SK Raika Sturm Graz,1,3,Vorwärts-Stadion,
12,09/22/1990 15:30,DSV Alpine,First Vienna FC 1894,3,3,Donawitz,
12,09/22/1990 16:00,SV Austria Salzburg,FC Swarovski Tirol,0,1,Lehener Stadion,
12,09/22/1990 16:00,FK Austria Memphis,VSE St. Pölten,3,0,Franz Horr Stadion,
12,09/22/1990 16:00,Kremser SC,SK Rapid Wien,0,3,Krems,
12,09/23/1990 10:30,FC Admira/Wacker,Wiener Sport-Club,1,0,Bundesstadion Südstadt,
13,09/28/1990 19:00,SV Austria Salzburg,DSV Alpine,1,2,Lehener Stadion,
13,09/28/1990 19:30,FC Swarovski Tirol,SK Vorwärts Steyr,2,2,Tivoli Stadion,
13,09/28/1990 19:30,SK Rapid Wien,SK Raika Sturm Graz,3,1,Gerhard Hanappi-Stadion,
13,09/29/1990 16:00,Kremser SC,VSE St. Pölten,2,0,Krems,
13,09/29/1990 16:00,FC Admira/Wacker,FK Austria Memphis,0,3,Bundesstadion Südstadt,
