round,date,home_team,away_team,home_score,away_score,stadium,stage
,04/30/1995,FC Haka,FinnPa,0,0,,
,04/30/1995,FF Jaro,Ponnistus,3,0,,
,04/30/1995,HJK,MP,0,0,,
,04/30/1995,Ilves,FC Jazz,0,0,,
,04/30/1995,Kuusysi,TPV,0,0,,
,04/30/1995,MYPA,RoPS,0,0,,
,04/30/1995,TPS,VPS,2,1,,
,05/04/1995,FinnPa,MYPA,0,2,,
,05/06/1995,Ponnistus,HJK,0,2,,
,05/07/1995,FC Jazz,Kuusysi,3,0,,
,05/07/1995,MP,TPS,3,1,,
,05/07/1995,RoPS,FF Jaro,1,1,,
,05/07/1995,TPV,Ilves,1,2,,
,05/07/1995,VPS,FC Haka,1,1,,
,05/11/1995,FC Haka,TPS,1,1,,
,05/11/1995,FF Jaro,Ilves,1,2,,
,05/11/1995,HJK,FC Jazz,1,2,,
,05/11/1995,Kuusysi,MP,2,1,,
,05/11/1995,MYPA,VPS,3,1,,
,05/11/1995,RoPS,FinnPa,0,0,,
,05/11/1995,TPV,Ponnistus,4,1,,
,05/14/1995,Ponnistus,RoPS,0,0,,
,05/14/1995,TPS,HJK,0,0,,
,05/14/1995,VPS,TPV,2,1,,
,05/15/1995,FinnPa,Kuusysi,5,0,,
,05/21/1995,FF Jaro,VPS,1,0,,
,05/21/1995,HJK,FinnPa,2,0,,
,05/21/1995,Kuusysi,Ilves,3,2,,
,05/21/1995,MP,MYPA,0,1,,
,05/21/1995,RoPS,TPS,0,1,,
,05/21/1995,TPV,FC Jazz,1,1,,
,05/22/1995,Ponnistus,FC Haka,0,6,,
,05/25/1995,FC Haka,FF Jaro,1,1,,
,05/25/1995,FC Jazz,Ponnistus,3,0,,
,05/25/1995,HJK,RoPS,1,0,,
,05/25/1995,Ilves,MP,5,1,,
,05/25/1995,MYPA,Kuusysi,3,2,,
,05/25/1995,TPS,TPV,3,0,,
,05/25/1995,VPS,FinnPa,1,3,,
,05/28/1995,Ilves,FC Haka,0,1,,
,05/28/1995,MP,FF Jaro,0,1,,
,05/28/1995,TPS,FinnPa,5,1,,
,06/04/1995,Kuusysi,FC Haka,0,1,,
,06/04/1995,MP,FC Jazz,1,3,,
,06/04/1995,RoPS,Ilves,3,2,,
,06/04/1995,TPV,MYPA,1,0,,
,06/05/1995,Ponnistus,VPS,3,2,,
,06/06/1995,FF Jaro,HJK,1,2,,
,06/14/1995,VPS,MP,0,1,,
,06/15/1995,FC Haka,FC Jazz,5,0,,
,06/15/1995,FinnPa,Ilves,1,3,,
,06/15/1995,Kuusysi,FF Jaro,1,1,,
,06/15/1995,MYPA,HJK,1,0,,
,06/15/1995,TPS,Ponnistus,0,0,,
,06/15/1995,TPV,RoPS,1,3,,
,06/18/1995,FC Jazz,FinnPa,3,1,,
,06/18/1995,FF Jaro,TPS,4,2,,
,06/18/1995,HJK,FC Haka,2,0,,
,06/18/1995,Ilves,VPS,1,0,,
,06/18/1995,MP,TPV,0,1,,
,06/18/1995,Ponnistus,MYPA,0,1,,
,06/18/1995,RoPS,Kuusysi,1,1,,
,06/21/1995,FC Haka,TPV,1,0,,
,06/21/1995,FC Jazz,RoPS,4,0,,
,06/21/1995,FinnPa,FF Jaro,1,1,,
,06/21/1995,Ilves,HJK,1,1,,
,06/21/1995,MP,Ponnistus,1,0,,
,06/21/1995,TPS,MYPA,1,3,,
,06/21/1995,VPS,Kuusysi,4,0,,
,06/28/1995,FC Jazz,MYPA,0,0,,
,07/02/1995,FF Jaro,FC Jazz,0,2,,
,07/02/1995,Kuusysi,TPS,0,1,,
,07/02/1995,MYPA,FC Haka,3,1,,
,07/02/1995,Ponnistus,Ilves,0,3,,
,07/02/1995,RoPS,MP,0,0,,
,07/02/1995,TPV,FinnPa,4,3,,
,07/05/1995,HJK,TPV,1,1,,
,07/05/1995,Ponnistus,Kuusysi,3,1,,
,07/06/1995,FC Jazz,VPS,1,2,,
,07/06/1995,FF Jaro,MYPA,1,3,,
,07/06/1995,Ilves,TPS,1,4,,
,07/06/1995,MP,FinnPa,3,0,,
,07/06/1995,RoPS,FC Haka,0,1,,
,07/09/1995,FC Haka,MP,4,0,,
,07/09/1995,FinnPa,Ponnistus,6,0,,
,07/09/1995,MYPA,Ilves,4,0,,
,07/09/1995,TPS,FC Jazz,2,1,,
,07/09/1995,TPV,FF Jaro,0,1,,
,07/09/1995,VPS,RoPS,0,0,,
,07/15/1995,FinnPa,FC Haka,1,3,,
,07/16/1995,FC Jazz,Ilves,2,2,,
,07/16/1995,MP,HJK,2,2,,
,07/16/1995,Ponnistus,FF Jaro,0,2,,
,07/16/1995,RoPS,MYPA,3,1,,
,07/16/1995,VPS,TPS,1,0,,
,07/18/1995,TPV,Kuusysi,4,1,,
,07/20/1995,MYPA,MP,1,0,,
,07/23/1995,FC Haka,VPS,2,0,,
,07/23/1995,FF Jaro,RoPS,0,1,,
,07/23/1995,Ilves,TPV,4,2,,
,07/23/1995,Kuusysi,FC Jazz,0,3,,
,07/23/1995,MYPA,FinnPa,1,2,,
,07/23/1995,TPS,MP,0,0,,
,07/26/1995,HJK,Ponnistus,5,0,,
,07/29/1995,FC Haka,Ponnistus,3,0,,
