round,date,home_team,away_team,home_score,away_score,stadium,stage
1,05/23/1993 17:00,Valur,Víkingur R.,3,1,Hlíðarendi,
1,05/23/1993 20:00,KR,Þór,2,0,KR-völlur,
1,05/23/1993 20:00,ÍBV,Fram,1,2,Helgafellsvöllur,
1,05/23/1993 20:00,Keflavík,Fylkir,2,1,Keflavíkurvöllur,
1,05/23/1993 20:00,FH,ÍA,0,5,Kaplakrikavöllur,
2,05/27/1993 20:00,ÍBV,Keflavík,1,2,Helgafellsvöllur,
2,05/27/1993 20:00,Víkingur R.,FH,0,0,Valbjarnarvöllur,
2,05/27/1993 20:00,ÍA,KR,1,0,Akranesvöllur,
2,05/27/1993 20:00,Fram,Þór,1,2,Valbjarnarvöllur,
2,05/28/1993 20:00,Fylkir,Valur,2,1,Fylkisvöllur,
3,06/05/1993 16:00,Þór,ÍA,0,1,Þórsvöllur,
3,06/06/1993 14:00,KR,Víkingur R.,7,2,KR-völlur,
3,06/07/1993 14:00,Valur,ÍBV,0,1,Hlíðarendi,
3,06/07/1993 14:00,Keflavík,Fram,2,1,Keflavíkurvöllur,
3,06/07/1993 14:00,FH,Fylkir,4,0,Kaplakrikavöllur,
4,06/09/1993 20:00,Víkingur R.,Þór,1,2,Valbjarnarvöllur,
4,06/10/1993 20:00,Keflavík,Valur,1,3,Keflavíkurvöllur,
4,06/10/1993 20:00,ÍBV,FH,2,2,Helgafellsvöllur,
4,06/10/1993 20:00,Fram,ÍA,4,2,Laugardalsvöllur,
4,06/11/1993 20:00,Fylkir,KR,2,1,Fylkisvöllur,
5,06/20/1993 17:00,KR,ÍBV,2,2,KR-völlur,
5,06/20/1993 20:00,ÍA,Víkingur R.,10,1,Akranesvöllur,
5,06/20/1993 20:00,Valur,Fram,4,1,Laugardalsvöllur,
5,06/20/1993 20:00,Þór,Fylkir,1,0,Akureyrarvöllur,
5,06/21/1993 20:00,FH,Keflavík,5,1,Kaplakrikavöllur,
6,06/23/1993 20:00,Fram,Víkingur R.,4,1,Laugardalsvöllur,
6,06/24/1993 20:00,ÍBV,Þór,1,1,Hásteinsvöllur,
6,06/24/1993 20:00,Valur,FH,1,2,Hlíðarendi,
