round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/12/2005 19:30,Liebherr GAK,Red Bull Salzburg,3,1,Arnold Schwarzenegger Stadion,
1,07/13/2005 19:30,SK Rapid Wien,SK Puntigamer Sturm Graz,2,3,Gerhard Hanappi-Stadion,
1,07/13/2005 19:30,SV Mattersburg,FC Superfund,0,0,Pappelstadion,
1,07/13/2005 19:30,SV Josko Fenster Ried,FC Wacker Tirol,0,0,Fill Metallbau-Stadion,
1,07/13/2005 19:30,Nordea Admira,FK Austria Magna,1,2,Bundesstadion Südstadt,
2,07/19/2005 19:30,FC Wacker Tirol,SK Rapid Wien,0,3,Tivoli-Neu,
2,07/20/2005 19:30,SK Puntigamer Sturm Graz,Nordea Admira,2,1,Arnold Schwarzenegger Stadion,
2,07/20/2005 19:30,FC Superfund,SV Josko Fenster Ried,0,0,Waldstadion Pasching,
2,07/20/2005 19:30,Red Bull Salzburg,SV Mattersburg,4,0,Stadion Wals-Siezenheim,
2,07/20/2005 19:30,FK Austria Magna,Liebherr GAK,3,2,Franz Horr Stadion,
3,07/23/2005 19:30,SK Rapid Wien,FC Superfund,2,0,Gerhard Hanappi-Stadion,
3,07/23/2005 19:30,SK Puntigamer Sturm Graz,FC Wacker Tirol,0,0,Arnold Schwarzenegger Stadion,
3,07/23/2005 19:30,SV Mattersburg,FK Austria Magna,1,2,Pappelstadion,
3,07/23/2005 19:30,Nordea Admira,Liebherr GAK,1,2,Bundesstadion Südstadt,
3,07/24/2005 19:30,SV Josko Fenster Ried,Red Bull Salzburg,3,0,Fill Metallbau-Stadion,
4,07/30/2005 19:30,FC Wacker Tirol,Nordea Admira,1,0,Tivoli-Neu,
4,07/30/2005 19:30,Red Bull Salzburg,SK Rapid Wien,0,2,Stadion Wals-Siezenheim,
4,07/30/2005 19:30,FK Austria Magna,SV Josko Fenster Ried,2,0,Franz Horr Stadion,
4,07/30/2005 19:30,Liebherr GAK,SV Mattersburg,1,0,Arnold Schwarzenegger Stadion,
4,07/31/2005 19:30,FC Superfund,SK Puntigamer Sturm Graz,2,2,Waldstadion Pasching,
5,08/06/2005 19:30,SK Rapid Wien,FK Austria Magna,3,1,Gerhard Hanappi-Stadion,
5,08/06/2005 19:30,FC Wacker Tirol,FC Superfund,2,2,Tivoli-Neu,
5,08/06/2005 19:30,SV Josko Fenster Ried,Liebherr GAK,2,1,Fill Metallbau-Stadion,
5,08/06/2005 19:30,Nordea Admira,SV Mattersburg,1,2,Bundesstadion Südstadt,
5,08/07/2005 19:30,SK Puntigamer Sturm Graz,Red Bull Salzburg,0,0,Arnold Schwarzenegger Stadion,
6,08/13/2005 19:30,Red Bull Salzburg,FC Wacker Tirol,2,0,Stadion Wals-Siezenheim,
6,08/14/2005 19:30,FC Superfund,Nordea Admira,5,0,Waldstadion Pasching,
6,08/14/2005 19:30,FK Austria Magna,SK Puntigamer Sturm Graz,2,1,Franz Horr Stadion,
6,08/14/2005 19:30,Liebherr GAK,SK Rapid Wien,1,1,Arnold Schwarzenegger Stadion,
6,08/14/2005 19:30,SV Mattersburg,SV Josko Fenster Ried,4,3,Pappelstadion,
