round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/22/2005,Domžale,Nafta,2,0,Športni park Domžale,
1,07/23/2005,Drava,Rudar,1,0,Mestni stadion Ptuj,
1,07/23/2005,Anet Koper,Primorje,1,1,ŠRC Bonifka,
1,07/24/2005,Hit Gorica,Bela krajina,4,0,Športni park,
1,07/24/2005,CMC Publikum,Maribor Pivovarna Laško,0,0,ARENA PETROL,
2,07/30/2005,Nafta,CMC Publikum,2,1,Športni park Beltinci,
2,07/30/2005,Hit Gorica,Drava,2,0,Športni park,
2,07/30/2005,Maribor Pivovarna Laško,Anet Koper,1,2,Ljudski vrt,
2,07/31/2005,Bela krajina,Primorje,1,0,ŠRC Loka,
2,07/31/2005,Rudar,Domžale,0,8,Stadion ob jezeru,
3,08/06/2005,Anet Koper,Nafta,0,2,ŠRC Bonifika,
3,08/06/2005,Domžale,Hit Gorica,1,1,Športni park Domžale,
3,08/06/2005,CMC Publikum,Rudar,2,1,Arena Petrol,
3,08/07/2005,Drava,Bela krajina,3,0,Mestni stadion Ptuj,
3,08/07/2005,Primorje,Maribor Pivovarna Laško,2,1,mestni štadion,
4,08/13/2005,Nafta,Primorje,1,0,Športni park Beltinci,
4,08/13/2005,Rudar,Anet Koper,2,1,Stadion ob jezeru,
4,08/14/2005,Bela krajina,Maribor Pivovarna Laško,2,2,ŠRC Loka,
4,08/14/2005,Drava,Domžale,1,1,Mestni stadion Ptuj,
4,08/14/2005,Hit Gorica,CMC Publikum,2,1,Športni park,
5,08/20/2005,Anet Koper,Hit Gorica,2,0,ŠRC Bonifika,
5,08/20/2005,Domžale,Bela krajina,4,0,Športni park Domžale,
5,08/20/2005,CMC Publikum,Drava,2,0,Arena Petrol,
5,08/20/2005,Maribor Pivovarna Laško,Nafta,1,0,Ljudski vrt,
5,08/24/2005,Primorje,Rudar,6,1,mestni štadion,
6,08/27/2005,Drava,Anet Koper,1,0,Mestni stadion Ptuj,
6,08/27/2005,Hit Gorica,Primorje,2,0,Športni park,
6,08/27/2005,Rudar,Maribor Pivovarna Laško,0,1,Stadion ob jezeru,
6,08/28/2005,Bela krajina,Nafta,1,4,ŠRC Loka,
6,08/29/2005,Domžale,CMC Publikum,5,0,ŠPORTNI PARK DOMŽALE,
7,09/10/2005,Anet Koper,Domžale,2,2,ŠRC Bonifika,
7,09/10/2005,Primorje,Drava,6,2,mestni štadion,
7,09/10/2005,Nafta,Rudar,5,0,Športni park,
7,09/10/2005,CMC Publikum,Bela krajina,0,3,ARENA PETROL,
7,09/11/2005,Maribor Pivovarna Laško,Hit Gorica,2,1,Ljudski vrt,
8,09/17/2005,Drava,Maribor Pivovarna Laško,0,3,Mestni stadion Ptuj,
8,09/17/2005,CMC Publikum,Anet Koper,3,3,ARENA PETROL,
8,09/17/2005,Hit Gorica,Nafta,2,0,Športni park,
8,09/18/2005,Bela krajina,Rudar,1,0,ŠRC Loka,
8,09/18/2005,Domžale,Primorje,3,0,ŠPORTNI PARK DOMŽALE,
9,09/21/2005,Anet Koper,Bela krajina,2,1,ŠRC Bonifika,
9,09/21/2005,Primorje,CMC Publikum,1,0,mestni štadion,
9,09/21/2005,Nafta,Drava,1,0,Športni park,
9,09/21/2005,Rudar,Hit Gorica,1,2,Stadion ob jezeru,
9,09/21/2005,Maribor Pivovarna Laško,Domžale,0,0,Ljudski vrt,
10,09/24/2005,Nafta,Domžale,0,1,Športni park,
10,09/24/2005,Rudar,Drava,0,0,Stadion ob jezeru,
10,09/24/2005,Maribor Pivovarna Laško,CMC Publikum,0,2,Ljudski vrt,
10,09/25/2005,Primorje,Anet Koper,2,0,mestni štadion,
10,09/25/2005,Bela krajina,Hit Gorica,1,1,ŠRC Loka,
11,10/01/2005,Drava,Hit Gorica,1,3,Mestni stadion Ptuj,
11,10/01/2005,CMC Publikum,Nafta,1,3,ARENA PETROL,
11,10/02/2005,Primorje,Bela krajina,2,1,mestni štadion,
11,10/02/2005,Anet Koper,Maribor Pivovarna Laško,2,3,ŠRC Bonifika,
11,10/03/2005,Domžale,Rudar,4,1,ŠPORTNI PARK DOMŽALE,
12,10/15/2005,Hit Gorica,Domžale,1,1,Športni park,
12,10/15/2005,Nafta,Anet Koper,1,0,Športni park,
12,10/15/2005,Bela krajina,Drava,1,1,ŠRC Loka,
12,10/15/2005,Maribor Pivovarna Laško,Primorje,2,0,Ljudski Vrt,
12,10/15/2005,Rudar,CMC Publikum,0,1,Stadion ob jezeru,
13,10/22/2005,Primorje,Nafta,2,0,mestni štadion,
13,10/22/2005,Anet Koper,Rudar,2,1,ŠRC Bonifika,
13,10/22/2005,Domžale,Drava,1,0,Športni park Domžale,
13,10/22/2005,CMC Publikum,Hit Gorica,2,1,Arena Petrol,
13,10/22/2005,Maribor Pivovarna Laško,Bela krajina,1,1,Ljudski vrt,
14,10/26/2005,Bela krajina,Domžale,1,1,ŠRC Loka,
14,10/26/2005,Drava,CMC Publikum,1,0,Mestni stadion Ptuj,
14,10/26/2005,Nafta,Maribor Pivovarna Laško,0,4,Športni park,
14,10/26/2005,Hit Gorica,Anet Koper,3,0,Športni park,
14,10/26/2005,Rudar,Primorje,0,4,Stadion ob jezeru,
15,10/29/2005,Nafta,Bela krajina,1,1,Športni park,
15,10/29/2005,Primorje,Hit Gorica,2,2,mestni štadion,
15,10/29/2005,Anet Koper,Drava,0,1,ŠRC Bonifika,
15,10/29/2005,CMC Publikum,Domžale,3,2,Arena Petrol,
15,10/29/2005,Maribor Pivovarna Laško,Rudar,1,1,Ljudski vrt,
16,11/05/2005,Bela krajina,CMC Publikum,1,0,ŠRC LOKA,
16,11/05/2005,Drava,Primorje,4,1,Mestni stadion Ptuj,
16,11/05/2005,Domžale,Anet Koper,4,1,Športni park Domžale,
16,11/05/2005,Rudar,Nafta,1,3,Stadion ob jezeru,
16,11/06/2005,Hit Gorica,Maribor Pivovarna Laško,4,1,Športni park,
17,03/11/2006,Primorje,Domžale,2,2,mestni štadion,
17,03/11/2006,Anet Koper,CMC Publikum,2,0,ŠRC Bonifika,
17,03/11/2006,Nafta,Hit Gorica,2,4,Športni park,
