round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/19/2005,Esbjerg fB,OB,2,2,Blue Water Arena,
1,07/20/2005,AaB,F.C. København,0,1,Aalborg Portland Park,
1,07/20/2005,FC Nordsjælland,SønderjyskE,1,1,Right to Dream Park,
1,07/20/2005,Silkeborg IF,AGF,2,1,JYSK Park,
1,07/20/2005,AC Horsens,Viborg FF,0,3,CASA Arena Horsens,
1,07/20/2005,Brøndby IF,FC Midtjylland,3,0,Brøndby Stadion,
2,07/23/2005,Brøndby IF,Silkeborg IF,2,0,Brøndby Stadion,
2,07/24/2005,FC Midtjylland,Esbjerg fB,2,1,MCH Arena,
2,07/24/2005,SønderjyskE,AGF,2,1,Sydbank Park,
2,07/24/2005,Viborg FF,FC Nordsjælland,3,1,Energi Viborg Arena,
2,07/24/2005,OB,AaB,2,1,Nature Energy Park,
2,07/24/2005,F.C. København,AC Horsens,2,0,Parken,
3,07/30/2005,AaB,FC Midtjylland,1,1,Aalborg Portland Park,
3,07/31/2005,AGF,Viborg FF,2,3,Ceres Park,
3,07/31/2005,FC Nordsjælland,F.C. København,1,2,Right to Dream Park,
3,07/31/2005,Silkeborg IF,SønderjyskE,3,2,JYSK Park,
3,07/31/2005,AC Horsens,OB,0,0,CASA Arena Horsens,
3,07/31/2005,Esbjerg fB,Brøndby IF,2,3,Blue Water Arena,
4,08/06/2005,Brøndby IF,AaB,3,1,Brøndby Stadion,
4,08/07/2005,Esbjerg fB,Silkeborg IF,4,0,Blue Water Arena,
4,08/07/2005,FC Midtjylland,AC Horsens,2,1,MCH Arena,
4,08/07/2005,OB,FC Nordsjælland,0,0,Nature Energy Park,
4,08/07/2005,Viborg FF,SønderjyskE,3,1,Energi Viborg Arena,
4,08/07/2005,F.C. København,AGF,1,1,Parken,
5,08/13/2005,AGF,OB,0,4,Ceres Park,
5,08/14/2005,AaB,Esbjerg fB,2,0,Aalborg Portland Park,
5,08/14/2005,FC Nordsjælland,FC Midtjylland,3,2,Right to Dream Park,
5,08/14/2005,Silkeborg IF,Viborg FF,1,1,JYSK Park,
5,08/14/2005,SønderjyskE,F.C. København,0,1,Sydbank Park,
5,08/14/2005,AC Horsens,Brøndby IF,0,0,CASA Arena Horsens,
6,08/20/2005,Brøndby IF,FC Nordsjælland,2,1,Brøndby Stadion,
6,08/21/2005,AaB,Silkeborg IF,1,1,Aalborg Portland Park,
6,08/21/2005,Esbjerg fB,AC Horsens,0,0,Blue Water Arena,
6,08/21/2005,FC Midtjylland,AGF,3,3,MCH Arena,
6,08/21/2005,OB,SønderjyskE,2,3,Nature Energy Park,
6,08/21/2005,F.C. København,Viborg FF,2,1,Parken,
7,08/27/2005,Viborg FF,OB,1,2,Energi Viborg Arena,
7,08/28/2005,AC Horsens,AaB,0,0,CASA Arena Horsens,
7,08/28/2005,FC Nordsjælland,Esbjerg fB,2,0,Right to Dream Park,
7,08/28/2005,SønderjyskE,FC Midtjylland,2,4,Sydbank Park,
7,08/28/2005,F.C. København,Silkeborg IF,2,0,Parken,
7,08/28/2005,AGF,Brøndby IF,3,0,Ceres Park,
8,09/10/2005,Brøndby IF,SønderjyskE,3,0,Brøndby Stadion,
8,09/11/2005,AaB,FC Nordsjælland,1,1,Aalborg Portland Park,
8,09/11/2005,Silkeborg IF,AC Horsens,0,1,JYSK Park,
8,09/11/2005,Esbjerg fB,AGF,0,1,Blue Water Arena,
8,09/11/2005,FC Midtjylland,Viborg FF,1,1,MCH Arena,
8,09/11/2005,OB,F.C. København,0,2,Nature Energy Park,
9,09/17/2005,AGF,AaB,2,4,Ceres Park,
9,09/18/2005,FC Nordsjælland,AC Horsens,5,0,Right to Dream Park,
9,09/18/2005,OB,Silkeborg IF,3,1,Nature Energy Park,
9,09/18/2005,SønderjyskE,Esbjerg fB,0,1,Sydbank Park,
9,09/18/2005,Viborg FF,Brøndby IF,3,1,Energi Viborg Arena,
9,09/18/2005,F.C. København,FC Midtjylland,3,1,Parken,
10,09/21/2005,FC Midtjylland,OB,0,1,MCH Arena,
10,09/21/2005,Esbjerg fB,Viborg FF,1,4,Blue Water Arena,
10,09/21/2005,AaB,SønderjyskE,3,2,Aalborg Portland Park,
10,09/21/2005,Silkeborg IF,FC Nordsjælland,1,1,JYSK Park,
10,09/21/2005,AC Horsens,AGF,1,1,CASA Arena Horsens,
10,09/21/2005,Brøndby IF,F.C. København,1,1,Brøndby Stadion,
11,09/24/2005,OB,Brøndby IF,1,3,Nature Energy Park,
11,09/25/2005,SønderjyskE,AC Horsens,1,3,Sydbank Park,
11,09/25/2005,Viborg FF,AaB,2,0,Energi Viborg Arena,
11,09/25/2005,AGF,FC Nordsjælland,0,2,Ceres Park,
11,09/25/2005,F.C. København,Esbjerg fB,5,1,Parken,
11,09/25/2005,FC Midtjylland,Silkeborg IF,1,0,MCH Arena,
12,10/01/2005,FC Nordsjælland,Silkeborg IF,2,2,Right to Dream Park,
12,10/02/2005,AGF,Esbjerg fB,2,2,Ceres Park,
12,10/02/2005,Viborg FF,SønderjyskE,1,1,Energi Viborg Arena,
12,10/02/2005,AaB,FC Midtjylland,2,2,Aalborg Portland Park,
12,10/02/2005,F.C. København,OB,1,1,Parken,
12,10/02/2005,Brøndby IF,AC Horsens,4,1,Brøndby Stadion,
13,10/15/2005,FC Midtjylland,Viborg FF,0,1,MCH Arena,
13,10/16/2005,AC Horsens,FC Nordsjælland,0,0,CASA Arena Horsens,
13,10/16/2005,Esbjerg fB,AaB,2,1,Blue Water Arena,
13,10/16/2005,Silkeborg IF,F.C. København,0,3,JYSK Park,
13,10/16/2005,OB,AGF,3,1,Nature Energy Park,
13,10/16/2005,SønderjyskE,Brøndby IF,1,2,Sydbank Park,
14,10/22/2005,F.C. København,AC Horsens,1,0,Parken,
14,10/23/2005,AaB,AGF,1,1,Aalborg Portland Park,
14,10/23/2005,FC Nordsjælland,SønderjyskE,4,2,Right to Dream Park,
14,10/23/2005,Silkeborg IF,OB,1,0,JYSK Park,
14,10/23/2005,Viborg FF,Esbjerg fB,1,0,Energi Viborg Arena,
14,10/23/2005,Brøndby IF,FC Midtjylland,5,0,Brøndby Stadion,
15,10/26/2005,AC Horsens,Silkeborg IF,0,0,CASA Arena Horsens,
15,10/26/2005,AGF,Viborg FF,3,3,Ceres Park,
15,10/26/2005,FC Midtjylland,FC Nordsjælland,1,1,MCH Arena,
15,10/26/2005,OB,AaB,0,2,Nature Energy Park,
15,10/26/2005,SønderjyskE,F.C. København,1,4,Sydbank Park,
15,10/26/2005,Esbjerg fB,Brøndby IF,0,0,Blue Water Arena,
16,10/29/2005,Viborg FF,AaB,2,0,Energi Viborg Arena,
16,10/30/2005,AC Horsens,OB,0,0,CASA Arena Horsens,
16,10/30/2005,Brøndby IF,AGF,4,0,Brøndby Stadion,
16,10/30/2005,FC Nordsjælland,Esbjerg fB,0,2,Right to Dream Park,
16,10/30/2005,Silkeborg IF,SønderjyskE,0,1,JYSK Park,
16,10/30/2005,F.C. København,FC Midtjylland,2,0,Parken,
17,11/05/2005,Esbjerg fB,F.C. København,3,1,Blue Water Arena,
17,11/06/2005,SønderjyskE,AC Horsens,1,1,Sydbank Park,
17,11/06/2005,AGF,FC Nordsjælland,1,3,Ceres Park,
17,11/06/2005,FC Midtjylland,Silkeborg IF,0,2,MCH Arena,
17,11/06/2005,OB,Viborg FF,3,0,Nature Energy Park,
17,11/06/2005,AaB,Brøndby IF,3,0,Aalborg Portland Park,
18,11/19/2005,Brøndby IF,Viborg FF,1,0,Brøndby Stadion,
18,11/20/2005,Silkeborg IF,Esbjerg fB,2,1,JYSK Park,
18,11/20/2005,FC Nordsjælland,AaB,0,1,Right to Dream Park,
18,11/20/2005,AC Horsens,FC Midtjylland,3,4,CASA Arena Horsens,
18,11/20/2005,SønderjyskE,OB,2,4,Sydbank Park,
18,11/20/2005,F.C. København,AGF,1,1,Parken,
19,11/26/2005,OB,Brøndby IF,0,1,Nature Energy Park,
19,11/27/2005,Viborg FF,FC Nordsjælland,4,1,Energi Viborg Arena,
19,11/27/2005,AGF,Silkeborg IF,2,0,Ceres Park,
19,11/27/2005,Esbjerg fB,AC Horsens,1,1,Blue Water Arena,
19,11/27/2005,FC Midtjylland,SønderjyskE,2,2,MCH Arena,
19,11/27/2005,AaB,F.C. København,0,2,Aalborg Portland Park,
20,12/03/2005,FC Midtjylland,OB,1,2,MCH Arena,
20,12/04/2005,F.C. København,Viborg FF,3,1,Parken,
