round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/09/1975 00:00,1. FC Nürnberg,FK Pirmasens,5,4,Städtisches Stadion,
1,08/09/1975 00:00,SSV Reutlingen 05,FSV Frankfurt,0,1,Stadion an der Kreuzeiche,
1,08/09/1975 00:00,Eintracht Bad Kreuznach,Jahn Regensburg,2,2,Friedrich-Moebus-Stadion,
1,08/09/1975 00:00,CHIO Waldhof 07,1. FSV Mainz 05,0,2,Stadion am Alsenweg,
1,08/09/1975 00:00,SV Röchling Völklingen,SpVgg Fürth,2,1,Hermann-Neuberger-Stadion,
1,08/09/1975 00:00,FC Homburg-Saar,SpVgg Bayreuth,1,1,Waldstadion Homburg,
1,08/09/1975 00:00,VfB Stuttgart,1. FC Saarbrücken,1,0,Neckarstadion,
1,08/09/1975 00:00,1. FC Schweinfurt 05,TSV 1860 München,0,0,Willy-Sachs-Stadion,
1,08/09/1975 00:00,FC Bayern Hof,Stuttgarter Kickers,1,2,Grüne Au,
1,08/09/1975 00:00,SV Darmstadt 98,FC Augsburg,4,1,Böllenfalltor,
2,08/15/1975 00:00,SpVgg Fürth,FC Homburg-Saar,0,3,Sportpark Ronhof,
2,08/15/1975 00:00,FC Augsburg,1. FC Schweinfurt 05,1,3,Rosenau-Stadion,
2,08/15/1975 00:00,Jahn Regensburg,1. FC Nürnberg,0,3,Jahn-Stadion,
2,08/15/1975 00:00,1. FC Saarbrücken,FC Bayern Hof,2,1,Ludwigspark,
2,08/15/1975 00:00,SpVgg Bayreuth,CHIO Waldhof 07,2,2,Städtisches Stadion Bayreuth,
2,08/15/1975 00:00,TSV 1860 München,SSV Reutlingen 05,6,0,Olympiastadion,
2,08/15/1975 00:00,1. FSV Mainz 05,SV Darmstadt 98,5,2,Bruchwegstadion,
2,08/15/1975 00:00,FSV Frankfurt,Eintracht Bad Kreuznach,1,2,Stadion am Bornheimer Hang,
2,08/15/1975 00:00,Stuttgarter Kickers,SV Röchling Völklingen,1,2,Kickers-Platz,
2,08/15/1975 00:00,FK Pirmasens,VfB Stuttgart,0,2,Sportpark Husterhöhe,
3,08/20/1975 00:00,VfB Stuttgart,Jahn Regensburg,3,0,Neckarstadion,
3,08/20/1975 00:00,1. FC Nürnberg,FSV Frankfurt,0,0,Städtisches Stadion,
3,08/20/1975 00:00,Eintracht Bad Kreuznach,TSV 1860 München,1,2,Friedrich-Moebus-Stadion,
3,08/20/1975 00:00,FC Homburg-Saar,Stuttgarter Kickers,2,2,Waldstadion Homburg,
3,08/20/1975 00:00,CHIO Waldhof 07,SpVgg Fürth,3,1,Stadion am Alsenweg,
3,08/20/1975 00:00,1. FC Schweinfurt 05,1. FSV Mainz 05,1,0,Willy-Sachs-Stadion,
3,08/20/1975 00:00,1. FC Saarbrücken,FK Pirmasens,2,1,Ludwigspark,
3,08/20/1975 00:00,SV Darmstadt 98,SpVgg Bayreuth,0,0,Böllenfalltor,
3,08/20/1975 00:00,FC Bayern Hof,SV Röchling Völklingen,1,0,Grüne Au,
3,08/20/1975 00:00,SSV Reutlingen 05,FC Augsburg,0,2,Stadion an der Kreuzeiche,
4,08/23/1975 00:00,SpVgg Fürth,SV Darmstadt 98,0,1,Sportpark Ronhof,
4,08/23/1975 00:00,FC Augsburg,Eintracht Bad Kreuznach,3,1,Rosenau-Stadion,
4,08/23/1975 00:00,1. FSV Mainz 05,SSV Reutlingen 05,4,2,Bruchwegstadion,
4,08/23/1975 00:00,Jahn Regensburg,1. FC Saarbrücken,0,1,Jahn-Stadion,
4,08/23/1975 00:00,Stuttgarter Kickers,CHIO Waldhof 07,4,1,Kickers-Platz,
4,08/23/1975 00:00,FSV Frankfurt,VfB Stuttgart,1,7,Stadion am Bornheimer Hang,
4,08/23/1975 00:00,FK Pirmasens,FC Bayern Hof,2,0,Sportpark Husterhöhe,
4,08/23/1975 00:00,SV Röchling Völklingen,FC Homburg-Saar,2,1,Hermann-Neuberger-Stadion,
4,08/23/1975 00:00,TSV 1860 München,1. FC Nürnberg,1,0,Olympiastadion,
4,08/23/1975 00:00,SpVgg Bayreuth,1. FC Schweinfurt 05,3,0,Städtisches Stadion Bayreuth,
5,08/30/1975 00:00,1. FC Schweinfurt 05,SpVgg Fürth,2,0,Willy-Sachs-Stadion,
5,08/30/1975 00:00,VfB Stuttgart,TSV 1860 München,1,1,Neckarstadion,
5,08/30/1975 00:00,1. FC Nürnberg,FC Augsburg,2,1,Städtisches Stadion,
5,08/30/1975 00:00,1. FC Saarbrücken,FSV Frankfurt,3,0,Ludwigspark,
5,08/30/1975 00:00,FK Pirmasens,Jahn Regensburg,2,1,Sportpark Husterhöhe,
5,08/30/1975 00:00,FC Bayern Hof,FC Homburg-Saar,3,2,Grüne Au,
5,08/30/1975 00:00,CHIO Waldhof 07,SV Röchling Völklingen,1,4,Stadion am Alsenweg,
5,08/30/1975 00:00,Eintracht Bad Kreuznach,1. FSV Mainz 05,3,1,Friedrich-Moebus-Stadion,
5,08/30/1975 00:00,SSV Reutlingen 05,SpVgg Bayreuth,1,3,Stadion an der Kreuzeiche,
