round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/08/1975 19:00,SV Austria Salzburg,Grazer AK,0,0,Lehener Stadion,
1,08/08/1975 19:00,FC Admira/Wacker,SK Rapid Wien,0,1,Bundesstadion Südstadt,
1,08/08/1975 19:30,SK Sturm Durisol Graz,SK Austria Klagenfurt,1,0,Stadion Liebenau,
1,08/08/1975 19:50,SK VÖEST Linz,FK Austria Wien,1,1,Stadion der Stadt Linz,
1,08/09/1975 18:00,SPG Swarovski Wacker Innsbruck,Linzer ASK,1,1,Tivoli Stadion,
2,08/19/1975 17:45,FK Austria Wien,SK VÖEST Linz,3,1,Praterstadion,
2,08/19/1975 19:00,Linzer ASK,SPG Swarovski Wacker Innsbruck,1,1,Stadion der Stadt Linz,
2,08/19/1975 19:30,Grazer AK,SV Austria Salzburg,4,2,Stadion Liebenau,
2,08/19/1975 19:30,SK Rapid Wien,FC Admira/Wacker,2,3,Praterstadion,
2,08/20/1975 16:30,SK Austria Klagenfurt,SK Sturm Durisol Graz,0,2,KAC-Platz,
3,08/22/1975 19:00,FC Admira/Wacker,Grazer AK,3,2,Bundesstadion Südstadt,
3,08/22/1975 19:00,SK VÖEST Linz,Linzer ASK,1,1,Stadion der Stadt Linz,
3,08/22/1975 19:00,SV Austria Salzburg,SK Rapid Wien,3,1,Lehener Stadion,
3,08/23/1975 18:00,SPG Swarovski Wacker Innsbruck,SK Austria Klagenfurt,3,1,Tivoli Stadion,
3,08/23/1975 19:30,SK Sturm Durisol Graz,FK Austria Wien,1,2,Stadion Liebenau,
4,08/26/1975 17:45,FK Austria Wien,SK Sturm Durisol Graz,0,0,Praterstadion,
4,08/26/1975 19:30,Grazer AK,FC Admira/Wacker,0,0,Stadion Liebenau,
4,08/26/1975 19:30,SK Rapid Wien,SV Austria Salzburg,2,1,Praterstadion,
4,08/27/1975 16:30,SK Austria Klagenfurt,SPG Swarovski Wacker Innsbruck,1,2,KAC-Platz,
4,08/27/1975 19:00,Linzer ASK,SK VÖEST Linz,1,4,Stadion der Stadt Linz,
5,08/29/1975 19:00,FC Admira/Wacker,Linzer ASK,3,1,Bundesstadion Südstadt,
5,08/29/1975 19:00,SK VÖEST Linz,SV Austria Salzburg,2,2,Stadion der Stadt Linz,
5,08/30/1975 16:30,SK Rapid Wien,SK Austria Klagenfurt,3,0,Pfarrwiese,
5,08/30/1975 18:00,SPG Swarovski Wacker Innsbruck,FK Austria Wien,2,1,Tivoli Stadion,
5,08/30/1975 19:30,SK Sturm Durisol Graz,Grazer AK,0,0,Stadion Liebenau,
6,09/05/1975 19:30,Grazer AK,SK Sturm Durisol Graz,4,4,Stadion Liebenau,
6,09/06/1975 16:30,FK Austria Wien,SPG Swarovski Wacker Innsbruck,3,0,Praterstadion,
6,09/06/1975 16:30,SK Austria Klagenfurt,SK Rapid Wien,1,0,KAC-Platz,
6,09/06/1975 17:00,SV Austria Salzburg,SK VÖEST Linz,0,0,Lehener Stadion,
6,09/06/1975 19:00,Linzer ASK,FC Admira/Wacker,3,0,Stadion der Stadt Linz,
7,09/09/1975 19:30,Grazer AK,FK Austria Wien,0,2,Stadion Liebenau,
7,09/10/1975 19:00,FC Admira/Wacker,SV Austria Salzburg,0,1,Bundesstadion Südstadt,
7,09/10/1975 19:00,SK Austria Klagenfurt,SK VÖEST Linz,1,1,Wörthersee Stadion (alt),
7,09/10/1975 19:00,Linzer ASK,SK Rapid Wien,0,1,Stadion der Stadt Linz,
7,09/10/1975 19:30,SPG Swarovski Wacker Innsbruck,SK Sturm Durisol Graz,3,0,Tivoli Stadion,
