round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/09/2002 19:00,FC Lustenau,SC InterWetten.com,0,1,Stadion an der Holzstraße,
1,07/09/2002 19:00,SV Kapfenberg,SC Austria Lustenau,0,3,Franz Fekete-Stadion,
1,07/09/2002 19:00,LASK Linz,SEZ Power Horse Bad Bleiberg,2,0,Stadion der Stadt Linz,
1,07/09/2002 19:00,SV Bio Perlinger Wörgl,DSV Leoben,0,1,Sportzentrum Wörgl,
1,07/10/2002 18:30,Wiener SK AXA,SV Mattersburg,0,3,Sportklubplatz,
2,07/16/2002 19:00,SC InterWetten.com,LASK Linz,3,1,Marchfeldstadion,
2,07/16/2002 19:00,DSV Leoben,FC Lustenau,1,0,Stadion Donawitz,
2,07/16/2002 19:30,SV Mattersburg,SV Bio Perlinger Wörgl,1,2,Pappelstadion,
2,07/17/2002 18:00,SC Austria Lustenau,Wiener SK AXA,3,2,Reichshofstadion,
2,07/17/2002 18:00,SEZ Power Horse Bad Bleiberg,SV Kapfenberg,1,0,Stadion Villach-Lind,
3,07/21/2002 17:00,SC Austria Lustenau,FC Lustenau,1,0,Reichshofstadion,
3,07/23/2002 18:30,Wiener SK AXA,SEZ Power Horse Bad Bleiberg,2,3,Sportklubplatz,
3,07/23/2002 19:00,SV Kapfenberg,SV Mattersburg,4,0,Franz Fekete-Stadion,
3,07/23/2002 19:00,LASK Linz,DSV Leoben,3,2,Stadion der Stadt Linz,
3,07/24/2002 19:00,SV Bio Perlinger Wörgl,SC InterWetten.com,2,1,Sportzentrum Wörgl,
4,07/30/2002 19:00,FC Lustenau,SV Bio Perlinger Wörgl,3,1,Stadion an der Holzstraße,
4,07/30/2002 19:00,SC InterWetten.com,Wiener SK AXA,2,1,Marchfeldstadion,
4,07/30/2002 19:00,DSV Leoben,SV Kapfenberg,3,0,Stadion Donawitz,
4,07/30/2002 19:30,SV Mattersburg,LASK Linz,2,0,Pappelstadion,
4,07/31/2002 18:00,SEZ Power Horse Bad Bleiberg,SC Austria Lustenau,2,1,Stadion Villach-Lind,
5,08/02/2002 18:00,Wiener SK AXA,DSV Leoben,4,2,Sportklubplatz,
5,08/02/2002 19:00,LASK Linz,FC Lustenau,0,2,Stadion der Stadt Linz,
5,08/03/2002 18:00,SEZ Power Horse Bad Bleiberg,SV Mattersburg,0,3,Stadion Villach-Lind,
5,08/03/2002 19:00,SC Austria Lustenau,SC InterWetten.com,0,1,Reichshofstadion,
5,08/03/2002 19:00,SV Kapfenberg,SV Bio Perlinger Wörgl,0,0,Franz Fekete-Stadion,
6,08/09/2002 19:00,SC InterWetten.com,SV Kapfenberg,2,1,Marchfeldstadion,
6,08/09/2002 19:00,DSV Leoben,SEZ Power Horse Bad Bleiberg,2,0,Stadion Donawitz,
6,08/09/2002 19:00,SV Bio Perlinger Wörgl,LASK Linz,0,1,Sportzentrum Wörgl,
6,08/09/2002 19:30,SV Mattersburg,SC Austria Lustenau,1,0,Pappelstadion,
6,08/10/2002 15:30,FC Lustenau,Wiener SK AXA,2,1,Stadion an der Holzstraße,
7,08/16/2002 17:30,Wiener SK AXA,SV Bio Perlinger Wörgl,1,2,Sportklubplatz,
7,08/16/2002 19:00,SC Austria Lustenau,DSV Leoben,1,0,Reichshofstadion,
7,08/16/2002 19:00,SV Kapfenberg,LASK Linz,1,0,Franz Fekete-Stadion,
7,08/17/2002 18:00,SEZ Power Horse Bad Bleiberg,FC Lustenau,5,2,Stadion Villach-Lind,
7,08/17/2002 19:00,SV Mattersburg,SC InterWetten.com,2,0,Pappelstadion,
8,08/23/2002 19:00,SC InterWetten.com,SEZ Power Horse Bad Bleiberg,2,0,Marchfeldstadion,
8,08/23/2002 19:00,LASK Linz,Wiener SK AXA,0,0,Stadion der Stadt Linz,
8,08/23/2002 19:00,SV Bio Perlinger Wörgl,SC Austria Lustenau,1,0,Sportzentrum Wörgl,
8,08/24/2002 18:00,FC Lustenau,SV Kapfenberg,3,0,Stadion an der Holzstraße,
8,08/24/2002 19:00,DSV Leoben,SV Mattersburg,3,0,Stadion Donawitz,
9,08/30/2002 19:00,SC InterWetten.com,DSV Leoben,3,3,Marchfeldstadion,
9,08/30/2002 19:00,SV Kapfenberg,Wiener SK AXA,1,1,Franz Fekete-Stadion,
9,08/30/2002 19:00,SV Mattersburg,FC Lustenau,1,0,Pappelstadion,
9,08/31/2002 15:30,SC Austria Lustenau,LASK Linz,0,0,Reichshofstadion,
9,08/31/2002 15:30,SEZ Power Horse Bad Bleiberg,SV Bio Perlinger Wörgl,3,1,Stadion Villach-Lind,
10,09/10/2002 17:00,FC Lustenau,SV Mattersburg,2,3,Stadion an der Holzstraße,
10,09/10/2002 19:00,DSV Leoben,SC InterWetten.com,4,4,Stadion Donawitz,
10,09/10/2002 19:00,SV Bio Perlinger Wörgl,SEZ Power Horse Bad Bleiberg,2,0,Sportzentrum Wörgl,
10,09/10/2002 19:00,Wiener SK AXA,SV Kapfenberg,1,1,Sportklubplatz,
10,09/10/2002 20:20,LASK Linz,SC Austria Lustenau,0,2,Stadion der Stadt Linz,
11,09/13/2002 19:00,SC InterWetten.com,FC Lustenau,1,2,Marchfeldstadion,
11,09/13/2002 19:00,DSV Leoben,SV Bio Perlinger Wörgl,2,0,Stadion Donawitz,
11,09/13/2002 19:00,SV Mattersburg,Wiener SK AXA,4,0,Pappelstadion,
11,09/14/2002 15:30,SC Austria Lustenau,SV Kapfenberg,1,1,Reichshofstadion,
11,09/14/2002 15:30,SEZ Power Horse Bad Bleiberg,LASK Linz,1,0,Stadion Villach-Lind,
12,09/17/2002 17:00,FC Lustenau,DSV Leoben,1,1,Stadion an der Holzstraße,
12,09/17/2002 19:00,SV Kapfenberg,SEZ Power Horse Bad Bleiberg,0,2,Franz Fekete-Stadion,
12,09/17/2002 19:00,LASK Linz,SC InterWetten.com,3,1,Stadion der Stadt Linz,
12,09/17/2002 19:00,SV Bio Perlinger Wörgl,SV Mattersburg,2,2,Sportzentrum Wörgl,
12,09/18/2002 19:00,Wiener SK AXA,SC Austria Lustenau,2,4,Sportklubplatz,
13,09/20/2002 19:00,SC InterWetten.com,SV Bio Perlinger Wörgl,3,2,Marchfeldstadion,
13,09/20/2002 19:00,DSV Leoben,LASK Linz,1,0,Stadion Donawitz,
13,09/20/2002 19:00,SV Mattersburg,SV Kapfenberg,5,1,Pappelstadion,
13,09/21/2002 15:30,SEZ Power Horse Bad Bleiberg,Wiener SK AXA,0,2,Stadion Villach-Lind,
13,09/21/2002 15:30,FC Lustenau,SC Austria Lustenau,0,1,Stadion an der Holzstraße,
