round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/27/2002,Silkeborg IF,Brøndby IF,0,3,JYSK Park,
1,07/28/2002,F.C. København,Viborg FF,2,2,Parken,
1,07/28/2002,AGF,FC Nordsjælland,2,0,Ceres Park,
1,07/28/2002,Esbjerg fB,AaB,1,2,Blue Water Arena,
1,07/28/2002,AB,Køge,2,2,Gladsaxe Stadion,
1,07/28/2002,OB,FC Midtjylland,2,0,Nature Energy Park,
2,08/03/2002,Brøndby IF,AB,1,3,Brøndby Stadion,
2,08/04/2002,AGF,Esbjerg fB,2,2,Ceres Park,
2,08/04/2002,FC Midtjylland,AaB,2,0,MCH Arena,
2,08/04/2002,FC Nordsjælland,Viborg FF,3,2,Right to Dream Park,
2,08/04/2002,OB,Silkeborg IF,2,2,Nature Energy Park,
2,08/04/2002,Køge,F.C. København,1,3,Køge Stadion,
3,08/10/2002,AaB,Brøndby IF,3,1,Aalborg Portland Park,
3,08/11/2002,Esbjerg fB,Køge,3,4,Blue Water Arena,
3,08/11/2002,F.C. København,FC Nordsjælland,2,1,Parken,
3,08/11/2002,AB,OB,0,4,Gladsaxe Stadion,
3,08/11/2002,Viborg FF,FC Midtjylland,1,1,Energi Viborg Arena,
3,08/11/2002,Silkeborg IF,AGF,1,0,JYSK Park,
4,08/17/2002,FC Nordsjælland,Esbjerg fB,3,4,Right to Dream Park,
4,08/18/2002,AGF,OB,3,2,Ceres Park,
4,08/18/2002,Brøndby IF,Viborg FF,4,0,Brøndby Stadion,
4,08/18/2002,Køge,Silkeborg IF,0,4,Køge Stadion,
4,08/18/2002,AaB,AB,1,0,Aalborg Portland Park,
4,08/18/2002,FC Midtjylland,F.C. København,2,2,MCH Arena,
5,08/24/2002,F.C. København,Brøndby IF,2,1,Parken,
5,08/25/2002,OB,Køge,2,1,Nature Energy Park,
5,08/25/2002,Silkeborg IF,FC Nordsjælland,0,1,JYSK Park,
5,08/25/2002,AB,AGF,2,2,Gladsaxe Stadion,
5,08/25/2002,Esbjerg fB,FC Midtjylland,3,2,Blue Water Arena,
5,08/25/2002,Viborg FF,AaB,2,2,Energi Viborg Arena,
6,08/31/2002,Køge,AGF,2,0,Køge Stadion,
6,09/01/2002,FC Midtjylland,Silkeborg IF,2,0,MCH Arena,
6,09/01/2002,FC Nordsjælland,OB,2,1,Right to Dream Park,
6,09/01/2002,Brøndby IF,Esbjerg fB,1,1,Brøndby Stadion,
6,09/01/2002,Viborg FF,AB,2,1,Energi Viborg Arena,
6,09/01/2002,AaB,F.C. København,3,0,Aalborg Portland Park,
7,09/11/2002,Silkeborg IF,Viborg FF,1,1,JYSK Park,
