round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/02/1998,SK Hradec Králové,SK Sigma Olomouc,1,3,Všesportovní stadion,
1,08/02/1998,FC Karviná,FK Jablonec 97,1,0,Městský stadion Karviná,
1,08/02/1998,FC Petra Drnovice,FK Viktoria Žižkov,4,2,Sportovní areál Drnovice,
1,08/02/1998,Slezský FC Opava,FC Boby Brno,2,1,Městský stadion Opava,
1,08/02/1998,FC Slovan Liberec,FC Baník Ostrava,2,2,Stadión U Nisy,
1,08/02/1998,SK Slavia Praha,FC Dukla Příbram,2,0,Sinobo Stadium,
1,08/02/1998,FK Teplice,FK Chmel Blšany,1,3,Na Stínadlech,
1,08/03/1998,FC Viktoria Plzeň,AC Sparta Praha,0,1,Doosan Aréna,
2,08/08/1998,SK Sigma Olomouc,FK Chmel Blšany,2,1,Andrův stadión,
2,08/08/1998,FC Baník Ostrava,SK Slavia Praha,5,0,Bazaly,
2,08/08/1998,FK Viktoria Žižkov,Slezský FC Opava,3,2,Stadion Viktoria Žižkov,
2,08/08/1998,AC Sparta Praha,FC Karviná,5,0,Generali Česká pojišťovna Arena,
2,08/09/1998,FC Dukla Příbram,FK Teplice,2,3,Stadion Na Litavce,
2,08/09/1998,FC Boby Brno,FC Slovan Liberec,0,2,Za Lužánkami,
2,08/09/1998,SK Hradec Králové,FC Viktoria Plzeň,3,0,Všesportovní stadion,
2,08/10/1998,FK Jablonec 97,FC Petra Drnovice,1,2,Střelnice,
3,08/22/1998,FC Viktoria Plzeň,SK Sigma Olomouc,1,0,Doosan Aréna,
3,08/22/1998,FC Petra Drnovice,AC Sparta Praha,4,4,Sportovní areál Drnovice,
3,08/22/1998,SK Slavia Praha,FC Boby Brno,1,1,Sinobo Stadium,
3,08/23/1998,FC Karviná,SK Hradec Králové,1,1,Městský stadion Karviná,
3,08/23/1998,Slezský FC Opava,FK Jablonec 97,2,1,Městský stadion Opava,
3,08/23/1998,FC Slovan Liberec,FK Viktoria Žižkov,2,2,Stadión U Nisy,
3,08/23/1998,FK Chmel Blšany,FC Dukla Příbram,1,0,Stadion FK Chmel Blšany,
3,08/24/1998,FK Teplice,FC Baník Ostrava,0,0,Na Stínadlech,
4,08/30/1998,SK Sigma Olomouc,FC Dukla Příbram,0,0,Andrův stadión,
4,08/30/1998,FC Baník Ostrava,FK Chmel Blšany,2,2,Bazaly,
4,08/30/1998,FC Boby Brno,FK Teplice,0,3,Za Lužánkami,
4,08/30/1998,FK Jablonec 97,FC Slovan Liberec,1,0,Střelnice,
4,08/30/1998,AC Sparta Praha,Slezský FC Opava,4,2,Generali Česká pojišťovna Arena,
4,08/30/1998,SK Hradec Králové,FC Petra Drnovice,3,1,Všesportovní stadion,
4,08/30/1998,FC Viktoria Plzeň,FC Karviná,3,2,Doosan Aréna,
4,08/31/1998,FK Viktoria Žižkov,SK Slavia Praha,2,1,Stadion Viktoria Žižkov,
5,09/11/1998,FC Karviná,SK Sigma Olomouc,1,2,Městský stadion Karviná,
5,09/11/1998,FC Slovan Liberec,AC Sparta Praha,1,1,Stadión U Nisy,
5,09/11/1998,SK Slavia Praha,FK Jablonec 97,1,1,Sinobo Stadium,
5,09/13/1998,FC Petra Drnovice,FC Viktoria Plzeň,1,0,Sportovní areál Drnovice,
5,09/13/1998,Slezský FC Opava,SK Hradec Králové,3,1,Městský stadion Opava,
5,09/13/1998,FK Teplice,FK Viktoria Žižkov,2,0,Na Stínadlech,
5,09/13/1998,FC Dukla Příbram,FC Baník Ostrava,1,0,Stadion Na Litavce,
5,09/14/1998,FK Chmel Blšany,FC Boby Brno,3,1,Stadion FK Chmel Blšany,
6,09/20/1998,SK Sigma Olomouc,FC Baník Ostrava,3,2,Andrův stadión,
6,09/20/1998,FC Boby Brno,FC Dukla Příbram,1,1,Za Lužánkami,
6,09/20/1998,FK Viktoria Žižkov,FK Chmel Blšany,2,1,Stadion Viktoria Žižkov,
6,09/20/1998,SK Hradec Králové,FC Slovan Liberec,2,2,Všesportovní stadion,
