round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/20/1966 16:00,1. FC Köln,TSV 1860 München,2,0,Müngersdorfer Stadion (1923-1973),
1,08/20/1966 16:00,Borussia Dortmund,Fortuna Düsseldorf,1,2,Rote Erde,
1,08/20/1966 16:00,Eintracht Braunschweig,SV Werder Bremen,2,0,Eintracht-Stadion,
1,08/20/1966 16:00,Hamburger SV,Hannover 96,2,1,Volksparkstadion,
1,08/20/1966 16:00,VfB Stuttgart,1. FC Nürnberg,1,0,Neckarstadion,
1,08/20/1966 16:00,1. FC Kaiserslautern,Karlsruher SC,3,1,Betzenbergstadion,
1,08/20/1966 16:00,MSV Duisburg,Rot-Weiss Essen,2,0,Wedaustadion,
1,08/20/1966 16:00,FC Schalke 04,Borussia Mönchengladbach,0,0,Glückauf-Kampfbahn,
1,08/20/1966 16:00,Bayern München,Eintracht Frankfurt,1,2,Stadion an der Grünwalder Straße,
2,08/27/1966 16:00,Rot-Weiss Essen,FC Schalke 04,4,1,Georg-Melches-Stadion,
2,08/27/1966 16:00,Eintracht Frankfurt,1. FC Köln,4,0,Waldstadion,
2,08/27/1966 16:00,Karlsruher SC,Hamburger SV,1,1,Wildparkstadion,
2,08/27/1966 16:00,TSV 1860 München,Eintracht Braunschweig,2,1,Stadion an der Grünwalder Straße,
2,08/27/1966 16:00,Fortuna Düsseldorf,Bayern München,0,0,Paul-Janes-Stadion,
2,08/27/1966 16:00,Hannover 96,Borussia Dortmund,2,0,Niedersachsenstadion,
2,08/27/1966 16:00,SV Werder Bremen,VfB Stuttgart,1,2,Weserstadion,
2,08/27/1966 16:00,1. FC Nürnberg,MSV Duisburg,3,1,Städtisches Stadion,
2,08/27/1966 16:00,Borussia Mönchengladbach,1. FC Kaiserslautern,1,1,Bökelbergstadion,
3,09/03/1966 16:00,VfB Stuttgart,TSV 1860 München,2,0,Neckarstadion,
3,09/03/1966 16:00,Bayern München,Hannover 96,0,0,Stadion an der Grünwalder Straße,
3,09/03/1966 16:00,MSV Duisburg,SV Werder Bremen,1,0,Wedaustadion,
3,09/03/1966 16:00,Hamburger SV,Borussia Mönchengladbach,2,0,Volksparkstadion,
3,09/03/1966 16:00,FC Schalke 04,1. FC Nürnberg,1,0,Glückauf-Kampfbahn,
3,09/03/1966 16:00,1. FC Kaiserslautern,Rot-Weiss Essen,5,2,Betzenbergstadion,
3,09/03/1966 16:00,Borussia Dortmund,Karlsruher SC,2,1,Rote Erde,
3,09/03/1966 16:00,Eintracht Braunschweig,1. FC Köln,1,0,Eintracht-Stadion,
3,09/03/1966 16:00,Fortuna Düsseldorf,Eintracht Frankfurt,2,4,Paul-Janes-Stadion,
4,09/07/1966 20:00,Eintracht Frankfurt,Eintracht Braunschweig,0,1,Waldstadion,
4,09/10/1966 16:00,TSV 1860 München,MSV Duisburg,3,3,Stadion an der Grünwalder Straße,
4,09/10/1966 16:00,Karlsruher SC,Bayern München,1,6,Wildparkstadion,
4,09/10/1966 16:00,Rot-Weiss Essen,Hamburger SV,1,1,Georg-Melches-Stadion,
4,09/10/1966 16:00,SV Werder Bremen,FC Schalke 04,2,1,Weserstadion,
4,09/10/1966 16:00,Borussia Mönchengladbach,Borussia Dortmund,4,0,Bökelbergstadion,
4,09/10/1966 16:00,1. FC Köln,VfB Stuttgart,3,1,Müngersdorfer Stadion (1923-1973),
4,09/10/1966 16:00,Hannover 96,Fortuna Düsseldorf,0,2,Niedersachsenstadion,
4,09/10/1966 16:00,1. FC Nürnberg,1. FC Kaiserslautern,1,2,Städtisches Stadion,
5,09/17/1966 16:00,FC Schalke 04,TSV 1860 München,1,0,Glückauf-Kampfbahn,
5,09/17/1966 16:00,Bayern München,Borussia Mönchengladbach,4,3,Stadion an der Grünwalder Straße,
5,09/17/1966 16:00,1. FC Kaiserslautern,SV Werder Bremen,2,0,Betzenbergstadion,
5,09/17/1966 16:00,Hamburger SV,1. FC Nürnberg,0,1,Volksparkstadion,
5,09/17/1966 16:00,Borussia Dortmund,Rot-Weiss Essen,0,0,Rote Erde,
5,09/17/1966 16:00,MSV Duisburg,1. FC Köln,1,0,Wedaustadion,
5,09/17/1966 16:00,Fortuna Düsseldorf,Karlsruher SC,1,0,Paul-Janes-Stadion,
5,09/17/1966 16:00,VfB Stuttgart,Eintracht Braunschweig,1,2,Neckarstadion,
5,09/17/1966 16:00,Hannover 96,Eintracht Frankfurt,2,1,Niedersachsenstadion,
6,09/24/1966 16:00,TSV 1860 München,1. FC Kaiserslautern,3,0,Stadion an der Grünwalder Straße,
6,09/24/1966 16:00,Rot-Weiss Essen,Bayern München,3,1,Georg-Melches-Stadion,
6,09/24/1966 16:00,SV Werder Bremen,Hamburger SV,5,1,Weserstadion,
6,09/24/1966 16:00,1. FC Nürnberg,Borussia Dortmund,2,0,Städtisches Stadion,
6,09/24/1966 16:00,1. FC Köln,FC Schalke 04,2,1,Müngersdorfer Stadion (1923-1973),
6,09/24/1966 16:00,Borussia Mönchengladbach,Fortuna Düsseldorf,3,1,Bökelbergstadion,
6,09/24/1966 16:00,Eintracht Braunschweig,MSV Duisburg,0,0,Eintracht-Stadion,
6,09/24/1966 16:00,Karlsruher SC,Hannover 96,0,0,Wildparkstadion,
6,09/24/1966 16:00,Eintracht Frankfurt,VfB Stuttgart,4,0,Waldstadion,
7,10/01/1966 16:00,Hamburger SV,TSV 1860 München,3,2,Volksparkstadion,
7,10/01/1966 16:00,Bayern München,1. FC Nürnberg,0,1,Stadion an der Grünwalder Straße,
7,10/01/1966 16:00,Borussia Dortmund,SV Werder Bremen,2,0,Rote Erde,
7,10/01/1966 16:00,1. FC Kaiserslautern,1. FC Köln,0,0,Betzenbergstadion,
7,10/01/1966 16:00,Fortuna Düsseldorf,Rot-Weiss Essen,2,0,Paul-Janes-Stadion,
7,10/01/1966 16:00,FC Schalke 04,Eintracht Braunschweig,0,0,Glückauf-Kampfbahn,
7,10/01/1966 16:00,Hannover 96,Borussia Mönchengladbach,1,1,Niedersachsenstadion,
7,10/01/1966 16:00,MSV Duisburg,VfB Stuttgart,0,0,Wedaustadion,
7,10/01/1966 16:00,Karlsruher SC,Eintracht Frankfurt,3,2,Wildparkstadion,
8,10/08/1966 16:00,TSV 1860 München,Borussia Dortmund,1,2,Stadion an der Grünwalder Straße,
8,10/08/1966 16:00,SV Werder Bremen,Bayern München,4,1,Weserstadion,
8,10/08/1966 16:00,1. FC Köln,Hamburger SV,0,0,Müngersdorfer Stadion (1923-1973),
8,10/08/1966 16:00,1. FC Nürnberg,Fortuna Düsseldorf,4,2,Städtisches Stadion,
8,10/08/1966 16:00,Eintracht Braunschweig,1. FC Kaiserslautern,2,0,Eintracht-Stadion,
8,10/08/1966 16:00,Rot-Weiss Essen,Hannover 96,3,0,Georg-Melches-Stadion,
8,10/08/1966 16:00,VfB Stuttgart,FC Schalke 04,1,1,Neckarstadion,
8,10/08/1966 16:00,Borussia Mönchengladbach,Karlsruher SC,3,1,Bökelbergstadion,
8,10/08/1966 16:00,Eintracht Frankfurt,MSV Duisburg,1,0,Waldstadion,
9,10/15/1966 16:00,Bayern München,TSV 1860 München,3,0,Stadion an der Grünwalder Straße,
9,10/15/1966 16:00,Fortuna Düsseldorf,SV Werder Bremen,0,1,Paul-Janes-Stadion,
9,10/15/1966 16:00,Hamburger SV,Eintracht Braunschweig,1,0,Volksparkstadion,
9,10/15/1966 16:00,Hannover 96,1. FC Nürnberg,2,0,Niedersachsenstadion,
9,10/15/1966 16:00,1. FC Kaiserslautern,VfB Stuttgart,3,3,Betzenbergstadion,
9,10/15/1966 16:00,Karlsruher SC,Rot-Weiss Essen,0,1,Wildparkstadion,
9,10/15/1966 16:00,FC Schalke 04,MSV Duisburg,2,1,Glückauf-Kampfbahn,
9,10/15/1966 16:00,Borussia Mönchengladbach,Eintracht Frankfurt,0,0,Bökelbergstadion,
9,10/15/1966 16:00,Borussia Dortmund,1. FC Köln,6,1,Rote Erde,
10,10/22/1966 16:00,TSV 1860 München,Fortuna Düsseldorf,3,0,Stadion an der Grünwalder Straße,
10,10/22/1966 16:00,Eintracht Frankfurt,FC Schalke 04,4,2,Waldstadion,
10,10/22/1966 16:00,Eintracht Braunschweig,Borussia Dortmund,3,1,Eintracht-Stadion,
10,10/22/1966 16:00,SV Werder Bremen,Hannover 96,3,0,Weserstadion,
10,10/22/1966 16:00,1. FC Nürnberg,Karlsruher SC,2,2,Städtisches Stadion,
10,10/22/1966 16:00,MSV Duisburg,1. FC Kaiserslautern,1,1,Wedaustadion,
10,10/22/1966 16:00,Rot-Weiss Essen,Borussia Mönchengladbach,2,1,Georg-Melches-Stadion,
10,10/22/1966 16:00,1. FC Köln,Bayern München,2,4,Müngersdorfer Stadion (1923-1973),
10,10/22/1966 16:00,VfB Stuttgart,Hamburger SV,1,3,Neckarstadion,
11,10/29/1966 16:00,Hannover 96,TSV 1860 München,2,2,Niedersachsenstadion,
11,10/29/1966 16:00,Bayern München,Eintracht Braunschweig,2,0,Stadion an der Grünwalder Straße,
11,10/29/1966 16:00,Karlsruher SC,SV Werder Bremen,4,4,Wildparkstadion,
11,10/29/1966 16:00,Hamburger SV,MSV Duisburg,0,0,Volksparkstadion,
11,10/29/1966 16:00,Borussia Mönchengladbach,1. FC Nürnberg,2,0,Bökelbergstadion,
11,10/29/1966 16:00,1. FC Kaiserslautern,FC Schalke 04,1,0,Betzenbergstadion,
11,10/29/1966 16:00,Rot-Weiss Essen,Eintracht Frankfurt,1,1,Georg-Melches-Stadion,
11,10/29/1966 16:00,Borussia Dortmund,VfB Stuttgart,1,1,Rote Erde,
11,10/29/1966 16:00,Fortuna Düsseldorf,1. FC Köln,1,3,Paul-Janes-Stadion,
12,11/05/1966 15:00,TSV 1860 München,Karlsruher SC,3,0,Stadion an der Grünwalder Straße,
12,11/05/1966 15:00,VfB Stuttgart,Bayern München,2,4,Neckarstadion,
12,11/05/1966 15:00,SV Werder Bremen,Borussia Mönchengladbach,2,2,Weserstadion,
12,11/05/1966 15:00,FC Schalke 04,Hamburger SV,2,0,Glückauf-Kampfbahn,
