round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/04/2017,Nafta 1903,Roltek Dob,1,0,Športni park Lendava,
1,08/05/2017,Veržej,Jadran Dekani,0,2,Stadion Čistina Veržej,
1,08/05/2017,Fužinar Ravne Systems,Mura,1,4,Mestni stadion Ravne na Koroškem,
1,08/05/2017,Kalcer Radomlje,Cherrybox 24 Tabor Sežana,1,1,Športni park Radomlje,
1,08/05/2017,Rogaška,AŠK Bravo,0,3,Športni center Rogaška Slatina,
1,08/06/2017,Zarica Kranj,Drava Ptuj,1,2,Kranj,
1,08/06/2017,Ilirija 1911,Krka,4,1,Stadion Ilirija,
1,08/06/2017,Brežice - Terme Čatež,Brda,1,0,Stadion Brežice,
2,08/11/2017,AŠK Bravo,Nafta 1903,1,0,Športni park Šiška Ljubljana,
2,08/12/2017,Jadran Dekani,Brežice - Terme Čatež,1,1,Športni park Dekani,
2,08/12/2017,Roltek Dob,Veržej,0,1,Športni park Dob,
2,08/12/2017,Krka,Rogaška,1,2,Stadion Portoval Novo Mesto-igr. z UT,
2,08/12/2017,Cherrybox 24 Tabor Sežana,Ilirija 1911,3,2,Stadion Rajko Štolfa Sežana,
2,08/12/2017,Drava Ptuj,Brda,5,2,Mestni stadion Ptuj,
2,08/13/2017,Mura,Kalcer Radomlje,4,0,Mestni stadion Fazanerija,
2,08/13/2017,Zarica Kranj,Fužinar Ravne Systems,1,1,Kranj,
3,08/19/2017,Fužinar Ravne Systems,Drava Ptuj,2,4,Mestni stadion Ravne na Koroškem,
3,08/19/2017,Kalcer Radomlje,Zarica Kranj,3,1,Športni park Radomlje,
3,08/19/2017,Rogaška,Cherrybox 24 Tabor Sežana,1,1,Športni center Rogaška Slatina,
3,08/19/2017,Nafta 1903,Krka,1,0,Športni park Lendava,
3,08/19/2017,Veržej,AŠK Bravo,1,2,Stadion Čistina Veržej,
3,08/20/2017,Brežice - Terme Čatež,Roltek Dob,1,4,Stadion Brežice,
3,08/20/2017,Brda,Jadran Dekani,0,2,Športni park Vipolže,
3,08/21/2017,Ilirija 1911,Mura,0,1,Stadion Ilirija,
4,08/26/2017,Roltek Dob,Brda,1,1,Športni park Dob,
4,08/26/2017,AŠK Bravo,Brežice - Terme Čatež,0,1,Športni park Šiška Ljubljana,
4,08/26/2017,Krka,Veržej,2,0,Stadion Portoval Novo Mesto-igr. z UT,
4,08/26/2017,Cherrybox 24 Tabor Sežana,Nafta 1903,2,1,Stadion Rajko Štolfa Sežana,
4,08/26/2017,Fužinar Ravne Systems,Kalcer Radomlje,1,5,Mestni stadion Ravne na Koroškem,
4,08/27/2017,Mura,Rogaška,2,0,Mestni stadion Fazanerija,
4,08/27/2017,Zarica Kranj,Ilirija 1911,1,3,Kranj,
