round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/02/2014 10:15,FK Pardubice,FC Sellier & Bellot Vlašim,1,1,Stadion Pod Vinicí,
1,08/02/2014 10:15,FK Baník Sokolov,FC MAS Táborsko,1,1,Stadion FK Baník Sokolov,
1,08/02/2014 10:15,MFK Karviná,FK Baník Most 1909,1,1,Městský stadion Karviná,
1,08/02/2014 17:00,MFK Frýdek-Místek,Slezský FC Opava,2,3,Stadion Stovky,
1,08/02/2014 19:00,FC Fastav Zlín,FK Fotbal Třinec,0,0,Stadion Letná,
1,08/03/2014 10:15,FK Viktoria Žižkov,SK Sigma Olomouc,2,1,Stadion FK Viktoria Žižkov,
1,08/03/2014 17:00,FK Varnsdorf,FK Ústí nad Labem,1,1,Městský fotbalový stadion v Kotlině,
1,08/03/2014 17:00,FK Kolín,1.SC Znojmo FK,0,4,Stadion FK Kolín,
2,08/08/2014 17:00,FK Ústí nad Labem,1.SC Znojmo FK,1,2,Městský stadion,
2,08/09/2014 10:15,FK Fotbal Třinec,MFK Karviná,1,3,Stadion Rudolfa Labaje,
2,08/09/2014 17:00,SK Sigma Olomouc,MFK Frýdek-Místek,3,0,Andrův stadion,
2,08/09/2014 17:00,FC Sellier & Bellot Vlašim,FK Baník Sokolov,1,1,Stadion v Kollárově ulici,
2,08/09/2014 17:00,FC MAS Táborsko,FK Varnsdorf,1,1,Stadion v Kvapilově ulici,
2,08/10/2014 10:15,FK Viktoria Žižkov,FK Pardubice,1,1,Stadion FK Viktoria Žižkov,
2,08/10/2014 17:00,FK Kolín,FC Fastav Zlín,1,2,Stadion FK Kolín,
2,08/10/2014 17:30,FK Baník Most 1909,Slezský FC Opava,0,3,Fotbalový stadion Josefa Masopusta,
3,08/16/2014 10:15,FK Baník Sokolov,SK Sigma Olomouc,3,2,Stadion FK Baník Sokolov,
3,08/16/2014 10:15,MFK Karviná,FK Kolín,1,0,Městský stadion Karviná,
3,08/16/2014 17:00,MFK Frýdek-Místek,FC MAS Táborsko,1,1,Stadion Stovky,
3,08/16/2014 18:00,Slezský FC Opava,FK Ústí nad Labem,1,0,Městský stadion,
3,08/16/2014 19:00,FC Fastav Zlín,FK Viktoria Žižkov,3,2,Stadion Letná,
3,08/17/2014 17:00,FK Varnsdorf,FK Pardubice,0,0,Městský fotbalový stadion v Kotlině,
3,08/17/2014 17:00,1.SC Znojmo FK,FC Sellier & Bellot Vlašim,1,3,Městský stadion v Horním parku,
3,08/17/2014 17:30,FK Baník Most 1909,FK Fotbal Třinec,2,3,Fotbalový stadion Josefa Masopusta,
4,08/22/2014 16:30,FK Ústí nad Labem,FK Baník Most 1909,1,3,Městský stadion,
4,08/23/2014 10:15,FK Pardubice,FC Fastav Zlín,0,0,Stadion Pod Vinicí,
4,08/23/2014 10:15,FK Fotbal Třinec,Slezský FC Opava,2,1,Stadion Rudolfa Labaje,
4,08/23/2014 17:00,SK Sigma Olomouc,1.SC Znojmo FK,0,2,Andrův stadion,
4,08/23/2014 17:00,FC Sellier & Bellot Vlašim,MFK Frýdek-Místek,0,2,Stadion v Kollárově ulici,
4,08/23/2014 17:00,FC MAS Táborsko,MFK Karviná,1,1,Stadion v Kvapilově ulici,
4,08/24/2014 10:15,FK Viktoria Žižkov,FK Varnsdorf,3,0,Stadion FK Viktoria Žižkov,
4,08/24/2014 17:00,FK Kolín,FK Baník Sokolov,1,4,Stadion FK Kolín,
