round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/06/1977 00:00,FC Augsburg,Stuttgarter Kickers,2,3,Rosenau-Stadion,
1,08/06/1977 00:00,SV CHIO Waldhof,1. Würzburger FV 1904,6,0,Seppl-Herberger-Stadion,
1,08/06/1977 00:00,FC Würzburger Kickers,SpVgg Bayreuth,0,1,Dallenbergstadion,
1,08/06/1977 00:00,SV Darmstadt 98,Eintracht Trier,3,1,Böllenfalltor,
1,08/06/1977 00:00,VfR Wormatia 08 Worms,Kickers Offenbach,3,0,Wormatia-Stadion,
1,08/06/1977 00:00,KSV Baunatal,FSV Frankfurt,4,2,Auestadion,
1,08/06/1977 00:00,FC 08 Homburg,FK Pirmasens,4,2,Waldstadion Homburg,
1,08/06/1977 00:00,Freiburger FC,VfR Bürstadt,0,1,Möslestadion,
1,08/06/1977 00:00,FC Bayern Hof,SpVgg Fürth,3,1,Grüne Au,
1,08/06/1977 00:00,1. FC Nürnberg,Karlsruher SC,2,1,Städtisches Stadion,
2,08/12/1977 00:00,Stuttgarter Kickers,FC 08 Homburg,0,1,Kickers-Platz,
2,08/12/1977 00:00,Eintracht Trier,FC Augsburg,2,2,Moselstadion,
2,08/12/1977 00:00,Karlsruher SC,FC Bayern Hof,3,0,Wildparkstadion,
2,08/12/1977 00:00,SpVgg Bayreuth,SV Darmstadt 98,3,0,Städtisches Stadion Bayreuth,
2,08/12/1977 00:00,SpVgg Fürth,Freiburger FC,6,2,Sportpark Ronhof,
2,08/12/1977 00:00,VfR Bürstadt,FC Würzburger Kickers,3,0,Waldstadion,
2,08/12/1977 00:00,FK Pirmasens,KSV Baunatal,1,2,Städtisches Stadion,
2,08/12/1977 00:00,1. Würzburger FV 1904,1. FC Nürnberg,0,1,DJK-Stadion,
2,08/12/1977 00:00,FSV Frankfurt,VfR Wormatia 08 Worms,1,1,Stadion am Bornheimer Hang,
2,08/12/1977 00:00,Kickers Offenbach,SV CHIO Waldhof,3,1,Bieberer Berg,
