round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/11/2008 19:00,FC Lustenau,FC Pax Gratkorn,1,1,Reichshofstadion,
1,07/11/2008 19:00,1. FC RFE Vöcklabruck,DSV Leoben,0,0,Voralpenstadion Vöcklabruck,
1,07/11/2008 19:00,FC Trenkwalder Admira,FK Austria Magna Amateure,0,1,Trenkwalder Arena,
1,07/11/2008 19:00,SKN St. Pölten,Red Bull Juniors Salzburg,2,0,Stadion Voithplatz,
1,07/11/2008 19:00,SV Grödig,SC Austria Lustenau,2,0,Untersbergarena,
1,07/12/2008 17:00,SC Magna Wr. Neustadt,FC Wacker Innsbruck,0,3,Stadion Wiener Neustadt,
2,07/18/2008 18:00,FC Pax Gratkorn,SC Austria Lustenau,2,0,Stadion Gratkorn,
2,07/18/2008 18:00,Red Bull Juniors Salzburg,SV Grödig,2,1,Red Bull Arena,
2,07/18/2008 18:00,FC Wacker Innsbruck,FK Austria Magna Amateure,3,0,Tivoli-Neu,
2,07/18/2008 18:00,DSV Leoben,SC Magna Wr. Neustadt,0,1,Stadion Donawitz,
2,07/18/2008 18:00,FC Lustenau,1. FC RFE Vöcklabruck,2,1,Reichshofstadion,
2,07/19/2008 17:00,FC Trenkwalder Admira,SKN St. Pölten,2,2,Trenkwalder Arena,
3,07/25/2008 18:00,1. FC RFE Vöcklabruck,FC Pax Gratkorn,4,1,Voralpenstadion Vöcklabruck,
3,07/25/2008 18:00,SC Magna Wr. Neustadt,FC Lustenau,1,0,Stadion Wiener Neustadt,
3,07/25/2008 18:00,FK Austria Magna Amateure,DSV Leoben,1,2,Franz Horr Stadion,
3,07/25/2008 18:00,SV Grödig,FC Trenkwalder Admira,2,1,Untersbergarena,
3,07/25/2008 18:00,SC Austria Lustenau,Red Bull Juniors Salzburg,1,2,Reichshofstadion,
3,07/26/2008 17:00,SKN St. Pölten,FC Wacker Innsbruck,3,3,Stadion Voithplatz,
4,08/01/2008 18:00,FC Pax Gratkorn,Red Bull Juniors Salzburg,2,1,Stadion Gratkorn,
4,08/01/2008 18:00,FC Trenkwalder Admira,SC Austria Lustenau,0,2,Trenkwalder Arena,
4,08/01/2008 18:00,DSV Leoben,SKN St. Pölten,2,1,Stadion Donawitz,
4,08/01/2008 18:00,FC Lustenau,FK Austria Magna Amateure,1,2,Reichshofstadion,
4,08/01/2008 18:00,1. FC RFE Vöcklabruck,SC Magna Wr. Neustadt,1,0,Voralpenstadion Vöcklabruck,
4,08/02/2008 17:00,FC Wacker Innsbruck,SV Grödig,3,1,Tivoli-Neu,
5,08/08/2008 18:00,FK Austria Magna Amateure,1. FC RFE Vöcklabruck,1,1,Franz Horr Stadion,
5,08/08/2008 18:00,SKN St. Pölten,FC Lustenau,3,0,Stadion Voithplatz,
5,08/08/2008 18:00,SV Grödig,DSV Leoben,2,2,Untersbergarena,
5,08/08/2008 18:00,SC Austria Lustenau,FC Wacker Innsbruck,2,3,Reichshofstadion,
5,08/08/2008 18:00,Red Bull Juniors Salzburg,FC Trenkwalder Admira,2,1,Red Bull Arena,
5,08/09/2008 17:00,SC Magna Wr. Neustadt,FC Pax Gratkorn,0,1,Stadion Wiener Neustadt,
6,08/22/2008 19:00,FC Pax Gratkorn,FC Trenkwalder Admira,2,4,Stadion Gratkorn,
6,08/22/2008 19:00,DSV Leoben,SC Austria Lustenau,1,1,Stadion Donawitz,
6,08/22/2008 19:00,FC Lustenau,SV Grödig,2,1,Reichshofstadion,
6,08/22/2008 19:00,1. FC RFE Vöcklabruck,SKN St. Pölten,0,3,Voralpenstadion Vöcklabruck,
6,08/22/2008 19:00,SC Magna Wr. Neustadt,FK Austria Magna Amateure,3,0,Stadion Wiener Neustadt,
6,08/23/2008 17:00,FC Wacker Innsbruck,Red Bull Juniors Salzburg,2,2,Tivoli-Neu,
7,08/29/2008 18:00,FK Austria Magna Amateure,FC Pax Gratkorn,2,1,Franz Horr Stadion,
7,08/29/2008 18:00,SKN St. Pölten,SC Magna Wr. Neustadt,1,3,Stadion Voithplatz,
7,08/29/2008 18:00,SV Grödig,1. FC RFE Vöcklabruck,1,1,Untersbergarena,
7,08/29/2008 18:00,Red Bull Juniors Salzburg,DSV Leoben,1,1,Red Bull Arena,
