round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/09/2008,Krško,Livar Ivančna Gorica,3,0,Matija Gubec,
1,08/10/2008,Olimpija Ljubljana,Bela Krajina,2,0,Športni park Ljubljana,
1,08/10/2008,Triglav Gorenjska,MU Šentjur,3,3,Športni center Kranj,
1,08/10/2008,Aluminij,Mura 05,4,0,Športni park NK ALUMINIJ,
1,08/10/2008,SC Bonifika,Zagorje,4,2,Mestni štadion Izola,
2,08/16/2008,Krško,Olimpija Ljubljana,1,2,Matije Gubca,
2,08/17/2008,Livar Ivančna Gorica,Zagorje,0,0,NK Livar,
2,08/17/2008,Mura 05,SC Bonifika,2,1,Fazanerija,
2,08/17/2008,MU Šentjur,Aluminij,1,3,ŠPORTNI PARK ŠENTJUR,
2,08/17/2008,Bela Krajina,Triglav Gorenjska,2,1,ŠRC LOKA,
3,08/23/2008,Olimpija Ljubljana,Livar Ivančna Gorica,1,0,Športni park Ljubljana,
3,08/24/2008,Triglav Gorenjska,Krško,3,2,Športni center Kranj,
3,08/24/2008,Aluminij,Bela Krajina,2,2,Športni park NK ALUMINIJ,
3,08/24/2008,SC Bonifika,MU Šentjur,6,1,Mestni štadion Izola,
3,08/24/2008,Zagorje,Mura 05,2,2,Mestni stadion NK Zagorje,
4,08/30/2008,Krško,Aluminij,0,2,Matije Gubca,
4,08/31/2008,Olimpija Ljubljana,Triglav Gorenjska,1,1,Športni park Ljubljana,
4,08/31/2008,Livar Ivančna Gorica,Mura 05,3,3,NK Livar,
4,08/31/2008,MU Šentjur,Zagorje,1,1,ŠPORTNI PARK ŠENTJUR,
4,08/31/2008,Bela Krajina,SC Bonifika,1,0,ŠRC LOKA,
5,09/07/2008,Triglav Gorenjska,Livar Ivančna Gorica,1,0,Športni center Kranj,
5,09/07/2008,Aluminij,Olimpija Ljubljana,3,0,Športni park NK ALUMINIJ,
5,09/07/2008,SC Bonifika,Krško,5,1,Mestni štadion Izola,
5,09/07/2008,Zagorje,Bela Krajina,0,2,Mestni stadion NK Zagorje,
5,09/07/2008,Mura 05,MU Šentjur,0,2,Fazanerija,
6,09/13/2008,Krško,Zagorje,1,1,Matije Gubca,
6,09/13/2008,Olimpija Ljubljana,SC Bonifika,1,1,Športni park Ljubljana,
6,09/14/2008,Triglav Gorenjska,Aluminij,3,1,Športni center Kranj,
6,09/14/2008,Livar Ivančna Gorica,MU Šentjur,1,2,NK Livar,
6,09/14/2008,Bela Krajina,Mura 05,1,3,ŠRC Loka Črnomelj,
7,09/21/2008,Aluminij,Livar Ivančna Gorica,1,1,Športni park NK ALUMINIJ,
7,09/21/2008,SC Bonifika,Triglav Gorenjska,2,2,Mestni štadion Izola,
7,09/21/2008,Zagorje,Olimpija Ljubljana,1,0,Mestni stadion NK Zagorje,
7,09/21/2008,Mura 05,Krško,1,3,Fazanerija,
7,09/21/2008,MU Šentjur,Bela Krajina,1,0,ŠPORTNI PARK ŠENTJUR,
8,09/25/2008,Triglav Gorenjska,Zagorje,0,0,Športni center Kranj,
8,09/27/2008,Krško,MU Šentjur,4,2,Matije Gubca,
8,09/27/2008,Olimpija Ljubljana,Mura 05,2,0,Športni park Ljubljana,
8,09/28/2008,Aluminij,SC Bonifika,4,2,Športni park NK ALUMINIJ,
8,09/28/2008,Livar Ivančna Gorica,Bela Krajina,0,0,NK Livar,
9,10/05/2008,SC Bonifika,Livar Ivančna Gorica,0,1,Mestni štadion Izola,
9,10/05/2008,Zagorje,Aluminij,1,3,Mestni stadion NK Zagorje,
9,10/05/2008,Mura 05,Triglav Gorenjska,1,1,Fazanerija,
9,10/05/2008,MU Šentjur,Olimpija Ljubljana,0,1,ŠPORTNI PARK ŠENTJUR,
9,10/05/2008,Bela Krajina,Krško,1,1,ŠRC LOKA,
10,10/12/2008,Livar Ivančna Gorica,Krško,0,0,NK Livar Ivančna Gorica,
10,10/12/2008,Bela Krajina,Olimpija Ljubljana,1,1,ŠRC LOKA,
10,10/12/2008,MU Šentjur,Triglav Gorenjska,0,3,ŠPORTNI PARK ŠENTJUR,
10,10/12/2008,Mura 05,Aluminij,4,3,Fazanerija,
10,10/12/2008,Zagorje,SC Bonifika,0,3,Mestni stadion NK Zagorje,
11,10/19/2008,Zagorje,Livar Ivančna Gorica,0,2,Mestni stadion NK Zagorje,
11,10/19/2008,SC Bonifika,Mura 05,0,0,Mestni štadion Izola,
11,10/19/2008,Aluminij,MU Šentjur,4,0,Športni park NK ALUMINIJ,
11,10/19/2008,Triglav Gorenjska,Bela Krajina,3,1,Športni center Kranj,
11,10/19/2008,Olimpija Ljubljana,Krško,5,0,Športni park Ljubljana,
12,10/25/2008,Krško,Triglav Gorenjska,1,0,Matije Gubca,
12,10/26/2008,Bela Krajina,Aluminij,0,0,ŠRC LOKA,
12,10/26/2008,MU Šentjur,SC Bonifika,2,1,ŠPORTNI PARK ŠENTJUR,
12,10/26/2008,Mura 05,Zagorje,7,0,Fazanerija,
12,10/26/2008,Livar Ivančna Gorica,Olimpija Ljubljana,2,2,NK Livar,
13,11/02/2008,Mura 05,Livar Ivančna Gorica,3,1,Fazanerija,
13,11/02/2008,Zagorje,MU Šentjur,0,0,Mesnti stadion NK Zagorje,
13,11/02/2008,SC Bonifika,Bela Krajina,1,3,Mestni štadion Izola,
13,11/02/2008,Aluminij,Krško,4,3,Športni park NK ALUMINIJ,
13,11/02/2008,Triglav Gorenjska,Olimpija Ljubljana,0,3,Športni center Kranj,
14,11/08/2008,Olimpija Ljubljana,Aluminij,4,2,Športni park Ljubljana,
14,11/08/2008,Krško,SC Bonifika,2,1,Matije Gubca,
14,11/09/2008,Bela Krajina,Zagorje,0,1,ŠRC LOKA,
14,11/09/2008,MU Šentjur,Mura 05,4,2,ŠPORTNI PARK ŠENTJUR,
14,11/09/2008,Livar Ivančna Gorica,Triglav Gorenjska,2,3,NK Livar,
15,03/07/2009,Aluminij,Triglav Gorenjska,3,2,Športni park NK Aluminij,
15,03/08/2009,SC Bonifika,Olimpija Ljubljana,0,3,Neodigrana,
15,03/08/2009,MU Šentjur,Livar Ivančna Gorica,1,1,ŠPORTNI PARK ŠENTJUR,
15,03/08/2009,Mura 05,Bela Krajina,3,1,Fazanerija,
15,03/08/2009,Zagorje,Krško,0,1,Mestni stadion NK Zagorje,
16,03/14/2009,Krško,Mura 05,1,1,Matije Gubca,
16,03/15/2009,Bela Krajina,MU Šentjur,0,0,ŠRC LOKA,
16,03/15/2009,Livar Ivančna Gorica,Aluminij,2,1,NK Livar Ivančna Gorica,
16,03/15/2009,Triglav Gorenjska,SC Bonifika,3,2,Športni center Kranj,
16,03/15/2009,Olimpija Ljubljana,Zagorje,4,2,Športni park Ljubljana,
17,03/22/2009,Bela Krajina,Livar Ivančna Gorica,3,3,ŠRC LOKA,
17,03/22/2009,MU Šentjur,Krško,0,0,ŠPORTNI PARK ŠENTJUR,
17,03/22/2009,Mura 05,Olimpija Ljubljana,0,0,Fazanerija,
17,03/22/2009,Zagorje,Triglav Gorenjska,0,1,Mestni stadion NK Zagorje,
17,03/22/2009,SC Bonifika,Aluminij,2,0,"""RAJKO ŠTOLFA""",
18,03/28/2009,Krško,Bela Krajina,2,0,Matije Gubca,
18,03/29/2009,Olimpija Ljubljana,MU Šentjur,3,0,Športni park Ljubljana,
18,03/29/2009,Livar Ivančna Gorica,SC Bonifika,2,1,NK Livar Ivančna Gorica,
18,03/29/2009,Aluminij,Zagorje,5,1,Športni park NK Aluminij,
18,04/01/2009,Triglav Gorenjska,Mura 05,1,3,Športni center Kranj,
19,04/04/2009,Aluminij,Livar Ivančna Gorica,1,3,Športni park NK Aluminij,
19,04/04/2009,Krško,Zagorje,2,2,Matije Gubca,
19,04/05/2009,Triglav Gorenjska,Bela Krajina,2,0,Športni center Kranj,
19,04/05/2009,Mura 05,SC Bonifika,0,0,ODPOVEDANO,
19,04/05/2009,Olimpija Ljubljana,MU Šentjur,3,1,Športni park Ljubljana,
20,04/11/2009,Krško,MU Šentjur,2,3,Matije Gubca,
20,04/11/2009,Zagorje,Mura 05,0,8,Mestni stadion NK Zagorje,
20,04/11/2009,Bela Krajina,Aluminij,2,1,ŠRC LOKA,
20,04/11/2009,Livar Ivančna Gorica,Olimpija Ljubljana,0,5,NK Livar Ivančna Gorica,
21,04/19/2009,MU Šentjur,Livar Ivančna Gorica,1,1,Športni park Šentjur,
21,04/19/2009,Olimpija Ljubljana,Bela Krajina,5,1,Športni park Ljubljana,
21,04/19/2009,Triglav Gorenjska,Zagorje,2,0,Športni center Kranj,
21,04/19/2009,Mura 05,Krško,2,2,Fazanerija,
22,04/25/2009,Krško,Triglav Gorenjska,2,2,Matije Gubca,
22,04/26/2009,Zagorje,Aluminij,2,3,Mestni stadion NK Zagorje,
22,04/26/2009,Bela Krajina,Livar Ivančna Gorica,1,2,ŠRC Loka,
22,04/26/2009,Mura 05,MU Šentjur,2,2,Fazanerija,
23,05/02/2009,Aluminij,Krško,2,2,Športni park NK Aluminij,
23,05/03/2009,Triglav Gorenjska,Mura 05,2,2,Športni center Kranj,
23,05/03/2009,MU Šentjur,Bela Krajina,2,1,Športni park Šentjur,
23,05/03/2009,Olimpija Ljubljana,Zagorje,9,0,Športni park Ljubljana,
24,05/09/2009,Krško,Olimpija Ljubljana,2,4,Matije Gubca,
24,05/10/2009,Zagorje,Livar Ivančna Gorica,0,5,Mestni stadion NK Zagorje,
24,05/10/2009,Triglav Gorenjska,MU Šentjur,1,4,Športni center Kranj,
24,05/10/2009,Mura 05,Aluminij,0,1,Fazanerija,
25,05/17/2009,Bela Krajina,Zagorje,3,1,ŠRC Loka,
25,05/17/2009,Livar Ivančna Gorica,Krško,0,2,NK Livar Ivančna Gorica,
25,05/17/2009,Olimpija Ljubljana,Mura 05,7,2,Športni park Ljubljana,
25,05/17/2009,Aluminij,Triglav Gorenjska,6,0,Športni park NK Aluminij,
26,05/20/2009,Aluminij,MU Šentjur,4,2,Športni park NK Aluminij,
26,05/20/2009,Triglav Gorenjska,Olimpija Ljubljana,3,0,Športni center Kranj,
26,05/20/2009,Mura 05,Livar Ivančna Gorica,2,1,Fazanerija,
26,05/20/2009,Krško,Bela Krajina,0,4,Matije Gubca,
27,05/23/2009,MU Šentjur,Zagorje,3,0,Športni park Šentjur,
27,05/23/2009,Olimpija Ljubljana,Aluminij,1,2,Športni park Ljubljana,
27,05/24/2009,Bela Krajina,Mura 05,4,3,ŠRC LOKA,
27,05/24/2009,Livar Ivančna Gorica,Triglav Gorenjska,1,3,Ivančna Gorica,
