round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/19/2008,Randers FC,AGF,3,1,Cepheus Park Randers,
1,07/20/2008,AC Horsens,SønderjyskE,2,0,CASA Arena Horsens,
1,07/20/2008,FC Nordsjælland,Brøndby IF,0,2,Right to Dream Park,
1,07/20/2008,AaB,FC Midtjylland,1,2,Aalborg Portland Park,
1,07/21/2008,F.C. København,Esbjerg fB,1,0,Parken,
1,07/23/2008,Vejle BK,OB,1,3,Vejle Stadion,
2,07/26/2008,Brøndby IF,AaB,2,1,Brøndby Stadion,
2,07/27/2008,Esbjerg fB,Vejle BK,0,1,Blue Water Arena,
2,07/27/2008,SønderjyskE,FC Midtjylland,1,1,Sydbank Park,
2,07/27/2008,Randers FC,F.C. København,1,1,Cepheus Park Randers,
2,07/28/2008,AGF,AC Horsens,3,1,Ceres Park,
2,08/06/2008,OB,FC Nordsjælland,3,1,Nature Energy Park,
3,08/02/2008,Vejle BK,AaB,2,3,Jokri Park,
3,08/03/2008,FC Midtjylland,AC Horsens,2,1,MCH Arena,
3,08/03/2008,Esbjerg fB,FC Nordsjælland,1,1,Blue Water Arena,
3,08/03/2008,OB,AGF,3,1,Nature Energy Park,
3,08/03/2008,Brøndby IF,Randers FC,0,3,Brøndby Stadion,
3,08/04/2008,SønderjyskE,F.C. København,1,1,Sydbank Park,
4,08/09/2008,AaB,Esbjerg fB,1,1,Aalborg Portland Park,
4,08/09/2008,AC Horsens,Brøndby IF,0,1,CASA Arena Horsens,
4,08/10/2008,FC Nordsjælland,Randers FC,1,1,Right to Dream Park,
4,08/10/2008,FC Midtjylland,OB,4,0,MCH Arena,
4,08/10/2008,F.C. København,AGF,1,0,Parken,
4,08/11/2008,Vejle BK,SønderjyskE,2,1,Jokri Park,
5,08/16/2008,Randers FC,Esbjerg fB,1,1,Cepheus Park Randers,
5,08/17/2008,AaB,OB,0,3,Aalborg Portland Park,
5,08/17/2008,AC Horsens,Vejle BK,0,0,CASA Arena Horsens,
5,08/17/2008,F.C. København,FC Midtjylland,3,1,Parken,
5,08/17/2008,AGF,Brøndby IF,2,1,Ceres Park,
5,08/17/2008,FC Nordsjælland,SønderjyskE,0,1,Right to Dream Park,
6,08/30/2008,OB,Randers FC,2,1,Nature Energy Park,
6,08/31/2008,AGF,FC Nordsjælland,0,3,Ceres Park,
6,08/31/2008,Esbjerg fB,AC Horsens,0,1,Blue Water Arena,
6,08/31/2008,SønderjyskE,AaB,1,2,Sydbank Park,
6,08/31/2008,Brøndby IF,F.C. København,1,0,Brøndby Stadion,
6,09/01/2008,FC Midtjylland,Vejle BK,1,1,MCH Arena,
7,09/13/2008,AaB,AGF,0,2,Aalborg Portland Park,
7,09/14/2008,FC Midtjylland,Esbjerg fB,3,1,MCH Arena,
7,09/14/2008,AC Horsens,Randers FC,1,1,CASA Arena Horsens,
