round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/29/2006,AC Sparta Praha,SK Kladno,0,0,Generali Česká pojišťovna Arena,
1,07/29/2006,FK Mladá Boleslav,SK Sigma Olomouc,2,1,Městský stadion Mladá Boleslav,
1,07/29/2006,FC Tescoma Zlín,1.FC Slovácko,1,2,Letná,
1,07/30/2006,FK Jablonec 97,FK SIAD Most,2,2,Střelnice,
1,07/30/2006,FK Marila Příbram,FC Viktoria Plzeň,1,1,Stadion Na Litavce,
1,07/30/2006,FK Teplice,1. FC Brno,0,0,Na Stínadlech,
1,07/30/2006,SK Dynamo České Budějovice,FC Slovan Liberec,0,2,Střelecký ostrov,
1,07/31/2006,FC Baník Ostrava,SK Slavia Praha,0,2,Bazaly,
2,08/05/2006,FC Slovan Liberec,FC Baník Ostrava,2,0,Stadión U Nisy,
2,08/05/2006,1.FC Slovácko,FK Mladá Boleslav,0,2,Městský fotbalový stadion Miroslava Valenty,
2,08/06/2006,SK Slavia Praha,FK Teplice,3,2,Stadion Evžena Rošického,
2,08/06/2006,SK Sigma Olomouc,SK Dynamo České Budějovice,0,0,Andrův stadión,
2,08/06/2006,1. FC Brno,FC Tescoma Zlín,1,0,Městský fotbalový stadión,
2,08/06/2006,FK SIAD Most,FK Marila Příbram,1,1,Stadion Josefa Masopusta,
2,08/06/2006,SK Kladno,FK Jablonec 97,0,1,Stadion Františka Kloze,
2,08/07/2006,FC Viktoria Plzeň,AC Sparta Praha,0,1,Doosan Aréna,
3,08/12/2006,FK Jablonec 97,AC Sparta Praha,0,0,Střelnice,
3,08/12/2006,FC Tescoma Zlín,FK SIAD Most,2,1,Letná,
3,08/12/2006,FC Baník Ostrava,SK Sigma Olomouc,3,1,Bazaly,
3,08/13/2006,FK Mladá Boleslav,FC Viktoria Plzeň,0,0,Městský stadion Mladá Boleslav,
3,08/13/2006,FK Teplice,1.FC Slovácko,3,2,Na Stínadlech,
3,08/13/2006,SK Dynamo České Budějovice,1. FC Brno,0,0,Střelecký ostrov,
3,08/13/2006,SK Slavia Praha,FC Slovan Liberec,0,2,Stadion Evžena Rošického,
3,08/14/2006,FK Marila Příbram,SK Kladno,1,0,Stadion Na Litavce,
4,08/18/2006,FK Jablonec 97,FK Mladá Boleslav,0,2,Střelnice,
4,08/19/2006,AC Sparta Praha,FK Marila Příbram,2,1,Generali Česká pojišťovna Arena,
4,08/19/2006,SK Sigma Olomouc,FC Slovan Liberec,0,1,Andrův stadión,
4,08/20/2006,1. FC Brno,SK Slavia Praha,1,0,Městský fotbalový stadión,
4,08/20/2006,FK SIAD Most,SK Dynamo České Budějovice,1,2,Stadion Josefa Masopusta,
4,08/20/2006,FC Viktoria Plzeň,FK Teplice,2,0,Doosan Aréna,
4,08/20/2006,SK Kladno,FC Tescoma Zlín,0,0,Stadion Františka Kloze,
4,08/21/2006,1.FC Slovácko,FC Baník Ostrava,1,2,Městský fotbalový stadion Miroslava Valenty,
5,08/26/2006,FC Baník Ostrava,SK Kladno,5,1,Bazaly,
5,08/26/2006,FC Slovan Liberec,1. FC Brno,0,0,Stadión U Nisy,
5,08/27/2006,FK Marila Příbram,FK Jablonec 97,0,1,Stadion Na Litavce,
5,08/27/2006,FK Mladá Boleslav,AC Sparta Praha,3,0,Městský stadion Mladá Boleslav,
5,08/27/2006,FC Tescoma Zlín,FC Viktoria Plzeň,1,2,Letná,
5,08/27/2006,SK Dynamo České Budějovice,1.FC Slovácko,1,0,Střelecký ostrov,
5,08/27/2006,SK Slavia Praha,SK Sigma Olomouc,3,0,Stadion Evžena Rošického,
5,08/28/2006,FK Teplice,FK SIAD Most,2,2,Na Stínadlech,
6,09/09/2006,AC Sparta Praha,FC Tescoma Zlín,2,0,Generali Česká pojišťovna Arena,
6,09/10/2006,FK Jablonec 97,FK Teplice,2,1,Střelnice,
6,09/10/2006,FK Marila Příbram,FK Mladá Boleslav,1,2,Stadion Na Litavce,
6,09/10/2006,1.FC Slovácko,FC Slovan Liberec,0,1,Městský fotbalový stadion Miroslava Valenty,
6,09/10/2006,FK SIAD Most,SK Slavia Praha,2,0,Stadion Josefa Masopusta,
