round,date,home_team,away_team,home_score,away_score,stadium,stage
,04/02/2016 14:00,HJK,IFK Mariehamn,2,0,,
,04/02/2016 17:00,PK-35 Vantaa,RoPS,3,4,,
,04/08/2016 18:30,HJK,VPS,3,1,,
,04/09/2016 16:00,FC Inter,FC Lahti,1,1,,
,04/09/2016 16:00,IFK Mariehamn,RoPS,1,0,,
,04/09/2016 16:00,KuPS,Ilves,0,1,,
,04/09/2016 16:00,PK-35 Vantaa,HIFK,0,2,,
,04/09/2016 16:00,PS Kemi,SJK,3,0,,
,04/14/2016 18:30,HIFK,FC Inter,1,2,,
,04/14/2016 18:30,KuPS,PK-35 Vantaa,2,3,,
,04/14/2016 18:30,RoPS,HJK,2,2,,
,04/14/2016 18:30,SJK,IFK Mariehamn,0,1,,
,04/17/2016 15:00,PS Kemi,IFK Mariehamn,1,2,,
,04/17/2016 16:00,PK-35 Vantaa,VPS,0,2,,
,04/18/2016 18:30,FC Inter,KuPS,3,1,,
,04/18/2016 18:30,FC Lahti,HIFK,2,2,,
,04/18/2016 18:30,HJK,SJK,2,1,,
,04/24/2016 16:00,KuPS,FC Lahti,2,0,,
,04/24/2016 16:00,RoPS,PK-35 Vantaa,1,0,,
,04/24/2016 16:00,SJK,Ilves,0,2,,
,04/24/2016 16:00,VPS,FC Inter,0,0,,
,04/24/2016 16:30,IFK Mariehamn,HJK,0,0,,
,04/25/2016 18:30,HIFK,PS Kemi,0,0,,
,04/28/2016 18:30,FC Inter,RoPS,1,2,,
,04/28/2016 18:30,FC Lahti,VPS,4,0,,
,04/28/2016 18:30,HIFK,KuPS,3,2,,
,04/29/2016 18:30,Ilves,IFK Mariehamn,0,1,,
,04/29/2016 18:30,PK-35 Vantaa,SJK,0,0,,
,04/29/2016 18:30,PS Kemi,HJK,1,0,,
,05/04/2016 18:30,HJK,Ilves,5,1,,
,05/04/2016 18:30,IFK Mariehamn,PK-35 Vantaa,0,0,,
,05/04/2016 18:30,KuPS,PS Kemi,2,0,,
,05/04/2016 18:30,VPS,HIFK,3,1,,
,05/05/2016 14:00,RoPS,FC Lahti,0,0,,
,05/05/2016 14:00,SJK,FC Inter,1,0,,
,05/07/2016 16:00,KuPS,VPS,1,0,,
,05/07/2016 16:00,PK-35 Vantaa,HJK,1,2,,
,05/07/2016 16:00,PS Kemi,Ilves,1,0,,
,05/09/2016 18:00,FC Inter,IFK Mariehamn,0,2,,
,05/09/2016 18:00,FC Lahti,SJK,3,0,,
,05/09/2016 18:00,HIFK,RoPS,1,1,,
,05/13/2016 18:30,Ilves,PK-35 Vantaa,2,0,,
,05/13/2016 18:30,RoPS,KuPS,0,1,,
,05/13/2016 18:30,VPS,PS Kemi,0,1,,
,05/14/2016 16:00,SJK,HIFK,2,1,,
,05/15/2016 18:30,IFK Mariehamn,FC Lahti,3,0,,
,05/16/2016 18:30,HJK,FC Inter,3,1,,
,05/20/2016 18:30,FC Lahti,HJK,1,2,,
,05/20/2016 18:30,HIFK,IFK Mariehamn,0,1,,
,05/21/2016 16:00,FC Inter,Ilves,1,0,,
,05/21/2016 16:00,KuPS,SJK,0,0,,
,05/21/2016 16:00,PK-35 Vantaa,PS Kemi,2,2,,
,05/22/2016 18:30,VPS,RoPS,1,0,,
,05/25/2016 18:30,IFK Mariehamn,KuPS,0,3,,
,05/25/2016 18:30,Ilves,FC Lahti,2,0,,
,05/25/2016 18:30,PK-35 Vantaa,FC Inter,3,1,,
,05/25/2016 18:30,SJK,VPS,1,0,,
,05/26/2016 18:30,HJK,HIFK,2,1,,
,05/28/2016 16:00,FC Lahti,PK-35 Vantaa,2,1,,
,05/28/2016 16:00,RoPS,SJK,2,3,,
,05/28/2016 18:00,FC Inter,PS Kemi,0,2,,
,05/29/2016 18:30,HIFK,Ilves,0,1,,
,05/29/2016 18:30,IFK Mariehamn,VPS,2,2,,
,05/29/2016 18:30,KuPS,HJK,0,0,,
,06/09/2016 18:30,FC Lahti,FC Inter,1,0,,
,06/09/2016 18:30,HIFK,PK-35 Vantaa,1,2,,
,06/09/2016 18:30,Ilves,KuPS,1,0,,
,06/09/2016 18:30,RoPS,IFK Mariehamn,0,0,,
,06/09/2016 18:30,SJK,PS Kemi,1,0,,
,06/09/2016 18:30,VPS,HJK,3,0,,
,06/12/2016 13:30,FC Inter,HIFK,1,0,,
,06/12/2016 13:30,HJK,RoPS,1,1,,
,06/12/2016 13:30,IFK Mariehamn,SJK,1,0,,
,06/12/2016 13:30,Ilves,VPS,1,0,,
,06/12/2016 13:30,PK-35 Vantaa,KuPS,1,1,,
,06/12/2016 13:30,PS Kemi,FC Lahti,2,1,,
,06/18/2016 13:30,HIFK,FC Lahti,2,2,,
,06/18/2016 13:30,RoPS,Ilves,1,0,,
,06/18/2016 13:30,SJK,HJK,2,3,,
,06/19/2016 18:30,IFK Mariehamn,PS Kemi,2,0,,
,06/19/2016 18:30,KuPS,FC Inter,2,1,,
,06/23/2016 17:30,PS Kemi,RoPS,0,2,,
,06/28/2016 18:30,FC Inter,SJK,1,3,,
,06/28/2016 18:30,VPS,Ilves,2,0,,
,06/29/2016 18:30,FC Lahti,PS Kemi,1,0,,
,07/02/2016 16:00,Ilves,SJK,2,1,,
,07/03/2016 18:30,FC Lahti,KuPS,0,0,,
,07/03/2016 18:30,PS Kemi,HIFK,1,2,,
,07/04/2016 18:30,FC Inter,VPS,0,2,,
,07/08/2016 18:30,SJK,PK-35 Vantaa,3,2,,
,07/08/2016 19:30,VPS,FC Lahti,1,0,,
,07/10/2016 17:00,HJK,PS Kemi,2,0,,
,07/10/2016 17:00,IFK Mariehamn,Ilves,3,1,,
,07/10/2016 17:00,KuPS,HIFK,1,0,,
,07/10/2016 17:00,RoPS,FC Inter,2,1,,
,07/13/2016 18:30,VPS,PK-35 Vantaa,2,1,,
,07/16/2016 16:00,PS Kemi,KuPS,0,2,,
,07/17/2016 18:30,FC Lahti,RoPS,1,2,,
,07/17/2016 18:30,Ilves,HJK,1,0,,
,07/17/2016 18:30,PK-35 Vantaa,IFK Mariehamn,0,2,,
,07/18/2016 18:30,HIFK,VPS,0,1,,
,07/23/2016 16:00,SJK,FC Lahti,4,1,,
,07/24/2016 18:30,HJK,PK-35 Vantaa,4,2,,
,07/24/2016 18:30,Ilves,PS Kemi,1,1,,
,07/24/2016 18:30,RoPS,HIFK,1,0,,
,07/25/2016 18:30,IFK Mariehamn,FC Inter,0,0,,
,07/25/2016 18:30,VPS,KuPS,3,0,,
,07/30/2016 16:00,HIFK,SJK,1,1,,
,07/30/2016 16:00,PS Kemi,VPS,0,0,,
,07/31/2016 18:30,FC Inter,HJK,0,0,,
,07/31/2016 18:30,FC Lahti,IFK Mariehamn,1,1,,
,07/31/2016 18:30,KuPS,RoPS,1,1,,
,08/02/2016 18:30,PK-35 Vantaa,Ilves,1,1,,
,08/06/2016 14:00,PS Kemi,PK-35 Vantaa,2,1,,
,08/06/2016 16:00,Ilves,FC Inter,0,0,,
,08/06/2016 16:00,SJK,KuPS,1,0,,
,08/07/2016 18:30,HJK,FC Lahti,2,2,,
,08/07/2016 18:30,IFK Mariehamn,HIFK,2,5,,
,08/07/2016 18:30,RoPS,VPS,2,0,,
,08/10/2016 18:30,FC Inter,PK-35 Vantaa,2,2,,
,08/10/2016 18:30,FC Lahti,Ilves,3,2,,
,08/10/2016 18:30,HIFK,HJK,0,0,,
,08/10/2016 18:30,KuPS,IFK Mariehamn,1,0,,
,08/10/2016 18:30,RoPS,PS Kemi,5,0,,
,08/10/2016 18:30,VPS,SJK,2,1,,
,08/13/2016 16:00,Ilves,HIFK,3,1,,
,08/13/2016 16:00,PK-35 Vantaa,FC Lahti,1,1,,
,08/13/2016 16:00,PS Kemi,FC Inter,3,1,,
,08/13/2016 16:00,SJK,RoPS,3,1,,
,08/14/2016 18:30,VPS,IFK Mariehamn,0,2,,
,08/15/2016 18:30,HJK,KuPS,2,3,,
,08/20/2016 16:00,PS Kemi,RoPS,3,1,,
,08/20/2016 16:00,SJK,Ilves,4,0,,
,08/21/2016 18:30,FC Lahti,FC Inter,1,2,,
,08/21/2016 18:30,IFK Mariehamn,HIFK,1,0,,
,08/21/2016 18:30,KuPS,PK-35 Vantaa,3,0,,
,08/21/2016 18:30,VPS,HJK,0,0,,
,08/24/2016 18:30,HJK,PK-35 Vantaa,2,0,,
,08/24/2016 18:30,Ilves,RoPS,1,1,,
,08/26/2016 18:30,PK-35 Vantaa,PS Kemi,0,1,,
