round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/16/2010,Bohemians Praha 1905,SK Slavia Praha,1,1,Sinobo Stadium,
1,07/17/2010,SK Hradec Králové,AC Sparta Praha,2,1,Všesportovní stadion,
1,07/17/2010,1.FC Slovácko,FK Teplice,3,0,Městský fotbalový stadion Miroslava Valenty,
1,07/18/2010,FC Viktoria Plzeň,SK Sigma Olomouc,2,2,Doosan Aréna,
1,07/18/2010,SK České Budějovice,FC Slovan Liberec,0,0,Střelecký ostrov,
1,07/18/2010,FK Ústí nad Labem,FK Mladá Boleslav,0,2,Na Stínadlech,
1,07/18/2010,1.FK Příbram,FC Baník Ostrava,0,0,Stadion Na Litavce,
1,07/19/2010,FK Baumit Jablonec,FC Zbrojovka Brno,1,0,Střelnice,
2,07/23/2010,FK Mladá Boleslav,SK České Budějovice,1,1,Městský stadion Mladá Boleslav,
2,07/24/2010,FC Slovan Liberec,FC Viktoria Plzeň,2,3,Stadión U Nisy,
2,07/24/2010,AC Sparta Praha,1.FC Slovácko,2,1,Generali Česká pojišťovna Arena,
2,07/25/2010,FC Baník Ostrava,SK Slavia Praha,1,1,Bazaly,
2,07/25/2010,FC Zbrojovka Brno,FK Ústí nad Labem,1,3,Městský fotbalový stadión,
2,07/25/2010,SK Sigma Olomouc,FK Baumit Jablonec,4,1,Andrův stadión,
2,07/25/2010,FK Teplice,1.FK Příbram,1,2,Na Stínadlech,
2,07/26/2010,SK Hradec Králové,Bohemians Praha 1905,1,1,Všesportovní stadion,
3,07/30/2010,FK Ústí nad Labem,FC Slovan Liberec,0,0,Na Stínadlech,
3,07/31/2010,1.FC Slovácko,SK Hradec Králové,2,1,Městský fotbalový stadion Miroslava Valenty,
3,07/31/2010,SK Slavia Praha,FK Mladá Boleslav,1,0,Sinobo Stadium,
3,08/01/2010,FC Viktoria Plzeň,Bohemians Praha 1905,2,1,Doosan Aréna,
3,08/01/2010,SK České Budějovice,AC Sparta Praha,1,0,Střelecký ostrov,
3,08/01/2010,FK Baumit Jablonec,FK Teplice,1,1,Střelnice,
3,08/01/2010,FC Baník Ostrava,FC Zbrojovka Brno,3,0,Bazaly,
3,08/02/2010,1.FK Příbram,SK Sigma Olomouc,0,0,Stadion Na Litavce,
4,08/06/2010,FC Zbrojovka Brno,SK Slavia Praha,2,3,Městský fotbalový stadión,
4,08/07/2010,Bohemians Praha 1905,1.FC Slovácko,1,0,Sinobo Stadium,
4,08/08/2010,FK Mladá Boleslav,1.FK Příbram,3,0,Městský stadion Mladá Boleslav,
4,08/08/2010,SK Sigma Olomouc,FK Ústí nad Labem,3,0,Andrův stadión,
4,08/08/2010,FC Slovan Liberec,FK Baumit Jablonec,1,1,Stadión U Nisy,
4,08/08/2010,AC Sparta Praha,FC Baník Ostrava,4,0,Generali Česká pojišťovna Arena,
4,08/09/2010,SK Hradec Králové,FC Viktoria Plzeň,0,3,Všesportovní stadion,
4,08/09/2010,FK Teplice,SK České Budějovice,1,1,Na Stínadlech,
5,08/13/2010,1.FK Příbram,AC Sparta Praha,0,1,Stadion Na Litavce,
5,08/14/2010,FC Baník Ostrava,SK Sigma Olomouc,1,2,Bazaly,
5,08/15/2010,FC Viktoria Plzeň,1.FC Slovácko,3,0,Doosan Aréna,
5,08/15/2010,SK České Budějovice,SK Hradec Králové,0,0,Střelecký ostrov,
5,08/15/2010,FK Baumit Jablonec,Bohemians Praha 1905,3,1,Střelnice,
5,08/15/2010,SK Slavia Praha,FC Slovan Liberec,1,3,Sinobo Stadium,
5,08/16/2010,FK Ústí nad Labem,FK Teplice,0,2,Na Stínadlech,
5,08/16/2010,FC Zbrojovka Brno,FK Mladá Boleslav,3,1,Městský fotbalový stadión,
6,08/20/2010,SK Hradec Králové,FK Baumit Jablonec,1,0,Všesportovní stadion,
6,08/21/2010,1.FC Slovácko,FK Ústí nad Labem,1,1,Městský fotbalový stadion Miroslava Valenty,
6,08/21/2010,FC Slovan Liberec,1.FK Příbram,0,0,Stadión U Nisy,
6,08/21/2010,AC Sparta Praha,FC Viktoria Plzeň,0,1,Generali Česká pojišťovna Arena,
6,08/22/2010,Bohemians Praha 1905,SK České Budějovice,2,2,Sinobo Stadium,
6,08/22/2010,FK Mladá Boleslav,FC Baník Ostrava,1,0,Městský stadion Mladá Boleslav,
6,08/22/2010,SK Sigma Olomouc,FC Zbrojovka Brno,3,0,Andrův stadión,
6,08/23/2010,FK Teplice,SK Slavia Praha,2,1,Na Stínadlech,
7,08/27/2010,SK Slavia Praha,SK Sigma Olomouc,1,1,Sinobo Stadium,
7,08/28/2010,1.FK Příbram,SK Hradec Králové,1,0,Stadion Na Litavce,
7,08/28/2010,FC Baník Ostrava,FK Teplice,0,1,Bazaly,
7,08/29/2010,SK České Budějovice,FC Viktoria Plzeň,0,3,Střelecký ostrov,
7,08/29/2010,FK Ústí nad Labem,Bohemians Praha 1905,1,0,Na Stínadlech,
7,08/29/2010,FK Baumit Jablonec,1.FC Slovácko,3,0,Střelnice,
7,08/29/2010,FK Mladá Boleslav,FC Slovan Liberec,3,1,Městský stadion Mladá Boleslav,
7,08/30/2010,FC Zbrojovka Brno,AC Sparta Praha,0,5,Městský fotbalový stadión,
8,09/10/2010,FC Slovan Liberec,FC Baník Ostrava,4,1,Stadión U Nisy,
8,09/11/2010,1.FC Slovácko,SK České Budějovice,2,0,Městský fotbalový stadion Miroslava Valenty,
8,09/11/2010,AC Sparta Praha,FK Baumit Jablonec,1,0,Generali Česká pojišťovna Arena,
8,09/12/2010,SK Hradec Králové,SK Slavia Praha,0,0,Všesportovní stadion,
8,09/12/2010,Bohemians Praha 1905,1.FK Příbram,1,0,Sinobo Stadium,
8,09/12/2010,FC Viktoria Plzeň,FK Ústí nad Labem,7,0,Doosan Aréna,
8,09/12/2010,FK Teplice,FC Zbrojovka Brno,1,2,Na Stínadlech,
8,09/13/2010,SK Sigma Olomouc,FK Mladá Boleslav,0,0,Andrův stadión,
9,09/17/2010,FK Baumit Jablonec,FC Viktoria Plzeň,1,2,Střelnice,
9,09/18/2010,1.FK Příbram,1.FC Slovácko,0,1,Stadion Na Litavce,
9,09/18/2010,FC Baník Ostrava,SK Hradec Králové,1,0,Bazaly,
9,09/18/2010,SK Sigma Olomouc,FC Slovan Liberec,4,0,Andrův stadión,
9,09/19/2010,FK Ústí nad Labem,SK České Budějovice,1,1,Na Stínadlech,
9,09/19/2010,FC Zbrojovka Brno,Bohemians Praha 1905,1,0,Městský fotbalový stadión,
9,09/19/2010,FK Mladá Boleslav,FK Teplice,3,3,Městský stadion Mladá Boleslav,
9,09/20/2010,SK Slavia Praha,AC Sparta Praha,1,2,Sinobo Stadium,
10,09/24/2010,1.FC Slovácko,SK Slavia Praha,3,0,Městský fotbalový stadion Miroslava Valenty,
10,09/25/2010,FC Slovan Liberec,FC Zbrojovka Brno,3,1,Stadión U Nisy,
10,09/25/2010,AC Sparta Praha,FK Mladá Boleslav,1,1,Generali Česká pojišťovna Arena,
10,09/26/2010,SK Hradec Králové,FK Ústí nad Labem,3,3,Všesportovní stadion,
10,09/26/2010,Bohemians Praha 1905,FC Baník Ostrava,1,1,Sinobo Stadium,
10,09/26/2010,FC Viktoria Plzeň,1.FK Příbram,2,1,Doosan Aréna,
10,09/26/2010,SK České Budějovice,FK Baumit Jablonec,2,1,Střelecký ostrov,
10,09/27/2010,FK Teplice,SK Sigma Olomouc,1,0,Na Stínadlech,
11,10/01/2010,SK Slavia Praha,FC Viktoria Plzeň,0,1,Sinobo Stadium,
11,10/02/2010,1.FK Příbram,SK České Budějovice,2,0,Stadion Na Litavce,
11,10/02/2010,FC Baník Ostrava,1.FC Slovácko,2,1,Bazaly,
11,10/02/2010,FK Teplice,FC Slovan Liberec,1,0,Na Stínadlech,
11,10/03/2010,FK Baumit Jablonec,FK Ústí nad Labem,2,0,Střelnice,
11,10/03/2010,FC Zbrojovka Brno,SK Hradec Králové,1,2,Městský fotbalový stadión,
11,10/03/2010,FK Mladá Boleslav,Bohemians Praha 1905,3,2,Městský stadion Mladá Boleslav,
11,10/04/2010,SK Sigma Olomouc,AC Sparta Praha,0,1,Andrův stadión,
12,10/15/2010,Bohemians Praha 1905,FC Slovan Liberec,3,1,Sinobo Stadium,
12,10/16/2010,AC Sparta Praha,FK Teplice,0,2,Generali Česká pojišťovna Arena,
12,10/17/2010,SK Hradec Králové,FK Mladá Boleslav,0,0,Všesportovní stadion,
12,10/17/2010,FC Viktoria Plzeň,FC Zbrojovka Brno,4,1,Doosan Aréna,
12,10/17/2010,SK České Budějovice,FC Baník Ostrava,2,1,Střelecký ostrov,
12,10/17/2010,FK Ústí nad Labem,SK Slavia Praha,1,1,Na Stínadlech,
12,10/17/2010,FK Baumit Jablonec,1.FK Příbram,5,1,Střelnice,
12,10/18/2010,1.FC Slovácko,SK Sigma Olomouc,0,2,Městský fotbalový stadion Miroslava Valenty,
13,10/22/2010,FK Teplice,SK Hradec Králové,2,1,Na Stínadlech,
13,10/23/2010,1.FK Příbram,FK Ústí nad Labem,0,0,Stadion Na Litavce,
13,10/23/2010,FK Mladá Boleslav,FC Viktoria Plzeň,4,3,Městský stadion Mladá Boleslav,
13,10/24/2010,SK Slavia Praha,SK České Budějovice,4,0,Sinobo Stadium,
13,10/24/2010,FC Baník Ostrava,FK Baumit Jablonec,1,3,Bazaly,
13,10/24/2010,FC Zbrojovka Brno,1.FC Slovácko,7,0,Městský fotbalový stadión,
13,10/24/2010,SK Sigma Olomouc,Bohemians Praha 1905,3,1,Andrův stadión,
13,10/25/2010,FC Slovan Liberec,AC Sparta Praha,1,2,Stadión U Nisy,
14,10/29/2010,FC Viktoria Plzeň,FK Teplice,4,2,Doosan Aréna,
14,10/30/2010,Bohemians Praha 1905,AC Sparta Praha,0,1,Sinobo Stadium,
14,10/30/2010,1.FK Příbram,SK Slavia Praha,1,1,Stadion Na Litavce,
14,10/31/2010,SK Hradec Králové,SK Sigma Olomouc,1,0,Všesportovní stadion,
14,10/31/2010,1.FC Slovácko,FC Slovan Liberec,0,1,Městský fotbalový stadion Miroslava Valenty,
14,10/31/2010,SK České Budějovice,FC Zbrojovka Brno,1,0,Střelecký ostrov,
14,10/31/2010,FK Ústí nad Labem,FC Baník Ostrava,0,4,Na Stínadlech,
14,11/01/2010,FK Baumit Jablonec,FK Mladá Boleslav,1,1,Střelnice,
15,11/05/2010,SK Slavia Praha,FK Baumit Jablonec,0,3,Sinobo Stadium,
15,11/06/2010,FC Baník Ostrava,FC Viktoria Plzeň,0,2,Bazaly,
15,11/06/2010,FC Slovan Liberec,SK Hradec Králové,3,0,Stadión U Nisy,
15,11/07/2010,FC Zbrojovka Brno,1.FK Příbram,0,1,Městský fotbalový stadión,
15,11/07/2010,FK Mladá Boleslav,1.FC Slovácko,2,3,Městský stadion Mladá Boleslav,
15,11/07/2010,SK Sigma Olomouc,SK České Budějovice,5,1,Andrův stadión,
15,11/07/2010,FK Teplice,Bohemians Praha 1905,0,2,Na Stínadlech,
15,11/08/2010,AC Sparta Praha,FK Ústí nad Labem,4,1,Generali Česká pojišťovna Arena,
16,11/12/2010,SK Slavia Praha,FC Baník Ostrava,1,1,Sinobo Stadium,
16,11/13/2010,FC Viktoria Plzeň,FC Slovan Liberec,1,1,Doosan Aréna,
16,11/13/2010,1.FC Slovácko,AC Sparta Praha,0,2,Městský fotbalový stadion Miroslava Valenty,
16,11/14/2010,Bohemians Praha 1905,SK Hradec Králové,1,0,Sinobo Stadium,
16,11/14/2010,FK Ústí nad Labem,FC Zbrojovka Brno,2,3,Na Stínadlech,
16,11/14/2010,FK Baumit Jablonec,SK Sigma Olomouc,3,2,Střelnice,
16,11/14/2010,1.FK Příbram,FK Teplice,1,1,Stadion Na Litavce,
16,11/15/2010,SK České Budějovice,FK Mladá Boleslav,1,3,Střelecký ostrov,
17,11/19/2010,Bohemians Praha 1905,FC Viktoria Plzeň,1,0,Sinobo Stadium,
17,11/20/2010,FC Slovan Liberec,FK Ústí nad Labem,3,0,Stadión U Nisy,
17,11/20/2010,FK Mladá Boleslav,SK Slavia Praha,3,1,Městský stadion Mladá Boleslav,
17,11/21/2010,SK Hradec Králové,1.FC Slovácko,0,0,Všesportovní stadion,
17,11/21/2010,AC Sparta Praha,SK České Budějovice,2,0,Generali Česká pojišťovna Arena,
17,11/21/2010,SK Sigma Olomouc,1.FK Příbram,3,1,Andrův stadión,
17,11/22/2010,FK Teplice,FK Baumit Jablonec,1,2,Na Stínadlech,
17,11/22/2010,FC Zbrojovka Brno,FC Baník Ostrava,0,2,Městský fotbalový stadión,
18,02/25/2011,SK Slavia Praha,FC Zbrojovka Brno,1,1,Sinobo Stadium,
18,02/26/2011,FC Viktoria Plzeň,SK Hradec Králové,2,1,Doosan Aréna,
18,02/26/2011,1.FC Slovácko,Bohemians Praha 1905,1,3,Městský fotbalový stadion Miroslava Valenty,
18,02/26/2011,1.FK Příbram,FK Mladá Boleslav,0,0,Stadion Na Litavce,
18,02/27/2011,FK Ústí nad Labem,SK Sigma Olomouc,0,3,Na Stínadlech,
18,02/27/2011,SK České Budějovice,FK Teplice,2,2,Střelecký ostrov,
18,02/27/2011,FK Baumit Jablonec,FC Slovan Liberec,3,0,Střelnice,
18,02/28/2011,FC Baník Ostrava,AC Sparta Praha,0,2,Bazaly,
19,03/04/2011,Bohemians Praha 1905,FK Baumit Jablonec,0,1,Sinobo Stadium,
19,03/05/2011,1.FC Slovácko,FC Viktoria Plzeň,2,2,Městský fotbalový stadion Miroslava Valenty,
19,03/05/2011,FC Slovan Liberec,SK Slavia Praha,0,2,Stadión U Nisy,
19,03/06/2011,SK Hradec Králové,SK České Budějovice,2,0,Všesportovní stadion,
19,03/06/2011,FK Teplice,FK Ústí nad Labem,2,1,Na Stínadlech,
19,03/06/2011,AC Sparta Praha,1.FK Příbram,1,0,Generali Česká pojišťovna Arena,
19,03/06/2011,FK Mladá Boleslav,FC Zbrojovka Brno,5,0,Městský stadion Mladá Boleslav,
19,03/07/2011,SK Sigma Olomouc,FC Baník Ostrava,2,0,Andrův stadión,
20,03/11/2011,FC Zbrojovka Brno,SK Sigma Olomouc,2,0,Městský fotbalový stadión,
20,03/12/2011,1.FK Příbram,FC Slovan Liberec,1,0,Stadion Na Litavce,
20,03/12/2011,FC Viktoria Plzeň,AC Sparta Praha,1,0,Doosan Aréna,
20,03/13/2011,FK Baumit Jablonec,SK Hradec Králové,7,0,Střelnice,
20,03/13/2011,SK České Budějovice,Bohemians Praha 1905,1,1,Střelecký ostrov,
20,03/13/2011,FK Ústí nad Labem,1.FC Slovácko,2,0,Na Stínadlech,
20,03/13/2011,SK Slavia Praha,FK Teplice,4,1,Sinobo Stadium,
20,03/14/2011,FC Baník Ostrava,FK Mladá Boleslav,1,0,Bazaly,
21,03/18/2011,FC Viktoria Plzeň,SK České Budějovice,2,1,Doosan Aréna,
21,03/19/2011,1.FC Slovácko,FK Baumit Jablonec,1,1,Městský fotbalový stadion Miroslava Valenty,
21,03/19/2011,AC Sparta Praha,FC Zbrojovka Brno,2,0,Generali Česká pojišťovna Arena,
21,03/19/2011,FC Slovan Liberec,FK Mladá Boleslav,4,0,Stadión U Nisy,
21,03/20/2011,Bohemians Praha 1905,FK Ústí nad Labem,1,0,Sinobo Stadium,
