round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/10/2001 18:00,SC Austria Lustenau,LASK Linz,2,0,Reichshofstadion,
1,07/10/2001 19:00,SEZ BSV Bad Bleiberg,DSV Leoben,1,0,Drei-Lärchenstadion,
1,07/10/2001 19:00,SV Austria Glas-Guss Braunau,SV Mattersburg,2,2,Grenzlandstadion Braunau,
1,07/10/2001 19:00,SC Interwetten.com,FC Lustenau,0,0,Marchfeldstadion,
1,07/11/2001 19:00,SV PlusCity Pasching,SV Bio Perlinger Wörgl,3,1,Waldstadion Pasching,
2,07/17/2001 19:00,DSV Leoben,SC Austria Lustenau,1,4,Stadion Donawitz,
2,07/17/2001 19:00,SV Mattersburg,SC Interwetten.com,3,3,Pappelstadion,
2,07/17/2001 19:00,FC Lustenau,SV PlusCity Pasching,1,1,Stadion an der Holzstraße,
2,07/17/2001 19:00,SV Bio Perlinger Wörgl,SEZ BSV Bad Bleiberg,0,2,Sportzentrum Wörgl,
2,07/18/2001 19:00,LASK Linz,SV Austria Glas-Guss Braunau,1,0,Stadion der Stadt Linz,
3,07/24/2001 19:00,SV PlusCity Pasching,SV Mattersburg,2,0,Waldstadion Pasching,
3,07/24/2001 19:00,SEZ BSV Bad Bleiberg,SC Austria Lustenau,2,1,Drei-Lärchenstadion,
3,07/24/2001 19:00,SV Austria Glas-Guss Braunau,DSV Leoben,2,3,Grenzlandstadion Braunau,
3,07/24/2001 19:00,SC Interwetten.com,LASK Linz,3,0,Marchfeldstadion,
3,07/25/2001 18:30,FC Lustenau,SV Bio Perlinger Wörgl,3,3,Stadion an der Holzstraße,
4,07/27/2001 18:00,SC Austria Lustenau,SV Austria Glas-Guss Braunau,4,0,Reichshofstadion,
4,07/27/2001 19:00,DSV Leoben,SV PlusCity Pasching,1,1,Stadion Donawitz,
4,07/27/2001 19:00,LASK Linz,SEZ BSV Bad Bleiberg,1,1,Stadion der Stadt Linz,
4,07/28/2001 18:00,SV Mattersburg,FC Lustenau,0,0,Pappelstadion,
4,07/28/2001 19:00,SV Bio Perlinger Wörgl,SC Interwetten.com,1,1,Sportzentrum Wörgl,
5,07/31/2001 19:00,SV PlusCity Pasching,SC Austria Lustenau,2,1,Waldstadion Pasching,
