round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/12/2001,Pohorje,Aluminij,0,1,Ruše,
1,08/12/2001,Zagorje,Dravinja,1,1,Zagorje ob Savi,
1,08/12/2001,Dravograd,Nafta,4,1,Dravograd,
1,08/12/2001,Elan,Železničar Radio City,1,2,Novo mesto,
1,08/12/2001,Tabor Sežana,Triglav Bakovci,0,1,Sežana,
1,08/12/2001,Renče -Goriška Brda,Bela Krajina,0,2,Vipolžah,
1,08/12/2001,Livar Ivančna Gorica,Jadran Šepič,3,0,Ivančna Gorica,
1,08/12/2001,Drava Asfalti Ptuj,Ljubljana,1,1,Ptuj,
2,08/18/2001,Triglav Bakovci,Renče -Goriška Brda,4,3,Bakovci,
2,08/19/2001,Aluminij,Ljubljana,2,0,Kidričevo,
2,08/19/2001,Jadran Šepič,Drava Asfalti Ptuj,2,1,Hrpelje-Kozina,
2,08/19/2001,Bela Krajina,Livar Ivančna Gorica,1,1,Črnomelj,
2,08/19/2001,Železničar Radio City,Tabor Sežana,2,1,Maribor,
2,08/19/2001,Nafta,Elan,10,1,Lendava,
2,08/19/2001,Dravinja,Dravograd,0,0,Slovenske Konjice,
2,08/19/2001,Pohorje,Zagorje,1,2,Ruše,
3,08/26/2001,Zagorje,Aluminij,2,1,Zagorje ob Savi,
3,08/26/2001,Dravograd,Pohorje,4,2,Dravograd,
3,08/26/2001,Elan,Dravinja,0,3,Novo mesto,
3,08/26/2001,Tabor Sežana,Nafta,1,0,Sežana,
3,08/26/2001,Renče -Goriška Brda,Železničar Radio City,4,2,Vipolže,
3,08/26/2001,Livar Ivančna Gorica,Triglav Bakovci,4,0,Ivančna Gorica,
3,08/26/2001,Drava Asfalti Ptuj,Bela Krajina,1,3,Ptuj,
3,08/26/2001,Ljubljana,Jadran Šepič,3,0,Lj-Šiška,
4,08/29/2001,Aluminij,Jadran Šepič,3,3,Kidričevo,
4,08/29/2001,Triglav Bakovci,Drava Asfalti Ptuj,1,2,Bakovci,
4,08/29/2001,Železničar Radio City,Livar Ivančna Gorica,0,0,Maribor,
4,08/29/2001,Nafta,Renče -Goriška Brda,6,1,Lendava,
4,08/29/2001,Dravinja,Tabor Sežana,0,0,Slovenske Konjice,
4,08/29/2001,Pohorje,Elan,0,2,Ruše,
4,09/05/2001,Zagorje,Dravograd,3,4,Zagorje ob Savi,
4,10/31/2001,Bela Krajina,Ljubljana,1,2,Černomelj,
5,09/02/2001,Dravograd,Aluminij,2,1,Dravograd,
