round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/26/2013 18:00,SK Dynamo Č. Budějovice,FC MAS Táborsko,2,0,Fotbalový stadion Střelecký ostrov,
1,07/27/2013 10:15,FK Baník Sokolov,FC Fastav Zlín,2,0,Stadion FK Baník Sokolov,
1,07/27/2013 10:15,FK Ústí nad Labem,Loko Vltavín,3,0,Městský stadion v Ústí nad Labem,
1,07/27/2013 17:00,MFK Frýdek-Místek,Bohemians Praha,5,1,Stadion Stovky,
1,07/28/2013 10:15,FK Viktoria Žižkov,FK Fotbal Třinec,0,2,Seifertova ulice,
1,07/28/2013 16:30,FK Baník Most 1909,FC Sellier & Bellot Vlašim,2,0,Fotbalový stadion Josefa Masopusta,
1,07/28/2013 17:00,FK Varnsdorf,MFK Karviná,1,2,Městský stadion v Kotlině,
1,07/28/2013 17:00,FC Hradec Králové,FK Pardubice,2,2,Všesportovní stadion,
2,08/02/2013 17:30,Bohemians Praha,FC Sellier & Bellot Vlašim,0,4,Stadion SK Prosek,
2,08/02/2013 18:00,SK Dynamo Č. Budějovice,FK Viktoria Žižkov,4,0,Fotbalový stadion Střelecký ostrov,
2,08/03/2013 10:15,Loko Vltavín,FK Baník Most 1909,0,0,U průhonu  Praha 7,
2,08/03/2013 10:15,FK Pardubice,MFK Frýdek-Místek,1,1,Stadion Pod Vinicí,
2,08/03/2013 10:15,FK Fotbal Třinec,FK Baník Sokolov,1,2,Stadion Rudolfa Labaje,
2,08/03/2013 17:00,FC MAS Táborsko,FK Varnsdorf,1,1,Hřiště v Kvapilově ulici,
2,08/03/2013 19:00,FC Fastav Zlín,FK Ústí nad Labem,0,0,Stadion Letná,
2,08/04/2013 17:00,MFK Karviná,FC Hradec Králové,2,1,Městský stadion Karviná,
3,08/10/2013 10:15,FK Baník Sokolov,FK Viktoria Žižkov,1,2,Stadion FK Baník Sokolov,
3,08/10/2013 10:15,FK Ústí nad Labem,FK Fotbal Třinec,3,1,Městský stadion v Ústí nad Labem,
3,08/10/2013 10:15,Bohemians Praha,Loko Vltavín,3,0,Stadion SK Prosek,
3,08/10/2013 17:00,MFK Frýdek-Místek,MFK Karviná,4,1,Stadion Stovky,
3,08/10/2013 17:00,FC Sellier & Bellot Vlašim,FK Pardubice,1,0,Stadion v Kollárově ulici,
3,08/11/2013 16:30,FK Baník Most 1909,FC Fastav Zlín,2,0,Fotbalový stadion Josefa Masopusta,
3,08/11/2013 17:00,FK Varnsdorf,SK Dynamo Č. Budějovice,0,0,Městský stadion v Kotlině,
3,08/11/2013 17:00,FC Hradec Králové,FC MAS Táborsko,0,2,Všesportovní stadion,
4,08/16/2013 18:00,SK Dynamo Č. Budějovice,FK Baník Sokolov,0,3,Fotbalový stadion Střelecký ostrov,
4,08/16/2013 18:00,FC Fastav Zlín,MFK Frýdek-Místek,0,1,Stadion Letná,
4,08/17/2013 10:15,Loko Vltavín,FC Sellier & Bellot Vlašim,1,0,U průhonu  Praha 7,
4,08/17/2013 10:15,FK Pardubice,Bohemians Praha,5,1,Stadion Pod Vinicí,
4,08/17/2013 10:15,FK Fotbal Třinec,FC Hradec Králové,1,2,Stadion Rudolfa Labaje,
4,08/17/2013 17:00,FC MAS Táborsko,FK Baník Most 1909,0,0,Hřiště v Kvapilově ulici,
4,08/18/2013 10:15,FK Viktoria Žižkov,FK Varnsdorf,1,3,Seifertova ulice,
4,08/18/2013 17:00,MFK Karviná,FK Ústí nad Labem,6,1,Městský stadion Karviná,
5,08/24/2013 10:15,FK Baník Sokolov,FK Varnsdorf,1,0,Stadion FK Baník Sokolov,
5,08/24/2013 10:15,FK Ústí nad Labem,FK Viktoria Žižkov,1,0,Městský stadion v Ústí nad Labem,
5,08/24/2013 10:15,Bohemians Praha,FK Fotbal Třinec,1,3,Stadion SK Prosek,
5,08/24/2013 10:15,Loko Vltavín,FC Fastav Zlín,2,2,U průhonu  Praha 7,
5,08/24/2013 17:00,MFK Frýdek-Místek,FC MAS Táborsko,3,0,Stadion Stovky,
5,08/24/2013 17:00,FC Sellier & Bellot Vlašim,MFK Karviná,0,3,Stadion v Kollárově ulici,
5,08/25/2013 15:00,FC Hradec Králové,SK Dynamo Č. Budějovice,3,2,Všesportovní stadion,
5,08/25/2013 16:30,FK Baník Most 1909,FK Pardubice,2,2,Fotbalový stadion Josefa Masopusta,
6,08/29/2013 18:00,FC Fastav Zlín,Bohemians Praha,2,0,Stadion Letná,
6,08/30/2013 18:00,SK Dynamo Č. Budějovice,FK Ústí nad Labem,0,2,Fotbalový stadion Střelecký ostrov,
6,08/31/2013 10:15,FK Pardubice,Loko Vltavín,1,0,Stadion Pod Vinicí,
6,08/31/2013 10:15,FK Fotbal Třinec,FC Sellier & Bellot Vlašim,0,1,Stadion Rudolfa Labaje,
6,08/31/2013 17:00,FC MAS Táborsko,FK Baník Sokolov,2,0,Hřiště v Kvapilově ulici,
6,09/01/2013 10:15,FK Viktoria Žižkov,MFK Frýdek-Místek,2,2,Seifertova ulice,
6,09/01/2013 16:00,MFK Karviná,FK Baník Most 1909,0,0,Městský stadion Karviná,
6,09/01/2013 17:00,FK Varnsdorf,FC Hradec Králové,0,3,Městský stadion v Kotlině,
7,09/07/2013 10:15,FK Ústí nad Labem,FK Varnsdorf,0,0,Městský stadion v Ústí nad Labem,
7,09/07/2013 10:15,Bohemians Praha,MFK Karviná,1,0,Stadion SK Prosek,
7,09/07/2013 10:15,Loko Vltavín,SK Dynamo Č. Budějovice,0,5,U průhonu  Praha 7,
7,09/07/2013 10:15,FK Pardubice,FC Fastav Zlín,1,0,Stadion Pod Vinicí,
7,09/07/2013 17:00,MFK Frýdek-Místek,FK Fotbal Třinec,0,1,Stadion Stovky,
7,09/07/2013 17:00,FC Sellier & Bellot Vlašim,FC MAS Táborsko,0,3,Stadion v Kollárově ulici,
7,09/08/2013 16:30,FK Baník Most 1909,FK Viktoria Žižkov,2,2,Fotbalový stadion Josefa Masopusta,
7,09/08/2013 17:00,FC Hradec Králové,FK Baník Sokolov,2,0,Všesportovní stadion,
8,09/13/2013 18:00,SK Dynamo Č. Budějovice,Bohemians Praha,1,0,Fotbalový stadion Střelecký ostrov,
8,09/13/2013 18:00,FC Fastav Zlín,FC Sellier & Bellot Vlašim,2,1,Stadion Letná,
8,09/14/2013 10:15,FK Baník Sokolov,FK Ústí nad Labem,0,2,Stadion FK Baník Sokolov,
8,09/14/2013 10:15,FK Fotbal Třinec,FK Baník Most 1909,0,0,Stadion Rudolfa Labaje,
8,09/14/2013 16:00,FC MAS Táborsko,FK Pardubice,1,0,Hřiště v Kvapilově ulici,
8,09/15/2013 10:15,FK Viktoria Žižkov,FC Hradec Králové,0,1,Seifertova ulice,
8,09/15/2013 17:00,FK Varnsdorf,MFK Frýdek-Místek,1,0,Městský stadion v Kotlině,
8,09/15/2013 17:00,MFK Karviná,Loko Vltavín,3,1,Městský stadion Karviná,
9,09/20/2013 16:30,Bohemians Praha,FC MAS Táborsko,1,1,Stadion SK Prosek,
9,09/20/2013 18:00,FC Fastav Zlín,FK Fotbal Třinec,3,0,Stadion Letná,
9,09/21/2013 10:15,FK Ústí nad Labem,FC Hradec Králové,0,2,Městský stadion v Ústí nad Labem,
9,09/21/2013 10:15,Loko Vltavín,FK Varnsdorf,0,2,U průhonu  Praha 7,
9,09/21/2013 10:15,FK Pardubice,MFK Karviná,2,1,Stadion Pod Vinicí,
9,09/21/2013 16:30,MFK Frýdek-Místek,FK Baník Sokolov,1,1,Stadion Stovky,
9,09/21/2013 16:30,FC Sellier & Bellot Vlašim,FK Viktoria Žižkov,1,5,Stadion v Kollárově ulici,
9,09/22/2013 16:00,FK Baník Most 1909,SK Dynamo Č. Budějovice,3,2,Fotbalový stadion Josefa Masopusta,
10,09/27/2013 18:00,SK Dynamo Č. Budějovice,MFK Frýdek-Místek,3,0,Fotbalový stadion Střelecký ostrov,
10,09/28/2013 10:15,FK Baník Sokolov,FK Pardubice,2,0,Stadion FK Baník Sokolov,
10,09/28/2013 16:30,FC MAS Táborsko,FK Ústí nad Labem,2,0,Hřiště v Kvapilově ulici,
10,09/29/2013 10:15,FK Viktoria Žižkov,Bohemians Praha,1,1,Seifertova ulice,
10,09/29/2013 15:00,FC Hradec Králové,FK Baník Most 1909,4,1,Všesportovní stadion,
10,09/29/2013 16:00,MFK Karviná,FC Fastav Zlín,1,0,Městský stadion Karviná,
10,09/29/2013 16:30,FK Varnsdorf,FC Sellier & Bellot Vlašim,1,0,Městský stadion v Kotlině,
10,10/05/2013 10:15,FK Fotbal Třinec,Loko Vltavín,4,2,Stadion Rudolfa Labaje,
11,10/12/2013 10:15,Bohemians Praha,FK Varnsdorf,2,4,Stadion SK Prosek,
11,10/12/2013 10:15,Loko Vltavín,FK Viktoria Žižkov,0,1,U průhonu  Praha 7,
11,10/12/2013 10:15,FK Pardubice,SK Dynamo Č. Budějovice,1,1,Stadion Pod Vinicí,
11,10/12/2013 16:00,MFK Frýdek-Místek,FK Ústí nad Labem,2,3,Stadion Stovky,
11,10/12/2013 16:00,FC Sellier & Bellot Vlašim,FC Hradec Králové,1,1,Stadion v Kollárově ulici,
11,10/13/2013 15:30,FK Baník Most 1909,FK Baník Sokolov,0,0,Fotbalový stadion Josefa Masopusta,
11,10/13/2013 16:00,MFK Karviná,FK Fotbal Třinec,2,1,Městský stadion Karviná,
11,10/14/2013 18:10,FC Fastav Zlín,FC MAS Táborsko,0,1,Stadion Letná,
12,10/18/2013 18:00,SK Dynamo Č. Budějovice,FC Fastav Zlín,2,0,Fotbalový stadion Střelecký ostrov,
12,10/19/2013 10:15,FK Baník Sokolov,FC Sellier & Bellot Vlašim,1,0,Stadion FK Baník Sokolov,
12,10/19/2013 10:15,FK Ústí nad Labem,Bohemians Praha,4,1,Městský stadion v Ústí nad Labem,
12,10/19/2013 10:15,FK Fotbal Třinec,FK Pardubice,1,2,Stadion Rudolfa Labaje,
12,10/19/2013 15:30,FC MAS Táborsko,Loko Vltavín,3,0,Hřiště v Kvapilově ulici,
12,10/20/2013 10:15,FK Viktoria Žižkov,MFK Karviná,2,0,Seifertova ulice,
12,10/20/2013 15:00,FC Hradec Králové,MFK Frýdek-Místek,3,0,Všesportovní stadion,
