round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/19/2013,AGF,FC Midtjylland,0,2,Ceres Park,
1,07/20/2013,Viborg FF,Randers FC,2,2,Energi Viborg Arena,
1,07/21/2013,OB,SønderjyskE,1,1,Nature Energy Park,
1,07/21/2013,Brøndby IF,FC Vestsjælland,1,1,Brøndby Stadion,
1,07/21/2013,AaB,F.C. København,2,1,Aalborg Portland Park,
1,07/22/2013,Esbjerg fB,FC Nordsjælland,4,0,Blue Water Arena,
2,07/26/2013,FC Nordsjælland,Viborg FF,1,1,Right to Dream Park,
2,07/27/2013,FC Vestsjælland,AGF,0,2,Slagelse Stadion,
2,07/28/2013,Randers FC,OB,1,1,Cepheus Park Randers,
2,07/28/2013,SønderjyskE,Brøndby IF,1,0,Sydbank Park,
2,07/28/2013,FC Midtjylland,F.C. København,1,0,MCH Arena,
2,07/29/2013,Esbjerg fB,AaB,1,2,Blue Water Arena,
3,08/02/2013,FC Midtjylland,SønderjyskE,2,1,MCH Arena,
3,08/03/2013,AGF,FC Nordsjælland,2,1,Ceres Park,
3,08/04/2013,OB,Viborg FF,4,2,Nature Energy Park,
3,08/04/2013,F.C. København,Randers FC,1,3,Parken,
3,08/04/2013,Brøndby IF,Esbjerg fB,0,2,Brøndby Stadion,
3,08/05/2013,FC Vestsjælland,AaB,2,1,Slagelse Stadion,
4,08/09/2013,Viborg FF,Brøndby IF,2,2,Energi Viborg Arena,
4,08/10/2013,Esbjerg fB,AGF,5,1,Blue Water Arena,
4,08/11/2013,Randers FC,FC Midtjylland,1,3,Cepheus Park Randers,
4,08/11/2013,AaB,OB,0,0,Aalborg Portland Park,
4,08/11/2013,FC Nordsjælland,F.C. København,2,2,Right to Dream Park,
4,08/12/2013,SønderjyskE,FC Vestsjælland,0,0,Sydbank Park,
5,08/16/2013,FC Midtjylland,Brøndby IF,5,2,MCH Arena,
5,08/17/2013,FC Nordsjælland,AaB,2,1,Right to Dream Park,
