round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/12/2013,Maribor,Zavrč,2,1,Ljudski vrt,
1,07/13/2013,Luka Koper,Krka,2,1,ŠRC Bonifika,
1,07/13/2013,Olimpija,Rudar Velenje,1,2,ŠRC Stožice,
1,07/14/2013,Triglav Kranj,Gorica,0,1,Športni center Kranj,
1,07/31/2013,Celje,Domžale,0,0,Arena Petrol,
2,07/20/2013,Domžale,Triglav Kranj,2,2,ćportni park,
2,07/20/2013,Krka,Gorica,1,1,Portoval,
2,07/20/2013,Rudar Velenje,Maribor,0,3,Mestni stadion ob jezeru,
2,07/20/2013,Zavrč,Celje,2,1,Športni park Zavrč,
2,07/21/2013,Luka Koper,Olimpija,1,1,ŠRC Bonifika,
3,07/27/2013,Maribor,Luka Koper,6,1,Ljudski vrt,
3,07/27/2013,Celje,Rudar Velenje,0,1,Arena Petrol,
3,07/27/2013,Gorica,Domžale,1,2,Športni park,
3,07/28/2013,Triglav Kranj,Zavrč,1,2,Športni center Kranj,
3,07/28/2013,Olimpija,Krka,5,0,ŠRC Stožice,
4,08/02/2013,Zavrč,Gorica,0,2,Športni park Zavrč,
4,08/03/2013,Luka Koper,Celje,1,1,ŠRC Bonifika,
4,08/03/2013,Krka,Domžale,3,0,Portoval Novo mesto,
4,08/03/2013,Rudar Velenje,Triglav Kranj,3,0,Mestni stadion ob jezeru,
4,03/02/2014,Olimpija,Maribor,0,3,ŠRC Stožice-Ljubljana,
5,08/10/2013,Celje,Olimpija,2,3,Arena Petrol,
5,08/10/2013,Triglav Kranj,Luka Koper,0,3,Športni center Kranj,
5,08/10/2013,Gorica,Rudar Velenje,1,1,Športni park,
5,08/10/2013,Maribor,Krka,3,0,Ljudski vrt,
5,08/10/2013,Domžale,Zavrč,1,1,Športni park Domžale,
6,08/16/2013,Maribor,Celje,5,1,Ljudski vrt,
6,08/17/2013,Krka,Zavrč,3,4,Porotval Novo mesto,
6,08/17/2013,Luka Koper,Gorica,2,1,ŠRC- Bonifika,
6,08/17/2013,Rudar Velenje,Domžale,3,1,Mestni stadion ob jezeru,
6,08/18/2013,Olimpija,Triglav Kranj,3,1,ŠRC Stožice,
7,08/24/2013,Triglav Kranj,Maribor,0,1,Športni center Kranj,
7,08/24/2013,Domžale,Luka Koper,0,1,Športni park Domžale,
7,08/24/2013,Gorica,Olimpija,4,1,Športni park,
7,08/24/2013,Celje,Krka,2,0,Arena Petrol,
7,08/24/2013,Zavrč,Rudar Velenje,2,1,Športni park Zavrč,
8,08/31/2013,Olimpija,Domžale,0,3,ŠRC Stožice,
8,08/31/2013,Maribor,Gorica,1,1,Ljudski vrt,
8,08/31/2013,Celje,Triglav Kranj,1,0,Arena Petrol,
8,08/31/2013,Luka Koper,Zavrč,1,1,ŠRC Bonifika,
8,10/02/2013,Krka,Rudar Velenje,0,0,Portoval Novo mesto,
9,09/13/2013,Zavrč,Olimpija,2,1,Športni park Zavrč,
9,09/14/2013,Domžale,Maribor,0,1,Športni park Domžale,
9,09/14/2013,Rudar Velenje,Luka Koper,1,0,Mestni stadion ob jezeru,
9,09/14/2013,Gorica,Celje,2,0,Športni park,
9,09/15/2013,Triglav Kranj,Krka,1,0,Športni center Kranj,
10,09/21/2013,Krka,Luka Koper,0,1,Portoval Novo mesto,
10,09/21/2013,Rudar Velenje,Olimpija,1,2,Mestni stadion ob jezeru,
10,09/21/2013,Gorica,Triglav Kranj,3,1,Športni park,
10,09/21/2013,Domžale,Celje,4,0,Športni park Domžale,
10,09/22/2013,Zavrč,Maribor,1,0,Športni park Zavrč,
11,09/25/2013,Triglav Kranj,Domžale,0,3,Športni center Kranj,
11,09/25/2013,Celje,Zavrč,2,1,Arena Petrol,
11,09/25/2013,Olimpija,Luka Koper,1,0,ŠRC Stožice,
11,09/25/2013,Maribor,Rudar Velenje,1,1,Ljudski vrt,
11,09/25/2013,Gorica,Krka,1,2,Športni park,
12,09/28/2013,Krka,Olimpija,1,0,Portoval Novo mesto,
12,09/28/2013,Domžale,Gorica,1,1,ćportni park Domžale,
12,09/28/2013,Rudar Velenje,Celje,1,0,Mestni stadion ob jezeru,
12,09/28/2013,Zavrč,Triglav Kranj,2,1,Športni park Zavrč,
12,09/28/2013,Luka Koper,Maribor,2,1,ŠRC Bonifika,
13,10/05/2013,Celje,Luka Koper,0,3,Arena Petrol,
