round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/19/2013 18:00,FK Dukla Praha,1.SC Znojmo FK,1,1,Na Julisce,
1,07/19/2013 18:00,FC Viktoria Plzeň,Bohemians Praha 1905,5,0,Doosan Aréna,
1,07/19/2013 20:15,SK Slavia Praha,FC Baník Ostrava,1,1,Sinobo Stadium,
1,07/21/2013 17:00,FK Baumit Jablonec,FC Zbrojovka Brno,0,0,Střelnice,
1,07/21/2013 17:00,FK Teplice,1.FC Slovácko,3,2,Na Stínadlech,
1,07/21/2013 19:00,SK Sigma Olomouc,FC Slovan Liberec,1,2,Andrův stadión,
1,07/21/2013 20:15,FC Vysočina Jihlava,AC Sparta Praha,1,4,Stadion v Jiráskově ulici,
1,07/22/2013 18:00,FK Mladá Boleslav,1.FK Příbram,1,1,Městský stadion Mladá Boleslav,
2,07/26/2013 17:30,1.SC Znojmo FK,FK Teplice,0,0,Městský fotbalový stadión,
2,07/26/2013 20:15,1.FK Příbram,FC Viktoria Plzeň,2,4,Stadion Na Litavce,
2,07/27/2013 18:00,1.FC Slovácko,FC Vysočina Jihlava,2,1,Městský fotbalový stadion Miroslava Valenty,
2,07/27/2013 19:00,FC Baník Ostrava,FK Mladá Boleslav,2,1,Bazaly,
2,07/27/2013 20:15,FK Dukla Praha,SK Sigma Olomouc,4,0,Na Julisce,
2,07/28/2013 18:00,AC Sparta Praha,FK Baumit Jablonec,2,1,Generali Česká pojišťovna Arena,
2,07/28/2013 20:15,FC Slovan Liberec,SK Slavia Praha,2,1,Stadión U Nisy,
2,07/29/2013 18:00,FC Zbrojovka Brno,Bohemians Praha 1905,5,1,Městský fotbalový stadión,
3,08/02/2013 18:00,FC Vysočina Jihlava,1.SC Znojmo FK,4,0,Stadion v Jiráskově ulici,
3,08/02/2013 20:15,Bohemians Praha 1905,1.FK Příbram,2,0,Ďolíček,
3,08/03/2013 18:00,FC Viktoria Plzeň,FC Baník Ostrava,4,0,Doosan Aréna,
3,08/04/2013 17:00,FK Teplice,FK Dukla Praha,2,1,Na Stínadlech,
3,08/04/2013 17:00,FK Mladá Boleslav,FC Slovan Liberec,4,0,Městský stadion Mladá Boleslav,
3,08/04/2013 17:00,FK Baumit Jablonec,1.FC Slovácko,2,1,Střelnice,
3,08/04/2013 19:00,FC Zbrojovka Brno,AC Sparta Praha,1,3,Městský fotbalový stadión,
3,08/05/2013 18:00,SK Slavia Praha,SK Sigma Olomouc,2,3,Sinobo Stadium,
4,08/09/2013 20:15,FK Dukla Praha,SK Slavia Praha,0,1,Na Julisce,
4,08/10/2013 18:00,1.FC Slovácko,FK Mladá Boleslav,0,2,Městský fotbalový stadion Miroslava Valenty,
4,08/10/2013 19:00,SK Sigma Olomouc,FK Teplice,2,2,Andrův stadión,
4,08/10/2013 19:00,1.FK Příbram,FC Zbrojovka Brno,2,1,Stadion Na Litavce,
4,08/10/2013 20:15,AC Sparta Praha,Bohemians Praha 1905,2,1,Generali Česká pojišťovna Arena,
4,08/11/2013 19:00,FC Slovan Liberec,FC Vysočina Jihlava,1,0,Stadión U Nisy,
4,08/11/2013 19:00,1.SC Znojmo FK,FC Viktoria Plzeň,0,1,Městský fotbalový stadión,
4,08/12/2013 20:00,FC Baník Ostrava,FK Baumit Jablonec,0,4,Bazaly,
5,08/16/2013 20:15,FK Mladá Boleslav,SK Sigma Olomouc,2,2,Městský stadion Mladá Boleslav,
5,08/17/2013 17:00,FC Vysočina Jihlava,FK Dukla Praha,1,1,Stadion v Jiráskově ulici,
5,08/17/2013 17:00,FK Baumit Jablonec,1.SC Znojmo FK,5,5,Střelnice,
5,08/17/2013 17:00,FC Zbrojovka Brno,FC Slovan Liberec,0,1,Městský fotbalový stadión,
5,08/17/2013 17:00,1.FK Příbram,FC Baník Ostrava,4,0,Stadion Na Litavce,
5,08/17/2013 20:15,FC Viktoria Plzeň,AC Sparta Praha,0,0,Doosan Aréna,
5,08/19/2013 18:00,Bohemians Praha 1905,1.FC Slovácko,1,1,Ďolíček,
5,08/19/2013 20:15,SK Slavia Praha,FK Teplice,0,7,Sinobo Stadium,
6,08/23/2013 18:00,FK Dukla Praha,FK Mladá Boleslav,1,1,Na Julisce,
6,08/23/2013 20:15,AC Sparta Praha,1.FK Příbram,4,0,Generali Česká pojišťovna Arena,
6,08/24/2013 16:00,1.SC Znojmo FK,SK Slavia Praha,0,1,Městský fotbalový stadión,
6,08/24/2013 20:15,1.FC Slovácko,FC Viktoria Plzeň,1,3,Městský fotbalový stadion Miroslava Valenty,
6,08/25/2013 17:00,FK Teplice,FC Vysočina Jihlava,4,2,Na Stínadlech,
6,08/25/2013 19:00,SK Sigma Olomouc,FK Baumit Jablonec,0,1,Andrův stadión,
6,08/25/2013 19:00,FC Slovan Liberec,Bohemians Praha 1905,1,0,Stadión U Nisy,
6,08/26/2013 18:00,FC Baník Ostrava,FC Zbrojovka Brno,2,1,Bazaly,
7,08/30/2013 18:30,FC Zbrojovka Brno,1.FC Slovácko,0,2,Městský fotbalový stadión,
7,08/31/2013 16:00,1.FK Příbram,FK Dukla Praha,0,2,Stadion Na Litavce,
7,08/31/2013 20:15,AC Sparta Praha,FC Baník Ostrava,4,1,Generali Česká pojišťovna Arena,
7,09/01/2013 17:00,FC Vysočina Jihlava,SK Slavia Praha,2,1,Stadion v Jiráskově ulici,
7,09/01/2013 17:00,FK Mladá Boleslav,FK Teplice,1,0,Městský stadion Mladá Boleslav,
7,09/01/2013 17:00,Bohemians Praha 1905,1.SC Znojmo FK,2,0,Ďolíček,
7,09/01/2013 19:00,FC Viktoria Plzeň,SK Sigma Olomouc,3,2,Doosan Aréna,
7,09/02/2013 18:00,FK Baumit Jablonec,FC Slovan Liberec,0,2,Střelnice,
8,09/13/2013 18:00,FK Dukla Praha,FC Zbrojovka Brno,2,1,Na Julisce,
8,09/13/2013 20:15,FC Slovan Liberec,FC Viktoria Plzeň,1,1,Stadión U Nisy,
8,09/14/2013 15:00,FC Baník Ostrava,Bohemians Praha 1905,1,3,Bazaly,
8,09/14/2013 18:00,1.FC Slovácko,1.FK Příbram,1,1,Městský fotbalový stadion Miroslava Valenty,
8,09/14/2013 19:00,SK Sigma Olomouc,FC Vysočina Jihlava,4,3,Andrův stadión,
8,09/14/2013 20:15,SK Slavia Praha,FK Mladá Boleslav,0,4,Sinobo Stadium,
