round,date,home_team,away_team,home_score,away_score,stadium,stage
1,05/18/1983 20:00,Þróttur R.,KR,2,2,Laugardalsvöllur,
1,05/19/1983 20:00,Þór,ÍA,0,1,Akureyrarvöllur,
1,05/19/1983 20:00,ÍBV,ÍBÍ,4,0,Háskólavöllur,
1,05/19/1983 20:00,Keflavík,Valur,1,2,Keflavíkurvöllur,
1,05/19/1983 20:00,Víkingur R.,Breiðablik,0,0,Laugardalsvöllur,
2,05/23/1983 20:00,ÍA,Víkingur R.,2,0,Akranesvöllur,
2,05/23/1983 20:00,Keflavík,ÍBV,3,1,Keflavíkurvöllur,
2,05/23/1983 20:00,ÍBÍ,Þróttur R.,2,0,Ísafjarðarvöllur,
2,05/23/1983 20:00,Valur,Breiðablik,2,1,Laugardalsvöllur,
2,05/24/1983 20:00,KR,Þór,1,1,Laugardalsvöllur,
3,05/31/1983 20:00,Breiðablik,ÍA,1,0,Kópavogsvöllur,
3,05/31/1983 20:00,ÍBV,Valur,3,0,Hásteinsvöllur,
3,06/01/1983 20:00,Þór,ÍBÍ,1,1,Akureyrarvöllur,
3,06/01/1983 20:00,Víkingur R.,KR,1,2,Laugardalsvöllur,
3,06/02/1983 20:00,Þróttur R.,Keflavík,2,1,Laugardalsvöllur,
4,06/06/1983 20:00,KR,Breiðablik,1,0,Laugardalsvöllur,
4,06/07/1983 20:00,Valur,ÍA,0,3,Laugardalsvöllur,
4,06/07/1983 20:00,ÍBV,Þróttur R.,3,0,Hásteinsvöllur,
4,06/07/1983 20:00,ÍBÍ,Víkingur R.,2,3,Ísafjarðarvöllur,
4,06/07/1983 20:00,Keflavík,Þór,2,1,Keflavíkurvöllur,
5,06/10/1983 20:00,Þróttur R.,Valur,3,2,Laugardalsvöllur,
5,06/10/1983 20:00,Þór,ÍBV,1,1,Akureyrarvöllur,
5,12/06/1983 20:00,Breiðablik,ÍBÍ,1,1,Kópavogsvöllur,
5,12/06/1983 20:00,ÍA,KR,1,1,Akranesvöllur,
5,12/06/1983 20:00,Víkingur R.,Keflavík,3,1,Laugardalsvöllur,
6,06/14/1983 20:00,Þróttur R.,Þór,1,2,Laugardalsvöllur,
6,06/15/1983 20:00,Keflavík,Breiðablik,0,2,Keflavíkurvöllur,
6,06/15/1983 20:00,ÍBV,Víkingur R.,1,1,Hásteinsvöllur,
6,06/15/1983 20:00,ÍBÍ,ÍA,1,0,Ísafjarðarvöllur,
6,06/18/1983 20:00,Valur,KR,4,1,Laugardalsvöllur,
7,06/18/1983 20:00,Breiðablik,ÍBV,1,0,Kópavogsvöllur,
7,06/18/1983 20:00,ÍA,Keflavík,4,0,Akranesvöllur,
7,06/19/1983 20:00,Víkingur R.,Þróttur R.,0,0,Laugardalsvöllur,
7,06/21/1983 20:00,KR,ÍBÍ,0,0,Laugardalsvöllur,
7,06/21/1983 20:00,Þór,Valur,2,2,Akureyrarvöllur,
8,06/23/1983 20:00,Þróttur R.,Breiðablik,1,1,Laugardalsvöllur,
8,06/24/1983 20:00,Þór,Víkingur R.,0,0,Akureyrarvöllur,
8,06/25/1983 20:00,Keflavík,KR,1,1,Keflavíkurvöllur,
8,06/25/1983 20:00,ÍBV,ÍA,2,1,Hásteinsvöllur,
8,06/26/1983 20:00,Valur,ÍBÍ,1,1,Laugardalsvöllur,
9,07/02/1983 20:00,Breiðablik,Þór,3,0,Kópavogsvöllur,
9,07/02/1983 20:00,Víkingur R.,Valur,1,1,Laugardalsvöllur,
9,07/02/1983 20:00,ÍBÍ,Keflavík,1,2,Ísafjarðarvöllur,
9,07/02/1983 20:00,ÍA,Þróttur R.,5,0,Akranesvöllur,
9,03/07/1983 20:00,KR,ÍBV,2,2,Laugardalsvöllur,
10,07/09/1983 20:00,Breiðablik,Víkingur R.,0,0,Kópavogsvöllur,
10,07/09/1983 20:00,ÍA,Þór,0,2,Akranesvöllur,
10,07/09/1983 20:00,ÍBÍ,ÍBV,2,2,Ísafjarðarvöllur,
10,07/11/1983 20:00,Valur,Keflavík,0,2,Laugardalsvöllur,
10,07/12/1983 20:00,KR,Þróttur R.,0,0,Laugardalsvöllur,
11,07/15/1983 20:00,Víkingur R.,ÍA,1,2,Laugardalsvöllur,
11,07/15/1983 20:00,Þór,KR,2,0,Akureyrarvöllur,
11,07/16/1983 20:00,Þróttur R.,ÍBÍ,1,0,Laugardalsvöllur,
11,07/16/1983 20:00,ÍBV,Keflavík,1,2,Hásteinsvöllur,
11,07/17/1983 20:00,Breiðablik,Valur,2,2,Kópavogsvöllur,
12,07/23/1983 20:00,ÍA,Breiðablik,3,2,Akranesvöllur,
12,07/25/1983 20:00,Valur,ÍBV,3,0,Laugardalsvöllur,
12,07/25/1983 20:00,ÍBÍ,Þór,0,0,Ísafjarðarvöllur,
12,07/26/1983 20:00,KR,Víkingur R.,2,1,Laugardalsvöllur,
12,07/26/1983 20:00,Keflavík,Þróttur R.,3,2,Keflavíkurvöllur,
13,08/02/1983 20:00,Breiðablik,KR,0,1,Kópavogsvöllur,
13,08/04/1983 20:00,Þór,Keflavík,2,0,Akureyrarvöllur,
13,08/04/1983 20:00,Þróttur R.,ÍBV,3,1,Laugardalsvöllur,
13,08/06/1983 20:00,ÍA,Valur,2,0,Akranesvöllur,
13,08/06/1983 20:00,Víkingur R.,ÍBÍ,2,2,Laugardalsvöllur,
14,08/13/1983 20:00,Valur,Þróttur R.,1,4,Laugardalsvöllur,
14,08/13/1983 20:00,ÍBV,Þór,3,1,Hásteinsvöllur,
14,08/13/1983 20:00,ÍBÍ,Breiðablik,1,1,Ísafjarðarvöllur,
14,08/13/1983 20:00,Keflavík,Víkingur R.,1,2,Keflavíkurvöllur,
14,08/14/1983 20:00,KR,ÍA,0,0,Laugardalsvöllur,
15,08/19/1983 20:00,Þór,Þróttur R.,4,0,Akureyrarvöllur,
15,08/19/1983 20:00,KR,Valur,3,2,Laugardalsvöllur,
15,08/20/1983 20:00,ÍA,ÍBÍ,3,0,Akranesvöllur,
15,08/20/1983 20:00,Breiðablik,Keflavík,2,1,Kópavogsvöllur,
15,08/21/1983 20:00,Víkingur R.,ÍBV,2,0,Laugardalsvöllur,
16,08/23/1983 20:00,Valur,Þór,2,0,Laugardalsvöllur,
16,08/24/1983 20:00,Keflavík,ÍA,0,1,Keflavíkurvöllur,
16,08/24/1983 20:00,ÍBV,Breiðablik,0,3,Hásteinsvöllur,
16,08/24/1983 20:00,Þróttur R.,Víkingur R.,2,2,Laugardalsvöllur,
16,08/24/1983 20:00,ÍBÍ,KR,1,1,Ísafjarðarvöllur,
17,08/31/1983 20:00,KR,Keflavík,0,1,Laugardalsvöllur,
17,09/02/1983 20:00,Breiðablik,Þróttur R.,2,3,Kópavogsvöllur,
17,09/03/1983 20:00,Víkingur R.,Þór,0,0,Laugardalsvöllur,
17,09/03/1983 20:00,ÍA,ÍBV,1,1,Akranesvöllur,
17,09/03/1983 20:00,ÍBÍ,Valur,1,3,Ísafjarðarvöllur,
18,09/10/1983 20:00,ÍBV,KR,0,0,Hásteinsvöllur,
18,09/10/1983 20:00,Valur,Víkingur R.,2,1,Laugardalsvöllur,
18,09/10/1983 20:00,Keflavík,ÍBÍ,3,0,Keflavíkurvöllur,
18,09/10/1983 20:00,Þór,Breiðablik,2,2,Akureyrarvöllur,
18,11/09/1983 20:00,Þróttur R.,ÍA,0,0,Laugardalsvöllur,
