round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/28/1979 00:00,DSC Wanne-Eickel,Arminia Bielefeld,1,2,Mondpalast-Arena,
1,07/28/1979 00:00,Arminia Hannover,VfL Osnabrück,2,0,Niedersachsenstadion,
1,07/28/1979 00:00,OSC Bremerhaven,Hannover 96,2,4,Nordseestadion,
1,07/28/1979 00:00,Wuppertaler SV,Rot-Weiß Oberhausen,1,2,Stadion am Zoo,
1,07/29/1979 00:00,OSV Hannover,SC Preußen Münster,0,1,Oststadtstadion,
1,07/29/1979 00:00,Kieler SV Holstein,Tennis Borussia Berlin,2,3,Holstein-Stadion,
1,07/29/1979 00:00,Rot-Weiss Essen,Fortuna Köln,0,0,Georg-Melches-Stadion,
1,07/29/1979 00:00,SG Wattenscheid 09,SC Viktoria Köln,1,0,Lohrheidestadion,
1,07/29/1979 00:00,Union Solingen,Alemannia Aachen,1,0,Stadion am Hermann-Löns-Weg,
1,08/29/1979 00:00,SC Herford,Rot-Weiss Lüdenscheid,3,1,Friedrich-Ludwig-Jahn-Stadion,
2,08/03/1979 00:00,Fortuna Köln,SG Wattenscheid 09,4,0,Kölner Südstadion,
2,08/03/1979 00:00,VfL Osnabrück,Union Solingen,1,1,Piepenbrock-Stadion an der Bremer Brücke,
2,08/03/1979 00:00,SC Viktoria Köln,SC Herford,0,1,Sportpark Höhenberg,
2,08/03/1979 00:00,Rot-Weiß Oberhausen,Kieler SV Holstein,3,0,Niederrheinstadion,
2,08/03/1979 00:00,SC Preußen Münster,Wuppertaler SV,3,0,Preußenstadion,
2,08/03/1979 00:00,Alemannia Aachen,DSC Wanne-Eickel,1,0,Tivoli (alt),
2,08/03/1979 00:00,Tennis Borussia Berlin,Arminia Hannover,3,2,Olympiastadion,
2,08/03/1979 00:00,Hannover 96,OSV Hannover,0,1,Niedersachsenstadion,
2,10/13/1979 00:00,Rot-Weiss Lüdenscheid,OSC Bremerhaven,4,1,Nattenberg Stadion,
2,10/13/1979 00:00,Arminia Bielefeld,Rot-Weiss Essen,3,1,Bielefelder Alm,
3,08/09/1979 00:00,Arminia Hannover,Rot-Weiß Oberhausen,1,2,Niedersachsenstadion,
3,08/09/1979 00:00,SC Herford,Fortuna Köln,1,1,Friedrich-Ludwig-Jahn-Stadion,
3,08/09/1979 00:00,Kieler SV Holstein,SC Preußen Münster,3,0,Holstein-Stadion,
3,08/09/1979 00:00,OSV Hannover,Rot-Weiss Lüdenscheid,4,1,Oststadtstadion,
3,08/09/1979 00:00,Union Solingen,Tennis Borussia Berlin,3,1,Stadion am Hermann-Löns-Weg,
3,08/09/1979 00:00,Wuppertaler SV,Hannover 96,1,2,Stadion am Zoo,
3,08/09/1979 00:00,Arminia Bielefeld,Alemannia Aachen,2,0,Bielefelder Alm,
3,08/09/1979 00:00,DSC Wanne-Eickel,VfL Osnabrück,4,1,Mondpalast-Arena,
3,08/09/1979 00:00,Rot-Weiss Essen,SG Wattenscheid 09,5,0,Georg-Melches-Stadion,
3,08/09/1979 00:00,OSC Bremerhaven,SC Viktoria Köln,1,1,Nordseestadion,
4,08/18/1979 00:00,Tennis Borussia Berlin,DSC Wanne-Eickel,2,3,Olympiastadion,
4,08/18/1979 00:00,Rot-Weiß Oberhausen,Union Solingen,0,0,Niederrheinstadion,
4,08/18/1979 00:00,Alemannia Aachen,Rot-Weiss Essen,7,3,Tivoli (alt),
4,08/18/1979 00:00,SC Preußen Münster,Arminia Hannover,3,2,Preußenstadion,
4,08/18/1979 00:00,SG Wattenscheid 09,SC Herford,2,1,Lohrheidestadion,
4,08/18/1979 00:00,SC Viktoria Köln,OSV Hannover,5,2,Sportpark Höhenberg,
4,08/18/1979 00:00,Hannover 96,Kieler SV Holstein,2,0,Niedersachsenstadion,
4,08/18/1979 00:00,VfL Osnabrück,Arminia Bielefeld,0,0,Piepenbrock-Stadion an der Bremer Brücke,
4,08/18/1979 00:00,Rot-Weiss Lüdenscheid,Wuppertaler SV,2,2,Nattenberg Stadion,
4,08/18/1979 00:00,Fortuna Köln,OSC Bremerhaven,5,0,Kölner Südstadion,
5,08/21/1979 00:00,Arminia Bielefeld,Tennis Borussia Berlin,4,1,Bielefelder Alm,
5,08/21/1979 00:00,Rot-Weiss Essen,SC Herford,2,0,Georg-Melches-Stadion,
5,08/21/1979 00:00,Wuppertaler SV,SC Viktoria Köln,0,0,Stadion am Zoo,
5,08/21/1979 00:00,Arminia Hannover,Hannover 96,1,2,Niedersachsenstadion,
5,08/21/1979 00:00,OSC Bremerhaven,SG Wattenscheid 09,0,0,Nordseestadion,
5,08/21/1979 00:00,OSV Hannover,Fortuna Köln,1,1,Oststadtstadion,
5,08/21/1979 00:00,Union Solingen,SC Preußen Münster,3,1,Stadion am Hermann-Löns-Weg,
5,08/21/1979 00:00,DSC Wanne-Eickel,Rot-Weiß Oberhausen,3,1,Mondpalast-Arena,
5,08/21/1979 00:00,Kieler SV Holstein,Rot-Weiss Lüdenscheid,3,3,Holstein-Stadion,
5,08/21/1979 00:00,Alemannia Aachen,VfL Osnabrück,3,0,Tivoli (alt),
6,09/01/1979 00:00,Fortuna Köln,Wuppertaler SV,4,0,Kölner Südstadion,
6,09/01/1979 00:00,VfL Osnabrück,Rot-Weiss Essen,2,0,Piepenbrock-Stadion an der Bremer Brücke,
6,09/01/1979 00:00,Hannover 96,Union Solingen,1,1,Niedersachsenstadion,
6,09/01/1979 00:00,SC Preußen Münster,DSC Wanne-Eickel,4,1,Preußenstadion,
6,09/01/1979 00:00,SC Herford,OSC Bremerhaven,4,0,Friedrich-Ludwig-Jahn-Stadion,
6,09/01/1979 00:00,SG Wattenscheid 09,OSV Hannover,5,0,Lohrheidestadion,
6,09/01/1979 00:00,Tennis Borussia Berlin,Alemannia Aachen,3,0,Olympiastadion,
6,09/01/1979 00:00,SC Viktoria Köln,Kieler SV Holstein,3,1,Sportpark Höhenberg,
6,09/01/1979 00:00,Rot-Weiß Oberhausen,Arminia Bielefeld,1,0,Niederrheinstadion,
6,09/01/1979 00:00,Rot-Weiss Lüdenscheid,Arminia Hannover,1,0,Nattenberg Stadion,
7,09/07/1979 00:00,Union Solingen,Rot-Weiss Lüdenscheid,1,2,Stadion am Hermann-Löns-Weg,
7,09/07/1979 00:00,OSV Hannover,SC Herford,0,3,Oststadtstadion,
7,09/07/1979 00:00,Alemannia Aachen,Rot-Weiß Oberhausen,3,1,Tivoli (alt),
7,09/07/1979 00:00,Rot-Weiss Essen,OSC Bremerhaven,3,2,Georg-Melches-Stadion,
7,09/07/1979 00:00,Kieler SV Holstein,Fortuna Köln,3,3,Holstein-Stadion,
7,09/07/1979 00:00,Arminia Bielefeld,SC Preußen Münster,2,1,Bielefelder Alm,
7,09/07/1979 00:00,Wuppertaler SV,SG Wattenscheid 09,0,0,Stadion am Zoo,
7,09/07/1979 00:00,VfL Osnabrück,Tennis Borussia Berlin,3,2,Piepenbrock-Stadion an der Bremer Brücke,
7,09/07/1979 00:00,DSC Wanne-Eickel,Hannover 96,1,0,Mondpalast-Arena,
7,09/07/1979 00:00,Arminia Hannover,SC Viktoria Köln,1,3,Niedersachsenstadion,
8,09/14/1979 00:00,SC Viktoria Köln,Union Solingen,1,1,Sportpark Höhenberg,
8,09/14/1979 00:00,Rot-Weiss Lüdenscheid,DSC Wanne-Eickel,2,2,Nattenberg Stadion,
8,09/14/1979 00:00,SC Preußen Münster,Alemannia Aachen,0,1,Preußenstadion,
8,09/14/1979 00:00,OSC Bremerhaven,OSV Hannover,1,2,Nordseestadion,
8,09/14/1979 00:00,SC Herford,Wuppertaler SV,1,0,Friedrich-Ludwig-Jahn-Stadion,
8,09/14/1979 00:00,SG Wattenscheid 09,Kieler SV Holstein,3,1,Lohrheidestadion,
8,09/14/1979 00:00,Tennis Borussia Berlin,Rot-Weiss Essen,2,4,Olympiastadion,
8,09/14/1979 00:00,Rot-Weiß Oberhausen,VfL Osnabrück,0,0,Niederrheinstadion,
8,09/14/1979 00:00,Fortuna Köln,Arminia Hannover,2,1,Kölner Südstadion,
8,09/14/1979 00:00,Hannover 96,Arminia Bielefeld,2,2,Niedersachsenstadion,
9,09/21/1979 00:00,Tennis Borussia Berlin,Rot-Weiß Oberhausen,6,1,Olympiastadion,
9,09/21/1979 00:00,Kieler SV Holstein,SC Herford,0,1,Holstein-Stadion,
9,09/21/1979 00:00,Union Solingen,Fortuna Köln,1,2,Stadion am Hermann-Löns-Weg,
9,09/21/1979 00:00,Arminia Hannover,SG Wattenscheid 09,1,2,Niedersachsenstadion,
9,09/21/1979 00:00,DSC Wanne-Eickel,SC Viktoria Köln,3,3,Mondpalast-Arena,
9,09/21/1979 00:00,Rot-Weiss Essen,OSV Hannover,4,2,Georg-Melches-Stadion,
9,09/21/1979 00:00,Arminia Bielefeld,Rot-Weiss Lüdenscheid,5,0,Bielefelder Alm,
9,09/21/1979 00:00,Wuppertaler SV,OSC Bremerhaven,2,3,Stadion am Zoo,
9,09/21/1979 00:00,VfL Osnabrück,SC Preußen Münster,3,2,Piepenbrock-Stadion an der Bremer Brücke,
9,09/21/1979 00:00,Alemannia Aachen,Hannover 96,0,0,Tivoli (alt),
10,10/05/1979 00:00,Fortuna Köln,DSC Wanne-Eickel,3,0,Kölner Südstadion,
10,10/05/1979 00:00,SC Preußen Münster,Tennis Borussia Berlin,1,2,Preußenstadion,
10,10/05/1979 00:00,Hannover 96,VfL Osnabrück,3,0,Niedersachsenstadion,
10,10/05/1979 00:00,OSC Bremerhaven,Kieler SV Holstein,0,1,Nordseestadion,
10,10/05/1979 00:00,Rot-Weiß Oberhausen,Rot-Weiss Essen,1,2,Niederrheinstadion,
10,10/05/1979 00:00,Rot-Weiss Lüdenscheid,Alemannia Aachen,2,1,Nattenberg Stadion,
10,10/05/1979 00:00,SC Herford,Arminia Hannover,1,1,Friedrich-Ludwig-Jahn-Stadion,
10,10/05/1979 00:00,SC Viktoria Köln,Arminia Bielefeld,1,1,Sportpark Höhenberg,
10,10/05/1979 00:00,OSV Hannover,Wuppertaler SV,1,1,Oststadtstadion,
10,10/05/1979 00:00,SG Wattenscheid 09,Union Solingen,3,1,Lohrheidestadion,
11,10/19/1979 00:00,VfL Osnabrück,Rot-Weiss Lüdenscheid,4,2,Piepenbrock-Stadion an der Bremer Brücke,
11,10/19/1979 00:00,Rot-Weiß Oberhausen,SC Preußen Münster,0,1,Niederrheinstadion,
11,10/19/1979 00:00,Rot-Weiss Essen,Wuppertaler SV,5,1,Georg-Melches-Stadion,
11,10/19/1979 00:00,Kieler SV Holstein,OSV Hannover,2,1,Holstein-Stadion,
11,10/19/1979 00:00,Union Solingen,SC Herford,3,2,Stadion am Hermann-Löns-Weg,
11,10/19/1979 00:00,Alemannia Aachen,SC Viktoria Köln,1,1,Tivoli (alt),
11,10/19/1979 00:00,Tennis Borussia Berlin,Hannover 96,1,2,Olympiastadion,
11,10/19/1979 00:00,DSC Wanne-Eickel,SG Wattenscheid 09,0,2,Mondpalast-Arena,
11,10/19/1979 00:00,Arminia Hannover,OSC Bremerhaven,3,2,Niedersachsenstadion,
11,10/19/1979 00:00,Arminia Bielefeld,Fortuna Köln,3,0,Bielefelder Alm,
12,10/26/1979 00:00,OSC Bremerhaven,Union Solingen,2,1,Nordseestadion,
12,10/26/1979 00:00,SC Viktoria Köln,VfL Osnabrück,2,1,Sportpark Höhenberg,
12,10/26/1979 00:00,OSV Hannover,Arminia Hannover,4,2,Oststadtstadion,
12,10/26/1979 00:00,SC Herford,DSC Wanne-Eickel,0,0,Friedrich-Ludwig-Jahn-Stadion,
12,10/26/1979 00:00,SG Wattenscheid 09,Arminia Bielefeld,2,4,Lohrheidestadion,
12,10/26/1979 00:00,Hannover 96,Rot-Weiß Oberhausen,3,2,Niedersachsenstadion,
12,10/26/1979 00:00,Wuppertaler SV,Kieler SV Holstein,3,2,Stadion am Zoo,
12,10/26/1979 00:00,Rot-Weiss Lüdenscheid,Tennis Borussia Berlin,5,1,Nattenberg Stadion,
12,10/26/1979 00:00,SC Preußen Münster,Rot-Weiss Essen,1,1,Preußenstadion,
12,10/26/1979 00:00,Fortuna Köln,Alemannia Aachen,3,3,Kölner Südstadion,
13,11/02/1979 00:00,Arminia Hannover,Wuppertaler SV,3,1,Niedersachsenstadion,
13,11/02/1979 00:00,Tennis Borussia Berlin,SC Viktoria Köln,1,1,Olympiastadion,
13,11/02/1979 00:00,Rot-Weiss Essen,Kieler SV Holstein,6,0,Georg-Melches-Stadion,
13,11/02/1979 00:00,DSC Wanne-Eickel,OSC Bremerhaven,2,0,Mondpalast-Arena,
13,11/02/1979 00:00,Union Solingen,OSV Hannover,9,1,Stadion am Hermann-Löns-Weg,
13,11/02/1979 00:00,SC Preußen Münster,Hannover 96,1,1,Preußenstadion,
13,11/02/1979 00:00,Rot-Weiß Oberhausen,Rot-Weiss Lüdenscheid,1,0,Niederrheinstadion,
13,11/02/1979 00:00,VfL Osnabrück,Fortuna Köln,0,7,Piepenbrock-Stadion an der Bremer Brücke,
13,11/02/1979 00:00,Alemannia Aachen,SG Wattenscheid 09,3,0,Tivoli (alt),
13,11/02/1979 00:00,Arminia Bielefeld,SC Herford,5,1,Bielefelder Alm,
14,11/09/1979 00:00,Kieler SV Holstein,Arminia Hannover,3,1,Holstein-Stadion,
14,11/09/1979 00:00,OSC Bremerhaven,Arminia Bielefeld,1,4,Nordseestadion,
14,11/09/1979 00:00,Rot-Weiss Lüdenscheid,SC Preußen Münster,2,1,Nattenberg Stadion,
14,11/09/1979 00:00,Hannover 96,Rot-Weiss Essen,4,1,Niedersachsenstadion,
14,11/09/1979 00:00,SC Viktoria Köln,Rot-Weiß Oberhausen,4,1,Sportpark Höhenberg,
14,11/09/1979 00:00,OSV Hannover,DSC Wanne-Eickel,2,2,Oststadtstadion,
14,11/09/1979 00:00,Wuppertaler SV,Union Solingen,1,2,Stadion am Zoo,
14,11/09/1979 00:00,SG Wattenscheid 09,VfL Osnabrück,6,0,Lohrheidestadion,
14,11/09/1979 00:00,Fortuna Köln,Tennis Borussia Berlin,2,0,Kölner Südstadion,
14,11/09/1979 00:00,SC Herford,Alemannia Aachen,1,2,Friedrich-Ludwig-Jahn-Stadion,
15,11/16/1979 00:00,Rot-Weiß Oberhausen,Fortuna Köln,1,1,Niederrheinstadion,
15,11/16/1979 00:00,Tennis Borussia Berlin,SG Wattenscheid 09,1,1,Olympiastadion,
15,11/16/1979 00:00,Arminia Bielefeld,OSV Hannover,7,1,Bielefelder Alm,
15,11/16/1979 00:00,Alemannia Aachen,OSC Bremerhaven,2,1,Tivoli (alt),
