round,date,home_team,away_team,home_score,away_score,stadium,stage
1,05/19/1990 14:00,KR,Víkingur R.,2,1,KR-völlur,
1,05/19/1990 14:00,Þór,Stjarnan,0,2,Þórsvöllur,
1,05/19/1990 14:00,ÍBV,Fram,0,4,Hásteinsvöllur,
1,05/20/1990 16:00,FH,KA,1,0,Kaplakrikavöllur,
1,05/20/1990 20:00,Valur,ÍA,1,0,Hlíðarendi,
2,05/24/1990 16:00,Fram,ÍA,4,0,Valbjarnarvöllur,
2,05/24/1990 20:00,Stjarnan,KR,1,3,Stjörnuvöllur,
2,05/24/1990 20:00,ÍBV,Þór,2,0,Hásteinsvöllur,
2,05/25/1990 20:00,Víkingur R.,FH,2,0,Víkingsvöllur,
2,07/22/1990 20:00,KA,Valur,0,1,Akureyrarvöllur,
3,06/02/1990 14:00,Valur,Víkingur R.,1,1,Hlíðarendi,
3,06/02/1990 14:00,KR,ÍBV,0,1,KR-völlur,
3,06/02/1990 14:00,Þór,Fram,0,0,Þórsvöllur,
3,06/02/1990 14:00,FH,Stjarnan,5,1,Kaplakrikavöllur,
3,06/02/1990 14:00,ÍA,KA,2,1,Akranesvöllur,
4,06/05/1990 20:00,Stjarnan,Valur,2,1,Stjörnuvöllur,
4,06/05/1990 20:00,ÍBV,FH,2,1,Hásteinsvöllur,
4,06/06/1990 20:00,Víkingur R.,ÍA,2,2,Víkingsvöllur,
4,06/06/1990 20:00,Þór,KR,1,2,Akureyrarvöllur,
4,06/07/1990 20:00,Fram,KA,4,0,Laugardalsvöllur,
5,06/12/1990 20:00,FH,Þór,0,1,Kaplakrikavöllur,
5,06/12/1990 20:00,ÍA,Stjarnan,0,0,Akranesvöllur,
5,06/12/1990 20:00,KR,Fram,0,1,KR-völlur,
5,06/12/1990 20:00,KA,Víkingur R.,2,0,Akureyrarvöllur,
5,06/15/1990 20:00,Valur,ÍBV,4,1,Hlíðarendi,
6,06/18/1990 20:00,Fram,Víkingur R.,0,1,Laugardalsvöllur,
6,06/19/1990 20:00,Stjarnan,KA,1,3,Stjörnuvöllur,
6,06/19/1990 20:00,ÍBV,ÍA,2,1,Hásteinsvöllur,
6,06/19/1990 20:00,KR,FH,3,2,KR-völlur,
6,06/19/1990 20:00,Þór,Valur,1,2,Akureyrarvöllur,
7,06/27/1990 20:00,ÍA,Þór,3,1,Akranesvöllur,
7,06/27/1990 20:00,FH,Fram,2,1,Kaplakrikavöllur,
7,06/27/1990 20:00,Valur,KR,2,1,Hlíðarendi,
7,06/27/1990 20:00,KA,ÍBV,1,1,Akureyrarvöllur,
7,06/29/1990 20:00,Víkingur R.,Stjarnan,1,0,Víkingsvöllur,
8,07/02/1990 20:00,ÍBV,Víkingur R.,2,2,Hásteinsvöllur,
8,07/02/1990 20:00,KR,ÍA,2,0,KR-völlur,
8,07/02/1990 20:00,Þór,KA,2,1,Akureyrarvöllur,
8,07/02/1990 20:00,FH,Valur,0,1,Kaplakrikavöllur,
8,07/03/1990 20:30,Fram,Stjarnan,1,3,Laugardalsvöllur,
9,07/10/1990 20:00,Valur,Fram,1,2,Hlíðarendi,
9,07/10/1990 20:00,KA,KR,0,1,Akureyrarvöllur,
9,07/10/1990 20:00,ÍA,FH,2,3,Akranesvöllur,
9,07/10/1990 20:00,Stjarnan,ÍBV,1,1,Stjörnuvöllur,
9,07/11/1990 20:00,Víkingur R.,Þór,0,0,Víkingsvöllur,
10,07/14/1990 14:00,ÍA,Valur,2,3,Akranesvöllur,
10,07/15/1990 20:00,Víkingur R.,KR,1,1,Víkingsvöllur,
10,07/16/1990 20:00,Fram,ÍBV,3,4,Laugardalsvöllur,
10,07/16/1990 20:00,KA,FH,4,0,Akureyrarvöllur,
10,07/16/1990 20:00,Stjarnan,Þór,3,0,Stjörnuvöllur,
11,05/25/1990 20:00,Valur,KA,2,0,Hlíðarendi,
11,07/22/1990 16:00,ÍA,Fram,0,2,Akranesvöllur,
11,07/22/1990 17:00,FH,Víkingur R.,1,1,Kaplakrikavöllur,
11,07/23/1990 20:00,KR,Stjarnan,1,0,KR-völlur,
11,07/30/1990 20:00,Þór,ÍBV,0,1,Akureyrarvöllur,
12,07/26/1990 20:00,Stjarnan,FH,0,1,Stjörnuvöllur,
12,07/26/1990 20:00,ÍBV,KR,2,2,Hásteinsvöllur,
12,07/26/1990 20:00,Fram,Þór,1,0,Laugardalsvöllur,
12,07/27/1990 20:00,Víkingur R.,Valur,2,2,Víkingsvöllur,
12,07/27/1990 20:00,KA,ÍA,2,1,Akureyrarvöllur,
13,08/09/1990 19:00,KR,Þór,2,0,KR-völlur,
13,08/10/1990 19:00,ÍA,Víkingur R.,0,2,Akranesvöllur,
13,08/11/1990 14:00,FH,ÍBV,1,2,Kaplakrikavöllur,
13,12/08/1990 19:00,Valur,Stjarnan,0,1,Hlíðarendi,
13,12/08/1990 19:00,KA,Fram,0,1,Akureyrarvöllur,
14,08/15/1990 19:00,Víkingur R.,KA,0,1,Víkingsvöllur,
14,08/16/1990 19:00,ÍBV,Valur,2,4,Hásteinsvöllur,
14,08/16/1990 19:00,Stjarnan,ÍA,2,0,Stjörnuvöllur,
14,08/16/1990 19:00,Fram,KR,3,0,Laugardalsvöllur,
14,08/17/1990 19:00,Þór,FH,1,2,Akureyrarvöllur,
15,08/20/1990 19:00,Víkingur R.,Fram,0,1,Víkingsvöllur,
15,08/20/1990 19:00,FH,KR,1,3,Kaplakrikavöllur,
15,08/20/1990 19:00,KA,Stjarnan,0,3,Akureyrarvöllur,
