round,date,home_team,away_team,home_score,away_score,stadium,stage
1,05/18/2003 14:00,Grindavík,Valur,1,2,Grindavíkurvöllur,
1,05/18/2003 14:00,FH,ÍA,1,1,Kaplakrikavöllur,
1,05/18/2003 14:00,ÍBV,KA,2,3,Hásteinsvöllur,
1,05/18/2003 19:15,Fylkir,Fram,3,1,Fylkisvöllur,
1,05/19/2003 19:15,Þróttur R.,KR,1,2,Laugardalsvöllur,
2,05/24/2003 14:00,ÍA,Þróttur R.,3,1,Akranesvöllur,
2,05/24/2003 14:00,KA,FH,0,0,KA-völlur,
2,05/24/2003 14:00,Valur,ÍBV,4,1,Hlíðarendi,
2,05/25/2003 19:15,Fram,KR,1,1,Laugardalsvöllur,
2,05/26/2003 19:15,Fylkir,Grindavík,2,0,Fylkisvöllur,
3,05/29/2003 14:00,FH,Valur,4,0,Kaplakrikavöllur,
3,05/29/2003 14:00,Þróttur R.,KA,3,1,Laugardalsvöllur,
3,05/29/2003 14:00,ÍBV,Fylkir,1,0,Hásteinsvöllur,
3,05/29/2003 19:15,KR,ÍA,1,0,KR-völlur,
3,05/30/2003 19:15,Grindavík,Fram,3,2,Grindavíkurvöllur,
4,01/06/2003 19:15,Fylkir,FH,3,0,Fylkisvöllur,
4,06/02/2003 19:15,Valur,Þróttur R.,0,1,Hlíðarendi,
4,06/03/2003 19:15,KA,KR,3,0,Akureyrarvöllur,
4,06/03/2003 19:15,Fram,ÍA,0,0,Laugardalsvöllur,
4,06/03/2003 19:15,Grindavík,ÍBV,0,2,Grindavíkurvöllur,
5,06/16/2003 19:15,KR,Valur,2,1,KR-völlur,
5,06/16/2003 19:15,ÍA,KA,1,1,Akranesvöllur,
5,06/18/2003 19:15,Þróttur R.,Fylkir,2,1,Laugardalsvöllur,
5,06/18/2003 19:15,FH,Grindavík,2,1,Kaplakrikavöllur,
5,06/19/2003 19:15,ÍBV,Fram,5,0,Hásteinsvöllur,
6,06/21/2003 14:00,Grindavík,Þróttur R.,2,1,Grindavíkurvöllur,
6,06/22/2003 14:00,ÍBV,FH,1,3,Hásteinsvöllur,
6,06/22/2003 17:00,Valur,ÍA,1,3,Hlíðarendi,
6,06/22/2003 19:15,Fylkir,KR,2,1,Fylkisvöllur,
6,07/17/2003 19:15,Fram,KA,2,3,Laugardalsvöllur,
7,06/25/2003 19:15,KA,Valur,1,2,Akureyrarvöllur,
7,06/25/2003 19:15,FH,Fram,2,3,Kaplakrikavöllur,
7,06/25/2003 19:15,ÍA,Fylkir,1,1,Akranesvöllur,
7,06/25/2003 19:15,KR,Grindavík,1,2,KR-völlur,
7,06/26/2003 19:15,Þróttur R.,ÍBV,2,0,Laugardalsvöllur,
8,07/05/2003 13:30,ÍBV,KR,0,0,Hásteinsvöllur,
8,07/05/2003 14:00,FH,Þróttur R.,1,4,Kaplakrikavöllur,
8,06/07/2003 18:00,Fylkir,KA,1,0,Fylkisvöllur,
8,06/07/2003 20:00,Fram,Valur,2,1,Laugardalsvöllur,
8,07/07/2003 19:15,Grindavík,ÍA,3,2,Grindavíkurvöllur,
9,07/08/2003 19:15,KR,FH,2,1,KR-völlur,
9,07/09/2003 19:15,Þróttur R.,Fram,2,1,Laugardalsvöllur,
9,07/10/2003 19:15,KA,Grindavík,1,2,Akureyrarvöllur,
9,07/10/2003 19:15,Valur,Fylkir,1,0,Hlíðarendi,
9,07/10/2003 19:15,ÍA,ÍBV,0,3,Akranesvöllur,
10,07/12/2003 17:00,KR,Þróttur R.,2,1,KR-völlur,
10,07/13/2003 19:15,KA,ÍBV,3,1,Akureyrarvöllur,
10,07/14/2003 19:15,Fram,Fylkir,1,2,Laugardalsvöllur,
10,07/15/2003 19:15,Valur,Grindavík,1,2,Hlíðarendi,
