round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/26/2003,FK Teplice,AC Sparta Praha,1,1,Na Stínadlech,
1,07/26/2003,FC Marila Příbram,FK Jablonec 97,4,1,Stadion Na Litavce,
1,07/26/2003,SK Sigma Olomouc,FC Tescoma Zlín,2,0,Andrův stadión,
1,07/26/2003,1. FC Brno,Slezský FC Opava,2,0,Městský fotbalový stadión,
1,07/26/2003,FC Baník Ostrava,SK České Budějovice,3,1,Bazaly,
1,07/26/2003,1. FC Synot,FC Viktoria Plzeň,2,2,Městský fotbalový stadion Miroslava Valenty,
1,07/26/2003,FC Slovan Liberec,FK Chmel Blšany,1,0,Stadión U Nisy,
1,07/26/2003,SK Slavia Praha,FK Viktoria Žižkov,2,0,Stadion Evžena Rošického,
2,08/02/2003,FK Chmel Blšany,SK Slavia Praha,0,2,Stadion FK Chmel Blšany,
2,08/02/2003,FC Viktoria Plzeň,FK Viktoria Žižkov,0,2,Doosan Aréna,
2,08/02/2003,FC Baník Ostrava,FC Slovan Liberec,1,1,Bazaly,
2,08/02/2003,1. FC Brno,1. FC Synot,3,1,Městský fotbalový stadión,
2,08/02/2003,FC Tescoma Zlín,SK České Budějovice,2,0,Letná,
2,08/02/2003,FK Jablonec 97,SK Sigma Olomouc,0,2,Střelnice,
2,08/02/2003,AC Sparta Praha,Slezský FC Opava,4,0,Generali Česká pojišťovna Arena,
2,08/04/2003,FK Teplice,FC Marila Příbram,1,0,Na Stínadlech,
3,08/09/2003,FC Marila Příbram,AC Sparta Praha,0,0,Stadion Na Litavce,
3,08/09/2003,Slezský FC Opava,FK Jablonec 97,1,1,Městský stadion Opava,
3,08/09/2003,SK České Budějovice,1. FC Brno,0,2,Střelecký ostrov,
3,08/09/2003,1. FC Synot,FC Baník Ostrava,0,2,Městský fotbalový stadion Miroslava Valenty,
3,08/09/2003,FC Slovan Liberec,FC Viktoria Plzeň,3,1,Stadión U Nisy,
