round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/24/1999,Croatia,Cibalia,2,0,,
1,07/24/1999,Varteks,Hajduk,3,2,,
1,07/24/1999,Šibenik,Hrv. dragovoljac,0,0,,
1,07/24/1999,Rijeka,Osijek,0,1,,
1,07/24/1999,Vukovar 91,Zagreb,3,4,,
1,07/24/1999,Istra,Slaven Belupo,0,2,,
2,07/31/1999,Hajduk,Šibenik,3,1,,
2,07/31/1999,Croatia,Varteks,4,1,,
2,07/31/1999,Hrv. dragovoljac,Rijeka,0,4,,
2,07/31/1999,Osijek,Istra,1,0,,
2,07/31/1999,Slaven Belupo,Vukovar 91,1,2,,
2,07/31/1999,Cibalia,Zagreb,0,0,,
3,08/28/1999,Varteks,Cibalia,0,3,,
3,08/28/1999,Šibenik,Croatia,1,1,,
3,08/28/1999,Rijeka,Hajduk,1,2,,
3,08/28/1999,Istra,Hrv. dragovoljac,4,5,,
3,08/28/1999,Zagreb,Slaven Belupo,0,1,,
3,08/28/1999,Vukovar 91,Osijek,3,1,,
4,07/09/1999,Croatia,Rijeka,1,1,,
4,07/09/1999,Varteks,Šibenik,0,0,,
4,07/09/1999,Hajduk,Istra,1,0,,
4,07/09/1999,Hrv. dragovoljac,Vukovar 91,1,1,,
4,07/09/1999,Osijek,Zagreb,0,0,,
4,07/09/1999,Cibalia,Slaven Belupo,0,0,,
5,11/09/1999,Šibenik,Cibalia,2,2,,
5,11/09/1999,Rijeka,Varteks,2,0,,
5,11/09/1999,Istra,Croatia,0,4,,
5,11/09/1999,Vukovar 91,Hajduk,0,2,,
5,11/09/1999,Slaven Belupo,Osijek,1,4,,
5,11/09/1999,Zagreb,Hrv. dragovoljac,3,3,,
6,09/18/1999,Varteks,Istra,4,1,,
6,09/18/1999,Šibenik,Rijeka,0,2,,
6,09/18/1999,Croatia,Vukovar 91,5,0,,
6,09/18/1999,Hajduk,Zagreb,3,0,,
6,09/18/1999,Hrv. dragovoljac,Slaven Belupo,2,2,,
6,09/18/1999,Cibalia,Osijek,2,3,,
7,09/25/1999,Rijeka,Cibalia,1,3,,
7,09/25/1999,Istra,Šibenik,0,0,,
7,09/25/1999,Vukovar 91,Varteks,2,2,,
