round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/13/1999 19:30,WSG Swarovski Wattens,SK Vorwärts Steyr,2,1,Alpenstadion Wattens,
1,07/13/1999 19:30,SV Austria Glas-Guss Braunau,SV OBI Wörgl,0,1,Grenzlandstadion Braunau,
1,07/13/1999 19:30,DSV Leoben,FCN St. Pölten,1,0,Stadion Donawitz,
1,07/13/1999 19:30,VfB Admira Wacker Mödling,FC Kärnten,2,0,Sportanlage Duursmagasse,
1,07/13/1999 19:30,SC Untersiebenbrunn,Casino First Vienna,1,1,Marchfeldstadion,
2,07/09/1999 18:30,SV OBI Wörgl,WSG Swarovski Wattens,3,1,Sportzentrum Wörgl,
2,07/09/1999 19:30,SK Vorwärts Steyr,SC Untersiebenbrunn,0,1,Stadion Steyr,
2,07/10/1999 18:30,Casino First Vienna,SV Austria Glas-Guss Braunau,0,0,Casino Stadion Hohe Warte,
2,07/10/1999 19:30,FCN St. Pölten,VfB Admira Wacker Mödling,0,1,Stadion Voithplatz,
2,07/10/1999 19:30,FC Kärnten,DSV Leoben,3,0,Wörthersee Stadion (alt),
3,07/16/1999 19:30,WSG Swarovski Wattens,FC Kärnten,1,1,Alpenstadion Wattens,
3,07/16/1999 19:30,VfB Admira Wacker Mödling,SV OBI Wörgl,0,0,Sportanlage Duursmagasse,
3,07/16/1999 19:30,SC Untersiebenbrunn,FCN St. Pölten,0,1,Marchfeldstadion,
3,07/17/1999 19:30,SV Austria Glas-Guss Braunau,SK Vorwärts Steyr,0,1,Grenzlandstadion Braunau,
3,07/17/1999 19:30,DSV Leoben,Casino First Vienna,1,0,Stadion Donawitz,
4,07/23/1999 18:30,Casino First Vienna,WSG Swarovski Wattens,5,2,Casino Stadion Hohe Warte,
4,07/23/1999 19:30,FCN St. Pölten,FC Kärnten,1,1,Stadion Voithplatz,
4,07/23/1999 19:30,SC Untersiebenbrunn,SV Austria Glas-Guss Braunau,0,1,Marchfeldstadion,
4,07/24/1999 18:30,SV OBI Wörgl,DSV Leoben,1,2,Sportzentrum Wörgl,
4,07/24/1999 19:30,SK Vorwärts Steyr,VfB Admira Wacker Mödling,0,2,Stadion Steyr,
5,07/27/1999 19:30,FCN St. Pölten,SV OBI Wörgl,1,2,Stadion Voithplatz,
5,07/27/1999 19:30,FC Kärnten,SK Vorwärts Steyr,1,0,Wörthersee Stadion (alt),
5,07/27/1999 19:30,DSV Leoben,SV Austria Glas-Guss Braunau,2,1,Stadion Donawitz,
5,07/27/1999 19:30,VfB Admira Wacker Mödling,Casino First Vienna,1,0,Sportanlage Duursmagasse,
5,07/28/1999 19:30,WSG Swarovski Wattens,SC Untersiebenbrunn,3,1,Sportzentrum Wörgl,
6,07/30/1999 18:30,Casino First Vienna,FCN St. Pölten,0,4,Casino Stadion Hohe Warte,
6,07/30/1999 19:30,SK Vorwärts Steyr,DSV Leoben,1,1,Stadion Steyr,
6,07/31/1999 18:30,SV OBI Wörgl,FC Kärnten,0,4,Sportzentrum Wörgl,
6,07/31/1999 19:30,SV Austria Glas-Guss Braunau,WSG Swarovski Wattens,3,2,Grenzlandstadion Braunau,
6,07/31/1999 19:30,SC Untersiebenbrunn,VfB Admira Wacker Mödling,2,1,Marchfeldstadion,
7,08/06/1999 19:30,FC Kärnten,SC Untersiebenbrunn,0,0,Wörthersee Stadion (alt),
7,08/06/1999 19:30,DSV Leoben,WSG Swarovski Wattens,3,0,Stadion Donawitz,
7,08/06/1999 19:30,VfB Admira Wacker Mödling,SV Austria Glas-Guss Braunau,2,1,Sportanlage Duursmagasse,
7,08/07/1999 18:30,SV OBI Wörgl,Casino First Vienna,1,1,Sportzentrum Wörgl,
7,08/07/1999 19:30,FCN St. Pölten,SK Vorwärts Steyr,1,0,Stadion Voithplatz,
8,08/13/1999 18:30,Casino First Vienna,FC Kärnten,0,0,Casino Stadion Hohe Warte,
8,08/13/1999 19:30,SC Untersiebenbrunn,DSV Leoben,0,0,Marchfeldstadion,
8,08/13/1999 19:30,SK Vorwärts Steyr,SV OBI Wörgl,3,4,Stadion Steyr,
8,08/14/1999 19:30,WSG Swarovski Wattens,VfB Admira Wacker Mödling,1,1,Alpenstadion Wattens,
8,08/14/1999 19:30,SV Austria Glas-Guss Braunau,FCN St. Pölten,2,0,Grenzlandstadion Braunau,
9,08/20/1999 19:30,FCN St. Pölten,WSG Swarovski Wattens,2,1,Stadion Voithplatz,
9,08/21/1999 18:30,SV OBI Wörgl,SC Untersiebenbrunn,0,0,Sportzentrum Wörgl,
9,08/21/1999 19:30,FC Kärnten,SV Austria Glas-Guss Braunau,3,1,Wörthersee Stadion (alt),
9,08/21/1999 19:30,VfB Admira Wacker Mödling,DSV Leoben,0,1,Sportanlage Duursmagasse,
9,08/21/1999 19:30,SK Vorwärts Steyr,Casino First Vienna,1,3,Stadion Steyr,
10,08/24/1999 18:30,Casino First Vienna,SK Vorwärts Steyr,4,0,Casino Stadion Hohe Warte,
10,08/24/1999 19:30,WSG Swarovski Wattens,FCN St. Pölten,2,1,Alpenstadion Wattens,
10,08/24/1999 19:30,SV Austria Glas-Guss Braunau,FC Kärnten,1,2,Grenzlandstadion Braunau,
10,08/24/1999 19:30,DSV Leoben,VfB Admira Wacker Mödling,0,1,Stadion Donawitz,
10,08/24/1999 19:30,SC Untersiebenbrunn,SV OBI Wörgl,3,0,Marchfeldstadion,
11,08/27/1999 19:30,FCN St. Pölten,DSV Leoben,2,1,Stadion Voithplatz,
11,08/27/1999 19:30,SK Vorwärts Steyr,WSG Swarovski Wattens,0,2,Stadion Steyr,
11,08/28/1999 17:30,Casino First Vienna,SC Untersiebenbrunn,1,1,Casino Stadion Hohe Warte,
11,08/28/1999 17:30,SV OBI Wörgl,SV Austria Glas-Guss Braunau,0,1,Sportzentrum Wörgl,
11,08/28/1999 19:30,FC Kärnten,VfB Admira Wacker Mödling,1,0,Wörthersee Stadion (alt),
12,09/07/1999 19:30,WSG Swarovski Wattens,SV OBI Wörgl,2,4,Alpenstadion Wattens,
12,09/07/1999 19:30,SV Austria Glas-Guss Braunau,Casino First Vienna,1,1,Grenzlandstadion Braunau,
12,09/07/1999 19:30,DSV Leoben,FC Kärnten,1,0,Stadion Donawitz,
12,09/08/1999 19:30,VfB Admira Wacker Mödling,FCN St. Pölten,1,0,Sportanlage Duursmagasse,
12,09/08/1999 19:30,SC Untersiebenbrunn,SK Vorwärts Steyr,3,0,Marchfeldstadion,
13,09/10/1999 19:30,FC Kärnten,WSG Swarovski Wattens,2,1,Wörthersee Stadion (alt),
13,09/11/1999 15:30,FCN St. Pölten,SC Untersiebenbrunn,2,1,Stadion Voithplatz,
13,09/11/1999 15:30,SK Vorwärts Steyr,SV Austria Glas-Guss Braunau,1,2,Stadion Steyr,
13,09/11/1999 15:30,Casino First Vienna,DSV Leoben,1,0,Casino Stadion Hohe Warte,
13,09/11/1999 15:30,SV OBI Wörgl,VfB Admira Wacker Mödling,1,3,Sportzentrum Wörgl,
14,09/17/1999 19:30,WSG Swarovski Wattens,Casino First Vienna,3,2,Alpenstadion Wattens,
14,09/17/1999 19:30,SV Austria Glas-Guss Braunau,SC Untersiebenbrunn,0,0,Grenzlandstadion Braunau,
14,09/17/1999 19:30,DSV Leoben,SV OBI Wörgl,0,1,Stadion Donawitz,
14,09/17/1999 19:30,VfB Admira Wacker Mödling,SK Vorwärts Steyr,7,0,Sportanlage Duursmagasse,
14,09/18/1999 15:30,FC Kärnten,FCN St. Pölten,2,2,Wörthersee Stadion (alt),
15,09/24/1999 19:30,SC Untersiebenbrunn,WSG Swarovski Wattens,3,1,Marchfeldstadion,
15,09/24/1999 19:30,SK Vorwärts Steyr,FC Kärnten,1,3,Stadion Steyr,
15,09/25/1999 15:30,SV Austria Glas-Guss Braunau,DSV Leoben,0,0,Grenzlandstadion Braunau,
15,09/25/1999 15:30,Casino First Vienna,VfB Admira Wacker Mödling,0,3,Casino Stadion Hohe Warte,
15,09/25/1999 15:30,SV OBI Wörgl,FCN St. Pölten,0,0,Sportzentrum Wörgl,
16,10/01/1999 19:30,FC Kärnten,SV OBI Wörgl,0,1,Wörthersee Stadion (alt),
16,10/01/1999 19:30,DSV Leoben,SK Vorwärts Steyr,3,2,Stadion Donawitz,
16,10/01/1999 19:30,VfB Admira Wacker Mödling,SC Untersiebenbrunn,2,1,Sportanlage Duursmagasse,
16,10/02/1999 15:30,WSG Swarovski Wattens,SV Austria Glas-Guss Braunau,1,1,Alpenstadion Wattens,
16,10/02/1999 15:30,FCN St. Pölten,Casino First Vienna,1,0,Stadion Voithplatz,
