round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/12/2019,FC Midtjylland,Esbjerg fB,1,0,MCH Arena,
1,07/14/2019,SønderjyskE,Randers FC,2,1,Sydbank Park,
1,07/14/2019,Lyngby Boldklub,AaB,2,0,Lyngby Stadion,
1,07/14/2019,AC Horsens,FC Nordsjælland,0,3,Casa Arena Horsens,
1,07/14/2019,OB,F.C. København,2,3,Nature Energy Park,
1,07/14/2019,Brøndby IF,Silkeborg IF,3,0,Brøndby Stadion,
1,07/15/2019,Hobro IK,AGF,1,1,DS Arena,
2,07/19/2019,F.C. København,AGF,2,1,Telia Parken,
2,07/21/2019,Silkeborg IF,AC Horsens,0,3,JYSK Park,
2,07/21/2019,AaB,SønderjyskE,1,1,Aalborg Portland Park,
2,07/21/2019,Esbjerg fB,Hobro IK,1,1,Blue Water Arena,
2,07/21/2019,Randers FC,Brøndby IF,2,2,Cepheus Park Randers,
2,07/21/2019,FC Midtjylland,FC Nordsjælland,2,1,MCH Arena,
2,07/22/2019,OB,Lyngby Boldklub,4,1,Nature Energy Park,
3,07/26/2019,Lyngby Boldklub,SønderjyskE,0,3,Lyngby Stadion,
3,07/27/2019,AC Horsens,F.C. København,0,2,Casa Arena Horsens,
3,07/28/2019,Hobro IK,Randers FC,2,2,DS Arena,
3,07/28/2019,FC Nordsjælland,Esbjerg fB,2,0,Farum Park,
3,07/28/2019,AGF,FC Midtjylland,0,1,Ceres Park,
3,07/28/2019,Brøndby IF,OB,3,2,Brøndby Stadion,
3,07/29/2019,AaB,Silkeborg IF,3,1,Aalborg Portland Park,
4,08/02/2019,Silkeborg IF,Hobro IK,2,3,JYSK Park,
4,08/03/2019,SønderjyskE,F.C. København,1,2,Sydbank Park,
4,08/04/2019,Randers FC,FC Nordsjælland,3,1,Cepheus Park Randers,
4,08/04/2019,Esbjerg fB,OB,0,1,Blue Water Arena,
4,08/04/2019,Brøndby IF,AC Horsens,1,2,Brøndby Stadion,
4,08/04/2019,FC Midtjylland,AaB,1,0,MCH Arena,
4,08/05/2019,Lyngby Boldklub,AGF,2,1,Lyngby Stadion,
5,08/09/2019,F.C. København,Lyngby Boldklub,2,0,Telia Parken,
5,08/09/2019,OB,Randers FC,1,0,Nature Energy Park,
5,08/11/2019,FC Nordsjælland,Silkeborg IF,2,2,Farum Park,
5,08/11/2019,AaB,Esbjerg fB,4,0,Aalborg Portland Park,
5,08/11/2019,AC Horsens,FC Midtjylland,0,2,Casa Arena Horsens,
