round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/18/2014 18:30,SC Austria Lustenau,Floridsdorfer AC,0,0,Reichshofstadion,
1,07/18/2014 18:30,SV Mattersburg,FC Wacker Innsbruck,2,0,Pappelstadion,
1,07/18/2014 18:30,TSV Egger Glas Hartberg,FC Liefering,0,3,Stadion Hartberg,
1,07/18/2014 18:30,LASK Linz,KSV 1919,2,1,Stadion der Stadt Linz,
1,07/21/2014 19:30,SKN St. Pölten,SV Horn,3,0,NV Arena,
2,07/25/2014 18:30,FC Wacker Innsbruck,SC Austria Lustenau,1,2,Tivoli Stadion Tirol,
2,07/25/2014 18:30,FC Liefering,Floridsdorfer AC,1,1,Red Bull Arena,
2,07/25/2014 18:30,SV Horn,SV Mattersburg,0,0,Waldviertler Volksbank Arena,
2,07/25/2014 18:30,LASK Linz,TSV Egger Glas Hartberg,0,0,Stadion der Stadt Linz,
2,07/28/2014 19:30,KSV 1919,SKN St. Pölten,2,2,Franz Fekete-Stadion,
3,08/01/2014 18:30,FC Liefering,SC Austria Lustenau,2,0,DAS.GOLDBERG Stadion,
3,08/01/2014 18:30,KSV 1919,FC Wacker Innsbruck,0,0,Franz Fekete-Stadion,
3,08/01/2014 18:30,Floridsdorfer AC,SV Horn,2,1,FAC-Platz,
3,08/01/2014 20:30,TSV Egger Glas Hartberg,SV Mattersburg,0,4,Stadion Hartberg,
3,08/11/2014 19:30,SKN St. Pölten,LASK Linz,1,0,NV Arena,
4,08/04/2014 18:30,SV Mattersburg,SKN St. Pölten,4,0,Pappelstadion,
4,08/05/2014 18:30,FC Wacker Innsbruck,FC Liefering,0,1,Tivoli Stadion Tirol,
4,08/05/2014 18:30,SC Austria Lustenau,LASK Linz,1,2,Reichshofstadion,
4,08/05/2014 18:30,SV Horn,TSV Egger Glas Hartberg,3,0,Waldviertler Volksbank Arena,
4,08/05/2014 18:30,Floridsdorfer AC,KSV 1919,2,2,FAC-Platz,
5,08/08/2014 18:30,SC Austria Lustenau,TSV Egger Glas Hartberg,5,0,Reichshofstadion,
5,08/08/2014 18:30,KSV 1919,SV Horn,0,0,Franz Fekete-Stadion,
5,08/08/2014 18:30,LASK Linz,SV Mattersburg,1,0,Stadion der Stadt Linz,
5,08/08/2014 20:30,FC Wacker Innsbruck,Floridsdorfer AC,2,1,Tivoli Stadion Tirol,
5,08/18/2014 19:30,SKN St. Pölten,FC Liefering,2,3,NV Arena,
6,08/15/2014 18:30,FC Liefering,KSV 1919,3,2,DAS.GOLDBERG Stadion,
6,08/15/2014 18:30,SV Mattersburg,SC Austria Lustenau,2,0,Pappelstadion,
6,08/15/2014 18:30,TSV Egger Glas Hartberg,FC Wacker Innsbruck,0,3,Stadion Hartberg,
6,08/15/2014 18:30,Floridsdorfer AC,SKN St. Pölten,0,1,FAC-Platz,
6,08/15/2014 20:30,SV Horn,LASK Linz,0,2,Waldviertler Volksbank Arena,
7,08/22/2014 18:30,SC Austria Lustenau,SV Horn,0,1,Reichshofstadion,
7,08/22/2014 18:30,SV Mattersburg,Floridsdorfer AC,2,0,Pappelstadion,
7,08/22/2014 18:30,TSV Egger Glas Hartberg,KSV 1919,1,3,Profertil Arena Hartberg,
7,08/22/2014 18:30,LASK Linz,FC Liefering,2,0,Stadion der Stadt Linz,
7,08/22/2014 20:30,SKN St. Pölten,FC Wacker Innsbruck,0,1,NV Arena,
8,08/29/2014 18:30,FC Liefering,SV Horn,4,1,DAS.GOLDBERG Stadion,
8,08/29/2014 18:30,SKN St. Pölten,SC Austria Lustenau,1,1,NV Arena,
8,08/29/2014 18:30,KSV 1919,SV Mattersburg,2,2,Franz Fekete-Stadion,
8,08/29/2014 18:30,Floridsdorfer AC,TSV Egger Glas Hartberg,3,2,FAC-Platz,
8,08/29/2014 20:30,FC Wacker Innsbruck,LASK Linz,1,0,Tivoli Stadion Tirol,
9,09/12/2014 18:30,SC Austria Lustenau,KSV 1919,1,3,Reichshofstadion,
9,09/12/2014 18:30,SV Mattersburg,FC Liefering,2,6,Pappelstadion,
9,09/12/2014 18:30,SV Horn,FC Wacker Innsbruck,0,3,Waldviertler Volksbank Arena,
9,09/12/2014 18:30,TSV Egger Glas Hartberg,SKN St. Pölten,1,0,Profertil Arena Hartberg,
9,09/12/2014 20:30,LASK Linz,Floridsdorfer AC,5,1,Stadion der Stadt Linz,
10,09/15/2014 18:30,Floridsdorfer AC,SC Austria Lustenau,3,3,FAC-Platz,
10,09/16/2014 18:30,FC Wacker Innsbruck,SV Mattersburg,1,1,Tivoli Stadion Tirol,
10,09/16/2014 18:30,FC Liefering,TSV Egger Glas Hartberg,0,3,DAS.GOLDBERG Stadion,
10,09/16/2014 18:30,KSV 1919,LASK Linz,1,1,Franz Fekete-Stadion,
10,09/16/2014 18:30,SV Horn,SKN St. Pölten,1,0,Waldviertler Volksbank Arena,
11,09/19/2014 18:30,SC Austria Lustenau,FC Wacker Innsbruck,1,1,Reichshofstadion,
11,09/19/2014 18:30,SKN St. Pölten,KSV 1919,1,0,NV Arena,
11,09/19/2014 18:30,TSV Egger Glas Hartberg,LASK Linz,2,2,Profertil Arena Hartberg,
11,09/19/2014 18:30,Floridsdorfer AC,FC Liefering,2,2,FAC-Platz,
11,09/19/2014 20:30,SV Mattersburg,SV Horn,2,0,Pappelstadion,
12,09/26/2014 18:30,FC Wacker Innsbruck,KSV 1919,0,3,Tivoli Stadion Tirol,
12,09/26/2014 18:30,SC Austria Lustenau,FC Liefering,5,2,Reichshofstadion,
12,09/26/2014 18:30,SV Mattersburg,TSV Egger Glas Hartberg,1,0,Pappelstadion,
12,09/26/2014 18:30,SV Horn,Floridsdorfer AC,0,2,Waldviertler Volksbank Arena,
12,09/26/2014 20:30,LASK Linz,SKN St. Pölten,2,1,Stadion der Stadt Linz,
13,10/03/2014 18:30,FC Liefering,FC Wacker Innsbruck,4,1,Red Bull Arena,
13,10/03/2014 18:30,SKN St. Pölten,SV Mattersburg,0,2,NV Arena,
13,10/03/2014 18:30,KSV 1919,Floridsdorfer AC,0,0,Franz Fekete-Stadion,
13,10/03/2014 18:30,LASK Linz,SC Austria Lustenau,3,1,Waldstadion Pasching,
13,10/03/2014 20:30,TSV Egger Glas Hartberg,SV Horn,3,1,Profertil Arena Hartberg,
14,10/17/2014 18:30,FC Liefering,SKN St. Pölten,1,2,Red Bull Arena,
14,10/17/2014 18:30,SV Horn,KSV 1919,4,1,Waldviertler Volksbank Arena,
14,10/17/2014 18:30,TSV Egger Glas Hartberg,SC Austria Lustenau,0,1,Profertil Arena Hartberg,
14,10/17/2014 18:30,Floridsdorfer AC,FC Wacker Innsbruck,2,0,FAC-Platz,
14,10/17/2014 20:30,SV Mattersburg,LASK Linz,0,1,Pappelstadion,
15,10/20/2014 18:30,FC Wacker Innsbruck,TSV Egger Glas Hartberg,0,2,Tivoli Stadion Tirol,
15,10/21/2014 18:30,SC Austria Lustenau,SV Mattersburg,3,3,Reichshofstadion,
15,10/21/2014 18:30,SKN St. Pölten,Floridsdorfer AC,1,1,NV Arena,
15,10/21/2014 18:30,KSV 1919,FC Liefering,0,1,Franz Fekete-Stadion,
15,10/21/2014 18:30,LASK Linz,SV Horn,2,0,Stadion der Stadt Linz,
16,10/24/2014 18:30,FC Wacker Innsbruck,SKN St. Pölten,0,1,Tivoli Stadion Tirol,
16,10/24/2014 18:30,KSV 1919,TSV Egger Glas Hartberg,1,0,Franz Fekete-Stadion,
16,10/24/2014 18:30,SV Horn,SC Austria Lustenau,1,0,Waldviertler Volksbank Arena,
16,10/24/2014 18:30,Floridsdorfer AC,SV Mattersburg,2,2,FAC-Platz,
16,10/24/2014 20:30,FC Liefering,LASK Linz,1,0,Red Bull Arena,
17,11/03/2014 18:30,LASK Linz,FC Wacker Innsbruck,4,1,Stadion der Stadt Linz,
17,11/04/2014 18:30,SC Austria Lustenau,SKN St. Pölten,2,1,Reichshofstadion,
17,11/04/2014 18:30,SV Mattersburg,KSV 1919,4,2,Pappelstadion,
17,11/04/2014 18:30,SV Horn,FC Liefering,2,1,Waldviertler Volksbank Arena,
17,11/04/2014 18:30,TSV Egger Glas Hartberg,Floridsdorfer AC,1,1,Profertil Arena Hartberg,
18,11/07/2014 18:30,FC Wacker Innsbruck,SV Horn,2,0,Tivoli Stadion Tirol,
18,11/07/2014 18:30,SKN St. Pölten,TSV Egger Glas Hartberg,1,0,NV Arena,
18,11/07/2014 18:30,KSV 1919,SC Austria Lustenau,1,1,Franz Fekete-Stadion,
18,11/07/2014 18:30,Floridsdorfer AC,LASK Linz,0,0,FAC-Platz,
18,11/07/2014 20:30,FC Liefering,SV Mattersburg,3,1,Red Bull Arena,
19,11/21/2014 18:30,SC Austria Lustenau,Floridsdorfer AC,0,3,Reichshofstadion,
19,11/21/2014 18:30,SV Mattersburg,FC Wacker Innsbruck,3,1,Pappelstadion,
19,11/21/2014 18:30,TSV Egger Glas Hartberg,FC Liefering,3,1,Profertil Arena Hartberg,
19,11/21/2014 18:30,LASK Linz,KSV 1919,0,0,Stadion der Stadt Linz,
19,11/21/2014 20:30,SV Horn,SKN St. Pölten,1,0,Waldviertler Volksbank Arena,
20,11/28/2014 18:30,FC Wacker Innsbruck,SC Austria Lustenau,1,2,Tivoli Stadion Tirol,
20,11/28/2014 18:30,FC Liefering,Floridsdorfer AC,3,1,Red Bull Arena,
20,11/28/2014 18:30,SKN St. Pölten,KSV 1919,2,2,NV Arena,
20,11/28/2014 18:30,SV Horn,SV Mattersburg,0,1,Waldviertler Volksbank Arena,
20,11/28/2014 20:30,TSV Egger Glas Hartberg,LASK Linz,2,2,Profertil Arena Hartberg,
21,02/27/2015 18:30,SC Austria Lustenau,FC Liefering,2,4,Reichshofstadion,
21,02/27/2015 18:30,KSV 1919,FC Wacker Innsbruck,3,0,Franz Fekete-Stadion,
21,02/27/2015 18:30,SV Mattersburg,TSV Egger Glas Hartberg,2,0,Pappelstadion,
21,02/27/2015 18:30,Floridsdorfer AC,SV Horn,2,5,FAC-Platz,
21,02/27/2015 20:30,LASK Linz,SKN St. Pölten,0,0,Stadion der Stadt Linz,
22,03/06/2015 18:30,FC Wacker Innsbruck,FC Liefering,0,3,Tivoli Stadion Tirol,
22,03/06/2015 18:30,KSV 1919,Floridsdorfer AC,2,1,Franz Fekete-Stadion,
22,03/06/2015 18:30,TSV Egger Glas Hartberg,SV Horn,1,1,Profertil Arena Hartberg,
22,03/06/2015 18:30,LASK Linz,SC Austria Lustenau,3,2,Stadion der Stadt Linz,
22,03/06/2015 20:30,SKN St. Pölten,SV Mattersburg,1,2,NV Arena,
23,03/13/2015 18:30,SC Austria Lustenau,TSV Egger Glas Hartberg,0,4,Reichshofstadion,
23,03/13/2015 18:30,FC Liefering,SKN St. Pölten,1,1,DAS.GOLDBERG Stadion,
23,03/13/2015 18:30,SV Horn,KSV 1919,1,1,Waldviertler Volksbank Arena,
23,03/13/2015 18:30,Floridsdorfer AC,FC Wacker Innsbruck,0,0,FAC-Platz,
23,03/13/2015 20:30,SV Mattersburg,LASK Linz,3,0,Pappelstadion,
24,03/16/2015 18:30,FC Wacker Innsbruck,TSV Egger Glas Hartberg,1,1,Tivoli Stadion Tirol,
