round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/01/2014 20:30,Fortuna Düsseldorf,Eintracht Braunschweig,2,2,Esprit-Arena,
1,08/02/2014 13:00,RB Leipzig,VfR Aalen,0,0,Red Bull Arena,
1,08/02/2014 15:30,FC St. Pauli,FC Ingolstadt,1,1,Millerntor-Stadion,
1,08/02/2014 15:30,VfL Bochum,SpVgg Greuther Fürth,1,1,rewirpowerSTADION,
1,08/03/2014 13:30,1. FC Heidenheim,FSV Frankfurt,2,1,Voith-Arena,
1,08/03/2014 15:30,1. FC Nürnberg,Erzgebirge Aue,1,0,Grundig-Stadion,
1,08/03/2014 15:30,Karlsruher SC,1. FC Union Berlin,0,0,Wildparkstadion,
1,08/03/2014 15:30,SV Darmstadt 98,SV Sandhausen,1,0,Merck-Stadion am Böllenfalltor,
1,08/04/2014 20:15,1. FC Kaiserslautern,TSV 1860 München,3,2,Fritz-Walter-Stadion,
2,08/08/2014 18:30,VfR Aalen,FC St. Pauli,2,0,Scholz-Arena,
2,08/08/2014 18:30,FSV Frankfurt,Karlsruher SC,2,3,Frankfurter Volksbank Stadion,
2,08/08/2014 20:30,1. FC Union Berlin,Fortuna Düsseldorf,1,1,An der Alten Försterei,
2,08/09/2014 15:30,Eintracht Braunschweig,1. FC Heidenheim,3,0,Eintracht-Stadion,
2,08/09/2014 15:30,Erzgebirge Aue,VfL Bochum,1,5,Sparkassen-Erzgebirgsstadion,
2,08/10/2014 13:30,FC Ingolstadt,SV Darmstadt 98,2,2,Audi-Sportpark,
2,08/10/2014 15:30,TSV 1860 München,RB Leipzig,0,3,Allianz Arena,
2,08/10/2014 15:30,SV Sandhausen,1. FC Kaiserslautern,1,1,Hardtwaldstadion,
2,08/11/2014 20:15,SpVgg Greuther Fürth,1. FC Nürnberg,5,1,Stadion am Laubenweg,
3,08/22/2014 18:30,FC St. Pauli,SV Sandhausen,2,1,Millerntor-Stadion,
3,08/22/2014 18:30,1. FC Heidenheim,TSV 1860 München,2,2,Voith-Arena,
3,08/22/2014 18:30,RB Leipzig,Erzgebirge Aue,1,0,Red Bull Arena,
3,08/23/2014 13:00,1. FC Nürnberg,FSV Frankfurt,0,1,Grundig-Stadion,
3,08/23/2014 13:00,Fortuna Düsseldorf,Karlsruher SC,0,2,Esprit-Arena,
3,08/24/2014 13:30,1. FC Kaiserslautern,Eintracht Braunschweig,2,1,Fritz-Walter-Stadion,
3,08/24/2014 13:30,FC Ingolstadt,SpVgg Greuther Fürth,2,0,Audi-Sportpark,
3,08/24/2014 13:30,SV Darmstadt 98,VfR Aalen,2,0,Merck-Stadion am Böllenfalltor,
3,08/25/2014 20:15,VfL Bochum,1. FC Union Berlin,1,1,rewirpowerSTADION,
4,08/29/2014 18:30,1. FC Union Berlin,1. FC Nürnberg,0,4,An der Alten Försterei,
4,08/29/2014 18:30,VfR Aalen,1. FC Kaiserslautern,2,2,Scholz-Arena,
4,08/29/2014 18:30,FSV Frankfurt,RB Leipzig,0,0,Frankfurter Volksbank Stadion,
4,08/30/2014 13:00,Karlsruher SC,1. FC Heidenheim,1,1,Wildparkstadion,
4,08/30/2014 13:00,Erzgebirge Aue,Fortuna Düsseldorf,0,3,Sparkassen-Erzgebirgsstadion,
4,08/31/2014 13:30,Eintracht Braunschweig,VfL Bochum,1,2,Eintracht-Stadion,
4,08/31/2014 13:30,TSV 1860 München,SV Darmstadt 98,1,1,Allianz Arena,
4,08/31/2014 13:30,SV Sandhausen,FC Ingolstadt,0,3,Hardtwaldstadion,
4,09/01/2014 20:15,SpVgg Greuther Fürth,FC St. Pauli,3,0,Stadion am Laubenweg,
5,09/12/2014 18:30,1. FC Kaiserslautern,FSV Frankfurt,1,0,Fritz-Walter-Stadion,
5,09/12/2014 18:30,FC Ingolstadt,VfR Aalen,4,1,Audi-Sportpark,
5,09/12/2014 18:30,VfL Bochum,Karlsruher SC,1,1,rewirpowerSTADION,
5,09/13/2014 13:00,RB Leipzig,Eintracht Braunschweig,3,1,Red Bull Arena,
5,09/13/2014 13:00,SV Darmstadt 98,Erzgebirge Aue,2,0,Merck-Stadion am Böllenfalltor,
5,09/14/2014 13:30,FC St. Pauli,TSV 1860 München,1,2,Millerntor-Stadion,
5,09/14/2014 13:30,SV Sandhausen,SpVgg Greuther Fürth,1,0,Hardtwaldstadion,
5,09/14/2014 13:30,1. FC Heidenheim,1. FC Union Berlin,3,1,Voith-Arena,
5,09/15/2014 20:15,1. FC Nürnberg,Fortuna Düsseldorf,0,2,Grundig-Stadion,
6,09/19/2014 18:30,Eintracht Braunschweig,SV Darmstadt 98,2,0,Eintracht-Stadion,
6,09/19/2014 18:30,VfR Aalen,SV Sandhausen,0,1,Scholz-Arena,
6,09/19/2014 18:30,Erzgebirge Aue,FC St. Pauli,3,0,Sparkassen-Erzgebirgsstadion,
6,09/20/2014 13:00,SpVgg Greuther Fürth,1. FC Kaiserslautern,2,1,Stadion am Laubenweg,
6,09/20/2014 13:00,TSV 1860 München,FC Ingolstadt,1,1,Allianz Arena,
6,09/20/2014 13:00,FSV Frankfurt,VfL Bochum,1,5,Frankfurter Volksbank Stadion,
6,09/21/2014 13:30,Karlsruher SC,1. FC Nürnberg,3,0,Wildparkstadion,
6,09/21/2014 13:30,Fortuna Düsseldorf,1. FC Heidenheim,3,2,Esprit-Arena,
