round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/29/2018,Istra 1961,Slaven Belupo,1,1,,
1,07/27/2018,Dinamo,Rudeš,1,1,,
1,07/29/2018,Osijek,Hajduk,4,1,,
1,07/28/2018,Lokomotiva,Inter-Zaprešić,4,0,,
1,07/28/2018,Rijeka,Gorica,2,0,,
2,04/08/2018,Gorica,Slaven Belupo,3,3,,
2,03/08/2018,Rijeka,Inter-Zaprešić,4,0,,
2,05/08/2018,Hajduk,Lokomotiva,1,1,,
2,05/08/2018,Osijek,Rudeš,3,2,,
2,03/08/2018,Dinamo,Istra 1961,3,0,,
3,10/08/2018,Dinamo,Slaven Belupo,2,1,,
3,12/08/2018,Osijek,Istra 1961,3,0,,
3,11/08/2018,Lokomotiva,Rudeš,1,0,,
3,12/08/2018,Rijeka,Hajduk,1,1,,
3,11/08/2018,Gorica,Inter-Zaprešić,2,3,,
4,08/09/2018,Slaven Belupo,Inter-Zaprešić,2,1,,
4,08/19/2018,Hajduk,Gorica,0,2,,
4,08/19/2018,Rudeš,Rijeka,1,2,,
4,08/18/2018,Istra 1961,Lokomotiva,1,2,,
4,08/17/2018,Dinamo,Osijek,2,1,,
5,08/24/2018,Osijek,Slaven Belupo,1,1,,
5,08/25/2018,Dinamo,Lokomotiva,1,0,,
5,08/26/2018,Rijeka,Istra 1961,3,3,,
5,08/25/2018,Gorica,Rudeš,2,0,,
5,08/26/2018,Inter-Zaprešić,Hajduk,2,2,,
6,01/09/2018,Slaven Belupo,Hajduk,1,1,,
6,08/31/2018,Inter-Zaprešić,Rudeš,3,0,,
6,02/09/2018,Istra 1961,Gorica,0,2,,
6,02/09/2018,Dinamo,Rijeka,1,1,,
6,01/09/2018,Osijek,Lokomotiva,2,1,,
7,09/16/2018,Slaven Belupo,Lokomotiva,2,5,,
7,09/16/2018,Rijeka,Osijek,1,1,,
7,09/15/2018,Gorica,Dinamo,0,1,,
7,09/14/2018,Inter-Zaprešić,Istra 1961,1,2,,
7,09/15/2018,Hajduk,Rudeš,3,1,,
8,09/21/2018,Slaven Belupo,Rudeš,1,1,,
8,09/23/2018,Istra 1961,Hajduk,2,4,,
8,09/23/2018,Dinamo,Inter-Zaprešić,5,3,,
8,09/22/2018,Osijek,Gorica,0,1,,
8,09/22/2018,Lokomotiva,Rijeka,2,0,,
9,09/30/2018,Rijeka,Slaven Belupo,0,0,,
9,09/30/2018,Gorica,Lokomotiva,0,3,,
9,09/29/2018,Inter-Zaprešić,Osijek,0,3,,
9,09/29/2018,Hajduk,Dinamo,0,0,,
9,01/10/2018,Rudeš,Istra 1961,0,3,,
10,06/10/2018,Slaven Belupo,Istra 1961,3,1,,
10,07/10/2018,Rudeš,Dinamo,0,3,,
10,07/10/2018,Hajduk,Osijek,0,2,,
10,05/10/2018,Inter-Zaprešić,Lokomotiva,2,1,,
10,06/10/2018,Gorica,Rijeka,2,1,,
11,10/21/2018,Slaven Belupo,Gorica,0,1,,
11,10/19/2018,Inter-Zaprešić,Rijeka,1,2,,
11,10/21/2018,Lokomotiva,Hajduk,2,0,,
11,10/20/2018,Rudeš,Osijek,1,4,,
11,10/20/2018,Istra 1961,Dinamo,1,4,,
12,10/28/2018,Slaven Belupo,Dinamo,0,2,,
12,10/27/2018,Istra 1961,Osijek,1,1,,
12,10/26/2018,Rudeš,Lokomotiva,0,4,,
12,10/28/2018,Hajduk,Rijeka,1,1,,
12,10/27/2018,Inter-Zaprešić,Gorica,1,3,,
13,05/11/2018,Inter-Zaprešić,Slaven Belupo,0,0,,
13,04/11/2018,Gorica,Hajduk,1,1,,
13,05/11/2018,Rijeka,Rudeš,5,1,,
13,03/11/2018,Lokomotiva,Istra 1961,1,0,,
13,04/11/2018,Osijek,Dinamo,0,2,,
14,10/11/2018,Slaven Belupo,Osijek,0,2,,
14,11/11/2018,Lokomotiva,Dinamo,0,1,,
14,11/11/2018,Istra 1961,Rijeka,1,2,,
14,09/11/2018,Rudeš,Gorica,0,1,,
14,10/11/2018,Hajduk,Inter-Zaprešić,3,0,,
15,11/25/2018,Hajduk,Slaven Belupo,2,2,,
15,11/23/2018,Rudeš,Inter-Zaprešić,0,1,,
15,11/24/2018,Gorica,Istra 1961,0,2,,
15,11/24/2018,Rijeka,Dinamo,1,0,,
15,11/25/2018,Lokomotiva,Osijek,2,2,,
16,11/30/2018,Lokomotiva,Slaven Belupo,1,1,,
16,01/12/2018,Osijek,Rijeka,1,2,,
16,02/12/2018,Dinamo,Gorica,1,0,,
16,11/30/2018,Istra 1961,Inter-Zaprešić,0,2,,
16,01/12/2018,Rudeš,Hajduk,1,4,,
17,10/12/2018,Rudeš,Slaven Belupo,1,1,,
17,08/12/2018,Hajduk,Istra 1961,3,1,,
17,09/12/2018,Inter-Zaprešić,Dinamo,0,2,,
17,09/12/2018,Gorica,Osijek,1,2,,
17,08/12/2018,Rijeka,Lokomotiva,3,0,,
18,01/30/2019,Slaven Belupo,Rijeka,1,1,,
18,12/14/2018,Lokomotiva,Gorica,2,2,,
18,12/16/2018,Osijek,Inter-Zaprešić,6,0,,
18,12/16/2018,Dinamo,Hajduk,1,0,,
18,12/16/2018,Istra 1961,Rudeš,1,0,,
19,02/02/2019,Istra 1961,Slaven Belupo,1,1,,
19,02/02/2019,Dinamo,Rudeš,7,2,,
19,03/02/2019,Osijek,Hajduk,0,1,,
19,01/02/2019,Lokomotiva,Inter-Zaprešić,2,0,,
19,03/02/2019,Rijeka,Gorica,1,3,,
20,09/02/2019,Slaven Belupo,Gorica,2,0,,
20,10/02/2019,Inter-Zaprešić,Rijeka,0,3,,
20,10/02/2019,Hajduk,Lokomotiva,2,1,,
20,08/02/2019,Rudeš,Osijek,0,1,,
20,09/02/2019,Dinamo,Istra 1961,1,0,,
21,02/17/2019,Dinamo,Slaven Belupo,3,0,,
21,02/17/2019,Osijek,Istra 1961,1,0,,
21,02/15/2019,Lokomotiva,Rudeš,0,0,,
21,02/16/2019,Rijeka,Hajduk,0,0,,
21,02/16/2019,Gorica,Inter-Zaprešić,2,2,,
22,02/23/2019,Slaven Belupo,Inter-Zaprešić,0,1,,
22,02/23/2019,Hajduk,Gorica,0,0,,
22,02/22/2019,Rudeš,Rijeka,2,4,,
22,02/24/2019,Istra 1961,Lokomotiva,0,0,,
22,02/24/2019,Dinamo,Osijek,3,0,,
23,03/03/2019,Osijek,Slaven Belupo,1,1,,
23,02/03/2019,Lokomotiva,Dinamo,1,1,,
23,01/03/2019,Rijeka,Istra 1961,2,0,,
23,02/03/2019,Gorica,Rudeš,3,1,,
23,03/03/2019,Inter-Zaprešić,Hajduk,1,3,,
24,09/03/2019,Slaven Belupo,Hajduk,1,2,,
24,08/03/2019,Rudeš,Inter-Zaprešić,2,0,,
24,09/03/2019,Istra 1961,Gorica,0,3,,
24,10/03/2019,Dinamo,Rijeka,3,1,,
24,10/03/2019,Osijek,Lokomotiva,1,1,,
25,03/16/2019,Lokomotiva,Slaven Belupo,3,1,,
25,03/17/2019,Rijeka,Osijek,3,1,,
25,03/17/2019,Gorica,Dinamo,1,2,,
25,03/15/2019,Inter-Zaprešić,Istra 1961,3,1,,
25,03/16/2019,Hajduk,Rudeš,3,0,,
26,03/28/2019,Slaven Belupo,Rudeš,2,1,,
26,03/30/2019,Istra 1961,Hajduk,0,2,,
26,03/30/2019,Dinamo,Inter-Zaprešić,1,0,,
26,03/29/2019,Osijek,Gorica,2,2,,
26,03/29/2019,Lokomotiva,Rijeka,1,2,,
27,02/04/2019,Rijeka,Slaven Belupo,2,0,,
27,02/04/2019,Gorica,Lokomotiva,0,2,,
27,03/04/2019,Inter-Zaprešić,Osijek,1,3,,
27,03/04/2019,Hajduk,Dinamo,0,1,,
27,04/04/2019,Rudeš,Istra 1961,1,0,,
28,08/04/2019,Slaven Belupo,Istra 1961,3,3,,
28,07/04/2019,Rudeš,Dinamo,0,2,,
28,07/04/2019,Hajduk,Osijek,0,0,,
28,06/04/2019,Inter-Zaprešić,Lokomotiva,3,2,,
28,06/04/2019,Gorica,Rijeka,1,0,,
29,04/14/2019,Gorica,Slaven Belupo,4,3,,
29,04/13/2019,Rijeka,Inter-Zaprešić,7,0,,
29,04/14/2019,Lokomotiva,Hajduk,0,1,,
29,12/04/2019,Osijek,Rudeš,2,0,,
29,04/13/2019,Istra 1961,Dinamo,0,4,,
30,04/19/2019,Slaven Belupo,Dinamo,0,1,,
30,04/19/2019,Istra 1961,Osijek,1,0,,
30,04/20/2019,Rudeš,Lokomotiva,1,2,,
30,04/20/2019,Hajduk,Rijeka,4,0,,
30,04/20/2019,Inter-Zaprešić,Gorica,2,2,,
31,04/28/2019,Inter-Zaprešić,Slaven Belupo,1,3,,
31,04/27/2019,Gorica,Hajduk,3,0,,
31,04/28/2019,Rijeka,Rudeš,3,1,,
31,04/26/2019,Lokomotiva,Istra 1961,1,1,,
31,04/27/2019,Osijek,Dinamo,2,1,,
32,05/05/2019,Slaven Belupo,Osijek,1,0,,
32,05/05/2019,Dinamo,Lokomotiva,3,0,,
32,04/05/2019,Istra 1961,Rijeka,0,7,,
32,03/05/2019,Rudeš,Gorica,1,1,,
32,04/05/2019,Hajduk,Inter-Zaprešić,3,2,,
33,10/05/2019,Hajduk,Slaven Belupo,2,0,,
33,09/05/2019,Inter-Zaprešić,Rudeš,0,3,,
33,10/05/2019,Gorica,Istra 1961,4,1,,
33,11/05/2019,Rijeka,Dinamo,0,0,,
33,11/05/2019,Lokomotiva,Osijek,0,4,,
34,05/15/2019,Slaven Belupo,Lokomotiva,1,1,,
34,05/15/2019,Osijek,Rijeka,2,1,,
34,05/15/2019,Dinamo,Gorica,3,1,,
34,05/14/2019,Istra 1961,Inter-Zaprešić,0,1,,
34,05/14/2019,Rudeš,Hajduk,1,4,,
35,05/20/2019,Rudeš,Slaven Belupo,0,1,,
35,05/19/2019,Hajduk,Istra 1961,4,1,,
35,05/18/2019,Inter-Zaprešić,Dinamo,2,3,,
35,05/19/2019,Gorica,Osijek,1,0,,
35,05/18/2019,Rijeka,Lokomotiva,1,0,,
36,05/25/2019,Slaven Belupo,Rijeka,1,1,,
36,05/26/2019,Lokomotiva,Gorica,2,3,,
36,05/26/2019,Osijek,Inter-Zaprešić,3,1,,
36,05/26/2019,Dinamo,Hajduk,3,1,,
36,05/24/2019,Istra 1961,Rudeš,2,0,,
