round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/20/2018 17:00,FK Ústí nad Labem,FK Baník Sokolov,2,1,Městský stadion v Ústí nad Labem,
1,07/20/2018 19:00,1.SC Znojmo FK,FK Varnsdorf,1,1,Městský stadion v Horním parku Znojmo,
1,07/21/2018 10:15,FK Pardubice,MFK Vítkovice,3,1,Stadion Pod Vinicí,
1,07/21/2018 17:00,1.SK Prostějov,FC Sellier & Bellot Vlašim,2,2,Stadion Za Místním nádražím,
1,07/22/2018 10:15,FK Viktoria Žižkov,MFK Chrudim,1,1,Seifertova ulice,
1,07/22/2018 17:00,FC MAS Táborsko,FC Hradec Králové,0,1,Hřiště v Kvapilově ulici,
1,07/22/2018 17:00,SK Dynamo Č. Budějovice,FK Fotbal Třinec,3,1,Fotbalový stadion Střelecký ostrov,
1,07/22/2018 18:00,FC Zbrojovka Brno,FC Vysočina Jihlava,1,3,Městský fotbalový stadion Srbská,
2,07/27/2018 18:00,MFK Vítkovice,FK Baník Sokolov,2,0,Městský stadion Ostrava-Vítkovice,
2,07/27/2018 18:00,FC Vysočina Jihlava,FK Pardubice,1,0,Stadion v Jiráskově ulici,
2,07/28/2018 10:15,FK Fotbal Třinec,1.SK Prostějov,0,2,Stadion Rudolfa Labaje,
2,07/28/2018 10:15,MFK Chrudim,FK Ústí nad Labem,2,3,Stadion Za Vodojemem,
2,07/29/2018 10:15,FK Viktoria Žižkov,SK Dynamo Č. Budějovice,1,2,Seifertova ulice,
2,07/29/2018 17:00,FK Varnsdorf,FC MAS Táborsko,1,0,Městský stadion v Kotlině,
2,07/29/2018 17:00,FC Sellier & Bellot Vlašim,FC Zbrojovka Brno,2,2,Stadion v Kollárově ulici,
2,07/29/2018 18:00,FC Hradec Králové,1.SC Znojmo FK,2,1,Všesportovní stadion,
3,08/03/2018 18:00,FK Ústí nad Labem,FK Fotbal Třinec,1,0,Městský stadion v Ústí nad Labem,
3,08/03/2018 19:00,1.SC Znojmo FK,FC Vysočina Jihlava,0,3,Městský stadion v Horním parku Znojmo,
3,08/04/2018 10:15,FK Pardubice,FK Varnsdorf,0,0,Stadion Pod Vinicí,
3,08/04/2018 10:15,FK Baník Sokolov,FC Hradec Králové,1,3,Stadion FK Baník Sokolov,
3,08/04/2018 17:00,1.SK Prostějov,FK Viktoria Žižkov,0,0,Stadion Za Místním nádražím,
3,08/05/2018 17:00,FC MAS Táborsko,MFK Vítkovice,4,2,Hřiště v Kvapilově ulici,
3,08/05/2018 17:00,SK Dynamo Č. Budějovice,FC Sellier & Bellot Vlašim,1,0,Fotbalový stadion Střelecký ostrov,
3,08/05/2018 20:00,FC Zbrojovka Brno,MFK Chrudim,3,0,Městský fotbalový stadion Srbská,
4,08/10/2018 18:00,FC Hradec Králové,MFK Vítkovice,0,0,Všesportovní stadion,
4,08/10/2018 18:00,FC Vysočina Jihlava,FC MAS Táborsko,2,1,Stadion v Jiráskově ulici,
4,08/11/2018 10:15,FK Fotbal Třinec,FK Pardubice,1,2,Stadion Rudolfa Labaje,
4,08/11/2018 10:15,MFK Chrudim,1.SC Znojmo FK,4,1,Stadion Za Vodojemem,
4,08/12/2018 13:45,FK Viktoria Žižkov,FC Zbrojovka Brno,3,2,Seifertova ulice,
4,08/12/2018 17:00,FK Varnsdorf,FK Baník Sokolov,0,0,Městský stadion v Kotlině,
4,08/12/2018 17:00,FC Sellier & Bellot Vlašim,FK Ústí nad Labem,1,2,Stadion v Kollárově ulici,
4,08/12/2018 17:00,SK Dynamo Č. Budějovice,1.SK Prostějov,3,1,Fotbalový stadion Střelecký ostrov,
5,08/17/2018 18:00,FK Ústí nad Labem,FK Viktoria Žižkov,4,1,Městský stadion v Ústí nad Labem,
5,08/17/2018 18:30,FC Zbrojovka Brno,SK Dynamo Č. Budějovice,2,1,Městský fotbalový stadion Srbská,
5,08/17/2018 19:00,1.SC Znojmo FK,FK Fotbal Třinec,2,0,Městský stadion v Horním parku Znojmo,
5,08/18/2018 10:15,FK Pardubice,MFK Chrudim,4,0,Stadion Pod Vinicí,
5,08/18/2018 10:15,FK Baník Sokolov,FC Vysočina Jihlava,2,2,Stadion FK Baník Sokolov,
5,08/18/2018 17:00,MFK Vítkovice,FK Varnsdorf,2,0,Městský stadion Ostrava-Vítkovice,
5,08/18/2018 17:00,1.SK Prostějov,FC Hradec Králové,0,0,Stadion Za Místním nádražím,
5,08/19/2018 17:00,FC MAS Táborsko,FC Sellier & Bellot Vlašim,2,2,Hřiště v Kvapilově ulici,
6,08/24/2018 18:30,FC Vysočina Jihlava,MFK Vítkovice,2,2,Stadion v Jiráskově ulici,
6,08/25/2018 10:15,FK Fotbal Třinec,FC MAS Táborsko,1,1,Stadion Rudolfa Labaje,
6,08/25/2018 10:15,MFK Chrudim,FK Baník Sokolov,1,2,Stadion Za Vodojemem,
6,08/25/2018 10:15,1.SK Prostějov,FC Zbrojovka Brno,2,1,Stadion Za Místním nádražím,
6,08/26/2018 10:15,FK Viktoria Žižkov,1.SC Znojmo FK,1,1,Seifertova ulice,
6,08/26/2018 17:00,FK Varnsdorf,FC Hradec Králové,1,0,Městský stadion v Kotlině,
6,08/26/2018 17:00,FC Sellier & Bellot Vlašim,FK Pardubice,2,0,Stadion v Kollárově ulici,
6,08/26/2018 17:00,SK Dynamo Č. Budějovice,FK Ústí nad Labem,2,0,Fotbalový stadion Střelecký ostrov,
7,08/29/2018 18:00,MFK Vítkovice,FK Fotbal Třinec,3,1,Městský stadion Ostrava-Vítkovice,
7,08/30/2018 18:00,FK Ústí nad Labem,FC Zbrojovka Brno,2,2,Městský stadion v Ústí nad Labem,
7,09/01/2018 10:15,FK Pardubice,SK Dynamo Č. Budějovice,2,0,Stadion Pod Vinicí,
7,09/01/2018 10:15,FK Baník Sokolov,FK Viktoria Žižkov,1,0,Stadion FK Baník Sokolov,
7,09/02/2018 15:00,FC Hradec Králové,FC Sellier & Bellot Vlašim,3,1,Všesportovní stadion,
7,09/02/2018 17:00,FC MAS Táborsko,MFK Chrudim,0,1,Hřiště v Kvapilově ulici,
7,09/02/2018 17:00,FK Varnsdorf,FC Vysočina Jihlava,1,0,Městský stadion v Kotlině,
7,09/02/2018 18:00,1.SC Znojmo FK,1.SK Prostějov,0,1,Městský stadion v Horním parku Znojmo,
8,09/15/2018 10:15,FK Fotbal Třinec,FK Baník Sokolov,2,0,Stadion Rudolfa Labaje,
8,09/15/2018 10:15,MFK Chrudim,FK Varnsdorf,0,1,Stadion Za Vodojemem,
8,09/15/2018 13:00,FC Vysočina Jihlava,FC Hradec Králové,0,1,Stadion v Jiráskově ulici,
8,09/15/2018 16:30,1.SK Prostějov,FK Ústí nad Labem,1,0,Stadion Za Místním nádražím,
8,09/16/2018 10:15,FK Viktoria Žižkov,FK Pardubice,4,4,Seifertova ulice,
8,09/16/2018 14:30,FC Zbrojovka Brno,FC MAS Táborsko,4,1,Městský fotbalový stadion Srbská,
8,09/16/2018 16:30,FC Sellier & Bellot Vlašim,1.SC Znojmo FK,2,2,Stadion v Kollárově ulici,
8,09/16/2018 17:00,SK Dynamo Č. Budějovice,MFK Vítkovice,3,0,Fotbalový stadion Střelecký ostrov,
9,09/21/2018 17:00,MFK Vítkovice,MFK Chrudim,2,1,Městský stadion Ostrava-Vítkovice,
9,09/21/2018 18:00,1.SC Znojmo FK,FK Ústí nad Labem,3,0,Městský stadion v Horním parku Znojmo,
9,09/21/2018 18:00,FC Vysočina Jihlava,FC Sellier & Bellot Vlašim,3,0,Stadion v Jiráskově ulici,
9,09/22/2018 10:15,FK Pardubice,FC Zbrojovka Brno,1,1,Stadion Pod Vinicí,
9,09/22/2018 10:15,FK Baník Sokolov,1.SK Prostějov,3,0,Stadion FK Baník Sokolov,
9,09/23/2018 15:00,FC Hradec Králové,FK Viktoria Žižkov,4,0,Všesportovní stadion,
9,09/23/2018 16:30,FC MAS Táborsko,SK Dynamo Č. Budějovice,1,1,Hřiště v Kvapilově ulici,
9,09/23/2018 16:30,FK Varnsdorf,FK Fotbal Třinec,0,1,Městský stadion v Kotlině,
10,09/29/2018 10:15,FK Fotbal Třinec,FC Vysočina Jihlava,1,2,Stadion Rudolfa Labaje,
10,09/29/2018 10:15,MFK Chrudim,FC Hradec Králové,1,0,Stadion Za Vodojemem,
