round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/27/2018 20:45,FK Austria Wien,FC Wacker Innsbruck,2,1,Generali-Arena,Grunddurchgang
1,07/28/2018 17:00,SK Puntigamer Sturm Graz,TSV Prolactal Hartberg,3,2,Merkur Arena,Grunddurchgang
1,07/28/2018 17:00,CASHPOINT SCR Altach,SV Mattersburg,2,3,CASHPOINT Arena,Grunddurchgang
1,07/29/2018 17:00,FC Red Bull Salzburg,LASK,3,1,Red Bull Arena,Grunddurchgang
1,07/29/2018 17:00,FC Flyeralarm Admira,SK Rapid Wien,0,3,BSFZ-Arena,Grunddurchgang
1,07/29/2018 17:00,spusu SKN St. Pölten,RZ Pellets WAC,4,3,NV Arena,Grunddurchgang
2,08/04/2018 17:00,FC Wacker Innsbruck,SK Puntigamer Sturm Graz,2,3,Tivoli Stadion Tirol,Grunddurchgang
2,08/04/2018 17:00,SV Mattersburg,FC Red Bull Salzburg,0,2,Pappelstadion,Grunddurchgang
2,08/04/2018 17:00,SK Rapid Wien,CASHPOINT SCR Altach,1,1,Allianz Stadion,Grunddurchgang
2,08/05/2018 17:00,TSV Prolactal Hartberg,FC Flyeralarm Admira,0,1,Profertil Arena Hartberg,Grunddurchgang
2,08/05/2018 17:00,LASK,spusu SKN St. Pölten,0,0,TGW Arena,Grunddurchgang
2,08/05/2018 17:00,RZ Pellets WAC,FK Austria Wien,1,0,Lavanttal-Arena,Grunddurchgang
3,08/11/2018 17:00,TSV Prolactal Hartberg,SV Mattersburg,4,2,Profertil Arena Hartberg,Grunddurchgang
3,08/11/2018 17:00,CASHPOINT SCR Altach,FC Wacker Innsbruck,1,2,CASHPOINT Arena,Grunddurchgang
3,08/11/2018 17:00,FC Red Bull Salzburg,FK Austria Wien,2,0,Red Bull Arena,Grunddurchgang
3,08/12/2018 17:00,FC Flyeralarm Admira,LASK,0,1,BSFZ-Arena,Grunddurchgang
3,08/12/2018 17:00,SK Rapid Wien,RZ Pellets WAC,0,0,Allianz Stadion,Grunddurchgang
3,08/12/2018 17:00,spusu SKN St. Pölten,SK Puntigamer Sturm Graz,2,0,NV Arena,Grunddurchgang
4,08/18/2018 17:00,FC Wacker Innsbruck,spusu SKN St. Pölten,0,2,Tivoli Stadion Tirol,Grunddurchgang
4,08/18/2018 17:00,SV Mattersburg,RZ Pellets WAC,0,6,Pappelstadion,Grunddurchgang
4,08/18/2018 17:00,FC Red Bull Salzburg,TSV Prolactal Hartberg,2,0,Red Bull Arena,Grunddurchgang
4,08/19/2018 17:00,FK Austria Wien,FC Flyeralarm Admira,4,0,Generali-Arena,Grunddurchgang
4,08/19/2018 17:00,SK Puntigamer Sturm Graz,CASHPOINT SCR Altach,1,1,Merkur Arena,Grunddurchgang
4,08/19/2018 17:00,LASK,SK Rapid Wien,2,1,TGW Arena,Grunddurchgang
5,08/25/2018 17:00,CASHPOINT SCR Altach,FC Red Bull Salzburg,2,3,CASHPOINT Arena,Grunddurchgang
5,08/25/2018 17:00,spusu SKN St. Pölten,FK Austria Wien,0,0,NV Arena,Grunddurchgang
5,08/25/2018 17:00,RZ Pellets WAC,SK Puntigamer Sturm Graz,1,1,Lavanttal-Arena,Grunddurchgang
5,08/26/2018 17:00,TSV Prolactal Hartberg,LASK,0,1,Profertil Arena Hartberg,Grunddurchgang
5,08/26/2018 17:00,FC Flyeralarm Admira,SV Mattersburg,0,0,BSFZ-Arena,Grunddurchgang
5,08/26/2018 17:00,SK Rapid Wien,FC Wacker Innsbruck,2,1,Allianz Stadion,Grunddurchgang
6,09/01/2018 17:00,FK Austria Wien,SV Mattersburg,2,1,Generali-Arena,Grunddurchgang
6,09/01/2018 17:00,FC Wacker Innsbruck,TSV Prolactal Hartberg,2,1,Tivoli Stadion Tirol,Grunddurchgang
6,09/01/2018 17:00,CASHPOINT SCR Altach,spusu SKN St. Pölten,1,2,CASHPOINT Arena,Grunddurchgang
6,09/02/2018 17:00,SK Puntigamer Sturm Graz,SK Rapid Wien,1,1,Merkur Arena,Grunddurchgang
6,09/02/2018 17:00,FC Red Bull Salzburg,FC Flyeralarm Admira,3,1,Red Bull Arena,Grunddurchgang
6,09/02/2018 17:00,LASK,RZ Pellets WAC,2,0,TGW Arena,Grunddurchgang
7,09/15/2018 17:00,TSV Prolactal Hartberg,CASHPOINT SCR Altach,2,1,Profertil Arena Hartberg,Grunddurchgang
7,09/15/2018 17:00,FC Flyeralarm Admira,SK Puntigamer Sturm Graz,2,3,BSFZ-Arena,Grunddurchgang
7,09/15/2018 17:00,spusu SKN St. Pölten,FC Red Bull Salzburg,1,3,NV Arena,Grunddurchgang
7,09/16/2018 14:30,SV Mattersburg,LASK,1,3,Pappelstadion,Grunddurchgang
7,09/16/2018 14:30,RZ Pellets WAC,FC Wacker Innsbruck,3,1,Lavanttal-Arena,Grunddurchgang
7,09/16/2018 17:00,SK Rapid Wien,FK Austria Wien,0,1,Allianz Stadion,Grunddurchgang
8,09/22/2018 17:00,SK Puntigamer Sturm Graz,SV Mattersburg,1,2,Merkur Arena,Grunddurchgang
8,09/22/2018 17:00,CASHPOINT SCR Altach,RZ Pellets WAC,0,1,CASHPOINT Arena,Grunddurchgang
8,09/22/2018 17:00,spusu SKN St. Pölten,TSV Prolactal Hartberg,3,0,NV Arena,Grunddurchgang
8,09/23/2018 14:30,FK Austria Wien,LASK,0,3,Generali-Arena,Grunddurchgang
8,09/23/2018 14:30,FC Wacker Innsbruck,FC Flyeralarm Admira,1,3,Tivoli Stadion Tirol,Grunddurchgang
8,09/23/2018 17:00,FC Red Bull Salzburg,SK Rapid Wien,2,1,Red Bull Arena,Grunddurchgang
9,09/29/2018 17:00,FC Flyeralarm Admira,CASHPOINT SCR Altach,2,4,BSFZ-Arena,Grunddurchgang
9,09/29/2018 17:00,SK Rapid Wien,spusu SKN St. Pölten,0,2,Allianz Stadion,Grunddurchgang
9,09/29/2018 17:00,RZ Pellets WAC,FC Red Bull Salzburg,1,4,Lavanttal-Arena,Grunddurchgang
9,09/30/2018 14:30,TSV Prolactal Hartberg,FK Austria Wien,0,1,Profertil Arena Hartberg,Grunddurchgang
9,09/30/2018 14:30,SV Mattersburg,FC Wacker Innsbruck,2,1,Pappelstadion,Grunddurchgang
9,09/30/2018 17:00,LASK,SK Puntigamer Sturm Graz,0,0,TGW Arena,Grunddurchgang
10,10/06/2018 17:00,CASHPOINT SCR Altach,FK Austria Wien,2,0,CASHPOINT Arena,Grunddurchgang
10,10/06/2018 17:00,spusu SKN St. Pölten,FC Flyeralarm Admira,0,0,NV Arena,Grunddurchgang
10,10/06/2018 17:00,RZ Pellets WAC,TSV Prolactal Hartberg,3,4,Lavanttal-Arena,Grunddurchgang
10,10/07/2018 14:30,FC Wacker Innsbruck,LASK,1,0,Tivoli Stadion Tirol,Grunddurchgang
10,10/07/2018 14:30,SK Rapid Wien,SV Mattersburg,1,0,Allianz Stadion,Grunddurchgang
10,10/07/2018 17:00,SK Puntigamer Sturm Graz,FC Red Bull Salzburg,1,2,Merkur Arena,Grunddurchgang
11,10/20/2018 17:00,TSV Prolactal Hartberg,SK Rapid Wien,3,0,Profertil Arena Hartberg,Grunddurchgang
11,10/20/2018 17:00,FC Red Bull Salzburg,FC Wacker Innsbruck,1,1,Red Bull Arena,Grunddurchgang
11,10/20/2018 17:00,LASK,CASHPOINT SCR Altach,1,1,TGW Arena,Grunddurchgang
11,10/21/2018 14:30,SV Mattersburg,spusu SKN St. Pölten,2,0,Pappelstadion,Grunddurchgang
11,10/21/2018 14:30,FC Flyeralarm Admira,RZ Pellets WAC,0,0,BSFZ-Arena,Grunddurchgang
11,10/21/2018 17:00,FK Austria Wien,SK Puntigamer Sturm Graz,1,1,Generali-Arena,Grunddurchgang
12,10/27/2018 17:00,FC Wacker Innsbruck,FK Austria Wien,0,0,Tivoli Stadion Tirol,Grunddurchgang
12,10/27/2018 17:00,TSV Prolactal Hartberg,SK Puntigamer Sturm Graz,2,0,Profertil Arena Hartberg,Grunddurchgang
12,10/27/2018 17:00,SV Mattersburg,CASHPOINT SCR Altach,1,1,Pappelstadion,Grunddurchgang
12,10/28/2018 14:30,SK Rapid Wien,FC Flyeralarm Admira,2,0,Allianz Stadion,Grunddurchgang
12,10/28/2018 14:30,RZ Pellets WAC,spusu SKN St. Pölten,1,0,Lavanttal-Arena,Grunddurchgang
12,10/28/2018 17:00,LASK,FC Red Bull Salzburg,3,3,TGW Arena,Grunddurchgang
13,11/03/2018 17:00,SK Puntigamer Sturm Graz,FC Wacker Innsbruck,1,1,Merkur Arena,Grunddurchgang
13,11/03/2018 17:00,FC Flyeralarm Admira,TSV Prolactal Hartberg,2,3,BSFZ-Arena,Grunddurchgang
13,11/03/2018 17:00,spusu SKN St. Pölten,LASK,2,2,NV Arena,Grunddurchgang
13,11/04/2018 14:30,FC Red Bull Salzburg,SV Mattersburg,2,1,Red Bull Arena,Grunddurchgang
13,11/04/2018 14:30,FK Austria Wien,RZ Pellets WAC,2,3,Generali-Arena,Grunddurchgang
13,11/04/2018 17:00,CASHPOINT SCR Altach,SK Rapid Wien,2,2,CASHPOINT Arena,Grunddurchgang
14,11/10/2018 17:00,FC Wacker Innsbruck,CASHPOINT SCR Altach,1,0,Tivoli Stadion Tirol,Grunddurchgang
14,11/10/2018 17:00,LASK,FC Flyeralarm Admira,5,1,TGW Arena,Grunddurchgang
14,11/10/2018 17:00,SK Puntigamer Sturm Graz,spusu SKN St. Pölten,0,0,Merkur Arena,Grunddurchgang
