round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/01/1997,FC Petra Drnovice,SK Slavia Praha,0,0,Sportovní areál Drnovice,
1,08/03/1997,FC Baník Ostrava,1.FK Příbram,1,0,Bazaly,
1,08/03/1997,FC Kaučuk Opava,FC Slovan Liberec,1,1,Městský stadion Opava,
1,08/03/1997,FC Boby Brno,AFK Atl. Lázně Bohdaneč,3,0,Za Lužánkami,
1,08/03/1997,SK Hradec Králové,SK České Budějovice JČE,1,1,Všesportovní stadion,
1,08/03/1997,FK Jablonec 97,FK Viktoria Žižkov,1,1,Střelnice,
1,08/03/1997,AC Sparta Praha,FC Viktoria Plzeň,2,1,Generali Česká pojišťovna Arena,
1,08/26/1997,SK Sigma Olomouc,FK Teplice,1,0,Andrův stadión,
2,08/07/1997,SK České Budějovice JČE,FK Jablonec 97,0,1,Střelecký ostrov,
2,08/08/1997,FK Viktoria Žižkov,AC Sparta Praha,0,1,Stadion Viktoria Žižkov,
2,08/08/1997,FC Slovan Liberec,FC Boby Brno,1,0,Stadión U Nisy,
2,08/09/1997,1.FK Příbram,FK Teplice,2,2,Stadion Na Litavce,
2,08/09/1997,AFK Atl. Lázně Bohdaneč,SK Hradec Králové,0,1,Sportovní areál AFK Atlantic,
2,08/10/1997,FC Viktoria Plzeň,SK Sigma Olomouc,2,0,Doosan Aréna,
2,08/10/1997,SK Slavia Praha,FC Kaučuk Opava,3,2,Sinobo Stadium,
2,08/10/1997,FC Baník Ostrava,FC Petra Drnovice,2,0,Bazaly,
3,08/15/1997,FC Kaučuk Opava,FC Baník Ostrava,3,3,Městský stadion Opava,
3,08/16/1997,FC Petra Drnovice,1.FK Příbram,4,1,Sportovní areál Drnovice,
3,08/16/1997,SK Sigma Olomouc,FK Viktoria Žižkov,2,0,Andrův stadión,
3,08/17/1997,FC Boby Brno,SK Slavia Praha,0,2,Za Lužánkami,
3,08/17/1997,SK Hradec Králové,FC Slovan Liberec,1,0,Všesportovní stadion,
3,08/17/1997,FK Jablonec 97,AFK Atl. Lázně Bohdaneč,1,0,Střelnice,
3,08/17/1997,AC Sparta Praha,SK České Budějovice JČE,3,1,Generali Česká pojišťovna Arena,
3,08/17/1997,FK Teplice,FC Viktoria Plzeň,1,0,Na Stínadlech,
4,08/29/1997,SK Slavia Praha,SK Hradec Králové,7,1,Sinobo Stadium,
4,08/30/1997,1.FK Příbram,FC Viktoria Plzeň,2,0,Stadion Na Litavce,
4,08/30/1997,FK Viktoria Žižkov,FK Teplice,0,0,Stadion Viktoria Žižkov,
4,08/30/1997,FC Petra Drnovice,FC Kaučuk Opava,1,1,Sportovní areál Drnovice,
4,08/31/1997,SK České Budějovice JČE,SK Sigma Olomouc,0,0,Střelecký ostrov,
4,08/31/1997,FC Slovan Liberec,FK Jablonec 97,3,1,Stadión U Nisy,
4,08/31/1997,FC Baník Ostrava,FC Boby Brno,3,3,Bazaly,
4,09/01/1997,AFK Atl. Lázně Bohdaneč,AC Sparta Praha,0,3,Sportovní areál AFK Atlantic,
5,09/05/1997,FC Boby Brno,FC Petra Drnovice,3,1,Za Lužánkami,
5,09/09/1997,FK Jablonec 97,SK Slavia Praha,0,0,Střelnice,
