round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/29/2011 18:00,FK Dukla Praha,SK Sigma Olomouc,0,0,Na Julisce,
1,07/29/2011 20:15,Bohemians Praha 1905,SK Slavia Praha,2,0,Sinobo Stadium,
1,07/30/2011 17:00,FC Baník Ostrava,FK Teplice,3,4,Bazaly,
1,07/30/2011 17:30,FC Viktoria Plzeň,FC Slovan Liberec,2,2,Doosan Aréna,
1,07/30/2011 19:00,1.FC Slovácko,1.FK Příbram,2,3,Městský fotbalový stadion Miroslava Valenty,
1,07/31/2011 17:00,SK Dynamo České Budějovice,AC Sparta Praha,2,4,Střelecký ostrov,
1,07/31/2011 17:00,FC Hradec Králové,FK Viktoria Žižkov,1,0,Všesportovní stadion,
1,08/01/2011 16:45,FK Baumit Jablonec,FK Mladá Boleslav,0,0,Střelnice,
2,08/05/2011 18:00,FK Dukla Praha,SK Dynamo České Budějovice,4,2,Na Julisce,
2,08/05/2011 20:19,FK Teplice,FC Hradec Králové,0,3,Na Stínadlech,
2,08/06/2011 16:00,1.FK Příbram,FK Viktoria Žižkov,2,1,Městský stadion Mladá Boleslav,
2,08/06/2011 18:00,FC Slovan Liberec,SK Slavia Praha,2,1,Stadión U Nisy,
2,08/06/2011 18:00,SK Sigma Olomouc,FC Baník Ostrava,3,0,Andrův stadión,
2,08/07/2011 17:00,Bohemians Praha 1905,FC Viktoria Plzeň,2,1,Sinobo Stadium,
2,08/07/2011 17:00,FK Mladá Boleslav,1.FC Slovácko,1,0,Městský stadion Mladá Boleslav,
2,08/07/2011 19:30,AC Sparta Praha,FK Baumit Jablonec,2,1,Generali Česká pojišťovna Arena,
3,08/12/2011 18:00,FC Viktoria Plzeň,FK Teplice,2,0,Doosan Aréna,
3,08/12/2011 20:15,FK Viktoria Žižkov,FK Dukla Praha,1,0,Stadion Viktoria Žižkov,
3,08/13/2011 18:20,FC Baník Ostrava,FK Mladá Boleslav,1,4,Bazaly,
3,08/14/2011 17:00,SK Dynamo České Budějovice,SK Sigma Olomouc,1,2,Střelecký ostrov,
3,08/14/2011 17:00,1.FC Slovácko,AC Sparta Praha,0,2,Městský fotbalový stadion Miroslava Valenty,
3,08/14/2011 17:00,FC Hradec Králové,FC Slovan Liberec,0,3,Všesportovní stadion,
3,08/14/2011 17:03,SK Slavia Praha,1.FK Příbram,3,1,Sinobo Stadium,
3,08/15/2011 18:30,FK Baumit Jablonec,Bohemians Praha 1905,5,0,Střelnice,
4,08/19/2011 20:15,FK Baumit Jablonec,FC Baník Ostrava,4,0,Střelnice,
4,08/20/2011 16:00,1.FK Příbram,FC Slovan Liberec,2,3,Stadion Na Litavce,
4,08/20/2011 18:20,FK Dukla Praha,FC Viktoria Plzeň,2,4,Na Julisce,
4,08/21/2011 17:00,Bohemians Praha 1905,SK Dynamo České Budějovice,2,1,Sinobo Stadium,
4,08/21/2011 17:00,FK Mladá Boleslav,FK Viktoria Žižkov,2,0,Městský stadion Mladá Boleslav,
4,08/21/2011 17:00,SK Sigma Olomouc,1.FC Slovácko,1,1,Andrův stadión,
4,08/21/2011 17:00,AC Sparta Praha,FC Hradec Králové,1,0,Generali Česká pojišťovna Arena,
4,08/22/2011 18:30,FK Teplice,SK Slavia Praha,0,0,Na Stínadlech,
5,08/26/2011 20:19,SK Slavia Praha,FK Mladá Boleslav,1,1,Sinobo Stadium,
5,08/27/2011 17:00,FC Baník Ostrava,Bohemians Praha 1905,0,1,Bazaly,
5,08/27/2011 19:00,1.FC Slovácko,FK Dukla Praha,1,0,Městský fotbalový stadion Miroslava Valenty,
5,08/27/2011 19:20,FC Slovan Liberec,FK Teplice,0,2,Stadión U Nisy,
5,08/28/2011 17:00,SK Dynamo České Budějovice,FK Baumit Jablonec,1,5,Střelecký ostrov,
5,08/28/2011 17:00,FC Hradec Králové,1.FK Příbram,0,1,Všesportovní stadion,
5,08/28/2011 17:00,FK Viktoria Žižkov,SK Sigma Olomouc,2,2,Stadion Viktoria Žižkov,
5,08/29/2011 18:30,FC Viktoria Plzeň,AC Sparta Praha,0,2,Doosan Aréna,
6,09/09/2011 18:00,FK Dukla Praha,FC Hradec Králové,4,0,Na Julisce,
6,09/09/2011 20:15,SK Sigma Olomouc,FC Viktoria Plzeň,2,3,Andrův stadión,
6,09/10/2011 17:00,Bohemians Praha 1905,1.FC Slovácko,1,1,Sinobo Stadium,
6,09/10/2011 20:24,FK Mladá Boleslav,FC Slovan Liberec,1,4,Městský stadion Mladá Boleslav,
6,09/11/2011 17:00,FK Baumit Jablonec,SK Slavia Praha,4,0,Střelnice,
6,09/11/2011 17:00,SK Dynamo České Budějovice,FC Baník Ostrava,0,0,Střelecký ostrov,
6,09/11/2011 17:00,FK Teplice,1.FK Příbram,2,1,Na Stínadlech,
6,09/12/2011 20:15,AC Sparta Praha,FK Viktoria Žižkov,4,1,Generali Česká pojišťovna Arena,
7,09/16/2011 20:15,SK Slavia Praha,FK Dukla Praha,0,0,Sinobo Stadium,
7,09/17/2011 10:15,FK Viktoria Žižkov,FK Teplice,0,1,Stadion Viktoria Žižkov,
7,09/17/2011 18:00,FC Slovan Liberec,SK Sigma Olomouc,1,1,Stadión U Nisy,
7,09/17/2011 19:00,1.FC Slovácko,SK Dynamo České Budějovice,2,0,Městský fotbalový stadion Miroslava Valenty,
7,09/17/2011 20:15,FC Viktoria Plzeň,FK Baumit Jablonec,4,2,Doosan Aréna,
7,09/18/2011 17:00,FC Hradec Králové,Bohemians Praha 1905,2,0,Všesportovní stadion,
7,09/18/2011 17:00,1.FK Příbram,FK Mladá Boleslav,2,0,Stadion Na Litavce,
7,09/19/2011 18:30,FC Baník Ostrava,AC Sparta Praha,0,2,Bazaly,
8,09/23/2011 18:00,FK Dukla Praha,1.FK Příbram,2,1,Na Julisce,
8,09/23/2011 20:15,SK Dynamo České Budějovice,FC Viktoria Plzeň,0,0,Střelecký ostrov,
8,09/24/2011 16:35,SK Sigma Olomouc,FK Teplice,1,0,Andrův stadión,
8,09/24/2011 17:00,FC Baník Ostrava,1.FC Slovácko,0,1,Bazaly,
8,09/25/2011 15:00,FK Baumit Jablonec,FK Viktoria Žižkov,3,1,Střelnice,
8,09/25/2011 16:03,FK Mladá Boleslav,FC Hradec Králové,1,1,Městský stadion Mladá Boleslav,
8,09/25/2011 17:00,Bohemians Praha 1905,FC Slovan Liberec,1,1,Sinobo Stadium,
8,09/26/2011 19:30,AC Sparta Praha,SK Slavia Praha,3,0,Generali Česká pojišťovna Arena,
9,10/01/2011 17:20,1.FK Příbram,AC Sparta Praha,0,3,Stadion Na Litavce,
9,10/01/2011 18:00,FC Slovan Liberec,FK Dukla Praha,1,2,Stadión U Nisy,
9,10/01/2011 19:30,FK Viktoria Žižkov,Bohemians Praha 1905,0,1,Stadion Viktoria Žižkov,
9,10/02/2011 15:00,SK Slavia Praha,SK Sigma Olomouc,1,0,Sinobo Stadium,
9,10/02/2011 17:00,FC Viktoria Plzeň,FC Baník Ostrava,1,1,Doosan Aréna,
9,10/02/2011 17:00,FC Hradec Králové,SK Dynamo České Budějovice,0,0,Všesportovní stadion,
9,10/02/2011 17:00,FK Teplice,FK Mladá Boleslav,1,3,Na Stínadlech,
9,10/03/2011 18:30,1.FC Slovácko,FK Baumit Jablonec,1,0,Městský fotbalový stadion Miroslava Valenty,
10,10/14/2011 20:15,1.FC Slovácko,FC Viktoria Plzeň,1,3,Městský fotbalový stadion Miroslava Valenty,
10,10/15/2011 16:00,FC Baník Ostrava,FC Hradec Králové,1,0,Bazaly,
10,10/15/2011 18:20,AC Sparta Praha,FC Slovan Liberec,0,3,Generali Česká pojišťovna Arena,
10,10/16/2011 15:00,FK Baumit Jablonec,1.FK Příbram,5,1,Střelnice,
