round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/16/2011 18:30,SV Mattersburg,SC Wiener Neustadt,1,2,Pappelstadion,
1,07/16/2011 18:30,SK Rapid Wien,FC Trenkwalder Admira,2,0,Gerhard Hanappi-Stadion,
1,07/16/2011 18:30,SV Josko Ried,SK Puntigamer Sturm Graz,1,1,Keine Sorgen Arena,
1,07/16/2011 18:30,KSV 1919,FC Wacker Innsbruck,2,3,Franz Fekete-Stadion,
1,07/17/2011 16:00,FC Red Bull Salzburg,FK Austria Wien,2,0,Red Bull Arena,
2,07/23/2011 18:30,SK Puntigamer Sturm Graz,SV Mattersburg,2,2,UPC Arena,
2,07/23/2011 18:30,SC Wiener Neustadt,SK Rapid Wien,0,2,Stadion Wiener Neustadt,
2,07/23/2011 18:30,FC Trenkwalder Admira,KSV 1919,1,1,Trenkwalder Arena,
2,07/24/2011 16:00,FC Wacker Innsbruck,FC Red Bull Salzburg,0,1,Tivoli-Neu,
2,07/24/2011 18:30,FK Austria Wien,SV Josko Ried,2,1,Generali-Arena,
3,07/30/2011 18:30,KSV 1919,SK Puntigamer Sturm Graz,3,0,Franz Fekete-Stadion,
3,07/30/2011 18:30,FC Trenkwalder Admira,SC Wiener Neustadt,3,0,Trenkwalder Arena,
3,07/31/2011 16:00,FC Wacker Innsbruck,FK Austria Wien,0,0,Tivoli-Neu,
3,07/31/2011 16:00,FC Red Bull Salzburg,SV Mattersburg,0,0,Red Bull Arena,
3,07/31/2011 18:30,SK Rapid Wien,SV Josko Ried,0,0,Gerhard Hanappi-Stadion,
4,08/13/2011 18:30,FC Trenkwalder Admira,SV Mattersburg,2,1,Trenkwalder Arena,
4,08/13/2011 18:30,SK Puntigamer Sturm Graz,SK Rapid Wien,1,0,UPC Arena,
4,08/13/2011 18:30,FK Austria Wien,KSV 1919,5,0,Generali-Arena,
4,08/13/2011 18:30,SC Wiener Neustadt,FC Wacker Innsbruck,0,0,Stadion Wiener Neustadt,
4,08/14/2011 16:00,SV Josko Ried,FC Red Bull Salzburg,1,3,Keine Sorgen Arena,
5,08/20/2011 18:30,FC Wacker Innsbruck,FC Trenkwalder Admira,2,2,Tivoli Stadion Tirol,
5,08/20/2011 18:30,KSV 1919,SC Wiener Neustadt,0,2,Franz Fekete-Stadion,
5,08/21/2011 16:00,SV Mattersburg,SV Josko Ried,2,3,Pappelstadion,
5,08/21/2011 16:00,SK Rapid Wien,FK Austria Wien,0,3,Ernst Happel-Stadion,
5,08/21/2011 18:30,FC Red Bull Salzburg,SK Puntigamer Sturm Graz,1,1,Red Bull Arena,
6,08/27/2011 18:30,SV Mattersburg,FC Wacker Innsbruck,1,1,Pappelstadion,
6,08/27/2011 18:30,SK Puntigamer Sturm Graz,SC Wiener Neustadt,5,0,UPC Arena,
