round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/06/2011,Dravinja Kostroj,Šmartno 1928,0,1,Dobrava,
1,08/06/2011,Krško,Garmin Šenčur,1,1,Matije Gubca,
1,08/06/2011,Šampion Celje,Bravo 1 Interblock,0,4,Arena Petrol,
1,08/07/2011,Kalcer Radomlje,Roltek Dob,1,2,Športni park Radomlje,
1,08/07/2011,Aluminij,Bela krajina,4,0,Športni park NK ALUMINIJ,
2,08/13/2011,Roltek Dob,Aluminij,0,0,Športni park Dob,
2,08/13/2011,Dravinja Kostroj,Krško,0,1,Dravinja,
2,08/14/2011,Garmin Šenčur,Kalcer Radomlje,2,0,Športni park Šenčur,
2,08/14/2011,Šmartno 1928,Bravo 1 Interblock,0,2,ŠD Šmartno,
2,08/14/2011,Bela krajina,Šampion Celje,1,1,ŠRC Loka,
3,08/20/2011,Bravo 1 Interblock,Bela krajina,1,1,ŽŠD Ljubljana,
3,08/20/2011,Krško,Šmartno 1928,1,0,Matija Gubec,
3,08/20/2011,Šampion Celje,Roltek Dob,4,1,Arena Petrol,
3,08/21/2011,Kalcer Radomlje,Dravinja Kostroj,1,0,Športni park Radomlje,
3,08/21/2011,Aluminij,Garmin Šenčur,2,0,Športni park NK Aluminij,
4,08/27/2011,Roltek Dob,Bravo 1 Interblock,2,1,Športni park Dob,
4,08/27/2011,Dravinja Kostroj,Aluminij,1,5,Dobrava,
4,08/28/2011,Garmin Šenčur,Šampion Celje,2,1,Športni park Šenčur,
4,08/28/2011,Šmartno 1928,Bela krajina,0,0,Šmartno 1928,
4,08/28/2011,Krško,Kalcer Radomlje,2,0,MATIJA GUBEC,
5,09/10/2011,Bravo 1 Interblock,Garmin Šenčur,0,3,ŽŠD - Ljubljana,
5,09/11/2011,Bela krajina,Roltek Dob,2,2,ŠRC Loka,
5,09/11/2011,Kalcer Radomlje,Šmartno 1928,3,3,Športni park Radomlje,
5,09/11/2011,Aluminij,Krško,1,0,Športni park NK Aluminij,
5,09/11/2011,Šampion Celje,Dravinja Kostroj,4,0,Arena Petrol,
6,09/17/2011,Dravinja Kostroj,Bravo 1 Interblock,0,0,Dobrava,
6,09/17/2011,Krško,Šampion Celje,1,0,Matije Gubca,
6,09/18/2011,Kalcer Radomlje,Aluminij,0,1,Športni park Radomlje,
6,09/18/2011,Šmartno 1928,Roltek Dob,0,0,ŠD Šmartno,
6,09/18/2011,Garmin Šenčur,Bela krajina,2,1,Športni park Šenčur,
7,09/24/2011,Roltek Dob,Garmin Šenčur,3,2,Športni park Dob,
7,09/24/2011,Bravo 1 Interblock,Krško,1,1,ŽŠD Ljubljana,
7,09/25/2011,Bela krajina,Dravinja Kostroj,4,1,ŠRC Loka,
7,09/25/2011,Aluminij,Šmartno 1928,8,1,Športni park NK Aluminij,
7,09/25/2011,Šampion Celje,Kalcer Radomlje,3,0,Arena Petrol,
8,10/01/2011,Šmartno 1928,Garmin Šenčur,3,2,Šmartno 1928,
8,10/01/2011,Dravinja Kostroj,Roltek Dob,0,0,Dobrava,
8,10/02/2011,Krško,Bela krajina,0,0,Matija Gubec,
8,10/02/2011,Kalcer Radomlje,Bravo 1 Interblock,0,1,Športni park Radomlje,
8,10/02/2011,Aluminij,Šampion Celje,2,1,Športni park NK Aluminij,
9,10/15/2011,Bravo 1 Interblock,Aluminij,1,3,ŽŠD - Ljubljana,
9,10/15/2011,Roltek Dob,Krško,1,0,Športni park Dob,
9,10/15/2011,Garmin Šenčur,Dravinja Kostroj,3,0,Športni park Šenčur,
9,10/15/2011,Šampion Celje,Šmartno 1928,5,1,Arena Petrol,
9,10/16/2011,Bela krajina,Kalcer Radomlje,4,1,ŠRC Loka,
10,10/22/2011,Bravo 1 Interblock,Šampion Celje,1,1,ŽŠD-Žak,
10,10/22/2011,Roltek Dob,Kalcer Radomlje,0,0,Športni park Dob,
10,10/23/2011,Bela krajina,Aluminij,1,0,ŠRC Loka,
10,10/23/2011,Šmartno 1928,Dravinja Kostroj,0,0,Šmartno 1928,
10,10/23/2011,Garmin Šenčur,Krško,1,1,Športni park Šenčur,
11,10/29/2011,Kalcer Radomlje,Garmin Šenčur,3,0,Športni park Radomlje,
11,10/29/2011,Bravo 1 Interblock,Šmartno 1928,2,1,ŽŠD - Ljubljana,
11,10/29/2011,Šampion Celje,Bela krajina,2,2,Arena Petrol,
11,10/30/2011,Aluminij,Roltek Dob,2,0,Športni park NK Aluminij,
11,10/30/2011,Krško,Dravinja Kostroj,3,0,Matija Gubec,
12,11/05/2011,Dravinja Kostroj,Kalcer Radomlje,1,0,Dobrava,
12,11/05/2011,Roltek Dob,Šampion Celje,4,1,Športni park Dob,
12,11/06/2011,Bela krajina,Bravo 1 Interblock,0,1,ŠRC Loka,
12,11/06/2011,Garmin Šenčur,Aluminij,1,1,Športni park Šenčur,
12,11/06/2011,Šmartno 1928,Krško,4,2,ŠD Šmartno,
13,11/12/2011,Bravo 1 Interblock,Roltek Dob,0,0,ŽŠD Ljubljana,
13,11/12/2011,Kalcer Radomlje,Krško,2,0,Športni park Radomlje,
13,11/12/2011,Šampion Celje,Garmin Šenčur,0,2,Arena Petrol,
13,11/13/2011,Aluminij,Dravinja Kostroj,2,0,Športni park NK Aluminij,
13,11/13/2011,Bela krajina,Šmartno 1928,1,3,ŠRC Loka,
14,11/19/2011,Dravinja Kostroj,Šampion Celje,1,2,Dobrava,
14,11/19/2011,Roltek Dob,Bela krajina,2,1,Športni park Dob,
14,11/20/2011,Garmin Šenčur,Bravo 1 Interblock,0,0,Športni park Šenčur,
14,11/20/2011,Šmartno 1928,Kalcer Radomlje,0,2,Šmartno 1928,
14,11/20/2011,Krško,Aluminij,0,0,Matija Gubec,
15,03/03/2012,Roltek Dob,Šmartno 1928,3,1,Športni park Dob,
15,03/03/2012,Bravo 1 Interblock,Dravinja Kostroj,0,1,Športni park Ljubljana Šiška,
15,03/03/2012,Šampion Celje,Krško,1,1,Arena Petrol,
15,03/04/2012,Aluminij,Kalcer Radomlje,1,0,Športni park NK Aluminij,
15,03/04/2012,Bela krajina,Garmin Šenčur,3,2,ŠRC Loka,
16,03/10/2012,Kalcer Radomlje,Šampion Celje,1,0,Športni park Radomlje,
16,03/11/2012,Krško,Bravo 1 Interblock,1,0,Matije Gubca,
16,03/11/2012,Dravinja Kostroj,Bela krajina,1,1,Dobrava,
16,03/11/2012,Garmin Šenčur,Roltek Dob,0,0,Športni park Šenčur,
16,03/11/2012,Šmartno 1928,Aluminij,0,1,ŠD Šmartno,
17,03/17/2012,Garmin Šenčur,Šmartno 1928,6,2,Šenčur,
17,03/17/2012,Roltek Dob,Dravinja Kostroj,2,4,Športni park Dob,
17,03/17/2012,Bravo 1 Interblock,Kalcer Radomlje,1,2,Športni park Ljubljana,
17,03/17/2012,Šampion Celje,Aluminij,1,2,Arena Petrol,
17,03/18/2012,Bela krajina,Krško,0,0,ŠRC Loka,
18,03/24/2012,Dravinja Kostroj,Garmin Šenčur,1,2,Dobrava,
18,03/25/2012,Šmartno 1928,Šampion Celje,1,0,ŠD Šmartno ob Paki,
18,03/25/2012,Aluminij,Bravo 1 Interblock,5,1,Športni park NK Aluminij,
18,03/25/2012,Kalcer Radomlje,Bela krajina,3,1,Športni park Radomlje,
18,03/25/2012,Krško,Roltek Dob,0,2,Matija Gubec,
19,03/31/2012,Roltek Dob,Šmartno 1928,4,2,Športni park Dob,
19,03/31/2012,Krško,Bela krajina,1,1,Matija Gubec,
19,04/01/2012,Kalcer Radomlje,Bravo 1 Interblock,0,3,Športni park Radomlje,
19,04/01/2012,Garmin Šenčur,Šampion Celje,2,0,Športni park Šenčur,
19,04/01/2012,Aluminij,Dravinja Kostroj,1,0,Športni park NK Aluminij,
20,04/07/2012,Kalcer Radomlje,Dravinja Kostroj,8,2,Športni park Radomlje,
20,04/07/2012,Bravo 1 Interblock,Krško,2,1,Športni park Ljubljana,
20,04/07/2012,Bela krajina,Garmin Šenčur,2,2,ŠRC Loka,
20,04/07/2012,Šmartno 1928,Aluminij,0,0,Šmartno ob Paki,
20,04/10/2012,Šampion Celje,Roltek Dob,1,2,Stadion Arena Petrol,
21,04/14/2012,Garmin Šenčur,Bravo 1 Interblock,0,2,Športni park Šenčur,
21,04/14/2012,Krško,Kalcer Radomlje,2,0,Matije Gubca,
21,04/14/2012,Roltek Dob,Bela krajina,4,1,Športni park Dob,
21,04/15/2012,Dravinja Kostroj,Šmartno 1928,2,1,Dobrava,
21,04/15/2012,Aluminij,Šampion Celje,1,1,Športni park NK Aluminij,
22,04/21/2012,Kalcer Radomlje,Garmin Šenčur,2,3,Športni park Radomlje,
22,04/21/2012,Bravo 1 Interblock,Roltek Dob,2,2,Športni park Ljubljana,
22,04/22/2012,Bela krajina,Aluminij,0,1,ŠRC Loka,
22,04/24/2012,Krško,Dravinja Kostroj,0,1,Matija Gubec,
22,04/24/2012,Šampion Celje,Šmartno 1928,1,1,Arena Petrol,
23,04/28/2012,Dravinja Kostroj,Šampion Celje,2,1,ŠRC Dobrava,
23,04/28/2012,Roltek Dob,Kalcer Radomlje,1,0,Športni park Dob,
23,04/28/2012,Garmin Šenčur,Krško,1,1,Športni park Šenčur,
23,04/29/2012,Šmartno 1928,Bela krajina,0,1,Šmartno ob Paki,
23,04/29/2012,Aluminij,Bravo 1 Interblock,2,1,Športni park NK Aluminij,
24,05/02/2012,Garmin Šenčur,Dravinja Kostroj,3,1,Športni park Šenčur,
24,05/02/2012,Krško,Roltek Dob,1,1,Matija Gubec,
24,05/02/2012,Kalcer Radomlje,Aluminij,1,4,Športni park Radomlje,
24,05/02/2012,Bravo 1 Interblock,Šmartno 1928,2,0,Športni park Ljubljana,
24,05/02/2012,Bela krajina,Šampion Celje,0,2,ŠRC Loka,
25,05/05/2012,Dravinja Kostroj,Bela krajina,3,0,ŠRC Dobrava,
25,05/05/2012,Roltek Dob,Garmin Šenčur,0,4,Športni park Dob,
25,05/06/2012,Šmartno 1928,Kalcer Radomlje,1,4,ŠD Šmartno,
25,05/06/2012,Aluminij,Krško,2,0,Športni park NK Aluminij,
25,05/08/2012,Šampion Celje,Bravo 1 Interblock,2,2,Arena Petrol,
26,05/11/2012,Garmin Šenčur,Aluminij,0,1,Športni park Šenčur,
26,05/12/2012,Krško,Šmartno 1928,2,3,Matija Gubec,
26,05/12/2012,Roltek Dob,Dravinja Kostroj,3,1,Športni park Dob,
26,05/13/2012,Kalcer Radomlje,Šampion Celje,2,1,Športni park Radomlje,
26,05/13/2012,Bravo 1 Interblock,Bela krajina,1,0,Športni park Ljubljana,
27,05/19/2012,Dravinja Kostroj,Bravo 1 Interblock,2,1,ŠRC Dobrava,
27,05/19/2012,Bela krajina,Kalcer Radomlje,3,0,ŠRC Loka,
27,05/19/2012,Šampion Celje,Krško,2,1,Arena Petrol,
27,05/19/2012,Šmartno 1928,Garmin Šenčur,4,0,Šmartno 1928,
27,05/19/2012,Aluminij,Roltek Dob,2,1,Športni park NK Aluminij,
