round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/15/1992,Maribor Branik,Nafta,1,1,Ljudski vrt,
1,08/15/1992,SCT Olimpija,Rudar Velenje,5,0,Bežigrad,
1,08/16/1992,Publikum,Železničar Maribor,2,1,Skalna klet,
1,08/16/1992,Gorica,Koper,0,0,Športni park,
1,08/16/1992,Potrošnik Beltinci,AM Cosmos Ljubljana,1,5,Beltinci,
1,08/16/1992,Studio D Novo mesto,Slovan Mavrica,1,0,Portovald,
1,08/16/1992,Kompas Holidays Svoboda,Mura,0,2,Vič,
1,08/16/1992,Belvedur Izola,Steklar,3,3,Izola,
1,08/16/1992,Živila Naklo,Elektroelement Zagorje,0,2,Kranj,
2,08/22/1992,Železničar Maribor,Živila Naklo,1,1,Tabor,
2,08/22/1992,AM Cosmos Ljubljana,Studio D Novo mesto,1,0,Šiška,
2,08/23/1992,Koper,Potrošnik Beltinci,1,0,Bonifika,
2,08/23/1992,Maribor Branik,Gorica,3,0,Maribor,
2,08/23/1992,Mura,Belvedur Izola,0,0,Mursak Sobota,
2,08/23/1992,Rudar Velenje,Kompas Holidays Svoboda,4,0,Velenje,
2,08/23/1992,Slovan Mavrica,SCT Olimpija,1,4,Kodeljevo,
2,08/23/1992,Steklar,Publikum,1,1,Rogaška Slatina,
2,08/23/1992,Nafta,Elektroelement Zagorje,3,0,Lendava,
3,08/29/1992,Potrošnik Beltinci,Maribor Branik,2,2,Beltinci,
3,08/29/1992,SCT Olimpija,AM Cosmos Ljubljana,5,1,Bežigrad,
3,08/30/1992,Kompas Holidays Svoboda,Slovan Mavrica,1,0,Vič,
3,08/30/1992,Belvedur Izola,Rudar Velenje,0,1,Izola,
3,08/30/1992,Živila Naklo,Steklar,3,0,Kranj,
3,08/30/1992,Elektroelement Zagorje,Železničar Maribor,3,1,Zagorje ob Savi,
3,08/30/1992,Studio D Novo mesto,Koper,0,0,Portovald,
3,08/30/1992,Publikum,Mura,0,1,Celje,
3,08/30/1992,Gorica,Nafta,1,2,Športni park,
4,09/02/1992,AM Cosmos Ljubljana,Kompas Holidays Svoboda,2,1,Šiška,
4,09/06/1992,Koper,SCT Olimpija,1,1,Bonifika,
4,09/06/1992,Maribor Branik,Studio D Novo mesto,1,0,Ljudski vrt,
4,09/06/1992,Gorica,Potrošnik Beltinci,1,0,Športni park,
4,09/06/1992,Rudar Velenje,Publikum,2,0,Velenje,
4,09/06/1992,Nafta,Železničar Maribor,3,0,Lendava,
4,09/06/1992,Steklar,Elektroelement Zagorje,0,0,Rogaška Slatina,
4,09/06/1992,Mura,Živila Naklo,0,1,Murska Sobota,
4,09/06/1992,Slovan Mavrica,Belvedur Izola,0,1,Kodeljevo,
5,09/12/1992,SCT Olimpija,Maribor Branik,3,0,Bežigrad,
5,09/12/1992,Belvedur Izola,AM Cosmos Ljubljana,1,1,Izola,
5,09/13/1992,Živila Naklo,Rudar Velenje,3,1,Kranj,
