round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/24/1992 19:00,Linzer ASK,SK Vorwärts Steyr,2,2,Stadion der Stadt Linz,
1,07/24/1992 19:30,SK Rapid Wien,Wiener Sport-Club,1,2,Gerhard Hanappi-Stadion,
1,07/25/1992 18:30,VSE St. Pölten,FK Austria Memphis,1,3,Stadion Voithplatz,
1,07/25/1992 18:30,VfB Mödling,FC Admira/Wacker,4,1,Mödling,
1,07/25/1992 18:30,FC Wacker Innsbruck,SK Sturm Graz,4,0,Tivoli Stadion,
1,07/25/1992 18:30,SV Austria Salzburg,FC Stahl Linz,4,0,Lehener Stadion,
2,07/28/1992 18:30,SK Vorwärts Steyr,SV Austria Salzburg,1,1,Vorwärts-Stadion,
2,07/28/1992 19:30,FK Austria Memphis,VfB Mödling,5,0,Franz Horr Stadion,
2,07/28/1992 19:30,Wiener Sport-Club,Linzer ASK,3,1,Dornbach,
2,07/29/1992 18:30,SK Sturm Graz,VSE St. Pölten,3,1,Gruabn,
2,07/29/1992 19:30,FC Stahl Linz,FC Wacker Innsbruck,2,1,Stadion der Stadt Linz,
2,07/29/1992 19:30,FC Admira/Wacker,SK Rapid Wien,4,3,Bundesstadion Südstadt,
3,07/31/1992 18:30,SK Vorwärts Steyr,Wiener Sport-Club,1,0,Vorwärts-Stadion,
3,07/31/1992 19:30,VfB Mödling,SK Sturm Graz,1,1,Mödling,
3,08/01/1992 18:30,VSE St. Pölten,FC Stahl Linz,3,0,Stadion Voithplatz,
3,08/01/1992 18:30,Linzer ASK,FC Admira/Wacker,2,2,Stadion der Stadt Linz,
3,08/01/1992 18:30,SV Austria Salzburg,FC Wacker Innsbruck,1,1,Lehener Stadion,
3,08/01/1992 18:30,SK Rapid Wien,FK Austria Memphis,0,0,Gerhard Hanappi-Stadion,
4,08/04/1992 19:30,FC Admira/Wacker,SK Vorwärts Steyr,3,1,Bundesstadion Südstadt,
4,08/04/1992 19:30,Wiener Sport-Club,SV Austria Salzburg,1,5,Dornbach,
4,08/05/1992 18:15,SK Sturm Graz,SK Rapid Wien,2,0,Gruabn,
4,08/05/1992 19:30,FK Austria Memphis,Linzer ASK,5,1,Franz Horr Stadion,
4,08/05/1992 19:30,FC Stahl Linz,VfB Mödling,1,3,Stadion der Stadt Linz,
4,08/05/1992 19:30,FC Wacker Innsbruck,VSE St. Pölten,1,1,Tivoli Stadion,
5,08/07/1992 19:00,SV Austria Salzburg,VSE St. Pölten,2,2,Lehener Stadion,
5,08/07/1992 19:30,Wiener Sport-Club,FC Admira/Wacker,0,3,Dornbach,
5,08/08/1992 18:00,SK Vorwärts Steyr,FK Austria Memphis,0,1,Vorwärts-Stadion,
5,08/08/1992 18:30,VfB Mödling,FC Wacker Innsbruck,0,5,Mödling,
5,08/08/1992 18:30,Linzer ASK,SK Sturm Graz,0,2,Stadion der Stadt Linz,
5,08/08/1992 18:30,SK Rapid Wien,FC Stahl Linz,2,1,Gerhard Hanappi-Stadion,
6,08/11/1992 19:30,FC Stahl Linz,Linzer ASK,0,1,Stadion der Stadt Linz,
6,08/12/1992 18:00,SK Sturm Graz,SK Vorwärts Steyr,1,3,Gruabn,
6,08/12/1992 19:00,VSE St. Pölten,VfB Mödling,1,0,Stadion Voithplatz,
6,08/12/1992 19:30,FC Admira/Wacker,SV Austria Salzburg,1,2,Bundesstadion Südstadt,
6,08/12/1992 19:30,FC Wacker Innsbruck,SK Rapid Wien,0,0,Tivoli Stadion,
6,08/26/1992 19:30,Wiener Sport-Club,FK Austria Memphis,2,1,Dornbach,
7,08/14/1992 19:00,Linzer ASK,FC Wacker Innsbruck,1,2,Stadion der Stadt Linz,
7,08/14/1992 19:00,SV Austria Salzburg,VfB Mödling,3,0,Lehener Stadion,
7,08/15/1992 17:30,SK Vorwärts Steyr,FC Stahl Linz,3,1,Vorwärts-Stadion,
7,08/15/1992 18:30,FC Admira/Wacker,FK Austria Memphis,3,1,Bundesstadion Südstadt,
7,08/15/1992 18:30,SK Rapid Wien,VSE St. Pölten,4,1,Gerhard Hanappi-Stadion,
7,08/16/1992 10:30,Wiener Sport-Club,SK Sturm Graz,3,0,Dornbach,
8,08/21/1992 19:00,VSE St. Pölten,Linzer ASK,2,2,Stadion Voithplatz,
8,08/21/1992 19:30,FC Stahl Linz,Wiener Sport-Club,0,0,Stadion der Stadt Linz,
8,08/21/1992 19:30,FC Wacker Innsbruck,SK Vorwärts Steyr,4,1,Tivoli Stadion,
8,08/22/1992 18:30,FK Austria Memphis,SV Austria Salzburg,3,2,Franz Horr Stadion,
8,08/22/1992 18:30,VfB Mödling,SK Rapid Wien,1,1,Mödling,
8,08/22/1992 19:30,SK Sturm Graz,FC Admira/Wacker,0,0,Gruabn,
9,08/28/1992 19:00,Linzer ASK,VfB Mödling,1,0,Stadion der Stadt Linz,
9,08/29/1992 17:30,SK Vorwärts Steyr,VSE St. Pölten,0,2,Vorwärts-Stadion,
9,08/29/1992 18:30,FK Austria Memphis,SK Sturm Graz,3,0,Franz Horr Stadion,
9,08/29/1992 18:30,SV Austria Salzburg,SK Rapid Wien,2,2,Lehener Stadion,
9,08/30/1992 10:30,FC Admira/Wacker,FC Stahl Linz,3,1,Bundesstadion Südstadt,
