round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/31/2015 17:00,FK Ústí nad Labem,FC MAS Táborsko,1,1,Městský stadion v Ústí nad Labem,
1,08/01/2015 10:15,FK Fotbal Třinec,SK Sigma Olomouc B,5,1,Stadion Rudolfa Labaje,
1,08/01/2015 10:15,FK Baník Sokolov,FK Pardubice,1,0,Stadion FK Baník Sokolov,
1,08/01/2015 17:00,FC Sellier & Bellot Vlašim,SK Dynamo Č. Budějovice,1,1,Stadion v Kollárově ulici,
1,08/01/2015 18:00,Slezský FC Opava,MFK Frýdek-Místek,1,0,Městský stadion Opava,
1,08/02/2015 10:15,FC Slavoj Vyšehrad,1.SC Znojmo FK,0,4,Stadion FK Slavoj Vyšehrad,
1,08/26/2015 17:00,MFK Karviná,FK Varnsdorf,0,0,Městský stadion Karviná,
2,08/07/2015 18:00,SK Dynamo Č. Budějovice,Slezský FC Opava,1,1,Fotbalový stadion Střelecký ostrov,
2,08/07/2015 19:00,1.SC Znojmo FK,MFK Karviná,1,1,Městský stadion v Horním parku Znojmo,
2,08/08/2015 10:15,FK Pardubice,FK Fotbal Třinec,0,0,Stadion Pod Vinicí,
2,08/08/2015 17:00,FC MAS Táborsko,FC Hradec Králové,0,0,Hřiště v Kvapilově ulici,
2,08/09/2015 10:15,FC Slavoj Vyšehrad,FC Sellier & Bellot Vlašim,2,1,Stadion FK Slavoj Vyšehrad,
2,08/09/2015 10:15,SK Sigma Olomouc B,FK Ústí nad Labem,0,2,Andrův stadion,
2,08/09/2015 17:00,FK Varnsdorf,FK Baník Sokolov,0,1,Městský stadion v Kotlině,
3,08/14/2015 17:00,FK Ústí nad Labem,1.SC Znojmo FK,1,2,Městský stadion v Ústí nad Labem,
3,08/15/2015 10:15,FK Fotbal Třinec,SK Dynamo Č. Budějovice,0,1,Stadion Rudolfa Labaje,
3,08/15/2015 10:15,FK Baník Sokolov,MFK Frýdek-Místek,3,0,Stadion FK Baník Sokolov,
3,08/15/2015 17:00,MFK Karviná,FC Slavoj Vyšehrad,4,0,Městský stadion Karviná,
3,08/15/2015 17:00,FC MAS Táborsko,SK Sigma Olomouc B,1,0,Hřiště v Kvapilově ulici,
3,08/15/2015 18:00,Slezský FC Opava,FC Sellier & Bellot Vlašim,3,2,Městský stadion Opava,
3,08/16/2015 17:00,FC Hradec Králové,FK Pardubice,1,1,Všesportovní stadion,
4,08/21/2015 17:30,FC Sellier & Bellot Vlašim,FK Baník Sokolov,1,1,Stadion v Kollárově ulici,
4,08/21/2015 18:00,SK Dynamo Č. Budějovice,FC MAS Táborsko,2,2,Fotbalový stadion Střelecký ostrov,
4,08/21/2015 19:00,1.SC Znojmo FK,FK Fotbal Třinec,5,2,Městský stadion v Horním parku Znojmo,
4,08/22/2015 17:00,MFK Frýdek-Místek,MFK Karviná,0,2,Stadion Stovky,
4,08/23/2015 10:15,FC Slavoj Vyšehrad,Slezský FC Opava,0,0,Stadion FK Slavoj Vyšehrad,
4,08/23/2015 10:15,SK Sigma Olomouc B,FC Hradec Králové,1,4,Andrův stadion,
4,08/23/2015 17:00,FK Varnsdorf,FK Ústí nad Labem,2,2,Městský stadion v Kotlině,
5,09/04/2015 18:00,FK Ústí nad Labem,FC Sellier & Bellot Vlašim,3,0,Městský stadion v Ústí nad Labem,
5,09/05/2015 10:15,FK Fotbal Třinec,FC Slavoj Vyšehrad,3,3,Stadion Rudolfa Labaje,
5,09/05/2015 10:15,FK Baník Sokolov,SK Dynamo Č. Budějovice,3,3,Stadion FK Baník Sokolov,
5,09/05/2015 17:00,MFK Karviná,Slezský FC Opava,3,0,Městský stadion Karviná,
5,09/05/2015 17:00,FC MAS Táborsko,FK Pardubice,2,1,Hřiště v Kvapilově ulici,
5,09/06/2015 10:15,SK Sigma Olomouc B,FK Varnsdorf,5,0,Andrův stadion,
5,09/06/2015 15:00,FC Hradec Králové,MFK Frýdek-Místek,1,0,Všesportovní stadion,
