round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/24/2015 18:30,LASK Linz,FAC Wien,2,1,Stadion der Stadt Linz,
1,07/24/2015 18:30,FC Wacker Innsbruck,KSV 1919,0,0,Tivoli Stadion Tirol,
1,07/24/2015 18:30,SC Austria Lustenau,SC Wiener Neustadt,2,0,Reichshofstadion,
1,07/24/2015 18:30,SK Austria Klagenfurt,FC Liefering,4,0,Wörthersee Stadion,
1,07/24/2015 20:30,SKN St. Pölten,SV Austria Salzburg,2,2,NV Arena,
2,07/31/2015 18:30,FC Liefering,SKN St. Pölten,2,1,DAS.GOLDBERG Stadion,
2,07/31/2015 18:30,KSV 1919,SC Austria Lustenau,1,0,Franz Fekete-Stadion,
2,07/31/2015 18:30,FAC Wien,FC Wacker Innsbruck,1,5,Ernst Happel-Stadion,
2,07/31/2015 18:30,SV Austria Salzburg,SK Austria Klagenfurt,1,1,Stadion Vor der Au Schwanenstadt,
2,07/31/2015 20:30,SC Wiener Neustadt,LASK Linz,0,0,Stadion Wiener Neustadt,
3,08/03/2015 18:30,FC Wacker Innsbruck,LASK Linz,1,2,Tivoli Stadion Tirol,
3,08/04/2015 18:30,KSV 1919,FC Liefering,5,2,Franz Fekete-Stadion,
3,08/04/2015 18:30,SC Austria Lustenau,SKN St. Pölten,0,1,Reichshofstadion,
3,08/04/2015 18:30,SV Austria Salzburg,SC Wiener Neustadt,3,0,Stadion Vor der Au Schwanenstadt,
3,08/04/2015 18:30,SK Austria Klagenfurt,FAC Wien,1,0,Wörthersee Stadion,
4,08/07/2015 18:30,SC Wiener Neustadt,KSV 1919,0,2,Stadion Wiener Neustadt,
4,08/07/2015 18:30,LASK Linz,SK Austria Klagenfurt,2,0,Stadion der Stadt Linz,
4,08/07/2015 18:30,SKN St. Pölten,FC Wacker Innsbruck,0,3,NV Arena,
4,08/07/2015 18:30,FAC Wien,SC Austria Lustenau,1,3,FAC-Platz,
4,08/07/2015 20:30,FC Liefering,SV Austria Salzburg,5,3,Red Bull Arena,
5,08/14/2015 18:30,KSV 1919,SKN St. Pölten,1,3,Franz Fekete-Stadion,
5,08/14/2015 18:30,FC Wacker Innsbruck,FC Liefering,4,1,Tivoli Stadion Tirol,
5,08/14/2015 18:30,SC Austria Lustenau,LASK Linz,2,1,Reichshofstadion,
5,08/14/2015 18:30,SV Austria Salzburg,FAC Wien,2,1,Stadion Vor der Au Schwanenstadt,
5,08/14/2015 20:30,SK Austria Klagenfurt,SC Wiener Neustadt,1,0,Wörthersee Stadion,
6,08/21/2015 18:30,FC Liefering,SC Wiener Neustadt,0,1,DAS.GOLDBERG Stadion,
6,08/21/2015 18:30,SKN St. Pölten,SK Austria Klagenfurt,1,1,NV Arena,
6,08/21/2015 18:30,FC Wacker Innsbruck,SC Austria Lustenau,1,0,Tivoli Stadion Tirol,
6,08/21/2015 18:30,FAC Wien,KSV 1919,0,3,FAC-Platz,
6,08/21/2015 20:30,LASK Linz,SV Austria Salzburg,2,0,Stadion der Stadt Linz,
7,08/28/2015 18:30,SC Wiener Neustadt,FAC Wien,1,0,Stadion Wiener Neustadt,
7,08/28/2015 18:30,LASK Linz,SKN St. Pölten,1,0,Stadion der Stadt Linz,
7,08/28/2015 18:30,SC Austria Lustenau,FC Liefering,1,2,Reichshofstadion,
7,08/28/2015 18:30,SK Austria Klagenfurt,KSV 1919,5,1,Wörthersee Stadion,
7,08/28/2015 20:30,SV Austria Salzburg,FC Wacker Innsbruck,3,4,Stadion Vor der Au Schwanenstadt,
8,09/11/2015 18:30,FC Liefering,FAC Wien,4,1,DAS.GOLDBERG Stadion,
8,09/11/2015 18:30,SKN St. Pölten,SC Wiener Neustadt,2,0,NV Arena,
8,09/11/2015 18:30,FC Wacker Innsbruck,SK Austria Klagenfurt,4,2,Tivoli Stadion Tirol,
8,09/11/2015 18:30,SC Austria Lustenau,SV Austria Salzburg,0,2,Reichshofstadion,
8,09/11/2015 20:30,KSV 1919,LASK Linz,1,5,Franz Fekete-Stadion,
9,09/14/2015 18:30,FAC Wien,SKN St. Pölten,0,1,FAC-Platz,
9,09/15/2015 18:30,SC Wiener Neustadt,FC Wacker Innsbruck,1,2,Stadion Wiener Neustadt,
9,09/15/2015 18:30,LASK Linz,FC Liefering,1,2,Stadion der Stadt Linz,
