round,date,home_team,away_team,home_score,away_score,stadium,stage
1,10/07/2015,Inter-Zaprešić,Rijeka,0,0,,
1,11/07/2015,Zagreb,Osijek,0,1,,
1,12/07/2015,Dinamo,Hajduk,1,1,,
1,07/13/2015,Split,Lokomotiva,2,1,,
1,11/07/2015,Istra 1961,Slaven Belupo,3,1,,
2,07/19/2015,Rijeka,Slaven Belupo,3,3,,
2,07/20/2015,Lokomotiva,Istra 1961,6,1,,
2,07/19/2015,Hajduk,Split,0,0,,
2,07/19/2015,Osijek,Dinamo,1,1,,
2,07/18/2015,Inter-Zaprešić,Zagreb,1,1,,
3,07/26/2015,Zagreb,Rijeka,3,3,,
3,07/25/2015,Dinamo,Inter-Zaprešić,5,1,,
3,07/25/2015,Split,Osijek,2,1,,
3,07/26/2015,Istra 1961,Hajduk,4,1,,
3,07/27/2015,Slaven Belupo,Lokomotiva,2,2,,
4,02/08/2015,Rijeka,Lokomotiva,3,1,,
4,02/08/2015,Hajduk,Slaven Belupo,2,2,,
4,01/08/2015,Osijek,Istra 1961,2,2,,
4,01/08/2015,Inter-Zaprešić,Split,0,0,,
4,07/31/2015,Zagreb,Dinamo,0,2,,
5,08/08/2015,Dinamo,Rijeka,0,0,,
5,07/08/2015,Split,Zagreb,3,0,,
5,08/08/2015,Istra 1961,Inter-Zaprešić,0,0,,
5,09/08/2015,Slaven Belupo,Osijek,3,0,,
5,10/08/2015,Lokomotiva,Hajduk,1,2,,
6,08/15/2015,Rijeka,Hajduk,0,0,,
6,08/17/2015,Osijek,Lokomotiva,0,1,,
6,08/14/2015,Inter-Zaprešić,Slaven Belupo,2,1,,
6,08/16/2015,Zagreb,Istra 1961,1,1,,
6,08/15/2015,Dinamo,Split,3,0,,
7,08/22/2015,Split,Rijeka,0,2,,
7,08/22/2015,Istra 1961,Dinamo,1,1,,
7,08/23/2015,Slaven Belupo,Zagreb,2,1,,
7,08/21/2015,Lokomotiva,Inter-Zaprešić,1,2,,
7,08/23/2015,Hajduk,Osijek,3,0,,
8,08/30/2015,Rijeka,Osijek,5,0,,
8,08/30/2015,Inter-Zaprešić,Hajduk,0,2,,
8,08/28/2015,Zagreb,Lokomotiva,1,2,,
8,08/29/2015,Dinamo,Slaven Belupo,3,0,,
8,08/29/2015,Split,Istra 1961,3,0,,
9,09/13/2015,Istra 1961,Rijeka,0,1,,
9,12/09/2015,Slaven Belupo,Split,1,1,,
9,11/09/2015,Lokomotiva,Dinamo,0,4,,
9,12/09/2015,Hajduk,Zagreb,1,0,,
9,09/13/2015,Osijek,Inter-Zaprešić,3,1,,
10,09/19/2015,Rijeka,Inter-Zaprešić,0,0,,
10,09/18/2015,Osijek,Zagreb,0,0,,
10,09/19/2015,Hajduk,Dinamo,0,0,,
10,09/20/2015,Lokomotiva,Split,1,0,,
10,09/20/2015,Slaven Belupo,Istra 1961,0,0,,
11,09/26/2015,Slaven Belupo,Rijeka,0,0,,
11,09/27/2015,Istra 1961,Lokomotiva,2,1,,
11,09/27/2015,Split,Hajduk,0,2,,
11,09/25/2015,Dinamo,Osijek,4,1,,
11,09/26/2015,Zagreb,Inter-Zaprešić,2,3,,
12,04/10/2015,Rijeka,Zagreb,4,1,,
12,03/10/2015,Inter-Zaprešić,Dinamo,2,2,,
12,03/10/2015,Osijek,Split,0,1,,
12,04/10/2015,Hajduk,Istra 1961,3,0,,
12,02/10/2015,Lokomotiva,Slaven Belupo,1,1,,
13,10/17/2015,Lokomotiva,Rijeka,1,2,,
13,10/18/2015,Slaven Belupo,Hajduk,0,1,,
13,10/17/2015,Istra 1961,Osijek,2,1,,
13,10/18/2015,Split,Inter-Zaprešić,1,1,,
13,10/16/2015,Dinamo,Zagreb,4,1,,
14,10/25/2015,Rijeka,Dinamo,2,1,,
14,10/25/2015,Zagreb,Split,1,2,,
14,10/24/2015,Inter-Zaprešić,Istra 1961,3,0,,
14,10/23/2015,Osijek,Slaven Belupo,0,0,,
14,10/24/2015,Hajduk,Lokomotiva,2,1,,
15,01/11/2015,Hajduk,Rijeka,0,3,,
