round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/25/2015 16:00,SV Mattersburg,FC Red Bull Salzburg,2,1,Pappelstadion,
1,07/25/2015 18:30,SK Rapid Wien,SV Guntamatic Ried,3,0,Ernst Happel-Stadion,
1,07/25/2015 18:30,SK Puntigamer Sturm Graz,FC Admira Wacker Mödling,1,1,UPC Arena,
1,07/25/2015 18:30,SV Grödig,CASHPOINT SCR Altach,2,1,DAS.GOLDBERG Stadion,
1,07/26/2015 16:30,RZ Pellets WAC,FK Austria Wien,0,2,Lavanttal-Arena,
2,08/01/2015 16:00,FC Red Bull Salzburg,SK Rapid Wien,1,2,Red Bull Arena,
2,08/01/2015 18:30,FC Admira Wacker Mödling,SV Mattersburg,2,1,BSFZ-Arena,
2,08/02/2015 16:30,SV Guntamatic Ried,RZ Pellets WAC,0,0,Keine Sorgen Arena,
2,08/02/2015 16:30,FK Austria Wien,CASHPOINT SCR Altach,3,1,Generali-Arena,
2,08/02/2015 19:00,SK Puntigamer Sturm Graz,SV Grödig,1,1,UPC Arena,
3,08/08/2015 16:00,SV Grödig,FK Austria Wien,2,2,DAS.GOLDBERG Stadion,
3,08/08/2015 18:30,FC Admira Wacker Mödling,FC Red Bull Salzburg,2,2,BSFZ-Arena,
3,08/08/2015 18:30,SV Mattersburg,SV Guntamatic Ried,4,1,Pappelstadion,
3,08/09/2015 16:30,CASHPOINT SCR Altach,SK Puntigamer Sturm Graz,0,1,CASHPOINT Arena,
3,08/09/2015 19:00,SK Rapid Wien,RZ Pellets WAC,2,1,Ernst Happel-Stadion,
4,08/11/2015 18:30,SV Guntamatic Ried,FC Red Bull Salzburg,1,4,Keine Sorgen Arena,
4,08/12/2015 20:30,CASHPOINT SCR Altach,SV Mattersburg,3,1,CASHPOINT Arena,
4,08/12/2015 20:30,RZ Pellets WAC,SK Puntigamer Sturm Graz,0,2,Lavanttal-Arena,
4,08/12/2015 20:30,FK Austria Wien,SK Rapid Wien,2,5,Generali-Arena,
4,08/12/2015 20:30,SV Grödig,FC Admira Wacker Mödling,2,3,DAS.GOLDBERG Stadion,
5,08/15/2015 16:00,FK Austria Wien,SV Mattersburg,5,1,Generali-Arena,
5,08/15/2015 18:30,FC Red Bull Salzburg,CASHPOINT SCR Altach,2,0,Red Bull Arena,
5,08/15/2015 18:30,RZ Pellets WAC,SV Grödig,3,2,Lavanttal-Arena,
5,08/15/2015 18:30,FC Admira Wacker Mödling,SV Guntamatic Ried,3,1,BSFZ-Arena,
5,08/16/2015 16:30,SK Puntigamer Sturm Graz,SK Rapid Wien,2,2,UPC Arena,
6,08/22/2015 16:00,SK Rapid Wien,SV Grödig,3,0,Ernst Happel-Stadion,
6,08/22/2015 18:30,SV Guntamatic Ried,SK Puntigamer Sturm Graz,1,0,Keine Sorgen Arena,
6,08/22/2015 18:30,SV Mattersburg,RZ Pellets WAC,1,0,Pappelstadion,
6,08/23/2015 16:30,FC Red Bull Salzburg,FK Austria Wien,2,2,Red Bull Arena,
6,08/23/2015 19:00,CASHPOINT SCR Altach,FC Admira Wacker Mödling,1,2,CASHPOINT Arena,
7,08/29/2015 16:00,FC Admira Wacker Mödling,FK Austria Wien,0,1,BSFZ-Arena,
7,08/29/2015 18:30,SK Rapid Wien,SV Mattersburg,2,4,Ernst Happel-Stadion,
7,08/29/2015 18:30,SV Grödig,SV Guntamatic Ried,4,1,DAS.GOLDBERG Stadion,
7,08/30/2015 16:30,SK Puntigamer Sturm Graz,FC Red Bull Salzburg,2,3,UPC Arena,
7,08/30/2015 19:00,RZ Pellets WAC,CASHPOINT SCR Altach,0,2,Lavanttal-Arena,
8,09/12/2015 16:00,CASHPOINT SCR Altach,SK Rapid Wien,2,0,CASHPOINT Arena,
8,09/12/2015 18:30,FC Red Bull Salzburg,SV Grödig,4,2,Red Bull Arena,
8,09/12/2015 18:30,FK Austria Wien,SV Guntamatic Ried,1,1,Generali-Arena,
8,09/12/2015 18:30,FC Admira Wacker Mödling,RZ Pellets WAC,1,0,BSFZ-Arena,
8,09/13/2015 16:30,SV Mattersburg,SK Puntigamer Sturm Graz,2,0,Pappelstadion,
9,09/19/2015 16:00,SK Puntigamer Sturm Graz,FK Austria Wien,2,0,UPC Arena,
9,09/19/2015 18:30,RZ Pellets WAC,FC Red Bull Salzburg,1,1,Lavanttal-Arena,
9,09/19/2015 18:30,SV Guntamatic Ried,CASHPOINT SCR Altach,2,0,Keine Sorgen Arena,
9,09/19/2015 18:30,SV Grödig,SV Mattersburg,1,1,DAS.GOLDBERG Stadion,
9,09/20/2015 16:30,SK Rapid Wien,FC Admira Wacker Mödling,2,0,Ernst Happel-Stadion,
10,09/26/2015 16:00,SV Guntamatic Ried,SK Rapid Wien,0,1,Keine Sorgen Arena,
10,09/26/2015 18:30,FK Austria Wien,RZ Pellets WAC,1,0,Generali-Arena,
10,09/26/2015 18:30,CASHPOINT SCR Altach,SV Grödig,1,0,CASHPOINT Arena,
10,09/26/2015 18:30,FC Red Bull Salzburg,SV Mattersburg,4,2,Red Bull Arena,
10,09/27/2015 16:30,FC Admira Wacker Mödling,SK Puntigamer Sturm Graz,0,1,BSFZ-Arena,
11,10/03/2015 16:00,SV Grödig,SK Puntigamer Sturm Graz,3,0,DAS.GOLDBERG Stadion,
11,10/03/2015 18:30,RZ Pellets WAC,SV Guntamatic Ried,1,1,Lavanttal-Arena,
11,10/03/2015 18:30,CASHPOINT SCR Altach,FK Austria Wien,1,2,CASHPOINT Arena,
11,10/03/2015 18:30,SV Mattersburg,FC Admira Wacker Mödling,0,4,Pappelstadion,
11,10/04/2015 16:30,SK Rapid Wien,FC Red Bull Salzburg,1,2,Ernst Happel-Stadion,
12,10/17/2015 16:00,FC Red Bull Salzburg,FC Admira Wacker Mödling,8,0,Red Bull Arena,
12,10/17/2015 18:30,SK Puntigamer Sturm Graz,CASHPOINT SCR Altach,3,1,UPC Arena,
12,10/17/2015 18:30,FK Austria Wien,SV Grödig,2,1,Generali-Arena,
12,10/17/2015 18:30,SV Guntamatic Ried,SV Mattersburg,0,1,Keine Sorgen Arena,
12,10/18/2015 16:30,RZ Pellets WAC,SK Rapid Wien,2,1,Lavanttal-Arena,
13,10/24/2015 16:00,SV Mattersburg,CASHPOINT SCR Altach,2,1,Pappelstadion,
13,10/24/2015 18:30,SK Puntigamer Sturm Graz,RZ Pellets WAC,2,0,UPC Arena,
13,10/24/2015 18:30,FC Red Bull Salzburg,SV Guntamatic Ried,2,1,Red Bull Arena,
13,10/24/2015 18:30,FC Admira Wacker Mödling,SV Grödig,0,0,BSFZ-Arena,
13,10/25/2015 16:30,SK Rapid Wien,FK Austria Wien,1,2,Ernst Happel-Stadion,
14,10/31/2015 16:00,SK Rapid Wien,SK Puntigamer Sturm Graz,2,1,Ernst Happel-Stadion,
14,10/31/2015 18:30,CASHPOINT SCR Altach,FC Red Bull Salzburg,1,0,CASHPOINT Arena,
14,10/31/2015 18:30,SV Grödig,RZ Pellets WAC,1,0,DAS.GOLDBERG Stadion,
14,10/31/2015 18:30,SV Guntamatic Ried,FC Admira Wacker Mödling,1,1,Keine Sorgen Arena,
14,11/01/2015 16:30,SV Mattersburg,FK Austria Wien,1,2,Pappelstadion,
15,11/07/2015 16:00,FK Austria Wien,FC Red Bull Salzburg,1,1,Generali-Arena,
15,11/07/2015 18:30,FC Admira Wacker Mödling,CASHPOINT SCR Altach,1,1,BSFZ-Arena,
15,11/07/2015 18:30,SK Puntigamer Sturm Graz,SV Guntamatic Ried,3,2,UPC Arena,
15,11/07/2015 18:30,RZ Pellets WAC,SV Mattersburg,2,1,Lavanttal-Arena,
15,11/08/2015 16:30,SV Grödig,SK Rapid Wien,2,1,DAS.GOLDBERG Stadion,
16,11/21/2015 16:00,FK Austria Wien,FC Admira Wacker Mödling,1,1,Generali-Arena,
16,11/21/2015 18:30,SV Mattersburg,SK Rapid Wien,1,6,Pappelstadion,
16,11/21/2015 18:30,CASHPOINT SCR Altach,RZ Pellets WAC,2,1,CASHPOINT Arena,
16,11/21/2015 18:30,SV Guntamatic Ried,SV Grödig,1,0,Keine Sorgen Arena,
16,11/22/2015 16:30,FC Red Bull Salzburg,SK Puntigamer Sturm Graz,3,1,Red Bull Arena,
17,11/28/2015 16:00,SK Puntigamer Sturm Graz,SV Mattersburg,0,0,UPC Arena,
17,11/28/2015 18:30,SV Grödig,FC Red Bull Salzburg,1,1,DAS.GOLDBERG Stadion,
17,11/28/2015 18:30,RZ Pellets WAC,FC Admira Wacker Mödling,4,0,Lavanttal-Arena,
17,11/29/2015 16:30,SV Guntamatic Ried,FK Austria Wien,4,2,Keine Sorgen Arena,
17,11/29/2015 19:00,SK Rapid Wien,CASHPOINT SCR Altach,3,1,Ernst Happel-Stadion,
18,12/01/2015 19:00,FC Red Bull Salzburg,RZ Pellets WAC,1,1,Red Bull Arena,
18,12/02/2015 18:30,FC Admira Wacker Mödling,SK Rapid Wien,2,1,BSFZ-Arena,
18,12/02/2015 18:30,CASHPOINT SCR Altach,SV Guntamatic Ried,1,3,CASHPOINT Arena,
18,12/02/2015 18:30,SV Mattersburg,SV Grödig,0,2,Pappelstadion,
18,12/02/2015 20:30,FK Austria Wien,SK Puntigamer Sturm Graz,2,1,Generali-Arena,
19,12/05/2015 16:00,RZ Pellets WAC,FK Austria Wien,2,0,Lavanttal-Arena,
19,12/05/2015 18:30,SK Rapid Wien,SV Guntamatic Ried,2,1,Ernst Happel-Stadion,
19,12/05/2015 18:30,SK Puntigamer Sturm Graz,FC Admira Wacker Mödling,1,1,UPC Arena,
19,12/05/2015 18:30,SV Grödig,CASHPOINT SCR Altach,0,3,DAS.GOLDBERG Stadion,
19,12/06/2015 16:30,SV Mattersburg,FC Red Bull Salzburg,0,0,Pappelstadion,
20,12/12/2015 16:00,FK Austria Wien,CASHPOINT SCR Altach,1,2,Generali-Arena,
20,12/12/2015 18:30,SK Puntigamer Sturm Graz,SV Grödig,2,0,UPC Arena,
20,12/12/2015 18:30,SV Guntamatic Ried,RZ Pellets WAC,1,0,Keine Sorgen Arena,
20,12/12/2015 18:30,FC Admira Wacker Mödling,SV Mattersburg,1,1,BSFZ-Arena,
20,12/13/2015 16:30,FC Red Bull Salzburg,SK Rapid Wien,2,0,Red Bull Arena,
21,02/06/2016 16:00,CASHPOINT SCR Altach,SK Puntigamer Sturm Graz,2,2,CASHPOINT Arena,
21,02/06/2016 18:30,SK Rapid Wien,RZ Pellets WAC,3,0,Ernst Happel-Stadion,
21,02/06/2016 18:30,SV Grödig,FK Austria Wien,0,1,DAS.GOLDBERG Stadion,
21,02/06/2016 18:30,SV Mattersburg,SV Guntamatic Ried,3,3,Pappelstadion,
21,02/07/2016 16:30,FC Admira Wacker Mödling,FC Red Bull Salzburg,1,2,BSFZ-Arena,
22,02/13/2016 16:00,SV Guntamatic Ried,FC Red Bull Salzburg,1,0,Keine Sorgen Arena,
22,02/13/2016 18:30,CASHPOINT SCR Altach,SV Mattersburg,1,2,CASHPOINT Arena,
22,02/13/2016 18:30,RZ Pellets WAC,SK Puntigamer Sturm Graz,0,0,Wörthersee Stadion,
22,02/13/2016 18:30,SV Grödig,FC Admira Wacker Mödling,2,2,DAS.GOLDBERG Stadion,
22,02/14/2016 16:30,FK Austria Wien,SK Rapid Wien,0,3,Generali-Arena,
23,02/20/2016 16:00,FK Austria Wien,SV Mattersburg,2,2,Generali-Arena,
23,02/20/2016 18:30,FC Red Bull Salzburg,CASHPOINT SCR Altach,2,0,Red Bull Arena,
23,02/20/2016 18:30,RZ Pellets WAC,SV Grödig,2,0,Lavanttal-Arena,
23,02/20/2016 18:30,FC Admira Wacker Mödling,SV Guntamatic Ried,0,0,BSFZ-Arena,
23,02/21/2016 16:30,SK Puntigamer Sturm Graz,SK Rapid Wien,0,2,UPC Arena,
24,02/27/2016 16:00,SV Guntamatic Ried,SK Puntigamer Sturm Graz,0,1,Keine Sorgen Arena,
24,02/27/2016 18:30,CASHPOINT SCR Altach,FC Admira Wacker Mödling,1,2,CASHPOINT Arena,
24,02/27/2016 18:30,SV Mattersburg,RZ Pellets WAC,1,1,Pappelstadion,
24,02/28/2016 14:00,SK Rapid Wien,SV Grödig,3,2,Ernst Happel-Stadion,
24,02/28/2016 16:30,FC Red Bull Salzburg,FK Austria Wien,4,1,Red Bull Arena,
25,03/01/2016 19:00,RZ Pellets WAC,CASHPOINT SCR Altach,1,0,Lavanttal-Arena,
25,03/02/2016 18:30,SK Rapid Wien,SV Mattersburg,3,0,Ernst Happel-Stadion,
25,03/02/2016 18:30,SV Grödig,SV Guntamatic Ried,2,2,DAS.GOLDBERG Stadion,
25,03/02/2016 18:30,FC Admira Wacker Mödling,FK Austria Wien,0,3,BSFZ-Arena,
25,03/02/2016 20:30,SK Puntigamer Sturm Graz,FC Red Bull Salzburg,0,0,UPC Arena,
26,03/05/2016 16:00,FC Red Bull Salzburg,SV Grödig,3,0,Red Bull Arena,
26,03/05/2016 18:30,FK Austria Wien,SV Guntamatic Ried,3,1,Generali-Arena,
26,03/05/2016 18:30,FC Admira Wacker Mödling,RZ Pellets WAC,0,2,BSFZ-Arena,
26,03/05/2016 18:30,SV Mattersburg,SK Puntigamer Sturm Graz,1,0,Pappelstadion,
26,03/06/2016 16:30,CASHPOINT SCR Altach,SK Rapid Wien,0,0,CASHPOINT Arena,
27,03/12/2016 16:00,RZ Pellets WAC,FC Red Bull Salzburg,1,1,Lavanttal-Arena,
27,03/12/2016 18:30,SK Rapid Wien,FC Admira Wacker Mödling,0,4,Ernst Happel-Stadion,
