round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/12/2010 18:30,SKN St. Pölten,FC Trenkwalder Admira,1,4,Stadion Voithplatz,
1,07/13/2010 18:30,SV Scholz Grödig,SC Austria Lustenau,3,2,Untersbergarena,
1,07/13/2010 18:30,RZ Pellets WAC/St. Andrä,FC Gratkorn,4,1,Lavanttal-Arena,
1,07/13/2010 18:30,Cashpoint SCR Altach,TSV Hartberg,4,0,CASHPOINT Arena,
1,07/13/2010 18:30,FC Lustenau 1907,First Vienna FC 1894,0,4,Reichshofstadion,
2,07/16/2010 18:30,FC Trenkwalder Admira,FC Lustenau 1907,1,1,Trenkwalder Arena,
2,07/16/2010 18:30,TSV Hartberg,SKN St. Pölten,2,2,Stadion Hartberg,
2,07/16/2010 18:30,SC Austria Lustenau,RZ Pellets WAC/St. Andrä,0,1,Reichshofstadion,
2,07/16/2010 18:30,First Vienna FC 1894,SV Scholz Grödig,3,2,Stadion Hohe Warte,
2,07/16/2010 20:30,FC Gratkorn,Cashpoint SCR Altach,0,5,Stadion Gratkorn,
3,07/23/2010 18:30,SKN St. Pölten,FC Gratkorn,3,1,Stadion Voithplatz,
3,07/23/2010 18:30,FC Trenkwalder Admira,TSV Hartberg,5,1,Trenkwalder Arena,
3,07/23/2010 18:30,RZ Pellets WAC/St. Andrä,First Vienna FC 1894,2,0,Lavanttal-Arena,
3,07/23/2010 18:30,FC Lustenau 1907,SV Scholz Grödig,1,1,Reichshofstadion,
3,07/23/2010 20:30,Cashpoint SCR Altach,SC Austria Lustenau,2,0,CASHPOINT Arena,
4,07/30/2010 18:30,TSV Hartberg,FC Lustenau 1907,1,2,Stadion Hartberg,
4,07/30/2010 18:30,FC Gratkorn,FC Trenkwalder Admira,0,3,Stadion Gratkorn,
4,07/30/2010 18:30,SC Austria Lustenau,SKN St. Pölten,4,0,Reichshofstadion,
4,07/30/2010 18:30,SV Scholz Grödig,RZ Pellets WAC/St. Andrä,4,0,Untersbergarena,
4,07/30/2010 20:30,First Vienna FC 1894,Cashpoint SCR Altach,1,2,Stadion Hohe Warte,
5,08/02/2010 18:30,FC Trenkwalder Admira,SC Austria Lustenau,2,0,Trenkwalder Arena,
5,08/03/2010 18:30,SKN St. Pölten,First Vienna FC 1894,3,2,Stadion Voithplatz,
5,08/03/2010 18:30,TSV Hartberg,FC Gratkorn,1,2,Stadion Hartberg,
5,08/03/2010 18:30,Cashpoint SCR Altach,SV Scholz Grödig,4,0,CASHPOINT Arena,
5,08/03/2010 18:30,FC Lustenau 1907,RZ Pellets WAC/St. Andrä,2,2,Reichshofstadion,
6,08/06/2010 18:30,FC Gratkorn,FC Lustenau 1907,0,2,Stadion Gratkorn,
6,08/06/2010 18:30,SC Austria Lustenau,TSV Hartberg,1,0,Reichshofstadion,
6,08/06/2010 18:30,First Vienna FC 1894,FC Trenkwalder Admira,1,3,Stadion Hohe Warte,
6,08/06/2010 18:30,RZ Pellets WAC/St. Andrä,Cashpoint SCR Altach,3,1,Lavanttal-Arena,
6,08/06/2010 20:30,SV Scholz Grödig,SKN St. Pölten,1,1,Untersbergarena,
7,08/16/2010 18:30,FC Lustenau 1907,Cashpoint SCR Altach,3,3,Reichshofstadion,
7,08/17/2010 18:30,SKN St. Pölten,RZ Pellets WAC/St. Andrä,0,0,Stadion Voithplatz,
7,08/17/2010 18:30,FC Trenkwalder Admira,SV Scholz Grödig,3,0,Trenkwalder Arena,
7,08/17/2010 18:30,TSV Hartberg,First Vienna FC 1894,3,1,Stadion Hartberg,
7,08/17/2010 18:30,FC Gratkorn,SC Austria Lustenau,2,2,Stadion Gratkorn,
8,08/20/2010 18:30,SC Austria Lustenau,FC Lustenau 1907,1,2,Reichshofstadion,
8,08/20/2010 18:30,First Vienna FC 1894,FC Gratkorn,1,1,Stadion Hohe Warte,
8,08/20/2010 18:30,SV Scholz Grödig,TSV Hartberg,3,2,Untersbergarena,
8,08/20/2010 18:30,Cashpoint SCR Altach,SKN St. Pölten,2,1,CASHPOINT Arena,
8,08/20/2010 20:30,RZ Pellets WAC/St. Andrä,FC Trenkwalder Admira,1,2,Lavanttal-Arena,
9,08/27/2010 18:30,SKN St. Pölten,FC Lustenau 1907,1,0,Stadion Voithplatz,
9,08/27/2010 18:30,TSV Hartberg,RZ Pellets WAC/St. Andrä,0,2,Stadion Hartberg,
9,08/27/2010 18:30,FC Gratkorn,SV Scholz Grödig,0,2,Stadion Gratkorn,
9,08/27/2010 18:30,SC Austria Lustenau,First Vienna FC 1894,3,1,Reichshofstadion,
9,08/27/2010 20:30,FC Trenkwalder Admira,Cashpoint SCR Altach,3,2,Trenkwalder Arena,
10,09/10/2010 18:30,First Vienna FC 1894,SC Austria Lustenau,0,2,Stadion Hohe Warte,
10,09/10/2010 18:30,SV Scholz Grödig,FC Gratkorn,1,4,Untersbergarena,
10,09/10/2010 18:30,RZ Pellets WAC/St. Andrä,TSV Hartberg,2,0,Lavanttal-Arena,
