round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/22/2016 18:30,FC Liefering,SV Horn,1,0,DAS.GOLDBERG Stadion,
1,07/22/2016 18:30,KSV 1919,SC Wiener Neustadt,3,1,Franz Fekete-Stadion,
1,07/22/2016 18:30,FC Wacker Innsbruck,FAC Wien,2,1,Tivoli Stadion Tirol,
1,07/22/2016 18:30,FC Blau Weiß Linz,WSG Swarovski Wattens,0,3,Stadion der Stadt Linz,
1,07/22/2016 20:30,SC Austria Lustenau,LASK Linz,1,1,Reichshofstadion,
2,07/29/2016 18:30,SC Wiener Neustadt,FC Liefering,1,4,Stadion Wiener Neustadt,
2,07/29/2016 18:30,KSV 1919,FC Wacker Innsbruck,1,1,Franz Fekete-Stadion,
2,07/29/2016 18:30,SC Austria Lustenau,SV Horn,2,1,Reichshofstadion,
2,07/29/2016 18:30,WSG Swarovski Wattens,FAC Wien,0,0,Gernot Langes Stadion,
2,07/29/2016 20:30,LASK Linz,FC Blau Weiß Linz,2,1,Waldstadion Pasching,
3,08/05/2016 18:30,FC Liefering,LASK Linz,4,2,DAS.GOLDBERG Stadion,
3,08/05/2016 18:30,SV Horn,KSV 1919,1,2,Waldviertler Volksbank Arena,
3,08/05/2016 18:30,FAC Wien,SC Austria Lustenau,1,3,FAC-Platz,
3,08/05/2016 18:30,FC Blau Weiß Linz,SC Wiener Neustadt,0,1,Stadion der Stadt Linz,
3,08/05/2016 20:30,FC Wacker Innsbruck,WSG Swarovski Wattens,1,2,Tivoli Stadion Tirol,
4,08/12/2016 18:30,FC Liefering,FAC Wien,2,1,DAS.GOLDBERG Stadion,
4,08/12/2016 18:30,SV Horn,FC Blau Weiß Linz,2,1,Waldviertler Volksbank Arena,
4,08/12/2016 18:30,SC Austria Lustenau,KSV 1919,1,3,Reichshofstadion,
4,08/12/2016 18:30,WSG Swarovski Wattens,SC Wiener Neustadt,0,1,Gernot Langes Stadion,
4,08/12/2016 20:30,LASK Linz,FC Wacker Innsbruck,1,0,Waldstadion Pasching,
5,08/15/2016 18:30,FC Blau Weiß Linz,SC Austria Lustenau,1,1,Stadion der Stadt Linz,
5,08/16/2016 18:30,SC Wiener Neustadt,LASK Linz,1,2,Stadion Wiener Neustadt,
5,08/16/2016 18:30,KSV 1919,WSG Swarovski Wattens,3,0,Franz Fekete-Stadion,
5,08/16/2016 18:30,FC Wacker Innsbruck,FC Liefering,1,1,Tivoli Stadion Tirol,
5,08/16/2016 18:30,FAC Wien,SV Horn,2,1,FAC-Platz,
6,08/19/2016 18:30,FC Liefering,KSV 1919,2,0,DAS.GOLDBERG Stadion,
6,08/19/2016 18:30,LASK Linz,WSG Swarovski Wattens,4,0,Waldstadion Pasching,
6,08/19/2016 18:30,FC Wacker Innsbruck,SC Austria Lustenau,0,1,Tivoli Stadion Tirol,
6,08/19/2016 18:30,FAC Wien,FC Blau Weiß Linz,2,1,FAC-Platz,
6,08/19/2016 20:30,SV Horn,SC Wiener Neustadt,0,1,Waldviertler Volksbank Arena,
7,08/26/2016 18:30,SC Wiener Neustadt,FAC Wien,0,3,Stadion Wiener Neustadt,
7,08/26/2016 18:30,SC Austria Lustenau,FC Liefering,1,1,Reichshofstadion,
7,08/26/2016 18:30,WSG Swarovski Wattens,SV Horn,2,2,Gernot Langes Stadion,
7,08/26/2016 18:30,FC Blau Weiß Linz,FC Wacker Innsbruck,2,2,Stadion der Stadt Linz,
7,08/26/2016 20:30,KSV 1919,LASK Linz,1,2,Franz Fekete-Stadion,
8,09/09/2016 18:30,SC Wiener Neustadt,SC Austria Lustenau,1,4,Stadion Wiener Neustadt,
8,09/09/2016 18:30,SV Horn,FC Wacker Innsbruck,2,1,Waldviertler Volksbank Arena,
8,09/09/2016 18:30,WSG Swarovski Wattens,FC Liefering,1,1,Gernot Langes Stadion,
8,09/09/2016 18:30,FC Blau Weiß Linz,KSV 1919,0,1,Stadion der Stadt Linz,
8,09/09/2016 20:30,FAC Wien,LASK Linz,2,3,FAC-Platz,
9,09/12/2016 18:30,SC Austria Lustenau,WSG Swarovski Wattens,4,0,Reichshofstadion,
9,09/13/2016 18:30,FC Liefering,FC Blau Weiß Linz,2,0,DAS.GOLDBERG Stadion,
9,09/13/2016 18:30,LASK Linz,SV Horn,1,1,Waldstadion Pasching,
9,09/13/2016 18:30,KSV 1919,FAC Wien,2,0,Franz Fekete-Stadion,
9,09/13/2016 18:30,FC Wacker Innsbruck,SC Wiener Neustadt,3,2,Tivoli Stadion Tirol,
10,09/16/2016 18:30,SC Wiener Neustadt,KSV 1919,2,0,Stadion Wiener Neustadt,
10,09/16/2016 18:30,FAC Wien,FC Wacker Innsbruck,3,1,FAC-Platz,
10,09/16/2016 18:30,LASK Linz,SC Austria Lustenau,3,1,Waldstadion Pasching,
10,09/16/2016 18:30,WSG Swarovski Wattens,FC Blau Weiß Linz,0,0,Gernot Langes Stadion,
10,09/16/2016 20:30,SV Horn,FC Liefering,2,3,Waldviertler Volksbank Arena,
11,09/23/2016 18:30,FC Liefering,SC Wiener Neustadt,3,1,DAS.GOLDBERG Stadion,
11,09/23/2016 18:30,FC Wacker Innsbruck,KSV 1919,1,0,Tivoli Stadion Tirol,
11,09/23/2016 18:30,SV Horn,SC Austria Lustenau,1,3,Waldviertler Volksbank Arena,
11,09/23/2016 18:30,FAC Wien,WSG Swarovski Wattens,1,1,FAC-Platz,
11,09/23/2016 20:30,FC Blau Weiß Linz,LASK Linz,2,0,Stadion der Stadt Linz,
12,09/30/2016 18:30,LASK Linz,FC Liefering,3,3,Waldstadion Pasching,
12,09/30/2016 18:30,KSV 1919,SV Horn,1,0,Franz Fekete-Stadion,
12,09/30/2016 18:30,SC Austria Lustenau,FAC Wien,1,1,Reichshofstadion,
12,09/30/2016 18:30,SC Wiener Neustadt,FC Blau Weiß Linz,3,2,Stadion Wiener Neustadt,
12,09/30/2016 20:30,WSG Swarovski Wattens,FC Wacker Innsbruck,2,1,Gernot Langes Stadion,
13,10/14/2016 18:30,FAC Wien,FC Liefering,1,5,FAC-Platz,
13,10/14/2016 18:30,FC Wacker Innsbruck,LASK Linz,2,1,Tivoli Stadion Tirol,
13,10/14/2016 18:30,FC Blau Weiß Linz,SV Horn,1,0,Stadion der Stadt Linz,
