round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/15/2016,Viborg FF,FC Nordsjælland,0,4,Energi Viborg Arena,
1,07/15/2016,OB,Silkeborg IF,0,0,Nature Energy Park,
1,07/16/2016,F.C. København,Lyngby Boldklub,3,0,Parken,
1,07/17/2016,SønderjyskE,AGF,1,2,Sydbank Park,
1,07/17/2016,AaB,AC Horsens,1,1,Aalborg Portland Park,
1,07/17/2016,Brøndby IF,Esbjerg fB,4,0,Brøndby Stadion,
1,07/18/2016,FC Midtjylland,Randers FC,2,2,MCH Arena,
2,07/22/2016,AGF,Viborg FF,2,1,Ceres Park,
2,07/23/2016,Esbjerg fB,F.C. København,0,4,Blue Water Arena,
2,07/24/2016,AC Horsens,SønderjyskE,1,1,CASA Arena Horsens,
2,07/24/2016,Lyngby Boldklub,OB,2,2,Lyngby Stadion,
2,07/24/2016,Silkeborg IF,Brøndby IF,0,2,JYSK Park,
2,07/24/2016,FC Nordsjælland,FC Midtjylland,0,4,Right to Dream Park,
2,07/24/2016,Randers FC,AaB,0,1,Cepheus Park Randers,
3,07/29/2016,Viborg FF,Esbjerg fB,2,1,Energi Viborg Arena,
3,07/30/2016,F.C. København,FC Nordsjælland,4,0,Parken,
3,07/31/2016,SønderjyskE,Lyngby Boldklub,0,1,Sydbank Park,
3,07/31/2016,FC Midtjylland,Silkeborg IF,3,0,MCH Arena,
3,07/31/2016,Brøndby IF,AC Horsens,2,2,Brøndby Stadion,
3,07/31/2016,AGF,Randers FC,1,2,Ceres Park,
3,08/01/2016,AaB,OB,2,2,Aalborg Portland Park,
4,08/05/2016,Randers FC,AC Horsens,1,0,Cepheus Park Randers,
4,08/05/2016,Silkeborg IF,Lyngby Boldklub,0,4,JYSK Park,
4,08/06/2016,OB,Viborg FF,0,0,Nature Energy Park,
4,08/07/2016,FC Nordsjælland,AaB,1,2,Right to Dream Park,
4,08/07/2016,SønderjyskE,F.C. København,1,1,Sydbank Park,
4,08/07/2016,FC Midtjylland,Brøndby IF,3,3,MCH Arena,
4,08/08/2016,Esbjerg fB,AGF,2,2,Blue Water Arena,
5,08/12/2016,Viborg FF,Randers FC,0,1,Energi Viborg Arena,
5,08/12/2016,Lyngby Boldklub,AGF,0,0,Lyngby Stadion,
5,08/13/2016,AC Horsens,Silkeborg IF,3,3,CASA Arena Horsens,
5,08/13/2016,F.C. København,FC Midtjylland,3,1,Parken,
5,08/14/2016,OB,FC Nordsjælland,3,1,Nature Energy Park,
5,08/14/2016,Brøndby IF,SønderjyskE,4,0,Brøndby Stadion,
5,08/15/2016,AaB,Esbjerg fB,2,1,Aalborg Portland Park,
6,08/19/2016,FC Nordsjælland,Randers FC,1,1,Right to Dream Park,
6,08/19/2016,AC Horsens,Lyngby Boldklub,2,1,CASA Arena Horsens,
6,08/20/2016,F.C. København,AaB,1,1,Parken,
6,08/21/2016,Silkeborg IF,Viborg FF,1,5,JYSK Park,
6,08/21/2016,AGF,Brøndby IF,0,7,Ceres Park,
6,08/21/2016,FC Midtjylland,SønderjyskE,2,2,MCH Arena,
6,08/22/2016,Esbjerg fB,OB,3,2,Blue Water Arena,
7,08/26/2016,Randers FC,Silkeborg IF,1,0,Cepheus Park Randers,
7,08/26/2016,Lyngby Boldklub,FC Nordsjælland,0,1,Lyngby Stadion,
7,08/28/2016,SønderjyskE,Esbjerg fB,1,1,Sydbank Park,
7,08/28/2016,OB,AC Horsens,0,1,Nature Energy Park,
7,08/28/2016,Brøndby IF,F.C. København,1,1,Brøndby Stadion,
7,08/28/2016,AaB,AGF,2,1,Aalborg Portland Park,
7,08/28/2016,Viborg FF,FC Midtjylland,0,0,Energi Viborg Arena,
8,09/09/2016,Randers FC,Lyngby Boldklub,2,0,Cepheus Park Randers,
8,09/09/2016,FC Midtjylland,Esbjerg fB,3,0,MCH Arena,
8,09/10/2016,Viborg FF,AC Horsens,2,4,Energi Viborg Arena,
8,09/10/2016,F.C. København,OB,2,0,Parken,
8,09/11/2016,SønderjyskE,Silkeborg IF,2,2,Sydbank Park,
8,09/11/2016,AaB,Brøndby IF,0,1,Aalborg Portland Park,
8,09/12/2016,AGF,FC Nordsjælland,3,1,Ceres Park,
9,09/16/2016,Esbjerg fB,Randers FC,1,1,Blue Water Arena,
9,09/17/2016,Silkeborg IF,AGF,1,0,JYSK Park,
9,09/18/2016,FC Nordsjælland,SønderjyskE,2,3,Right to Dream Park,
9,09/18/2016,OB,FC Midtjylland,0,1,Nature Energy Park,
9,09/18/2016,Brøndby IF,Viborg FF,1,2,Brøndby Stadion,
9,09/18/2016,AC Horsens,F.C. København,0,2,CASA Arena Horsens,
9,09/19/2016,Lyngby Boldklub,AaB,1,0,Lyngby Stadion,
10,09/20/2016,Esbjerg fB,Silkeborg IF,0,0,Blue Water Arena,
10,09/21/2016,Randers FC,F.C. København,2,2,Cepheus Park Randers,
10,09/21/2016,AGF,FC Midtjylland,1,1,Ceres Park,
10,09/21/2016,AC Horsens,FC Nordsjælland,0,0,CASA Arena Horsens,
10,09/22/2016,SønderjyskE,OB,1,0,Sydbank Park,
10,09/22/2016,AaB,Viborg FF,1,0,Aalborg Portland Park,
10,09/22/2016,Lyngby Boldklub,Brøndby IF,1,0,Lyngby Stadion,
11,09/24/2016,F.C. København,AGF,2,0,Parken,
11,09/25/2016,Viborg FF,Lyngby Boldklub,0,1,Energi Viborg Arena,
11,09/25/2016,Randers FC,SønderjyskE,0,4,Cepheus Park Randers,
11,09/25/2016,Brøndby IF,OB,3,0,Brøndby Stadion,
11,09/25/2016,FC Midtjylland,AC Horsens,5,2,MCH Arena,
11,09/25/2016,FC Nordsjælland,Esbjerg fB,3,0,Right to Dream Park,
11,09/26/2016,Silkeborg IF,AaB,5,3,JYSK Park,
12,09/30/2016,OB,AGF,2,1,Nature Energy Park,
12,09/30/2016,Silkeborg IF,FC Nordsjælland,2,2,JYSK Park,
12,10/01/2016,AC Horsens,Esbjerg fB,1,0,CASA Arena Horsens,
12,10/02/2016,AaB,SønderjyskE,0,1,Aalborg Portland Park,
12,10/02/2016,Lyngby Boldklub,FC Midtjylland,1,0,Lyngby Stadion,
12,10/02/2016,Viborg FF,F.C. København,0,0,Energi Viborg Arena,
12,10/02/2016,Brøndby IF,Randers FC,2,2,Brøndby Stadion,
13,10/14/2016,SønderjyskE,Viborg FF,1,0,Sydbank Park,
13,10/14/2016,AGF,AC Horsens,1,1,Ceres Park,
13,10/15/2016,F.C. København,Silkeborg IF,2,0,Parken,
13,10/16/2016,Randers FC,OB,3,0,Cepheus Park Randers,
13,10/16/2016,FC Nordsjælland,Brøndby IF,1,1,Right to Dream Park,
13,10/16/2016,FC Midtjylland,AaB,2,0,MCH Arena,
13,10/17/2016,Esbjerg fB,Lyngby Boldklub,2,2,Blue Water Arena,
14,10/21/2016,AaB,FC Nordsjælland,1,1,Aalborg Portland Park,
14,10/21/2016,Viborg FF,Silkeborg IF,1,3,Energi Viborg Arena,
14,10/22/2016,Lyngby Boldklub,SønderjyskE,2,0,Lyngby Stadion,
14,10/23/2016,AC Horsens,Randers FC,1,0,CASA Arena Horsens,
14,10/23/2016,OB,F.C. København,0,3,Nature Energy Park,
14,10/23/2016,Brøndby IF,AGF,1,0,Brøndby Stadion,
14,10/24/2016,Esbjerg fB,FC Midtjylland,1,3,Blue Water Arena,
15,10/28/2016,Silkeborg IF,OB,1,1,JYSK Park,
15,10/28/2016,FC Nordsjælland,Viborg FF,4,3,Right to Dream Park,
