round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/29/2016 18:00,FK Dukla Praha,FK Teplice,0,1,Na Julisce,
1,07/30/2016 15:00,FC Vysočina Jihlava,FC Viktoria Plzeň,1,2,Stadion v Jiráskově ulici,
1,07/30/2016 17:00,FK Jablonec,MFK Karviná,5,3,Střelnice,
1,07/30/2016 17:00,FC Fastav Zlín,1.FK Příbram,2,0,Letná,
1,07/30/2016 20:15,AC Sparta Praha,1.FC Slovácko,3,2,Generali Česká pojišťovna Arena,
1,07/31/2016 16:30,FK Mladá Boleslav,FC Slovan Liberec,3,0,Městský stadion Mladá Boleslav,
1,07/31/2016 17:00,Bohemians Praha 1905,FC Hradec Králové,0,3,Ďolíček,
1,10/19/2016 18:00,FC Zbrojovka Brno,SK Slavia Praha,1,4,Městský fotbalový stadión,
2,08/06/2016 17:00,MFK Karviná,FC Zbrojovka Brno,1,1,Městský stadion Karviná,
2,08/06/2016 17:00,FC Hradec Králové,FK Jablonec,1,2,Městský stadion Mladá Boleslav,
2,08/06/2016 17:00,1.FC Slovácko,FK Dukla Praha,2,2,Městský fotbalový stadion Miroslava Valenty,
2,08/07/2016 14:30,FC Viktoria Plzeň,Bohemians Praha 1905,1,1,Doosan Aréna,
2,08/07/2016 17:00,1.FK Příbram,FK Mladá Boleslav,0,1,Stadion Na Litavce,
2,08/07/2016 17:00,FC Slovan Liberec,FC Vysočina Jihlava,1,1,Stadión U Nisy,
2,08/07/2016 19:00,FK Teplice,AC Sparta Praha,0,0,Na Stínadlech,
2,08/08/2016 18:00,SK Slavia Praha,FC Fastav Zlín,2,2,Sinobo Stadium,
3,08/12/2016 18:00,1.FK Příbram,FC Viktoria Plzeň,0,3,Stadion Na Litavce,
3,08/13/2016 17:00,FK Jablonec,1.FC Slovácko,2,2,Střelnice,
3,08/13/2016 17:00,FK Mladá Boleslav,MFK Karviná,1,2,Městský stadion Mladá Boleslav,
3,08/13/2016 17:00,FC Fastav Zlín,FC Slovan Liberec,2,1,Letná,
3,08/13/2016 17:15,FC Zbrojovka Brno,FK Teplice,0,0,Městský fotbalový stadión,
3,08/13/2016 20:00,Bohemians Praha 1905,AC Sparta Praha,0,2,Ďolíček,
3,08/14/2016 17:00,FK Dukla Praha,FC Hradec Králové,3,0,Na Julisce,
3,08/14/2016 19:30,FC Vysočina Jihlava,SK Slavia Praha,1,1,Stadion v Jiráskově ulici,
4,08/19/2016 18:35,FK Teplice,FK Mladá Boleslav,1,2,Na Stínadlech,
4,08/20/2016 16:00,MFK Karviná,FK Dukla Praha,2,1,Městský stadion Karviná,
4,08/20/2016 16:00,FC Hradec Králové,FC Vysočina Jihlava,1,0,Městský stadion Mladá Boleslav,
4,08/20/2016 16:00,1.FC Slovácko,Bohemians Praha 1905,2,0,Městský fotbalový stadion Miroslava Valenty,
4,08/20/2016 18:30,FC Viktoria Plzeň,FC Fastav Zlín,0,2,Doosan Aréna,
4,08/21/2016 15:00,SK Slavia Praha,1.FK Příbram,3,0,Sinobo Stadium,
4,08/21/2016 17:00,FC Slovan Liberec,FC Zbrojovka Brno,0,0,Stadión U Nisy,
4,08/21/2016 19:30,AC Sparta Praha,FK Jablonec,3,0,Generali Česká pojišťovna Arena,
5,08/26/2016 18:00,FK Mladá Boleslav,FC Hradec Králové,2,0,Městský stadion Mladá Boleslav,
5,08/26/2016 18:00,FC Vysočina Jihlava,FK Teplice,0,2,Stadion v Jiráskově ulici,
5,08/26/2016 20:15,Bohemians Praha 1905,FK Jablonec,2,0,Ďolíček,
5,08/27/2016 18:00,FC Zbrojovka Brno,1.FC Slovácko,1,0,Městský fotbalový stadión,
5,08/28/2016 17:00,FK Dukla Praha,AC Sparta Praha,0,2,Na Julisce,
5,08/28/2016 17:00,1.FK Příbram,FC Slovan Liberec,0,1,Stadion Na Litavce,
5,08/28/2016 19:30,FC Viktoria Plzeň,SK Slavia Praha,3,1,Doosan Aréna,
