round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/05/2016 20:30,1. FC Kaiserslautern,Hannover 96,0,4,Fritz-Walter-Stadion,
1,08/06/2016 13:00,VfL Bochum,1. FC Union Berlin,2,1,rewirpowerSTADION,
1,08/06/2016 15:30,SV Sandhausen,Fortuna Düsseldorf,2,2,Hardtwaldstadion,
1,08/06/2016 15:30,Dynamo Dresden,1. FC Nürnberg,1,1,DDV-Stadion,
1,08/07/2016 13:30,SpVgg Greuther Fürth,TSV 1860 München,1,0,Sportpark-Ronhof-Thomas-Sommer,
1,08/07/2016 15:30,Eintracht Braunschweig,FC Würzburger Kickers,2,1,Eintracht-Stadion,
1,08/07/2016 15:30,1. FC Heidenheim,Erzgebirge Aue,1,0,Voith-Arena,
1,08/07/2016 15:30,Arminia Bielefeld,Karlsruher SC,0,0,SchücoArena,
1,08/08/2016 20:15,VfB Stuttgart,FC St. Pauli,2,1,Mercedes-Benz-Arena,
2,08/12/2016 18:30,1. FC Nürnberg,1. FC Heidenheim,1,1,Stadion Nürnberg,
2,08/12/2016 18:30,Erzgebirge Aue,SV Sandhausen,2,0,Sparkassen-Erzgebirgsstadion,
2,08/12/2016 20:30,Fortuna Düsseldorf,VfB Stuttgart,1,0,Esprit-Arena,
2,08/13/2016 13:00,Karlsruher SC,VfL Bochum,1,1,Wildparkstadion,
2,08/13/2016 15:30,FC St. Pauli,Eintracht Braunschweig,0,2,Millerntor-Stadion,
2,08/14/2016 13:30,Hannover 96,SpVgg Greuther Fürth,3,1,HDI-Arena,
2,08/14/2016 15:30,TSV 1860 München,Arminia Bielefeld,1,0,Allianz Arena,
2,08/14/2016 15:30,FC Würzburger Kickers,1. FC Kaiserslautern,1,1,flyeralarm Arena,
2,08/15/2016 20:15,1. FC Union Berlin,Dynamo Dresden,2,2,An der Alten Försterei,
3,08/26/2016 18:30,VfL Bochum,Hannover 96,1,1,rewirpowerSTADION,
3,08/26/2016 18:30,1. FC Heidenheim,FC Würzburger Kickers,1,2,Voith-Arena,
3,08/26/2016 18:30,SV Sandhausen,VfB Stuttgart,1,2,Hardtwaldstadion,
3,08/27/2016 13:00,Karlsruher SC,TSV 1860 München,0,0,Wildparkstadion,
3,08/27/2016 13:00,SpVgg Greuther Fürth,Erzgebirge Aue,3,2,Sportpark-Ronhof-Thomas-Sommer,
3,08/28/2016 13:30,Eintracht Braunschweig,1. FC Nürnberg,6,1,Eintracht-Stadion,
3,08/28/2016 13:30,Arminia Bielefeld,1. FC Union Berlin,4,4,SchücoArena,
