round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/26/2016 20:30,Bayern München,Werder Bremen,6,0,Allianz Arena,
1,08/27/2016 15:30,Eintracht Frankfurt,FC Schalke 04,1,0,Commerzbank-Arena,
1,08/27/2016 15:30,FC Augsburg,VfL Wolfsburg,0,2,WWK Arena,
1,08/27/2016 15:30,Hamburger SV,FC Ingolstadt,1,1,Volksparkstadion,
1,08/27/2016 15:30,1. FC Köln,SV Darmstadt 98,2,0,Rhein-Energie-Stadion,
1,08/27/2016 15:30,Borussia Dortmund,1. FSV Mainz 05,2,1,Signal-Iduna-Park,
1,08/27/2016 18:30,Borussia Mönchengladbach,Bayer 04 Leverkusen,2,1,Borussia-Park,
1,08/28/2016 15:30,Hertha BSC,SC Freiburg,2,1,Olympiastadion,
1,08/28/2016 17:30,TSG Hoffenheim,RB Leipzig,2,2,Wirsol Rhein-Neckar-Arena,
2,09/09/2016 20:30,FC Schalke 04,Bayern München,0,2,Veltins-Arena,
2,09/10/2016 15:30,Bayer 04 Leverkusen,Hamburger SV,3,1,Bay-Arena,
2,09/10/2016 15:30,VfL Wolfsburg,1. FC Köln,0,0,Volkswagen Arena,
2,09/10/2016 15:30,FC Ingolstadt,Hertha BSC,0,2,Audi-Sportpark,
2,09/10/2016 15:30,SV Darmstadt 98,Eintracht Frankfurt,1,0,Jonathan-Heimes-Stadion am Böllenfalltor,
2,09/10/2016 15:30,SC Freiburg,Borussia Mönchengladbach,3,1,Schwarzwald-Stadion,
2,09/10/2016 18:30,RB Leipzig,Borussia Dortmund,1,0,Red Bull Arena,
2,09/11/2016 15:30,Werder Bremen,FC Augsburg,1,2,Weserstadion,
2,09/11/2016 17:30,1. FSV Mainz 05,TSG Hoffenheim,4,4,Opel Arena,
3,09/16/2016 20:30,1. FC Köln,SC Freiburg,3,0,Rhein-Energie-Stadion,
3,09/17/2016 15:30,Bayern München,FC Ingolstadt,3,1,Allianz Arena,
3,09/17/2016 15:30,Borussia Dortmund,SV Darmstadt 98,6,0,Signal-Iduna-Park,
3,09/17/2016 15:30,Hamburger SV,RB Leipzig,0,4,Volksparkstadion,
3,09/17/2016 15:30,TSG Hoffenheim,VfL Wolfsburg,0,0,Wirsol Rhein-Neckar-Arena,
3,09/17/2016 15:30,Eintracht Frankfurt,Bayer 04 Leverkusen,2,1,Commerzbank-Arena,
3,09/17/2016 18:30,Borussia Mönchengladbach,Werder Bremen,4,1,Borussia-Park,
3,09/18/2016 15:30,FC Augsburg,1. FSV Mainz 05,1,3,WWK Arena,
3,09/18/2016 17:30,Hertha BSC,FC Schalke 04,2,0,Olympiastadion,
4,09/20/2016 20:00,VfL Wolfsburg,Borussia Dortmund,1,5,Volkswagen Arena,
4,09/20/2016 20:00,FC Ingolstadt,Eintracht Frankfurt,0,2,Audi-Sportpark,
4,09/20/2016 20:00,SV Darmstadt 98,TSG Hoffenheim,1,1,Jonathan-Heimes-Stadion am Böllenfalltor,
4,09/20/2016 20:00,SC Freiburg,Hamburger SV,1,0,Schwarzwald-Stadion,
