round,date,home_team,away_team,home_score,away_score,stadium,stage
1,05/15/2001 20:00,Fylkir,KR,1,0,Fylkisvöllur,
1,05/17/2001 20:00,Breiðablik,ÍBV,1,0,Kópavogsvöllur,
1,05/17/2001 20:00,Grindavík,Keflavík,1,2,Grindavíkurvöllur,
1,05/17/2001 20:00,ÍA,FH,2,2,Akranesvöllur,
1,05/17/2001 20:00,Fram,Valur,2,3,Valbjarnarvöllur,
2,05/20/2001 16:00,Breiðablik,Fram,1,0,Kópavogsvöllur,
2,05/20/2001 20:00,Keflavík,Fylkir,2,1,Keflavíkurvöllur,
2,05/20/2001 20:00,Valur,Grindavík,1,0,Hlíðarendi,
2,05/21/2001 20:00,KR,ÍA,2,1,KR-völlur,
2,05/21/2001 20:00,ÍBV,FH,0,0,Hásteinsvöllur,
3,05/27/2001 16:00,FH,KR,2,0,Kaplakrikavöllur,
3,05/27/2001 20:00,Fylkir,Valur,0,0,Fylkisvöllur,
3,05/27/2001 20:00,ÍA,Keflavík,2,0,Akranesvöllur,
3,05/27/2001 20:00,Grindavík,Breiðablik,2,1,Grindavíkurvöllur,
3,05/29/2001 20:00,Fram,ÍBV,0,1,Valbjarnarvöllur,
4,06/09/2001 14:00,ÍBV,KR,1,0,Hásteinsvöllur,
4,06/09/2001 14:00,Fram,Grindavík,1,2,Laugardalsvöllur,
4,10/06/2001 20:00,Breiðablik,Fylkir,0,2,Kópavogsvöllur,
4,10/06/2001 20:00,Keflavík,FH,3,1,Keflavíkurvöllur,
4,06/11/2001 20:00,Valur,ÍA,0,2,Hlíðarendi,
5,06/18/2001 20:00,Fylkir,Fram,4,2,Fylkisvöllur,
5,06/18/2001 20:00,KR,Keflavík,2,0,KR-völlur,
5,06/18/2001 20:00,ÍA,Breiðablik,3,1,Akranesvöllur,
5,06/19/2001 20:00,FH,Valur,1,0,Kaplakrikavöllur,
5,06/20/2001 20:00,Grindavík,ÍBV,3,1,Grindavíkurvöllur,
6,06/24/2001 20:00,Breiðablik,FH,1,2,Kópavogsvöllur,
