round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/20/2012 18:30,SKN St. Pölten,First Vienna FC 1894,5,2,NV Arena,
1,07/20/2012 18:30,SV Scholz Grödig,FC Lustenau 1907,3,0,Untersbergarena,
1,07/20/2012 18:30,SC Austria Lustenau,KSV 1919,5,0,Reichshofstadion,
1,07/20/2012 18:30,FC Blau Weiß Linz,TSV Lopocasport Hartberg,2,2,Stadion der Stadt Linz,
1,07/20/2012 20:30,SV Horn,CASHPOINT SCR Altach,3,4,Waldviertler Volksbank Arena,
2,07/27/2012 18:30,FC Lustenau 1907,SKN St. Pölten,1,1,Reichshofstadion,
2,07/27/2012 18:30,CASHPOINT SCR Altach,SV Scholz Grödig,0,1,CASHPOINT Arena,
2,07/27/2012 18:30,KSV 1919,SV Horn,3,3,Franz Fekete-Stadion,
2,07/27/2012 18:30,First Vienna FC 1894,FC Blau Weiß Linz,0,0,Stadion Hohe Warte,
2,07/27/2012 20:30,TSV Lopocasport Hartberg,SC Austria Lustenau,0,1,Stadion Hartberg,
3,08/03/2012 18:30,TSV Lopocasport Hartberg,First Vienna FC 1894,1,0,Stadion Hartberg,
3,08/03/2012 18:30,SKN St. Pölten,KSV 1919,3,0,NV Arena,
3,08/03/2012 18:30,SV Scholz Grödig,SV Horn,0,2,Untersbergarena,
3,08/03/2012 18:30,FC Blau Weiß Linz,FC Lustenau 1907,0,1,Stadion der Stadt Linz,
3,08/03/2012 20:30,SC Austria Lustenau,CASHPOINT SCR Altach,2,0,Reichshofstadion,
4,08/06/2012 18:30,KSV 1919,FC Blau Weiß Linz,2,2,Franz Fekete-Stadion,
4,08/07/2012 18:30,FC Lustenau 1907,TSV Lopocasport Hartberg,0,1,Reichshofstadion,
4,08/07/2012 18:30,SV Horn,SC Austria Lustenau,0,3,Waldviertler Volksbank Arena,
4,08/07/2012 18:30,CASHPOINT SCR Altach,SKN St. Pölten,1,4,CASHPOINT Arena,
4,08/07/2012 18:30,First Vienna FC 1894,SV Scholz Grödig,1,3,Stadion Hohe Warte,
5,08/10/2012 18:30,TSV Lopocasport Hartberg,KSV 1919,1,1,Stadion Hartberg,
5,08/10/2012 18:30,First Vienna FC 1894,FC Lustenau 1907,2,4,Stadion Hohe Warte,
5,08/10/2012 18:30,SC Austria Lustenau,SV Scholz Grödig,2,2,Reichshofstadion,
5,08/10/2012 18:30,FC Blau Weiß Linz,CASHPOINT SCR Altach,0,2,Stadion der Stadt Linz,
5,08/10/2012 20:30,SKN St. Pölten,SV Horn,2,1,NV Arena,
6,08/17/2012 18:30,SV Horn,FC Blau Weiß Linz,1,1,Waldviertler Volksbank Arena,
6,08/17/2012 18:30,CASHPOINT SCR Altach,FC Lustenau 1907,3,0,CASHPOINT Arena,
6,08/17/2012 18:30,KSV 1919,First Vienna FC 1894,3,3,Franz Fekete-Stadion,
6,08/17/2012 18:30,SV Scholz Grödig,TSV Lopocasport Hartberg,0,0,Untersbergarena,
6,08/17/2012 20:30,SC Austria Lustenau,SKN St. Pölten,3,0,Reichshofstadion,
7,08/24/2012 18:30,TSV Lopocasport Hartberg,SV Horn,0,2,Stadion Hartberg,
7,08/24/2012 18:30,FC Lustenau 1907,KSV 1919,2,0,Reichshofstadion,
7,08/24/2012 18:30,SKN St. Pölten,SV Scholz Grödig,0,3,NV Arena,
7,08/24/2012 18:30,FC Blau Weiß Linz,SC Austria Lustenau,2,4,Stadion der Stadt Linz,
7,08/24/2012 20:30,First Vienna FC 1894,CASHPOINT SCR Altach,2,1,Stadion Hohe Warte,
8,08/31/2012 18:30,SV Horn,First Vienna FC 1894,1,0,Waldviertler Volksbank Arena,
8,08/31/2012 18:30,CASHPOINT SCR Altach,TSV Lopocasport Hartberg,4,1,CASHPOINT Arena,
8,08/31/2012 18:30,SKN St. Pölten,FC Blau Weiß Linz,4,1,NV Arena,
8,08/31/2012 18:30,SC Austria Lustenau,FC Lustenau 1907,1,1,Reichshofstadion,
8,08/31/2012 20:30,SV Scholz Grödig,KSV 1919,0,1,Untersbergarena,
9,09/14/2012 18:30,TSV Lopocasport Hartberg,SKN St. Pölten,3,1,Stadion Hartberg,
9,09/14/2012 18:30,FC Lustenau 1907,SV Horn,1,2,Reichshofstadion,
9,09/14/2012 18:30,First Vienna FC 1894,SC Austria Lustenau,0,5,Stadion Hohe Warte,
9,09/14/2012 18:30,FC Blau Weiß Linz,SV Scholz Grödig,1,3,Stadion der Stadt Linz,
9,09/14/2012 20:30,KSV 1919,CASHPOINT SCR Altach,1,1,Franz Fekete-Stadion,
10,09/21/2012 18:30,First Vienna FC 1894,SKN St. Pölten,1,5,Stadion Hohe Warte,
10,09/21/2012 18:30,FC Lustenau 1907,SV Scholz Grödig,1,1,Reichshofstadion,
10,09/21/2012 18:30,KSV 1919,SC Austria Lustenau,0,0,Franz Fekete-Stadion,
10,09/21/2012 18:30,TSV Lopocasport Hartberg,FC Blau Weiß Linz,1,3,Stadion Hartberg,
10,09/21/2012 20:30,CASHPOINT SCR Altach,SV Horn,3,0,CASHPOINT Arena,
11,09/28/2012 18:30,SC Austria Lustenau,TSV Lopocasport Hartberg,3,1,Reichshofstadion,
11,09/28/2012 18:30,SKN St. Pölten,FC Lustenau 1907,2,1,NV Arena,
11,09/28/2012 18:30,SV Scholz Grödig,CASHPOINT SCR Altach,1,0,Untersbergarena,
11,09/28/2012 18:30,SV Horn,KSV 1919,2,0,Waldviertler Volksbank Arena,
11,09/28/2012 20:30,FC Blau Weiß Linz,First Vienna FC 1894,0,1,Stadion der Stadt Linz,
12,10/05/2012 18:30,First Vienna FC 1894,TSV Lopocasport Hartberg,2,0,Stadion Hohe Warte,
12,10/05/2012 18:30,KSV 1919,SKN St. Pölten,0,0,Franz Fekete-Stadion,
12,10/05/2012 18:30,SV Horn,SV Scholz Grödig,0,3,Waldviertler Volksbank Arena,
12,10/05/2012 18:30,FC Lustenau 1907,FC Blau Weiß Linz,4,0,Reichshofstadion,
12,10/05/2012 20:30,CASHPOINT SCR Altach,SC Austria Lustenau,1,2,CASHPOINT Arena,
13,10/19/2012 18:30,TSV Lopocasport Hartberg,FC Lustenau 1907,1,2,Stadion Hartberg,
13,10/19/2012 18:30,SC Austria Lustenau,SV Horn,4,1,Reichshofstadion,
13,10/19/2012 18:30,FC Blau Weiß Linz,KSV 1919,0,3,Stadion der Stadt Linz,
13,10/19/2012 18:30,SV Scholz Grödig,First Vienna FC 1894,2,0,Untersbergarena,
13,10/19/2012 20:30,SKN St. Pölten,CASHPOINT SCR Altach,3,2,NV Arena,
14,10/26/2012 18:30,KSV 1919,TSV Lopocasport Hartberg,1,2,Franz Fekete-Stadion,
14,10/26/2012 18:30,SV Horn,SKN St. Pölten,2,1,Waldviertler Volksbank Arena,
14,10/26/2012 18:30,SV Scholz Grödig,SC Austria Lustenau,1,0,Untersbergarena,
14,10/26/2012 18:30,CASHPOINT SCR Altach,FC Blau Weiß Linz,1,1,CASHPOINT Arena,
14,10/26/2012 20:30,FC Lustenau 1907,First Vienna FC 1894,2,1,Reichshofstadion,
15,11/02/2012 18:30,FC Blau Weiß Linz,SV Horn,3,0,Stadion der Stadt Linz,
15,11/02/2012 18:30,First Vienna FC 1894,KSV 1919,3,1,Stadion Hohe Warte,
15,11/02/2012 18:30,TSV Lopocasport Hartberg,SV Scholz Grödig,3,0,Stadion Hartberg,
15,11/02/2012 20:30,SKN St. Pölten,SC Austria Lustenau,2,1,NV Arena,
15,11/03/2012 16:00,FC Lustenau 1907,CASHPOINT SCR Altach,0,1,Reichshofstadion,
16,11/09/2012 18:30,KSV 1919,FC Lustenau 1907,2,4,Franz Fekete-Stadion,
16,11/09/2012 18:30,SV Scholz Grödig,SKN St. Pölten,3,4,Untersbergarena,
16,11/09/2012 18:30,CASHPOINT SCR Altach,First Vienna FC 1894,3,0,CASHPOINT Arena,
16,11/09/2012 18:30,SC Austria Lustenau,FC Blau Weiß Linz,2,1,Reichshofstadion,
16,11/09/2012 20:30,SV Horn,TSV Lopocasport Hartberg,0,0,Waldviertler Volksbank Arena,
17,11/16/2012 18:30,First Vienna FC 1894,SV Horn,3,0,Stadion Hohe Warte,
17,11/16/2012 18:30,TSV Lopocasport Hartberg,CASHPOINT SCR Altach,0,0,Stadion Hartberg,
17,11/16/2012 18:30,FC Blau Weiß Linz,SKN St. Pölten,2,2,Stadion der Stadt Linz,
17,11/16/2012 18:30,KSV 1919,SV Scholz Grödig,2,0,Franz Fekete-Stadion,
17,11/16/2012 20:30,FC Lustenau 1907,SC Austria Lustenau,0,1,Reichshofstadion,
18,11/23/2012 18:30,SKN St. Pölten,TSV Lopocasport Hartberg,4,1,NV Arena,
18,11/23/2012 18:30,SV Horn,FC Lustenau 1907,2,2,Waldviertler Volksbank Arena,
18,11/23/2012 18:30,SC Austria Lustenau,First Vienna FC 1894,3,0,Reichshofstadion,
18,11/23/2012 18:30,SV Scholz Grödig,FC Blau Weiß Linz,3,0,Untersbergarena,
18,11/23/2012 20:30,CASHPOINT SCR Altach,KSV 1919,2,1,CASHPOINT Arena,
19,11/30/2012 18:30,SV Horn,CASHPOINT SCR Altach,0,1,Waldviertler Volksbank Arena,
19,11/30/2012 18:30,SKN St. Pölten,First Vienna FC 1894,2,2,NV Arena,
19,11/30/2012 18:30,SC Austria Lustenau,KSV 1919,2,0,Reichshofstadion,
19,11/30/2012 18:30,FC Blau Weiß Linz,TSV Lopocasport Hartberg,0,1,Stadion der Stadt Linz,
19,11/30/2012 20:30,SV Scholz Grödig,FC Lustenau 1907,4,1,Untersbergarena,
20,02/26/2013 18:30,FC Lustenau 1907,SKN St. Pölten,3,1,Reichshofstadion,
20,03/18/2013 18:30,First Vienna FC 1894,FC Blau Weiß Linz,1,1,Stadion Hohe Warte,
20,03/18/2013 20:30,CASHPOINT SCR Altach,SV Scholz Grödig,1,0,CASHPOINT Arena,
20,03/28/2013 18:30,TSV Lopocasport Hartberg,SC Austria Lustenau,0,0,Stadion Hartberg,
20,04/23/2013 18:30,KSV 1919,SV Horn,2,1,Franz Fekete-Stadion,
21,03/01/2013 18:30,TSV Lopocasport Hartberg,First Vienna FC 1894,0,2,Stadion Hartberg,
21,03/01/2013 18:30,SKN St. Pölten,KSV 1919,1,7,NV Arena,
21,03/01/2013 18:30,FC Blau Weiß Linz,FC Lustenau 1907,1,1,Stadion der Stadt Linz,
21,03/01/2013 20:30,SC Austria Lustenau,CASHPOINT SCR Altach,2,2,Reichshofstadion,
21,03/29/2013 18:30,SV Scholz Grödig,SV Horn,2,1,Untersbergarena,
22,03/08/2013 18:30,FC Lustenau 1907,TSV Lopocasport Hartberg,1,0,Reichshofstadion,
22,03/08/2013 18:30,CASHPOINT SCR Altach,SKN St. Pölten,2,1,CASHPOINT Arena,
22,03/08/2013 18:30,KSV 1919,FC Blau Weiß Linz,1,0,Franz Fekete-Stadion,
22,03/08/2013 18:30,First Vienna FC 1894,SV Scholz Grödig,1,2,Stadion Hohe Warte,
22,03/08/2013 20:30,SV Horn,SC Austria Lustenau,5,0,Waldviertler Volksbank Arena,
23,03/11/2013 18:30,TSV Lopocasport Hartberg,KSV 1919,1,3,Stadion Hartberg,
23,03/12/2013 18:30,SKN St. Pölten,SV Horn,1,1,NV Arena,
23,03/12/2013 18:30,First Vienna FC 1894,FC Lustenau 1907,1,0,Stadion Hohe Warte,
23,03/12/2013 18:30,SC Austria Lustenau,SV Scholz Grödig,1,2,Reichshofstadion,
23,03/12/2013 18:30,FC Blau Weiß Linz,CASHPOINT SCR Altach,1,1,Stadion der Stadt Linz,
24,03/15/2013 18:30,SV Horn,FC Blau Weiß Linz,2,0,Waldviertler Volksbank Arena,
24,03/15/2013 18:30,CASHPOINT SCR Altach,FC Lustenau 1907,0,0,CASHPOINT Arena,
24,03/15/2013 18:30,KSV 1919,First Vienna FC 1894,3,0,Franz Fekete-Stadion,
24,03/15/2013 18:30,SV Scholz Grödig,TSV Lopocasport Hartberg,3,0,Untersbergarena,
24,03/15/2013 20:30,SC Austria Lustenau,SKN St. Pölten,2,2,Reichshofstadion,
25,04/01/2013 18:30,SKN St. Pölten,SV Scholz Grödig,1,2,NV Arena,
25,04/02/2013 18:30,FC Lustenau 1907,KSV 1919,1,3,Reichshofstadion,
25,04/02/2013 18:30,First Vienna FC 1894,CASHPOINT SCR Altach,3,0,Stadion Hohe Warte,
25,04/02/2013 18:30,FC Blau Weiß Linz,SC Austria Lustenau,3,0,Stadion der Stadt Linz,
25,05/06/2013 18:30,TSV Lopocasport Hartberg,SV Horn,0,3,Stadion Hartberg,
26,04/05/2013 18:30,SV Horn,First Vienna FC 1894,2,3,Waldviertler Volksbank Arena,
26,04/05/2013 18:30,CASHPOINT SCR Altach,TSV Lopocasport Hartberg,2,0,CASHPOINT Arena,
26,04/05/2013 18:30,SKN St. Pölten,FC Blau Weiß Linz,2,1,NV Arena,
26,04/05/2013 18:30,SC Austria Lustenau,FC Lustenau 1907,1,0,Reichshofstadion,
26,04/05/2013 20:30,SV Scholz Grödig,KSV 1919,0,1,Untersbergarena,
27,04/08/2013 18:30,KSV 1919,CASHPOINT SCR Altach,2,2,Franz Fekete-Stadion,
27,04/09/2013 18:30,TSV Lopocasport Hartberg,SKN St. Pölten,0,0,Stadion Hartberg,
27,04/09/2013 18:30,FC Lustenau 1907,SV Horn,1,1,Reichshofstadion,
27,04/09/2013 18:30,First Vienna FC 1894,SC Austria Lustenau,0,0,Stadion Hohe Warte,
27,04/09/2013 18:30,FC Blau Weiß Linz,SV Scholz Grödig,0,3,Stadion der Stadt Linz,
28,04/12/2013 18:30,CASHPOINT SCR Altach,SV Horn,2,0,CASHPOINT Arena,
28,04/12/2013 18:30,FC Lustenau 1907,SV Scholz Grödig,0,5,Reichshofstadion,
28,04/12/2013 18:30,KSV 1919,SC Austria Lustenau,2,1,Franz Fekete-Stadion,
28,04/12/2013 20:30,First Vienna FC 1894,SKN St. Pölten,2,2,Stadion Hohe Warte,
28,04/15/2013 18:30,TSV Lopocasport Hartberg,FC Blau Weiß Linz,2,2,Stadion Hartberg,
29,04/19/2013 18:30,SC Austria Lustenau,TSV Lopocasport Hartberg,1,3,Reichshofstadion,
29,04/19/2013 18:30,SKN St. Pölten,FC Lustenau 1907,2,2,NV Arena,
29,04/19/2013 18:30,SV Scholz Grödig,CASHPOINT SCR Altach,3,1,Untersbergarena,
29,04/19/2013 18:30,SV Horn,KSV 1919,0,3,Waldviertler Volksbank Arena,
29,04/19/2013 20:30,FC Blau Weiß Linz,First Vienna FC 1894,2,3,Stadion der Stadt Linz,
30,04/26/2013 18:30,First Vienna FC 1894,TSV Lopocasport Hartberg,1,1,Stadion Hohe Warte,
30,04/26/2013 18:30,KSV 1919,SKN St. Pölten,1,1,Franz Fekete-Stadion,
30,04/26/2013 18:30,SV Horn,SV Scholz Grödig,1,1,Waldviertler Volksbank Arena,
30,04/26/2013 18:30,FC Lustenau 1907,FC Blau Weiß Linz,4,3,Reichshofstadion,
30,04/26/2013 20:30,CASHPOINT SCR Altach,SC Austria Lustenau,2,0,CASHPOINT Arena,
31,04/29/2013 18:30,SC Austria Lustenau,SV Horn,0,1,Reichshofstadion,
31,04/30/2013 18:30,TSV Lopocasport Hartberg,FC Lustenau 1907,6,1,Stadion Hartberg,
31,04/30/2013 18:30,SKN St. Pölten,CASHPOINT SCR Altach,1,1,NV Arena,
31,04/30/2013 18:30,FC Blau Weiß Linz,KSV 1919,1,1,Stadion der Stadt Linz,
31,04/30/2013 18:30,SV Scholz Grödig,First Vienna FC 1894,3,0,Untersbergarena,
32,05/03/2013 18:30,KSV 1919,TSV Lopocasport Hartberg,2,1,Franz Fekete-Stadion,
32,05/03/2013 18:30,SV Horn,SKN St. Pölten,2,0,Waldviertler Volksbank Arena,
32,05/03/2013 18:30,FC Lustenau 1907,First Vienna FC 1894,1,2,Reichshofstadion,
32,05/03/2013 18:30,CASHPOINT SCR Altach,FC Blau Weiß Linz,2,1,CASHPOINT Arena,
32,05/03/2013 20:30,SV Scholz Grödig,SC Austria Lustenau,2,1,Untersbergarena,
33,05/10/2013 18:30,FC Blau Weiß Linz,SV Horn,2,1,Stadion der Stadt Linz,
33,05/10/2013 18:30,FC Lustenau 1907,CASHPOINT SCR Altach,1,2,Reichshofstadion,
33,05/10/2013 18:30,First Vienna FC 1894,KSV 1919,2,1,Stadion Hohe Warte,
33,05/10/2013 18:30,SKN St. Pölten,SC Austria Lustenau,2,1,NV Arena,
