round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/27/2012 18:00,FK Baumit Jablonec,FC Baník Ostrava,2,0,Střelnice,
1,07/28/2012 16:00,1.FK Příbram,FC Slovan Liberec,0,4,Stadion Na Litavce,
1,07/28/2012 18:00,FK Dukla Praha,AC Sparta Praha,1,1,Na Julisce,
1,07/28/2012 18:00,1.FC Slovácko,FC Zbrojovka Brno,0,1,Městský fotbalový stadion Miroslava Valenty,
1,07/28/2012 19:00,SK Dynamo České Budějovice,SK Sigma Olomouc,1,0,Střelecký ostrov,
1,07/29/2012 17:00,FK Teplice,FK Mladá Boleslav,1,0,Na Stínadlech,
1,07/29/2012 17:00,FC Viktoria Plzeň,FC Hradec Králové,3,0,Doosan Aréna,
1,07/30/2012 18:00,SK Slavia Praha,FC Vysočina Jihlava,3,3,Sinobo Stadium,
2,08/03/2012 20:15,FC Hradec Králové,FK Baumit Jablonec,2,2,Všesportovní stadion,
2,08/04/2012 18:00,FC Baník Ostrava,SK Slavia Praha,2,2,Bazaly,
2,08/04/2012 18:00,FC Slovan Liberec,FK Dukla Praha,3,2,Stadión U Nisy,
2,08/05/2012 17:00,SK Sigma Olomouc,1.FC Slovácko,2,0,Andrův stadión,
2,08/05/2012 17:00,FC Zbrojovka Brno,FK Teplice,1,1,Městský fotbalový stadión,
2,08/05/2012 17:00,FK Mladá Boleslav,SK Dynamo České Budějovice,3,2,Městský stadion Mladá Boleslav,
2,08/05/2012 17:00,AC Sparta Praha,1.FK Příbram,2,1,Generali Česká pojišťovna Arena,
2,08/05/2012 19:15,FC Vysočina Jihlava,FC Viktoria Plzeň,1,1,Stadion v Jiráskově ulici,
3,08/10/2012 18:00,FK Dukla Praha,FK Teplice,4,0,Na Julisce,
3,08/10/2012 20:15,SK Slavia Praha,SK Sigma Olomouc,1,1,Sinobo Stadium,
3,08/11/2012 18:00,FK Baumit Jablonec,FC Slovan Liberec,1,0,Střelnice,
3,08/12/2012 17:00,1.FK Příbram,FK Mladá Boleslav,1,1,Stadion Na Litavce,
3,08/12/2012 17:00,1.FC Slovácko,AC Sparta Praha,1,4,Městský fotbalový stadion Miroslava Valenty,
3,08/12/2012 17:00,FC Viktoria Plzeň,FC Zbrojovka Brno,2,3,Doosan Aréna,
3,08/12/2012 17:00,FC Hradec Králové,FC Vysočina Jihlava,1,1,Všesportovní stadion,
3,08/13/2012 18:00,SK Dynamo České Budějovice,FC Baník Ostrava,1,2,Střelecký ostrov,
4,08/17/2012 20:15,FK Dukla Praha,1.FC Slovácko,2,2,Na Julisce,
4,08/18/2012 18:20,FK Mladá Boleslav,SK Slavia Praha,1,0,Městský stadion Mladá Boleslav,
4,08/19/2012 15:00,FC Slovan Liberec,FC Vysočina Jihlava,1,1,Stadión U Nisy,
4,08/19/2012 17:00,FK Teplice,1.FK Příbram,0,0,Na Stínadlech,
4,08/19/2012 17:00,SK Sigma Olomouc,FC Hradec Králové,1,1,Andrův stadión,
4,08/19/2012 17:00,FC Zbrojovka Brno,FK Baumit Jablonec,1,4,Městský fotbalový stadión,
4,08/19/2012 17:00,AC Sparta Praha,SK Dynamo České Budějovice,3,1,Generali Česká pojišťovna Arena,
4,08/19/2012 17:30,FC Baník Ostrava,FC Viktoria Plzeň,1,3,Bazaly,
5,08/23/2012 17:30,SK Slavia Praha,FC Zbrojovka Brno,5,0,Sinobo Stadium,
5,08/24/2012 20:15,FC Vysočina Jihlava,SK Sigma Olomouc,1,1,Stadion v Jiráskově ulici,
5,08/25/2012 17:20,1.FK Příbram,FK Dukla Praha,1,1,Stadion Na Litavce,
5,08/25/2012 19:00,1.FC Slovácko,FK Teplice,2,1,Městský fotbalový stadion Miroslava Valenty,
5,08/26/2012 17:00,SK Dynamo České Budějovice,FC Slovan Liberec,0,2,Střelecký ostrov,
5,08/26/2012 17:00,FC Viktoria Plzeň,FK Mladá Boleslav,2,0,Doosan Aréna,
5,08/26/2012 17:00,FC Hradec Králové,FC Baník Ostrava,1,1,Všesportovní stadion,
5,08/27/2012 18:00,FK Baumit Jablonec,AC Sparta Praha,1,2,Střelnice,
6,08/31/2012 20:15,FK Teplice,FK Baumit Jablonec,0,4,Na Stínadlech,
6,09/01/2012 15:15,FC Zbrojovka Brno,SK Dynamo České Budějovice,3,1,Městský fotbalový stadión,
6,09/01/2012 16:00,1.FK Příbram,1.FC Slovácko,0,1,Stadion Na Litavce,
6,09/01/2012 18:00,FC Baník Ostrava,SK Sigma Olomouc,1,2,Bazaly,
6,09/02/2012 17:00,FC Slovan Liberec,SK Slavia Praha,0,0,Stadión U Nisy,
6,09/02/2012 17:00,FK Mladá Boleslav,FC Vysočina Jihlava,1,3,Městský stadion Mladá Boleslav,
6,09/02/2012 17:00,AC Sparta Praha,FC Hradec Králové,1,0,Generali Česká pojišťovna Arena,
6,09/02/2012 19:30,FK Dukla Praha,FC Viktoria Plzeň,1,4,Na Julisce,
7,09/14/2012 20:15,FK Baumit Jablonec,1.FK Příbram,2,2,Střelnice,
7,09/15/2012 15:00,FC Viktoria Plzeň,AC Sparta Praha,1,0,Doosan Aréna,
7,09/15/2012 19:00,1.FC Slovácko,FK Mladá Boleslav,3,1,Městský fotbalový stadion Miroslava Valenty,
7,09/15/2012 19:00,SK Dynamo České Budějovice,FK Dukla Praha,1,1,Střelecký ostrov,
7,09/16/2012 17:00,FC Hradec Králové,FC Zbrojovka Brno,2,0,Všesportovní stadion,
7,09/16/2012 17:15,SK Sigma Olomouc,FC Slovan Liberec,3,0,Andrův stadión,
7,09/17/2012 18:00,FC Vysočina Jihlava,FC Baník Ostrava,3,2,Stadion v Jiráskově ulici,
7,09/19/2012 18:00,SK Slavia Praha,FK Teplice,2,0,Sinobo Stadium,
8,09/21/2012 20:15,FC Slovan Liberec,FC Baník Ostrava,2,2,Stadión U Nisy,
8,09/22/2012 16:00,1.FK Příbram,SK Dynamo České Budějovice,1,1,Stadion Na Litavce,
8,09/22/2012 18:20,1.FC Slovácko,FK Baumit Jablonec,0,1,Městský fotbalový stadion Miroslava Valenty,
8,09/23/2012 16:00,FC Zbrojovka Brno,FC Vysočina Jihlava,5,1,Městský fotbalový stadión,
8,09/23/2012 17:00,FK Teplice,FC Viktoria Plzeň,1,1,Na Stínadlech,
8,09/23/2012 17:00,FK Dukla Praha,SK Slavia Praha,0,0,Na Julisce,
8,09/23/2012 17:00,FK Mladá Boleslav,FC Hradec Králové,1,0,Městský stadion Mladá Boleslav,
8,09/24/2012 19:30,AC Sparta Praha,SK Sigma Olomouc,1,2,Generali Česká pojišťovna Arena,
9,09/28/2012 18:00,FC Vysočina Jihlava,1.FK Příbram,2,1,Stadion v Jiráskově ulici,
9,09/28/2012 20:15,SK Sigma Olomouc,FC Zbrojovka Brno,1,1,Andrův stadión,
9,09/29/2012 17:00,SK Dynamo České Budějovice,FK Teplice,3,2,Střelecký ostrov,
9,09/29/2012 17:00,FC Baník Ostrava,FK Mladá Boleslav,2,2,Bazaly,
9,09/29/2012 20:00,SK Slavia Praha,AC Sparta Praha,1,0,Sinobo Stadium,
9,09/30/2012 17:00,FC Viktoria Plzeň,1.FC Slovácko,1,1,Doosan Aréna,
9,09/30/2012 17:00,FC Hradec Králové,FC Slovan Liberec,2,2,Všesportovní stadion,
9,10/01/2012 19:00,FK Baumit Jablonec,FK Dukla Praha,2,2,Střelnice,
10,10/05/2012 18:00,FK Dukla Praha,FC Hradec Králové,1,0,Na Julisce,
10,10/05/2012 20:15,1.FC Slovácko,SK Slavia Praha,3,0,Městský fotbalový stadion Miroslava Valenty,
10,10/06/2012 17:50,FK Mladá Boleslav,SK Sigma Olomouc,0,1,Městský stadion Mladá Boleslav,
10,10/07/2012 15:00,FK Baumit Jablonec,SK Dynamo České Budějovice,2,1,Střelnice,
10,10/07/2012 16:00,FC Zbrojovka Brno,FC Slovan Liberec,2,1,Městský fotbalový stadión,
10,10/07/2012 17:00,FK Teplice,FC Vysočina Jihlava,3,1,Na Stínadlech,
10,10/07/2012 17:35,1.FK Příbram,FC Viktoria Plzeň,1,0,Stadion Na Litavce,
10,10/08/2012 19:00,AC Sparta Praha,FC Baník Ostrava,2,0,Generali Česká pojišťovna Arena,
11,10/19/2012 20:15,SK Slavia Praha,1.FK Příbram,2,1,Sinobo Stadium,
11,10/20/2012 16:00,SK Dynamo České Budějovice,1.FC Slovácko,0,0,Střelecký ostrov,
11,10/20/2012 16:00,FC Baník Ostrava,FC Zbrojovka Brno,1,1,Bazaly,
11,10/20/2012 18:20,FC Viktoria Plzeň,FK Baumit Jablonec,1,1,Doosan Aréna,
11,10/21/2012 17:00,FC Hradec Králové,FK Teplice,2,0,Všesportovní stadion,
11,10/21/2012 17:00,SK Sigma Olomouc,FK Dukla Praha,2,1,Andrův stadión,
11,10/21/2012 17:30,FC Vysočina Jihlava,AC Sparta Praha,1,1,Stadion v Jiráskově ulici,
11,10/22/2012 18:00,FC Slovan Liberec,FK Mladá Boleslav,2,0,Stadión U Nisy,
12,10/26/2012 18:00,FK Dukla Praha,FC Vysočina Jihlava,2,2,Na Julisce,
12,10/26/2012 20:15,FK Mladá Boleslav,FC Zbrojovka Brno,1,0,Městský stadion Mladá Boleslav,
12,10/27/2012 16:00,1.FK Příbram,FC Baník Ostrava,2,1,Stadion Na Litavce,
12,10/27/2012 17:00,1.FC Slovácko,FC Hradec Králové,1,1,Městský fotbalový stadion Miroslava Valenty,
12,10/27/2012 18:20,FK Baumit Jablonec,SK Slavia Praha,0,0,Střelnice,
12,10/28/2012 15:00,FK Teplice,SK Sigma Olomouc,1,1,Na Stínadlech,
12,10/28/2012 18:00,AC Sparta Praha,FC Slovan Liberec,2,1,Generali Česká pojišťovna Arena,
12,10/29/2012 17:20,SK Dynamo České Budějovice,FC Viktoria Plzeň,0,1,Střelecký ostrov,
13,11/02/2012 20:15,FC Vysočina Jihlava,FK Baumit Jablonec,0,1,Stadion v Jiráskově ulici,
13,11/03/2012 16:00,FC Baník Ostrava,FK Teplice,3,2,Bazaly,
13,11/03/2012 19:30,FK Mladá Boleslav,AC Sparta Praha,1,1,Městský stadion Mladá Boleslav,
13,11/04/2012 15:00,FC Hradec Králové,SK Dynamo České Budějovice,0,1,Všesportovní stadion,
13,11/04/2012 17:00,FC Zbrojovka Brno,FK Dukla Praha,1,3,Městský fotbalový stadión,
13,11/04/2012 18:00,SK Sigma Olomouc,1.FK Příbram,6,1,Andrův stadión,
13,11/04/2012 18:05,SK Slavia Praha,FC Viktoria Plzeň,0,1,Sinobo Stadium,
13,11/05/2012 18:00,FC Slovan Liberec,1.FC Slovácko,3,2,Stadión U Nisy,
14,11/09/2012 18:00,FK Dukla Praha,FC Baník Ostrava,2,0,Na Julisce,
14,11/09/2012 20:15,SK Dynamo České Budějovice,SK Slavia Praha,2,1,Střelecký ostrov,
14,11/10/2012 16:00,1.FK Příbram,FC Hradec Králové,0,0,Stadion Na Litavce,
14,11/10/2012 17:00,1.FC Slovácko,FC Vysočina Jihlava,3,0,Městský fotbalový stadion Miroslava Valenty,
14,11/10/2012 19:00,FK Baumit Jablonec,FK Mladá Boleslav,2,3,Střelnice,
14,11/11/2012 15:00,FK Teplice,FC Slovan Liberec,3,0,Na Stínadlech,
14,11/11/2012 18:00,AC Sparta Praha,FC Zbrojovka Brno,2,0,Generali Česká pojišťovna Arena,
14,11/11/2012 20:00,FC Viktoria Plzeň,SK Sigma Olomouc,3,0,Doosan Aréna,
15,11/16/2012 18:00,FC Vysočina Jihlava,SK Dynamo České Budějovice,1,0,Stadion v Jiráskově ulici,
15,11/17/2012 16:00,FC Baník Ostrava,1.FC Slovácko,2,1,Bazaly,
15,11/17/2012 18:20,FC Slovan Liberec,FC Viktoria Plzeň,1,2,Stadión U Nisy,
15,11/17/2012 20:15,AC Sparta Praha,FK Teplice,1,0,Generali Česká pojišťovna Arena,
15,11/18/2012 17:00,FC Hradec Králové,SK Slavia Praha,3,2,Všesportovní stadion,
15,11/18/2012 17:00,FC Zbrojovka Brno,1.FK Příbram,1,0,Městský fotbalový stadión,
15,11/18/2012 18:00,SK Sigma Olomouc,FK Baumit Jablonec,0,1,Andrův stadión,
15,11/19/2012 18:00,FK Mladá Boleslav,FK Dukla Praha,3,0,Městský stadion Mladá Boleslav,
16,11/23/2012 18:00,FK Dukla Praha,FC Slovan Liberec,3,0,Na Julisce,
16,11/23/2012 20:15,SK Slavia Praha,FC Baník Ostrava,0,2,Sinobo Stadium,
16,11/24/2012 17:00,1.FC Slovácko,SK Sigma Olomouc,1,1,Městský fotbalový stadion Miroslava Valenty,
16,11/24/2012 17:00,SK Dynamo České Budějovice,FK Mladá Boleslav,0,1,Střelecký ostrov,
16,11/24/2012 18:45,FK Baumit Jablonec,FC Hradec Králové,3,2,Střelnice,
16,11/25/2012 13:30,FK Teplice,FC Zbrojovka Brno,2,0,Na Stínadlech,
16,11/25/2012 17:00,1.FK Příbram,AC Sparta Praha,0,0,Stadion Na Litavce,
16,11/26/2012 18:00,FC Viktoria Plzeň,FC Vysočina Jihlava,1,0,Doosan Aréna,
17,02/22/2013 18:00,FK Teplice,FK Dukla Praha,1,1,Na Stínadlech,
17,02/22/2013 18:00,FC Vysočina Jihlava,FC Hradec Králové,0,0,Stadion v Jiráskově ulici,
17,02/23/2013 15:00,FC Baník Ostrava,SK Dynamo České Budějovice,0,0,Bazaly,
17,02/23/2013 19:10,FC Slovan Liberec,FK Baumit Jablonec,1,0,Stadión U Nisy,
17,02/24/2013 15:00,FK Mladá Boleslav,1.FK Příbram,1,0,Městský stadion Mladá Boleslav,
17,02/24/2013 17:00,SK Sigma Olomouc,SK Slavia Praha,2,1,Andrův stadión,
17,02/24/2013 18:05,AC Sparta Praha,1.FC Slovácko,4,0,Generali Česká pojišťovna Arena,
17,02/25/2013 18:00,FC Zbrojovka Brno,FC Viktoria Plzeň,1,3,Městský fotbalový stadión,
18,03/01/2013 18:00,FC Vysočina Jihlava,FC Slovan Liberec,0,0,Stadion v Jiráskově ulici,
18,03/01/2013 20:15,SK Dynamo České Budějovice,AC Sparta Praha,0,2,Střelecký ostrov,
18,03/02/2013 16:00,1.FK Příbram,FK Teplice,3,1,Stadion Na Litavce,
18,03/03/2013 15:00,FK Baumit Jablonec,FC Zbrojovka Brno,2,0,Střelnice,
18,03/03/2013 17:00,FC Hradec Králové,SK Sigma Olomouc,0,2,Všesportovní stadion,
18,03/03/2013 18:05,SK Slavia Praha,FK Mladá Boleslav,1,1,Sinobo Stadium,
18,03/03/2013 20:00,FC Viktoria Plzeň,FC Baník Ostrava,1,1,Doosan Aréna,
18,03/04/2013 17:00,1.FC Slovácko,FK Dukla Praha,0,0,Městský fotbalový stadion Miroslava Valenty,
19,03/08/2013 18:00,FK Dukla Praha,1.FK Příbram,1,0,Na Julisce,
19,03/08/2013 20:15,FC Zbrojovka Brno,SK Slavia Praha,0,1,Městský fotbalový stadión,
19,03/09/2013 15:00,FC Baník Ostrava,FC Hradec Králové,3,0,Bazaly,
19,03/09/2013 16:00,FC Slovan Liberec,SK Dynamo České Budějovice,3,1,Stadión U Nisy,
19,03/09/2013 17:40,SK Sigma Olomouc,FC Vysočina Jihlava,3,0,Andrův stadión,
19,03/10/2013 15:00,FK Teplice,1.FC Slovácko,0,4,Na Stínadlech,
19,03/10/2013 15:25,FK Mladá Boleslav,FC Viktoria Plzeň,0,2,Městský stadion Mladá Boleslav,
19,03/10/2013 20:00,AC Sparta Praha,FK Baumit Jablonec,2,2,Generali Česká pojišťovna Arena,
20,03/15/2013 18:00,SK Dynamo České Budějovice,FC Zbrojovka Brno,1,1,Střelecký ostrov,
20,03/15/2013 20:15,SK Sigma Olomouc,FC Baník Ostrava,1,0,Andrův stadión,
20,03/16/2013 15:40,SK Slavia Praha,FC Slovan Liberec,3,1,Sinobo Stadium,
20,03/16/2013 17:00,1.FC Slovácko,1.FK Příbram,0,1,Městský fotbalový stadion Miroslava Valenty,
20,03/17/2013 15:00,FK Baumit Jablonec,FK Teplice,0,0,Střelnice,
20,03/17/2013 17:00,FC Hradec Králové,AC Sparta Praha,1,2,Všesportovní stadion,
20,03/17/2013 18:05,FC Viktoria Plzeň,FK Dukla Praha,4,0,Doosan Aréna,
20,03/23/2013 16:00,FC Vysočina Jihlava,FK Mladá Boleslav,1,0,Stadion v Jiráskově ulici,
21,03/29/2013 16:00,FK Mladá Boleslav,1.FC Slovácko,2,0,Městský stadion Mladá Boleslav,
