round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/13/2012,AGF,AaB,1,1,Ceres Park,
1,07/14/2012,SønderjyskE,Randers FC,6,1,Sydbank Park,
1,07/15/2012,Esbjerg fB,Silkeborg IF,2,3,Blue Water Arena,
1,07/15/2012,Brøndby IF,OB,0,1,Brøndby Stadion,
1,07/15/2012,F.C. København,FC Midtjylland,4,2,Parken,
1,07/16/2012,AC Horsens,FC Nordsjælland,0,4,CASA Arena Horsens,
2,07/20/2012,Silkeborg IF,AC Horsens,0,2,JYSK Park,
2,07/21/2012,FC Midtjylland,FC Nordsjælland,3,1,MCH Arena,
2,07/22/2012,OB,Randers FC,0,1,Nature Energy Park,
2,07/22/2012,SønderjyskE,F.C. København,1,1,Sydbank Park,
2,07/22/2012,AaB,Brøndby IF,2,1,Aalborg Portland Park,
2,07/23/2012,AGF,Esbjerg fB,0,0,Ceres Park,
3,07/27/2012,AC Horsens,FC Midtjylland,2,2,CASA Arena Horsens,
3,07/28/2012,F.C. København,AaB,3,0,Parken,
3,07/28/2012,Esbjerg fB,SønderjyskE,1,2,Blue Water Arena,
3,07/29/2012,Randers FC,AGF,2,1,Cepheus Park Randers,
3,07/29/2012,FC Nordsjælland,OB,1,1,Right to Dream Park,
3,07/30/2012,Brøndby IF,Silkeborg IF,2,1,Brøndby Stadion,
4,08/03/2012,Silkeborg IF,OB,0,1,JYSK Park,
4,08/04/2012,AaB,FC Nordsjælland,1,1,Aalborg Portland Park,
4,08/04/2012,Esbjerg fB,F.C. København,1,2,Blue Water Arena,
4,08/05/2012,FC Midtjylland,Randers FC,2,1,MCH Arena,
4,08/05/2012,AGF,Brøndby IF,3,1,Ceres Park,
4,08/06/2012,SønderjyskE,AC Horsens,0,2,Sydbank Park,
5,08/10/2012,OB,FC Midtjylland,2,1,Nature Energy Park,
5,08/11/2012,FC Nordsjælland,Silkeborg IF,6,1,Right to Dream Park,
5,08/12/2012,AC Horsens,AaB,1,4,CASA Arena Horsens,
5,08/12/2012,Brøndby IF,SønderjyskE,0,1,Brøndby Stadion,
5,08/12/2012,F.C. København,AGF,3,0,Parken,
5,08/13/2012,Randers FC,Esbjerg fB,1,0,Cepheus Park Randers,
6,08/17/2012,AaB,FC Midtjylland,3,0,Aalborg Portland Park,
