round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/04/2012 17:00,FC Sellier & Bellot Vlašim,FK Viktoria Žižkov,0,1,Stadion v Kollárově ulici,
1,08/04/2012 17:00,FC MAS Táborsko,FK Čáslav,0,0,Hřiště v Kvapilově ulici,
1,08/04/2012 18:00,Slezský FC Opava,FK Baník Most 1909,1,1,Městský stadion Opava,
1,08/04/2012 19:00,FC Fastav Zlín,FK Baník Sokolov,2,1,Stadion Letná,
1,08/05/2012 17:00,MFK Karviná,FK Pardubice,1,0,Městský stadion Karviná,
1,08/05/2012 17:00,Bohemians Praha 1905,Bohemians Praha,0,0,Ďolíček,
1,08/05/2012 17:00,1.SC Znojmo FK,1.HFK Olomouc,0,0,Městský stadion v Horním parku Znojmo,
1,08/05/2012 17:00,FK Varnsdorf,FK Ústí nad Labem,1,0,Městský stadion v Kotlině,
2,08/11/2012 10:15,FK Pardubice,Bohemians Praha 1905,2,0,Stadion Pod Vinicí,
2,08/11/2012 10:15,FK Baník Sokolov,FK Varnsdorf,1,0,Stadion FK Baník Sokolov,
2,08/11/2012 10:15,Bohemians Praha,MFK Karviná,2,2,Stadion SK Prosek,
2,08/11/2012 10:15,FK Ústí nad Labem,1.SC Znojmo FK,1,2,Městský stadion v Ústí nad Labem,
2,08/11/2012 16:00,FK Baník Most 1909,FC MAS Táborsko,2,1,Fotbalový stadion Josefa Masopusta,
2,08/11/2012 17:00,1.HFK Olomouc,FC Fastav Zlín,4,0,Stadion FK Holice,
2,08/12/2012 10:15,FK Viktoria Žižkov,Slezský FC Opava,5,0,Seifertova ulice,
2,08/12/2012 17:00,FK Čáslav,FC Sellier & Bellot Vlašim,3,0,Stadion Pod hrádkemČáslav,
3,08/17/2012 17:00,FC MAS Táborsko,FK Ústí nad Labem,3,1,Hřiště v Kvapilově ulici,
3,08/18/2012 17:00,FC Sellier & Bellot Vlašim,1.HFK Olomouc,5,3,Stadion v Kollárově ulici,
3,08/18/2012 18:00,Slezský FC Opava,Bohemians Praha,1,1,Městský stadion Opava,
3,08/19/2012 10:15,FK Viktoria Žižkov,FK Čáslav,1,0,Seifertova ulice,
3,08/19/2012 17:00,FK Varnsdorf,FK Baník Most 1909,4,0,Městský stadion v Kotlině,
3,08/19/2012 17:00,1.SC Znojmo FK,FK Pardubice,3,2,Městský stadion v Horním parku Znojmo,
3,08/19/2012 17:00,Bohemians Praha 1905,FK Baník Sokolov,3,0,Ďolíček,
3,08/19/2012 17:00,MFK Karviná,FC Fastav Zlín,0,1,Městský stadion Karviná,
4,08/25/2012 10:15,FK Pardubice,FK Varnsdorf,2,2,Stadion Pod Vinicí,
4,08/25/2012 10:15,FK Baník Sokolov,FC MAS Táborsko,1,1,Stadion FK Baník Sokolov,
4,08/25/2012 10:15,Bohemians Praha,FK Čáslav,0,0,Stadion SK Prosek,
4,08/25/2012 10:15,FK Ústí nad Labem,FK Viktoria Žižkov,0,2,Městský stadion v Ústí nad Labem,
4,08/25/2012 16:30,FK Baník Most 1909,FC Sellier & Bellot Vlašim,1,1,Fotbalový stadion Josefa Masopusta,
4,08/25/2012 17:00,1.HFK Olomouc,Slezský FC Opava,2,1,Stadion FK Holice,
4,08/25/2012 19:00,FC Fastav Zlín,Bohemians Praha 1905,1,0,Stadion Letná,
4,08/26/2012 17:00,MFK Karviná,1.SC Znojmo FK,0,1,Městský stadion Karviná,
5,09/01/2012 17:00,FC Sellier & Bellot Vlašim,FK Baník Sokolov,1,1,Stadion v Kollárově ulici,
5,09/01/2012 17:00,FC MAS Táborsko,1.HFK Olomouc,2,0,Hřiště v Kvapilově ulici,
5,09/01/2012 18:00,Slezský FC Opava,FK Pardubice,1,5,Městský stadion Opava,
5,09/02/2012 10:15,FK Viktoria Žižkov,FK Baník Most 1909,0,0,Seifertova ulice,
5,09/02/2012 17:00,FK Čáslav,FK Ústí nad Labem,1,2,Stadion Pod hrádkemČáslav,
5,09/02/2012 17:00,FK Varnsdorf,Bohemians Praha,0,0,Městský stadion v Kotlině,
5,09/02/2012 17:00,1.SC Znojmo FK,FC Fastav Zlín,2,0,Městský stadion v Horním parku Znojmo,
5,09/02/2012 17:00,Bohemians Praha 1905,MFK Karviná,5,1,Ďolíček,
6,09/08/2012 10:15,FK Pardubice,FK Viktoria Žižkov,0,1,Stadion Pod Vinicí,
6,09/08/2012 10:15,FK Baník Sokolov,FK Čáslav,1,0,Stadion FK Baník Sokolov,
6,09/08/2012 10:15,Bohemians Praha,FC MAS Táborsko,0,0,Stadion SK Prosek,
6,09/08/2012 16:30,FK Baník Most 1909,FK Ústí nad Labem,1,3,Fotbalový stadion Josefa Masopusta,
6,09/08/2012 17:00,1.HFK Olomouc,FK Varnsdorf,3,2,Stadion FK Holice,
6,09/08/2012 17:00,FC Fastav Zlín,Slezský FC Opava,2,2,Stadion Letná,
6,09/09/2012 17:00,Bohemians Praha 1905,1.SC Znojmo FK,1,0,Ďolíček,
6,09/09/2012 17:00,MFK Karviná,FC Sellier & Bellot Vlašim,0,0,Městský stadion Karviná,
7,09/14/2012 16:30,FC MAS Táborsko,FC Fastav Zlín,1,1,Hřiště v Kvapilově ulici,
7,09/15/2012 10:15,FK Ústí nad Labem,Bohemians Praha,1,1,Městský stadion v Ústí nad Labem,
7,09/15/2012 16:30,FC Sellier & Bellot Vlašim,FK Pardubice,0,2,Stadion v Kollárově ulici,
7,09/15/2012 18:00,Slezský FC Opava,Bohemians Praha 1905,1,4,Městský stadion Opava,
7,09/16/2012 10:15,FK Viktoria Žižkov,1.HFK Olomouc,3,1,Seifertova ulice,
7,09/16/2012 16:30,FK Čáslav,FK Baník Most 1909,0,3,Stadion Pod hrádkemČáslav,
7,09/16/2012 16:30,FK Varnsdorf,MFK Karviná,4,1,Městský stadion v Kotlině,
7,09/16/2012 16:30,1.SC Znojmo FK,FK Baník Sokolov,1,1,Městský stadion v Horním parku Znojmo,
8,09/21/2012 17:00,1.SC Znojmo FK,Slezský FC Opava,2,1,Městský stadion v Horním parku Znojmo,
8,09/22/2012 10:15,Bohemians Praha,FK Baník Most 1909,3,2,Stadion SK Prosek,
8,09/22/2012 10:15,FK Baník Sokolov,FK Viktoria Žižkov,3,0,Stadion FK Baník Sokolov,
8,09/22/2012 10:15,FK Pardubice,FK Ústí nad Labem,1,2,Stadion Pod Vinicí,
8,09/22/2012 16:30,1.HFK Olomouc,FK Čáslav,4,2,Stadion FK Holice,
8,09/22/2012 17:00,FC Fastav Zlín,FC Sellier & Bellot Vlašim,1,2,Stadion Letná,
8,09/23/2012 16:30,MFK Karviná,FC MAS Táborsko,1,0,Městský stadion Karviná,
8,09/23/2012 17:00,Bohemians Praha 1905,FK Varnsdorf,2,1,Ďolíček,
9,09/28/2012 16:00,FC MAS Táborsko,FK Pardubice,1,1,Hřiště v Kvapilově ulici,
9,09/29/2012 10:15,FK Ústí nad Labem,1.HFK Olomouc,0,0,Městský stadion v Ústí nad Labem,
9,09/29/2012 15:30,FK Baník Most 1909,FK Baník Sokolov,0,3,Fotbalový stadion Josefa Masopusta,
9,09/29/2012 16:00,FC Sellier & Bellot Vlašim,1.SC Znojmo FK,0,3,Stadion v Kollárově ulici,
9,09/29/2012 18:00,Slezský FC Opava,MFK Karviná,1,1,Městský stadion Opava,
9,09/30/2012 10:15,FK Viktoria Žižkov,Bohemians Praha,1,0,Seifertova ulice,
9,09/30/2012 16:00,FK Varnsdorf,FC Fastav Zlín,2,0,Městský stadion v Kotlině,
9,09/30/2012 16:00,FK Čáslav,Bohemians Praha 1905,0,0,Stadion Pod hrádkemČáslav,
10,10/06/2012 10:15,FK Baník Sokolov,FK Ústí nad Labem,3,0,Stadion FK Baník Sokolov,
10,10/06/2012 10:15,FK Pardubice,FK Baník Most 1909,1,1,Stadion Pod Vinicí,
10,10/06/2012 16:00,1.HFK Olomouc,Bohemians Praha,1,0,Stadion FK Holice,
10,10/06/2012 18:00,Slezský FC Opava,FK Varnsdorf,3,0,Městský stadion Opava,
10,10/07/2012 15:00,1.SC Znojmo FK,FC MAS Táborsko,1,0,Městský stadion v Horním parku Znojmo,
10,10/07/2012 16:00,MFK Karviná,FK Viktoria Žižkov,2,1,Městský stadion Karviná,
10,10/07/2012 17:00,FC Fastav Zlín,FK Čáslav,3,0,Stadion Letná,
10,10/07/2012 17:00,Bohemians Praha 1905,FC Sellier & Bellot Vlašim,2,3,Ďolíček,
11,10/13/2012 10:15,Bohemians Praha,FK Baník Sokolov,1,1,Stadion SK Prosek,
11,10/13/2012 10:15,FK Ústí nad Labem,MFK Karviná,3,2,Městský stadion v Ústí nad Labem,
11,10/13/2012 15:30,FK Baník Most 1909,1.HFK Olomouc,0,2,Fotbalový stadion Josefa Masopusta,
11,10/13/2012 16:00,FC MAS Táborsko,Bohemians Praha 1905,1,1,Hřiště v Kvapilově ulici,
11,10/13/2012 16:00,FC Sellier & Bellot Vlašim,Slezský FC Opava,2,0,Stadion v Kollárově ulici,
11,10/14/2012 10:15,FK Viktoria Žižkov,FC Fastav Zlín,1,2,Seifertova ulice,
11,10/14/2012 16:00,FK Varnsdorf,1.SC Znojmo FK,0,1,Městský stadion v Kotlině,
11,10/14/2012 16:00,FK Čáslav,FK Pardubice,0,1,Stadion Pod hrádkemČáslav,
12,10/20/2012 10:15,FK Pardubice,Bohemians Praha,3,0,Stadion Pod Vinicí,
12,10/20/2012 10:15,FK Baník Sokolov,1.HFK Olomouc,1,2,Stadion FK Baník Sokolov,
12,10/20/2012 17:00,FC Fastav Zlín,FK Ústí nad Labem,5,0,Stadion Letná,
12,10/20/2012 18:00,Slezský FC Opava,FC MAS Táborsko,2,0,Městský stadion Opava,
12,10/21/2012 14:30,1.SC Znojmo FK,FK Viktoria Žižkov,0,0,Městský stadion v Horním parku Znojmo,
12,10/21/2012 15:30,MFK Karviná,FK Čáslav,1,1,Městský stadion Karviná,
