round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/18/1978 18:00,First Vienna FC 1894,SPG Swarovski Wacker Innsbruck,1,1,Weststadion,
1,08/18/1978 19:00,SK VOEST Linz,SK Sturm Durisol Graz,1,0,Stadion der Stadt Linz,
1,08/18/1978 19:30,Grazer AK,SV Austria Salzburg,1,2,Stadion Liebenau,
1,08/18/1978 20:00,SK Rapid Wien,FK Austria Memphis,3,1,Weststadion,
1,08/19/1978 17:00,FC Admira/Wacker,Wiener Sport-Club,3,2,Bundesstadion Südstadt,
2,08/25/1978 16:30,FK Austria Memphis,SK VOEST Linz,1,3,Franz Horr Stadion,
2,08/25/1978 19:00,First Vienna FC 1894,Grazer AK,3,3,Stadion Hohe Warte,
2,08/25/1978 19:00,SV Austria Salzburg,SK Rapid Wien,1,0,Lehener Stadion,
2,08/25/1978 19:30,SPG Swarovski Wacker Innsbruck,Wiener Sport-Club,0,3,Tivoli Stadion,
2,08/25/1978 19:30,SK Sturm Durisol Graz,FC Admira/Wacker,2,0,Stadion Liebenau,
3,09/01/1978 19:00,SK VOEST Linz,SV Austria Salzburg,1,0,Stadion der Stadt Linz,
3,09/01/1978 19:00,Wiener Sport-Club,SK Sturm Durisol Graz,3,0,Dornbach,
3,09/01/1978 19:30,Grazer AK,SPG Swarovski Wacker Innsbruck,1,0,Stadion Liebenau,
3,09/02/1978 16:30,SK Rapid Wien,First Vienna FC 1894,2,1,Weststadion,
3,09/02/1978 17:00,FC Admira/Wacker,FK Austria Memphis,1,1,Bundesstadion Südstadt,
4,09/08/1978 19:00,SV Austria Salzburg,FC Admira/Wacker,1,0,Lehener Stadion,
4,09/08/1978 19:30,SPG Swarovski Wacker Innsbruck,SK Sturm Durisol Graz,1,1,Tivoli Stadion,
4,09/09/1978 14:30,FK Austria Memphis,Wiener Sport-Club,3,1,Praterstadion,
4,09/09/1978 16:30,First Vienna FC 1894,SK VOEST Linz,1,0,Praterstadion,
4,09/09/1978 18:30,Grazer AK,SK Rapid Wien,1,1,Stadion Liebenau,
5,09/15/1978 19:00,SK VOEST Linz,Grazer AK,1,2,Stadion der Stadt Linz,
5,09/15/1978 19:00,SK Rapid Wien,SPG Swarovski Wacker Innsbruck,2,0,Weststadion,
5,09/16/1978 17:00,FC Admira/Wacker,First Vienna FC 1894,3,3,Bundesstadion Südstadt,
5,09/16/1978 19:00,SK Sturm Durisol Graz,FK Austria Memphis,0,3,Stadion Liebenau,
5,09/17/1978 16:00,Wiener Sport-Club,SV Austria Salzburg,6,1,Dornbach,
6,09/22/1978 19:00,SV Austria Salzburg,SK Sturm Durisol Graz,2,0,Lehener Stadion,
6,09/22/1978 19:00,SK Rapid Wien,SK VOEST Linz,0,1,Weststadion,
6,09/22/1978 19:30,Grazer AK,FC Admira/Wacker,0,1,Stadion Liebenau,
6,09/23/1978 16:00,SPG Swarovski Wacker Innsbruck,FK Austria Memphis,4,0,Tivoli Stadion,
6,09/24/1978 10:30,First Vienna FC 1894,Wiener Sport-Club,2,2,Stadion Hohe Warte,
7,09/29/1978 19:00,Wiener Sport-Club,Grazer AK,1,1,Dornbach,
7,09/29/1978 19:00,SK VOEST Linz,SPG Swarovski Wacker Innsbruck,3,1,Stadion der Stadt Linz,
7,09/29/1978 19:00,FC Admira/Wacker,SK Rapid Wien,0,1,Bundesstadion Südstadt,
7,09/30/1978 19:00,SK Sturm Durisol Graz,First Vienna FC 1894,3,1,Stadion Liebenau,
7,10/01/1978 10:15,FK Austria Memphis,SV Austria Salzburg,4,1,Franz Horr Stadion,
8,10/06/1978 19:00,Grazer AK,SK Sturm Durisol Graz,1,2,Stadion Liebenau,
8,10/06/1978 19:00,SK VOEST Linz,FC Admira/Wacker,1,0,Stadion der Stadt Linz,
8,10/06/1978 19:00,SK Rapid Wien,Wiener Sport-Club,1,0,Weststadion,
8,10/07/1978 15:30,First Vienna FC 1894,FK Austria Memphis,1,3,Stadion Hohe Warte,
8,10/07/1978 16:00,SPG Swarovski Wacker Innsbruck,SV Austria Salzburg,4,1,Tivoli Stadion,
9,10/13/1978 15:30,FK Austria Memphis,Grazer AK,4,1,Franz Horr Stadion,
9,10/13/1978 19:00,SV Austria Salzburg,First Vienna FC 1894,2,0,Lehener Stadion,
9,10/13/1978 19:00,SK Sturm Durisol Graz,SK Rapid Wien,0,0,Stadion Liebenau,
9,10/14/1978 15:30,Wiener Sport-Club,SK VOEST Linz,0,0,Dornbach,
9,10/14/1978 17:00,FC Admira/Wacker,SPG Swarovski Wacker Innsbruck,1,1,Bundesstadion Südstadt,
10,10/20/1978 18:30,SV Austria Salzburg,Grazer AK,2,0,Lehener Stadion,
10,10/20/1978 19:00,SK Sturm Durisol Graz,SK VOEST Linz,2,2,Stadion Liebenau,
10,10/21/1978 15:00,Wiener Sport-Club,FC Admira/Wacker,2,1,Dornbach,
10,10/21/1978 16:00,SPG Swarovski Wacker Innsbruck,First Vienna FC 1894,3,0,Tivoli Stadion,
10,10/22/1978 10:30,FK Austria Memphis,SK Rapid Wien,5,1,Praterstadion,
11,10/28/1978 15:00,Grazer AK,First Vienna FC 1894,0,1,Stadion Liebenau,
11,10/28/1978 15:00,FC Admira/Wacker,SK Sturm Durisol Graz,3,1,Bundesstadion Südstadt,
11,10/28/1978 15:00,SK VOEST Linz,FK Austria Memphis,1,2,Stadion der Stadt Linz,
11,10/28/1978 15:30,SK Rapid Wien,SV Austria Salzburg,4,0,Weststadion,
11,10/29/1978 15:00,Wiener Sport-Club,SPG Swarovski Wacker Innsbruck,0,0,Dornbach,
12,11/04/1978 14:30,First Vienna FC 1894,SK Rapid Wien,3,2,Stadion Hohe Warte,
12,11/04/1978 15:00,SV Austria Salzburg,SK VOEST Linz,1,0,Lehener Stadion,
12,11/04/1978 15:00,SK Sturm Durisol Graz,Wiener Sport-Club,3,2,Stadion Liebenau,
12,11/04/1978 15:00,SPG Swarovski Wacker Innsbruck,Grazer AK,5,1,Tivoli Stadion,
12,11/05/1978 10:30,FK Austria Memphis,FC Admira/Wacker,1,0,Praterstadion,
13,11/10/1978 17:00,Wiener Sport-Club,FK Austria Memphis,1,3,Dornbach,
13,11/11/1978 14:30,SK Rapid Wien,Grazer AK,3,1,Weststadion,
13,11/11/1978 15:00,SK VOEST Linz,First Vienna FC 1894,3,2,Stadion der Stadt Linz,
13,11/11/1978 15:00,FC Admira/Wacker,SV Austria Salzburg,2,0,Bundesstadion Südstadt,
13,11/11/1978 15:00,SK Sturm Durisol Graz,SPG Swarovski Wacker Innsbruck,2,0,Stadion Liebenau,
14,11/18/1978 14:00,First Vienna FC 1894,FC Admira/Wacker,2,1,Stadion Hohe Warte,
14,11/18/1978 14:30,Grazer AK,SK VOEST Linz,3,0,Stadion Liebenau,
14,11/18/1978 14:30,SPG Swarovski Wacker Innsbruck,SK Rapid Wien,0,2,Tivoli Stadion,
14,11/18/1978 15:00,SV Austria Salzburg,Wiener Sport-Club,0,0,Lehener Stadion,
14,11/19/1978 10:30,FK Austria Memphis,SK Sturm Durisol Graz,4,1,Praterstadion,
15,11/25/1978 14:00,FK Austria Memphis,SPG Swarovski Wacker Innsbruck,3,0,Praterstadion,
15,11/25/1978 14:00,FC Admira/Wacker,Grazer AK,0,0,Bundesstadion Südstadt,
15,11/25/1978 14:30,SK Sturm Durisol Graz,SV Austria Salzburg,0,0,Stadion Liebenau,
15,11/25/1978 15:00,SK VOEST Linz,SK Rapid Wien,0,0,Stadion der Stadt Linz,
15,11/26/1978 10:30,Wiener Sport-Club,First Vienna FC 1894,5,1,Dornbach,
16,12/02/1978 14:30,Grazer AK,Wiener Sport-Club,1,1,Stadion Liebenau,
16,12/02/1978 14:30,SK Rapid Wien,FC Admira/Wacker,1,1,Weststadion,
16,12/03/1978 15:00,SV Austria Salzburg,FK Austria Memphis,1,0,Lehener Stadion,
16,12/05/1978 18:00,First Vienna FC 1894,SK Sturm Durisol Graz,0,0,Stadion Hohe Warte,
16,02/10/1979 14:30,SPG Swarovski Wacker Innsbruck,SK VOEST Linz,2,2,Tivoli Stadion,
17,12/08/1978 14:00,SV Austria Salzburg,SPG Swarovski Wacker Innsbruck,2,1,Lehener Stadion,
17,12/08/1978 14:00,Wiener Sport-Club,SK Rapid Wien,3,3,Dornbach,
17,12/08/1978 14:30,SK Sturm Durisol Graz,Grazer AK,1,1,Stadion Liebenau,
17,12/09/1978 14:00,FC Admira/Wacker,SK VOEST Linz,2,0,Bundesstadion Südstadt,
17,12/09/1978 14:00,FK Austria Memphis,First Vienna FC 1894,4,2,Praterstadion,
18,12/16/1978 14:00,SK VOEST Linz,Wiener Sport-Club,2,2,Stadion der Stadt Linz,
18,12/16/1978 14:00,SPG Swarovski Wacker Innsbruck,FC Admira/Wacker,0,2,Tivoli Stadion,
18,12/16/1978 14:30,SK Rapid Wien,SK Sturm Durisol Graz,3,0,Weststadion,
18,12/17/1978 13:00,Grazer AK,FK Austria Memphis,0,3,Stadion Liebenau,
18,12/17/1978 14:00,First Vienna FC 1894,SV Austria Salzburg,4,0,Stadion Hohe Warte,
19,02/24/1979 14:00,SK VOEST Linz,SK Sturm Durisol Graz,2,1,Stadion der Stadt Linz,
19,02/24/1979 15:00,FC Admira/Wacker,Wiener Sport-Club,4,0,Bundesstadion Südstadt,
19,02/24/1979 15:00,SK Rapid Wien,FK Austria Memphis,1,2,Weststadion,
19,02/24/1979 18:00,Grazer AK,SV Austria Salzburg,0,0,Stadion Liebenau,
19,02/25/1979 15:00,First Vienna FC 1894,SPG Swarovski Wacker Innsbruck,1,1,Stadion Hohe Warte,
20,03/03/1979 15:00,SK Sturm Durisol Graz,FC Admira/Wacker,2,0,Stadion Liebenau,
20,03/03/1979 15:30,SPG Swarovski Wacker Innsbruck,Wiener Sport-Club,1,2,Tivoli Stadion,
20,03/03/1979 15:30,FK Austria Memphis,SK VOEST Linz,0,1,Praterstadion,
20,03/03/1979 15:30,SV Austria Salzburg,SK Rapid Wien,2,2,Lehener Stadion,
20,03/04/1979 15:30,First Vienna FC 1894,Grazer AK,2,1,Stadion Hohe Warte,
21,03/10/1979 15:00,FC Admira/Wacker,FK Austria Memphis,1,3,Bundesstadion Südstadt,
21,03/10/1979 15:00,SK VOEST Linz,SV Austria Salzburg,2,2,Stadion der Stadt Linz,
21,03/10/1979 15:30,Grazer AK,SPG Swarovski Wacker Innsbruck,1,0,Stadion Liebenau,
21,03/10/1979 15:30,SK Rapid Wien,First Vienna FC 1894,0,0,Weststadion,
21,03/11/1979 15:30,Wiener Sport-Club,SK Sturm Durisol Graz,2,1,Dornbach,
22,03/17/1979 16:00,SV Austria Salzburg,FC Admira/Wacker,1,1,Lehener Stadion,
22,03/17/1979 16:00,SPG Swarovski Wacker Innsbruck,SK Sturm Durisol Graz,0,0,Tivoli Stadion,
22,03/17/1979 16:00,FK Austria Memphis,Wiener Sport-Club,4,2,Praterstadion,
22,03/17/1979 16:00,Grazer AK,SK Rapid Wien,2,2,Stadion Liebenau,
22,03/18/1979 16:00,First Vienna FC 1894,SK VOEST Linz,0,0,Stadion Hohe Warte,
23,03/24/1979 15:00,SK VOEST Linz,Grazer AK,1,1,Stadion der Stadt Linz,
23,03/24/1979 16:00,SK Sturm Durisol Graz,FK Austria Memphis,2,3,Stadion Liebenau,
23,03/24/1979 16:00,Wiener Sport-Club,SV Austria Salzburg,4,1,Dornbach,
23,03/24/1979 16:00,FC Admira/Wacker,First Vienna FC 1894,2,1,Bundesstadion Südstadt,
23,03/24/1979 16:00,SK Rapid Wien,SPG Swarovski Wacker Innsbruck,3,0,Weststadion,
24,03/31/1979 16:00,SPG Swarovski Wacker Innsbruck,FK Austria Memphis,1,1,Tivoli Stadion,
24,03/31/1979 16:00,Grazer AK,FC Admira/Wacker,1,0,Stadion Liebenau,
24,03/31/1979 16:00,SV Austria Salzburg,SK Sturm Durisol Graz,0,2,Lehener Stadion,
24,03/31/1979 16:30,SK Rapid Wien,SK VOEST Linz,1,1,Weststadion,
24,04/01/1979 16:00,First Vienna FC 1894,Wiener Sport-Club,2,3,Stadion Hohe Warte,
25,04/06/1979 19:00,SK Sturm Durisol Graz,First Vienna FC 1894,2,1,Stadion Liebenau,
25,04/07/1979 16:00,FK Austria Memphis,SV Austria Salzburg,0,0,Praterstadion,
25,04/07/1979 16:30,Wiener Sport-Club,Grazer AK,0,0,Dornbach,
25,04/08/1979 16:00,FC Admira/Wacker,SK Rapid Wien,1,2,Bundesstadion Südstadt,
25,04/10/1979 19:00,SK VOEST Linz,SPG Swarovski Wacker Innsbruck,0,2,Stadion der Stadt Linz,
26,04/12/1979 19:00,SK Rapid Wien,Wiener Sport-Club,0,1,Weststadion,
26,04/13/1979 19:00,First Vienna FC 1894,FK Austria Memphis,1,2,Stadion Hohe Warte,
26,04/13/1979 19:00,Grazer AK,SK Sturm Durisol Graz,0,1,Stadion Liebenau,
26,04/14/1979 16:30,SPG Swarovski Wacker Innsbruck,SV Austria Salzburg,3,0,Tivoli Stadion,
26,04/14/1979 17:00,SK VOEST Linz,FC Admira/Wacker,0,0,Stadion der Stadt Linz,
27,04/20/1979 19:00,FC Admira/Wacker,SPG Swarovski Wacker Innsbruck,1,0,Bundesstadion Südstadt,
27,04/20/1979 19:00,SK Sturm Durisol Graz,SK Rapid Wien,0,0,Stadion Liebenau,
27,04/21/1979 16:00,SV Austria Salzburg,First Vienna FC 1894,0,1,Lehener Stadion,
27,04/21/1979 16:30,FK Austria Memphis,Grazer AK,3,1,Praterstadion,
27,04/21/1979 16:30,Wiener Sport-Club,SK VOEST Linz,1,2,Dornbach,
28,04/27/1979 18:15,SK Sturm Durisol Graz,SK VOEST Linz,3,2,Stadion Liebenau,
28,04/28/1979 16:30,Wiener Sport-Club,FC Admira/Wacker,3,0,Dornbach,
28,04/28/1979 16:30,FK Austria Memphis,SK Rapid Wien,4,1,Praterstadion,
28,04/28/1979 17:00,SPG Swarovski Wacker Innsbruck,First Vienna FC 1894,0,1,Tivoli Stadion,
28,04/29/1979 16:00,SV Austria Salzburg,Grazer AK,1,1,Lehener Stadion,
29,05/04/1979 19:00,FC Admira/Wacker,SK Sturm Durisol Graz,0,1,Bundesstadion Südstadt,
29,05/04/1979 19:00,SK VOEST Linz,FK Austria Memphis,0,0,Stadion der Stadt Linz,
29,05/04/1979 19:00,SK Rapid Wien,SV Austria Salzburg,2,0,Weststadion,
29,05/04/1979 19:30,Grazer AK,First Vienna FC 1894,2,1,Stadion Liebenau,
29,05/05/1979 16:30,Wiener Sport-Club,SPG Swarovski Wacker Innsbruck,3,0,Dornbach,
30,05/11/1979 19:00,SV Austria Salzburg,SK VOEST Linz,1,0,Lehener Stadion,
30,05/11/1979 19:00,SK Sturm Durisol Graz,Wiener Sport-Club,2,0,Stadion Liebenau,
