round,date,home_team,away_team,home_score,away_score,stadium,stage
1,07/19/2006,Esbjerg fB,Silkeborg IF,2,1,Blue Water Arena,
1,07/19/2006,AaB,Viborg FF,3,1,Aalborg Portland Park,
1,07/19/2006,OB,FC Midtjylland,1,1,Nature Energy Park,
1,07/19/2006,FC Nordsjælland,Randers FC,5,0,Right to Dream Park,
1,07/19/2006,AC Horsens,F.C. København,0,1,CASA Arena Horsens,
1,07/19/2006,Brøndby IF,Vejle BK,2,1,Brøndby Stadion,
2,07/22/2006,Silkeborg IF,F.C. København,1,4,JYSK Park,
2,07/23/2006,Randers FC,AC Horsens,1,0,Cepheus Park Randers,
2,07/23/2006,Esbjerg fB,AaB,1,2,Blue Water Arena,
2,07/23/2006,Viborg FF,FC Midtjylland,0,1,Energi Viborg Arena,
2,07/23/2006,Brøndby IF,FC Nordsjælland,2,1,Brøndby Stadion,
2,08/02/2006,Vejle BK,OB,1,3,Jokri Park,
3,07/29/2006,OB,Esbjerg fB,0,2,Nature Energy Park,
3,07/30/2006,FC Nordsjælland,Silkeborg IF,1,0,Right to Dream Park,
3,07/30/2006,AC Horsens,Viborg FF,2,2,CASA Arena Horsens,
3,07/30/2006,AaB,Vejle BK,4,0,Aalborg Portland Park,
3,07/30/2006,FC Midtjylland,Brøndby IF,1,1,MCH Arena,
3,11/26/2006,F.C. København,Randers FC,2,1,Parken,
4,08/05/2006,Viborg FF,F.C. København,1,3,Energi Viborg Arena,
4,08/05/2006,Brøndby IF,AC Horsens,3,0,Brøndby Stadion,
4,08/06/2006,Vejle BK,FC Midtjylland,2,5,Vejle Stadion,
4,08/06/2006,Esbjerg fB,FC Nordsjælland,3,5,Blue Water Arena,
4,08/06/2006,Silkeborg IF,AaB,0,2,JYSK Park,
4,08/06/2006,OB,Randers FC,1,1,Nature Energy Park,
5,08/12/2006,FC Midtjylland,AaB,1,0,MCH Arena,
5,08/13/2006,Viborg FF,Silkeborg IF,2,3,Energi Viborg Arena,
5,08/13/2006,Randers FC,Brøndby IF,1,1,Cepheus Park Randers,
5,08/13/2006,AC Horsens,Esbjerg fB,1,1,CASA Arena Horsens,
5,08/13/2006,FC Nordsjælland,Vejle BK,1,0,Right to Dream Park,
5,08/13/2006,F.C. København,OB,1,1,Parken,
6,08/19/2006,Vejle BK,F.C. København,0,4,Vejle Stadion,
6,08/20/2006,AaB,Randers FC,2,1,Aalborg Portland Park,
6,08/20/2006,Silkeborg IF,AC Horsens,0,2,JYSK Park,
6,08/20/2006,OB,FC Nordsjælland,2,1,Nature Energy Park,
6,08/20/2006,Esbjerg fB,FC Midtjylland,4,2,Blue Water Arena,
6,08/20/2006,Brøndby IF,Viborg FF,3,0,Brøndby Stadion,
7,08/27/2006,Randers FC,Esbjerg fB,3,1,Cepheus Park Randers,
7,08/27/2006,AC Horsens,OB,0,2,CASA Arena Horsens,
7,08/27/2006,Viborg FF,Vejle BK,1,0,Energi Viborg Arena,
7,08/27/2006,F.C. København,AaB,0,2,Parken,
7,10/04/2006,FC Midtjylland,FC Nordsjælland,2,2,MCH Arena,
7,10/18/2006,Brøndby IF,Silkeborg IF,1,1,Brøndby Stadion,
8,09/09/2006,Esbjerg fB,F.C. København,2,2,Blue Water Arena,
8,09/09/2006,AaB,Brøndby IF,1,1,Aalborg Portland Park,
8,09/10/2006,FC Nordsjælland,AC Horsens,0,0,Right to Dream Park,
8,09/10/2006,Silkeborg IF,FC Midtjylland,0,2,JYSK Park,
8,09/10/2006,Randers FC,Vejle BK,2,1,Cepheus Park Randers,
8,09/10/2006,OB,Viborg FF,2,0,Nature Energy Park,
9,09/16/2006,Vejle BK,Silkeborg IF,2,4,Vejle Stadion,
9,09/17/2006,AaB,OB,0,1,Aalborg Portland Park,
9,09/17/2006,F.C. København,FC Nordsjælland,1,0,Parken,
9,09/17/2006,Viborg FF,Randers FC,3,2,Energi Viborg Arena,
9,09/17/2006,FC Midtjylland,AC Horsens,1,2,MCH Arena,
9,09/17/2006,Brøndby IF,Esbjerg fB,2,0,Brøndby Stadion,
10,09/23/2006,AC Horsens,AaB,0,0,CASA Arena Horsens,
10,09/23/2006,F.C. København,FC Midtjylland,2,1,Parken,
10,09/24/2006,Randers FC,Silkeborg IF,0,0,Cepheus Park Randers,
10,09/24/2006,FC Nordsjælland,Viborg FF,2,0,Right to Dream Park,
10,09/24/2006,Esbjerg fB,Vejle BK,3,3,Blue Water Arena,
10,09/24/2006,OB,Brøndby IF,2,2,Nature Energy Park,
11,09/30/2006,AaB,FC Nordsjælland,0,3,Aalborg Portland Park,
11,10/01/2006,FC Midtjylland,Randers FC,2,1,MCH Arena,
11,10/01/2006,Vejle BK,AC Horsens,2,2,Vejle Stadion,
11,10/01/2006,Silkeborg IF,OB,0,1,JYSK Park,
11,10/01/2006,Viborg FF,Esbjerg fB,0,4,Energi Viborg Arena,
11,10/01/2006,F.C. København,Brøndby IF,1,0,Parken,
12,10/14/2006,Randers FC,F.C. København,0,2,Cepheus Park Randers,
12,10/15/2006,OB,AC Horsens,2,0,Nature Energy Park,
12,10/15/2006,Esbjerg fB,AaB,0,2,Blue Water Arena,
12,10/15/2006,Viborg FF,Vejle BK,2,1,Energi Viborg Arena,
12,10/15/2006,FC Nordsjælland,Silkeborg IF,5,1,Right to Dream Park,
12,10/15/2006,Brøndby IF,FC Midtjylland,1,3,Brøndby Stadion,
13,10/21/2006,AC Horsens,Brøndby IF,0,0,CASA Arena Horsens,
13,10/22/2006,AaB,Randers FC,0,4,Aalborg Portland Park,
13,10/22/2006,FC Midtjylland,OB,3,0,MCH Arena,
13,10/22/2006,Silkeborg IF,Esbjerg fB,1,2,JYSK Park,
