round,date,home_team,away_team,home_score,away_score,stadium,stage
1,08/08/2020 18:00,FC Nitra,ŠK Slovan Bratislava ,0,5,,
1,08/08/2020 19:00,MFK Ružomberok,AS Trenčín,2,2,,
1,08/08/2020 19:00,FC ViOn Zlaté Moravce - Vráble,FK Pohronie Žiar n.H. Dolná Ždaňa,2,2,,
1,08/08/2020 19:00,MFK Zemplín Michalovce,FC Spartak Trnava,0,2,,
1,08/08/2020 19:00,FK Senica,MŠK Žilina,0,4,,
1,08/09/2020 18:00,FC DAC 1904 Dunajská Streda,ŠKF Sereď,6,0,,
2,08/11/2020 18:00,FC Spartak Trnava,MFK Ružomberok,3,1,,
2,08/11/2020 19:00,MŠK Žilina,FC Nitra,1,2,,
2,08/11/2020 20:00,ŠK Slovan Bratislava ,MFK Zemplín Michalovce,5,0,,
2,08/12/2020 19:00,ŠKF Sereď,FK Senica,4,0,,
2,08/12/2020 19:00,FK Pohronie Žiar n.H. Dolná Ždaňa,FC DAC 1904 Dunajská Streda,1,2,,
2,08/12/2020 19:00,AS Trenčín,FC ViOn Zlaté Moravce - Vráble,1,1,,
3,08/15/2020 18:00,AS Trenčín,MŠK Žilina,2,4,,
3,08/15/2020 19:00,FC ViOn Zlaté Moravce - Vráble,ŠK Slovan Bratislava ,2,1,,
3,08/15/2020 19:00,FK Senica,MFK Zemplín Michalovce,3,0,,
3,08/15/2020 19:00,FC Spartak Trnava,FK Pohronie Žiar n.H. Dolná Ždaňa,1,1,,
3,08/15/2020 19:00,MFK Ružomberok,ŠKF Sereď,0,0,,
3,08/15/2020 19:00,FC DAC 1904 Dunajská Streda,FC Nitra,6,0,,
4,08/22/2020 18:00,FC DAC 1904 Dunajská Streda,FC Spartak Trnava,2,1,,
4,08/22/2020 19:00,FC Nitra,MFK Ružomberok,1,1,,
4,08/22/2020 20:00,FK Pohronie Žiar n.H. Dolná Ždaňa,MŠK Žilina,2,1,,
4,08/25/2020 19:00,MFK Zemplín Michalovce,FC ViOn Zlaté Moravce - Vráble,1,0,,
4,09/22/2020 19:00,ŠKF Sereď,AS Trenčín,1,1,,
4,09/30/2020 18:00,ŠK Slovan Bratislava ,FK Senica,2,0,,
5,08/29/2020 18:30,FK Senica,FC Nitra,0,0,,
5,08/29/2020 19:00,FC Spartak Trnava,ŠKF Sereď,0,2,,
5,08/30/2020 19:00,MFK Ružomberok,FK Pohronie Žiar n.H. Dolná Ždaňa,0,0,,
5,08/30/2020 19:00,FC ViOn Zlaté Moravce - Vráble,FC DAC 1904 Dunajská Streda,1,2,,
5,08/30/2020 19:00,MŠK Žilina,MFK Zemplín Michalovce,6,2,,
5,08/31/2020 19:00,AS Trenčín,ŠK Slovan Bratislava ,1,2,,
6,09/11/2020 19:00,FC ViOn Zlaté Moravce - Vráble,FK Senica,2,2,,
6,09/12/2020 18:30,ŠK Slovan Bratislava ,FC Spartak Trnava,2,0,,
6,09/12/2020 19:00,ŠKF Sereď,MŠK Žilina,3,2,,
6,09/12/2020 19:00,FC Nitra,FK Pohronie Žiar n.H. Dolná Ždaňa,3,1,,
